Date,ESTA,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-01-15,1.0,-0.0,-0.713495145631068,-3.7806796116504855,-3.0680582524271847,-1.146504854368932,0.0
2020-01-16,1.0,-0.0,-0.6843594497024099,-3.7697336325495168,-3.100595180017563,-1.2022636354766318,0.0
2020-01-17,1.0,-0.0,-0.695046439628483,-3.7082043343653255,-3.104198916408669,-1.1675696594427245,0.0
2020-01-21,1.0,-0.0,-0.7140232108317215,-3.6963249516441,-3.093713733075435,-1.1672147001934237,0.0
2020-01-22,1.0,-0.0,-0.7102256361017761,-3.6618338934229473,-3.0521363418146903,-1.1773403744599136,0.0
2020-01-23,1.0,-0.0,-0.6796144302347776,-3.582935674747089,-3.0486734109562894,-1.2324871158618058,0.0
2020-01-24,1.0,-0.0,-0.685433933504811,-3.5814042107268746,-3.0442031056492334,-1.2154901400400115,0.0
2020-01-27,1.0,-0.0,-0.6585804984364636,-3.5797403581919833,-3.0188571970055906,-1.2187055813512746,0.0
2020-01-28,1.0,-0.0,-0.7279493859322664,-3.554614812058057,-2.9239858578340154,-1.097506512839598,0.0
2020-01-29,1.0,-0.0,-0.7341854218764471,-3.543669537834584,-2.895341298508845,-1.0886357321478188,0.0
2020-01-30,1.0,-0.0,-0.7378523738872403,-3.5400593471810087,-2.9448256676557865,-1.0502596439169138,0.0
2020-01-31,1.0,-0.0,-0.7760022427810486,-3.5582655826558267,-2.95206055508831,-1.058499205681712,0.0
2020-02-03,1.0,-0.0,-0.7329725695092368,-3.5761336070162346,-2.9566150401194253,-1.0643776824034334,0.0
2020-02-04,1.0,-0.0,-0.7045370370370371,-3.541666666666667,-2.9358333333333335,-1.0772222222222223,0.0
2020-02-05,1.0,-0.0,-0.7151039260969978,-3.5619399538106236,-2.9286836027713625,-1.0320554272517322,0.0
2020-02-06,1.0,-0.0,-0.7331348283241835,-3.705499209081604,-2.924350981669303,-0.9419372848236718,0.0
2020-02-07,1.0,-0.0,-0.7571122096819327,-3.711500792836489,-2.919970152038056,-0.938904952896185,0.0
2020-02-10,1.0,-0.0,-0.7582111709036927,-3.690016700686584,-2.9036927073668584,-0.9262386342549638,0.0
2020-02-11,1.0,-0.0,-0.760847441946526,-3.6554722916088447,-2.893699694698862,-0.9416227218059025,0.0
2020-02-12,1.0,-0.0,-0.7561562673578966,-3.6628402147750414,-2.907054249213109,-0.9314941677467136,0.0
2020-02-13,1.0,-0.0,-0.7499306390455932,-3.678442615370387,-2.896790899842782,-0.9229630999722556,0.0
2020-02-14,1.0,-0.0,-0.7532974177967676,-3.696358907672302,-2.886030094742708,-0.9528144157532974,0.0
2020-02-18,1.0,-0.0,-0.7616047438154359,-3.66821087742055,-2.8624108218289632,-0.9730380802371908,0.0
2020-02-19,1.0,-0.0,-0.8080506895266494,-3.6891539321654863,-2.8494222884830416,-0.9712076034289975,0.0
2020-02-20,1.0,-0.0,-0.8105962709987077,-3.6265460587040796,-2.830348901606055,-0.9627099870777183,0.0
2020-02-21,1.0,-0.0,-0.8174113311837864,-3.6213726393367116,-2.818424689083372,-0.9551358820819899,0.0
2020-02-24,1.0,-0.0,-0.8528680600313047,-3.6087837215725993,-2.8117116287634656,-0.9337998342694043,0.0
2020-02-25,1.0,-0.0,-0.9463455851288551,-3.314828897338403,-2.370680185889311,-0.8175749894381074,0.0
