Date,ADS,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-06-12,1.0,-0.0,-0.3270691030130717,-0.0,-1.0434797683852848,-1.096737283728026,0.0
2019-06-13,1.0,-0.0,-0.34753791164937364,-0.0,-1.0424402262553354,-1.0801957178054622,0.0
2019-06-14,1.0,-0.0,-0.3493008445244358,-0.0,-1.0227052471272324,-1.0891250173058287,0.0
2019-06-17,1.0,-0.0,-0.34517836753053527,-0.0,-1.0307947821874677,-1.0841493373931699,0.0
2019-06-18,1.0,-0.0,-0.33056478405315615,-0.0,-1.0366486710963454,-1.0934731450719821,0.0
2019-06-19,1.0,-0.0,-0.32762971412769193,-0.0,-1.0519893532441495,-1.0771544125272219,0.0
2019-06-20,1.0,-0.0,-0.329389379000173,-0.0,-1.0518941359626364,-1.0783601453035807,0.0
2019-06-21,1.0,-0.0,-0.33280287829516364,-0.0,-1.0481560921607973,-1.078495814017851,0.0
2019-06-24,1.0,-0.0,-0.3283571750199161,-0.0,-1.047729555609435,-1.0875965501714522,0.0
2019-06-25,1.0,-0.0,-0.33080309174725314,-0.0,-1.046480191327857,-1.0887664205746768,0.0
2019-06-26,1.0,-0.0,-0.32585399687879313,-0.0,-1.017756199063638,-1.1243627535980578,0.0
2019-06-27,1.0,-0.0,-0.3212276925213527,-0.0,-1.0199291715853067,-1.1308589681272134,0.0
2019-06-28,1.0,-0.0,-0.31812816774283137,-0.0,-1.0223911685065612,-1.1309796570158996,0.0
2019-07-01,1.0,-0.0,-0.29264346562768273,-0.0,-0.9177507759360759,-1.0914614013075348,0.0
2019-07-02,1.0,-0.0,-0.2868469535465193,-0.0,-0.9108764311093565,-1.0922160810632977,0.0
2019-07-03,1.0,-0.0,-0.26884920634920634,-0.0,-0.9462632275132276,-1.0917989417989418,0.0
2019-07-05,1.0,-0.0,-0.257155132526935,-0.0,-0.9506246281975015,-1.0971643862780092,0.0
2019-07-08,1.0,-0.0,-0.26556330613319296,-0.0,-0.9247170307975783,-1.1000921295077652,0.0
2019-07-09,1.0,-0.0,-0.2625657894736842,-0.0,-0.9246052631578947,-1.1023026315789475,0.0
2019-07-10,1.0,-0.0,-0.2571522633744856,-0.0,-0.9334650205761317,-1.1015637860082304,0.0
2019-07-11,1.0,-0.0,-0.2594078947368421,-0.0,-0.9275657894736843,-1.1024671052631578,0.0
2019-07-12,1.0,-0.0,-0.2669033297176478,-0.0,-0.9153929592742334,-1.104690530190974,0.0
2019-07-15,1.0,-0.0,-0.2558055628443978,-0.0,-0.9186893203883496,-1.1054841249016008,0.0
2019-07-16,1.0,-0.0,-0.2515168410350595,-0.0,-0.9171230855006395,-1.1110163654848972,0.0
2019-07-17,1.0,-0.0,-0.26208050388741266,-0.0,-0.9115900665944954,-1.1068464389987862,0.0
2019-07-18,1.0,-0.0,-0.2627110309785281,-0.0,-0.9147352892968367,-1.100704802491395,0.0
2019-07-19,1.0,-0.0,-0.26189607719600755,-0.0,-0.9254899360015917,-1.1285605332095368,0.0
2019-07-22,1.0,-0.0,-0.26938625505328917,-0.0,-0.9587050215495638,-1.112926397380642,0.0
2019-07-23,1.0,-0.0,-0.26951492662053284,-0.0,-0.9621234914585631,-1.11138969678735,0.0
2019-07-24,1.0,-0.0,-0.2696869466439477,-0.0,-0.9613444255120108,-1.1099863018275367,0.0
2019-07-25,1.0,-0.0,-0.2642158335837591,-0.0,-0.9690807706434272,-1.1057130455107016,0.0
2019-07-26,1.0,-0.0,-0.2530542759863809,-0.0,-0.9758328326323519,-1.1091528139395153,0.0
2019-07-29,1.0,-0.0,-0.25350842020850045,-0.0,-0.9785819299652501,-1.1092956428762364,0.0
2019-07-30,1.0,-0.0,-0.2576871657754011,-0.0,-0.9765708556149733,-1.1079879679144384,0.0
2019-07-31,1.0,-0.0,-0.2659919163576845,-0.0,-0.9721080936633596,-1.1022480542472524,0.0
2019-08-01,1.0,-0.0,-0.28363636363636363,-0.0,-0.9631693077564637,-1.0893077564637197,0.0
2019-08-02,1.0,-0.0,-0.27460587274605874,-0.0,-0.9763690297636901,-1.0820584608205845,0.0
2019-08-05,1.0,-0.0,-0.2702360736523158,-0.0,-0.9818199980021977,-1.0775813272067392,0.0
2019-08-06,1.0,-0.0,-0.2736416526969727,-0.0,-0.9413272852775861,-1.0720178812082963,0.0
2019-08-07,1.0,-0.0,-0.281712317533213,-0.0,-0.9235361653272102,-1.0750533049040512,0.0
2019-08-08,1.0,-0.0,-0.28031098281065475,-0.0,-0.9236320692822464,-1.0764991470935572,0.0
2019-08-09,1.0,-0.0,-0.2671476608664425,-0.0,-0.9082302242825895,-1.0892886291665307,0.0
2019-08-12,1.0,-0.0,-0.2637656576200418,-0.0,-0.9222990605427974,-1.0759720772442587,0.0
2019-08-13,1.0,-0.0,-0.25455790743941814,-0.0,-0.9239750823521737,-1.082939238772382,0.0
2019-08-14,1.0,-0.0,-0.2591893826036042,-0.0,-0.9131481361004489,-1.0805087502439659,0.0
2019-08-15,1.0,-0.0,-0.2915596919127086,-0.0,-0.9008344030808729,-1.0168485237483955,0.0
2019-08-16,1.0,-0.0,-0.2848091087452961,-0.0,-0.9201376604161976,-1.0114180952687273,0.0
2019-08-19,1.0,-0.0,-0.21286877766888582,-0.0,-1.1172991788043662,-1.0492379439694501,0.0
2019-08-20,1.0,-0.0,-0.22300334606414976,-0.0,-1.123331192753574,-1.0335620373812824,0.0
2019-08-21,1.0,-0.0,-0.2166932554903092,-0.0,-1.1356369437561522,-1.0419877125691592,0.0
2019-08-22,1.0,-0.0,-0.2146390052895514,-0.0,-1.1465274438414508,-1.0736071992855671,0.0
2019-08-23,1.0,-0.0,-0.21812115166316945,-0.0,-1.1527639228096727,-1.0689690757111896,0.0
2019-08-26,1.0,-0.0,-0.2069482799768163,-0.0,-1.1455456684054413,-1.05686815996727,0.0
2019-08-27,1.0,-0.0,-0.19813384373504683,-0.0,-1.1429010868822203,-1.0768336865130905,0.0
2019-08-28,1.0,-0.0,-0.21885153391018847,-0.0,-1.1214815828174698,-1.0797906905160917,0.0
2019-08-29,1.0,-0.0,-0.20648977637967586,-0.0,-1.136155371674759,-1.0766258633659302,0.0
2019-08-30,1.0,-0.0,-0.19878593595471133,-0.0,-1.1430617603928657,-1.0684445656992805,0.0
2019-09-03,1.0,-0.0,-0.22025023799809604,-0.0,-1.133108935128519,-1.0466136270909834,0.0
2019-09-04,1.0,-0.0,-0.2035166479610924,-0.0,-1.1393735333129271,-1.0581573308846037,0.0
2019-09-05,1.0,-0.0,-0.21267858960871486,-0.0,-1.1396816778090746,-1.0412325652424745,0.0
2019-09-06,1.0,-0.0,-0.21256317199742228,-0.0,-1.1429298239663535,-1.0362921005325103,0.0
2019-09-09,1.0,-0.0,-0.22202251763429193,-0.0,-1.1418204015192621,-1.0273670645686381,0.0
2019-09-10,1.0,-0.0,-0.22505257445220814,-0.0,-1.1312326165117697,-1.0355810324944033,0.0
2019-09-11,1.0,-0.0,-0.23094421620887515,-0.0,-1.113740535768852,-1.0505890741180863,0.0
2019-09-12,1.0,-0.0,-0.2323180876710468,-0.0,-1.112559845166548,-1.0505925095922042,0.0
2019-09-13,1.0,-0.0,-0.22880608158555624,-0.0,-1.1107717369171248,-1.0541301839408133,0.0
2019-09-16,1.0,-0.0,-0.2278945045993008,-0.0,-1.1125895251349243,-1.053833882081396,0.0
