Date,IWF,IWM,MAG,MTUM,SPY,VLUE,VXX
2019-09-19,-0.0,-0.0,1.0,-1.0432303545511092,-5.668359941944847,-2.6552975326560233,0.0
2019-09-20,-0.0,-0.0,1.0,-1.12582850041425,-5.589167357083678,-2.64125932062966,0.0
2019-09-23,-0.0,-0.0,1.0,-1.1395179721587367,-5.5923540411385835,-2.656659048410555,0.0
2019-09-24,-0.0,-0.0,1.0,-1.1932453825857519,-5.661002638522427,-2.699947229551451,0.0
2019-09-25,-0.0,-0.0,1.0,-1.2050244837130084,-5.765701511603151,-2.674366616989568,0.0
2019-09-26,-0.0,-0.0,1.0,-1.6540630182421225,-5.938087341072416,-2.463681592039801,0.0
2019-09-27,-0.0,-0.0,1.0,-1.5883442265795205,-5.837690631808279,-2.4671023965141607,0.0
2019-09-30,-0.0,-0.0,1.0,-1.7309833024118737,-5.7563025210084025,-2.426170468187275,0.0
2019-10-01,-0.0,-0.0,1.0,-1.7930769230769232,-5.763516483516483,-2.432417582417582,0.0
2019-10-02,-0.0,-0.0,1.0,-1.9564662054284192,-5.496008515167642,-2.1914848323576366,0.0
2019-10-03,-0.0,-0.0,1.0,-1.931587837837838,-5.518158783783784,-2.107791385135135,0.0
2019-10-04,-0.0,-0.0,1.0,-2.0185145775696958,-5.465418174079591,-2.156629070014897,0.0
2019-10-07,-0.0,-0.0,1.0,-2.0026282590412112,-5.363330529857023,-2.147077375946173,0.0
2019-10-08,-0.0,-0.0,1.0,-1.9993715961457896,-5.335043988269795,-2.138981985756179,0.0
2019-10-09,-0.0,-0.0,1.0,-1.968523764557759,-5.426293148672752,-2.0973664883013323,0.0
2019-10-10,-0.0,-0.0,1.0,-2.3036199095022623,-5.578619909502262,-2.4299773755656107,0.0
2019-10-11,-0.0,-0.0,1.0,-2.5330376940133035,-5.171729490022173,-2.3817073170731704,0.0
2019-10-14,-0.0,-0.0,1.0,-2.7295147175815435,-5.362768496420048,-2.2726446187066713,0.0
2019-10-15,-0.0,-0.0,1.0,-2.791058394160584,-5.371578467153285,-2.242586678832117,0.0
2019-10-16,-0.0,-0.0,1.0,-2.959783631232361,-5.516345249294449,-2.2830432737535276,0.0
2019-10-17,-0.0,-0.0,1.0,-3.0853829936753336,-5.390138205668775,-2.23682361208714,0.0
2019-10-18,-0.0,-0.0,1.0,-3.2039112807059382,-5.3944669687574525,-2.3262580491295015,0.0
2019-10-21,-0.0,-0.0,1.0,-3.19880810488677,-5.332181168057211,-2.3879618593563765,0.0
2019-10-22,-0.0,-0.0,1.0,-3.2118543203999046,-5.307426803142109,-2.382646988812188,0.0
2019-10-23,-0.0,-0.0,1.0,-3.1337050658441092,-5.312373947087436,-2.4177245224819077,0.0
2019-10-24,-0.0,-0.0,1.0,-3.392091072498502,-5.244098262432595,-2.3470341521869384,0.0
2019-10-25,-0.0,-0.0,1.0,-3.368320153366882,-5.253774263120057,-2.3596932662353223,0.0
2019-10-28,-0.0,-0.0,1.0,-3.472913616398243,-5.363591996095656,-2.364568081991215,0.0
2019-10-29,-0.0,-0.0,1.0,-3.884600236313509,-5.706052251542602,-2.537875804122358,0.0
2019-10-30,-0.0,-0.0,1.0,-3.885489166119501,-5.707550886408405,-2.5390676296782666,0.0
2019-10-31,-0.0,-0.0,1.0,-3.6389224450350324,-5.074534911814448,-2.366755254892486,0.0
2019-11-01,-0.0,-0.0,1.0,-3.752331219694144,-5.274151436031332,-2.4066890463757304,0.0
2019-11-04,-0.0,-0.0,1.0,-3.7884897360703813,-5.150048875855328,-2.280425219941349,0.0
2019-11-05,-0.0,-0.0,1.0,-4.355786275006331,-5.105849582172702,-2.1997974170676122,0.0
2019-11-06,-0.0,-0.0,1.0,-4.447478442644369,-5.196629213483146,-2.420825712045989,0.0
2019-11-07,-0.0,-0.0,1.0,-4.465076660988075,-5.208229589830952,-2.4311361551565978,0.0
2019-11-08,-0.0,-0.0,1.0,-4.463047743623283,-5.214257684761281,-2.403139306736429,0.0
2019-11-11,-0.0,-0.0,1.0,-4.606589656077711,-5.114990811236545,-2.4052244683644,0.0
2019-11-12,-0.0,-0.0,1.0,-4.604800629590766,-5.112932843651627,-2.3987408184679957,0.0
2019-11-13,-0.0,-0.0,1.0,-5.1583537748705375,-5.050695012264923,-2.418642681929681,0.0
2019-11-14,-0.0,-0.0,1.0,-5.161889161889161,-5.039721539721539,-2.4484029484029484,0.0
2019-11-15,-0.0,-0.0,1.0,-5.231508165225744,-5.031425826814876,-2.4601344860710856,0.0
2019-11-18,-0.0,-0.0,1.0,-5.329805013927577,-5.130222841225627,-2.467548746518106,0.0
2019-11-19,-0.0,-0.0,1.0,-5.602166716822148,-5.5740294914234125,-2.870448390009028,0.0
2019-11-20,-0.0,-0.0,1.0,-5.606766917293233,-5.56812030075188,-2.8627067669172934,0.0
2019-11-21,-0.0,-0.0,1.0,-5.657084785133566,-5.048925667828107,-2.8118466898954706,0.0
2019-11-22,-0.0,-0.0,1.0,-5.607943991998858,-4.967852550364338,-2.7119588512644666,0.0
2019-11-25,-0.0,-0.0,1.0,-5.607683518994573,-4.966866609540131,-2.7070836903741786,0.0
2019-11-26,-0.0,-0.0,1.0,-5.725738396624473,-5.069547504728648,-2.754401280372472,0.0
2019-11-27,-0.0,-0.0,1.0,-5.74496644295302,-5.0787861103005545,-2.7662678727750216,0.0
2019-11-29,-0.0,-0.0,1.0,-6.047568869486677,-5.312810477194039,-2.692909829896131,0.0
2019-12-02,-0.0,-0.0,1.0,-6.522130888397092,-5.496522288966172,-2.7889661713563076,0.0
2019-12-03,-0.0,-0.0,1.0,-6.366832607342875,-5.428904791537025,-2.761200995644057,0.0
2019-12-04,-0.0,-0.0,1.0,-6.787015568068896,-5.810367671414375,-2.9645578005962236,0.0
2019-12-05,-0.0,-0.0,1.0,-6.482009925558313,-5.153070719602979,-2.873604218362283,0.0
2019-12-06,-0.0,-0.0,1.0,-6.750847731309543,-5.5084773130954305,-2.8877765218795415,0.0
2019-12-09,-0.0,-0.0,1.0,-7.567684021543986,-6.169120287253142,-3.2165170556552964,0.0
2019-12-10,-0.0,-0.0,1.0,-10.574674556213017,-8.492544378698225,-3.6011834319526628,0.0
2019-12-11,-0.0,-0.0,1.0,-10.921142578125,-8.747070312499998,-3.745849609375,0.0
2019-12-12,-0.0,-0.0,1.0,-10.912396290873595,-8.74572962420693,-3.744021473889702,0.0
2019-12-13,-0.0,-0.0,1.0,-11.06747572815534,-8.616019417475728,-3.588349514563107,0.0
2019-12-16,-0.0,-0.0,1.0,-10.891520606347703,-8.399810516342965,-3.394362861203221,0.0
2019-12-17,-0.0,-0.0,1.0,-10.984622553588071,-8.309645852749302,-3.0051258154706435,0.0
2019-12-18,-0.0,-0.0,1.0,-13.75507203763599,-10.559835342546311,-4.0882093501911205,0.0
2019-12-19,-0.0,-0.0,1.0,-13.958916344150044,-10.58082762727002,-4.2313188448943135,0.0
2019-12-20,-0.0,-0.0,1.0,-14.67665418227216,-11.132334581772785,-4.401997503121098,0.0
2019-12-23,-0.0,-0.0,1.0,-15.00256,-11.51424,-4.48288,0.0
2019-12-24,-0.0,-0.0,1.0,-15.435430463576159,-12.018543046357616,-4.658278145695364,0.0
2019-12-26,-0.0,-0.0,1.0,-15.855102040816327,-12.343537414965986,-4.814965986394558,0.0
2019-12-27,-0.0,-0.01752577319587629,1.0,-16.10103092783505,-12.377319587628866,-4.8683848797250855,0.0
2019-12-30,-0.0,-0.05992141453831041,1.0,-15.558284217419777,-11.849050425671251,-4.277013752455796,0.0
2019-12-31,-0.0,-0.10831973898858076,1.0,-15.520391517128875,-11.779771615008157,-4.21794453507341,0.0
2020-01-02,-0.0,-0.14741161616161616,1.0,-15.028409090909092,-11.354482323232322,-4.035669191919192,0.0
2020-01-03,-0.0,-0.11585740626920712,1.0,-14.638905961893055,-10.92962507682852,-4.047019053472649,0.0
2020-01-06,-0.0,-0.2659313725490196,1.0,-14.556678921568626,-10.796875,-4.018075980392156,0.0
2020-01-07,-0.0,-0.2671779141104295,1.0,-14.580061349693253,-10.783742331288344,-4.043865030674847,0.0
2020-01-08,-0.0,-0.2333333333333333,1.0,-14.555963302752295,-10.734862385321101,-4.056880733944954,0.0
2020-01-09,-0.0,-0.3180458624127617,1.0,-15.74842140245929,-11.66965769358591,-4.497839813891658,0.0
2020-01-10,-0.0,-0.3512396694214876,1.0,-15.091862682771772,-11.075969485060392,-4.2673235855054035,0.0
2020-01-13,-0.0,-0.36293929712460066,1.0,-15.221725239616612,-11.107667731629391,-4.2565495207667725,0.0
2020-01-14,-0.0,-0.28972935461485083,1.0,-16.766828591256072,-12.227966689798752,-4.413254684247051,0.0
2020-01-15,-0.0,-0.3567467652495379,1.0,-17.84510166358595,-13.042513863216266,-4.724214417744916,0.0
2020-01-16,-0.0,-0.2834008097165992,1.0,-17.694516010305485,-13.002576370997422,-4.824806772175194,0.0
2020-01-17,-0.0,-0.25136215038140214,1.0,-17.419542317471848,-12.926262259353434,-4.727206683617871,0.0
2020-01-21,-0.0,-0.3263863044287309,1.0,-17.77186453293636,-13.279121697059917,-4.838481577967993,0.0
2020-01-22,-0.0,-0.3071748878923767,1.0,-17.871076233183857,-13.35239162929746,-4.838565022421525,0.0
2020-01-23,-0.0,-0.24604430379746833,1.0,-18.723101265822784,-14.250791139240507,-5.337025316455697,0.0
2020-01-24,-0.0,-0.25605398967844384,1.0,-18.79158396188964,-14.306073838824931,-5.34458118300913,0.0
2020-01-27,-0.0,-0.05854049719326383,1.0,-19.159983961507617,-14.36086607858861,-5.516840417000801,0.0
2020-01-28,-0.0,-0.35240963855421686,1.0,-18.285768072289155,-13.274849397590362,-4.737575301204819,0.0
2020-01-29,-0.0,-0.41568944601698343,1.0,-19.67893247068338,-14.234937323089367,-5.107157298827335,0.0
2020-01-30,-0.0,-0.3965087281795511,1.0,-20.172901080631753,-14.890274314214464,-5.103075644222776,0.0
2020-01-31,-0.0,-0.6739518287243533,1.0,-21.489741302408564,-15.91793041926851,-5.520963425512935,0.0
2020-02-03,-0.0,-0.42658557775847095,1.0,-21.081668114682888,-15.543874891398787,-5.388357949609036,0.0
2020-02-04,-0.0,-0.23534715960324618,1.0,-21.816050495942292,-16.2263300270514,-5.807935076645626,0.0
2020-02-05,-0.0,-0.29577464788732394,1.0,-22.857276995305167,-16.93849765258216,-5.856807511737089,0.0
2020-02-06,-0.0,-0.3631653320772492,1.0,-23.31323598681112,-16.898728214790392,-5.528026377767311,0.0
2020-02-07,-0.0,-0.4289012003693444,1.0,-22.839796860572484,-16.50831024930748,-5.390581717451524,0.0
2020-02-10,-0.0,-0.31637168141592925,1.0,-21.948230088495578,-15.8429203539823,-5.140265486725664,0.0
2020-02-11,-0.0,-0.262882096069869,1.0,-21.58995633187773,-15.58296943231441,-5.232314410480349,0.0
2020-02-12,-0.0,-0.2477024070021882,1.0,-21.62582056892779,-15.653391684901532,-5.236323851203502,0.0
2020-02-13,-0.0,-0.3548523206751055,1.0,-20.894092827004222,-15.07637130801688,-4.868776371308018,0.0
2020-02-14,-0.0,-0.41458153580672996,1.0,-21.39257981018119,-15.256686798964626,-5.076358930112166,0.0
2020-02-18,-0.0,-0.4540727902946274,1.0,-21.40424610051993,-15.266031195840554,-5.203206239168111,0.0
2020-02-19,-0.0,-0.8981259010091303,1.0,-23.67515617491591,-16.73041806823643,-5.750120134550698,0.0
2020-02-20,-0.0,-0.9074502545118001,1.0,-22.71494678389634,-16.123091161499307,-5.528921795465062,0.0
2020-02-21,-0.0,-0.8269073010664479,1.0,-20.21123872026251,-14.18949958982773,-4.7895816242821985,0.0
2020-02-24,-0.0,-1.284451378055122,1.0,-25.508060322412895,-18.08528341133645,-6.124284971398856,0.0
2020-02-25,-0.0,-2.5980888139404157,1.0,-28.32096683530073,-18.160764474423832,-6.1309724564362,0.0
2020-02-26,-0.0,-1.2257556675062973,1.0,-16.205919395465997,-10.201511335012595,-2.852959697732998,0.0
2020-02-27,-0.0,-1.1344869459623559,1.0,-15.612629022465088,-9.928051001821494,-2.6830601092896176,0.0
2020-02-28,-0.0,-1.266252309759785,1.0,-8.395262892659163,-4.807995968419284,-1.3287418108516715,0.0
2020-03-02,-0.0,-1.291492562259736,1.0,-8.289988300183854,-4.781881998997159,-1.3506602039110815,0.0
2020-03-03,-0.0,-1.3508660213958226,1.0,-6.0821446765155365,-3.4284258787570043,-0.8741721854304636,0.0
2020-03-04,-0.0,-1.6171317326411423,1.0,-6.418299805321221,-3.263075924724205,-0.6800778715120053,0.0
2020-03-05,-0.0,-2.305733351491216,1.0,-6.429252349176087,-3.2794498161514367,-0.6039765763311998,0.0
2020-03-06,-0.0,-2.6123417721518987,1.0,-6.140559071729958,-3.0175369198312234,-0.4152162447257383,0.0
2020-03-09,-0.0,-2.461139896373057,1.0,-5.936433716668772,-2.870971818526475,-0.36888664223429796,0.0
2020-03-10,-0.5182610152454348,-1.1230524375942368,1.0,-3.7442620204389345,-1.860780700284805,-0.13025632434243592,0.0
2020-03-11,-0.2545853582066155,-1.3583633798401005,1.0,-3.646339551653864,-1.5790092490986047,-0.0,0.0
2020-03-12,-0.28347273104306353,-1.0754130089168452,1.0,-3.1618165480058065,-1.3915808391511717,-0.0,0.0
2020-03-13,-0.5516396637158287,-0.7693892322253773,1.0,-2.1688101998775124,-1.0641389677634876,-0.013640665887200044,0.0
2020-03-16,-0.35950635912912265,-1.0157900409571028,1.0,-2.0923151541280447,-0.9215348135374004,-0.0,0.0
2020-03-17,-0.8200389679400131,-0.861427643620476,1.0,-1.7662514022554174,-1.4196138631398714,-0.036901458345633825,0.0
2020-03-18,-0.8427317188144482,-0.8640622237935301,1.0,-1.690648753756408,-1.3686288374285547,-0.12633315656119262,0.0
2020-03-19,-0.8439631650750341,-0.6884379263301501,1.0,-1.6565484311050478,-1.353399272396544,-0.14199636198271942,0.0
2020-03-20,-0.8646895273401298,-0.7930954587581094,1.0,-1.6514133456904543,-1.3720458758109362,-0.11109823911028731,0.0
2020-03-23,-0.8448607652252661,-0.8667647724700023,1.0,-1.526884763414082,-1.3319560787865068,-0.08942721304052526,0.0
2020-03-24,-0.8762682083545882,-0.9014906761888567,1.0,-1.4646035254775265,-1.3174630164937935,-0.1081448733208638,0.0
2020-03-25,-0.7943834567270871,-0.837937196834312,1.0,-1.2268572887413838,-1.1874393668623946,-0.05933112075568037,0.0
2020-03-26,-0.7941491259364966,-0.8366546047602059,1.0,-1.220987717241731,-1.1849039294633301,-0.05993578308954691,0.0
2020-03-27,-0.8143421452446065,-0.8255342854248962,1.0,-1.1800364630811304,-1.2220196495492757,-0.02238428036057936,0.0
2020-03-30,-0.7999597605754237,-0.8172124138624819,1.0,-1.1910366681756452,-1.2215180322921384,-0.0,0.0
2020-03-31,-0.802753712871287,-0.8828898514851484,1.0,-1.2108085808580857,-1.2438118811881187,-0.0165016501650165,0.0
2020-04-01,-0.8073517298187809,-0.9035214168039538,1.0,-1.1837932454695224,-1.244336902800659,-0.009266886326194398,0.0
2020-04-02,-0.8325213154689403,-0.8034916768168899,1.0,-1.172909053999188,-1.2661896061713358,-0.0,0.0
2020-04-03,-0.8280806647750303,-0.8152107823267126,1.0,-1.1757701661937576,-1.2478719092014592,-0.0,0.0
2020-04-06,-0.8324225865209471,-0.8051001821493625,1.0,-1.1710180125480671,-1.2511637320380489,-0.0,0.0
2020-04-07,-0.7693350111315458,-0.7413125544477785,1.0,-1.1199303068434807,-1.2092246636337236,-0.0,0.0
2020-04-08,-0.7752458856753335,-0.7556237218813905,1.0,-1.1127178887915083,-1.225435777583017,-0.0,0.0
2020-04-09,-0.7849415628320294,-0.6957403651115619,1.0,-1.127885637013426,-1.2209504491451753,-0.0,0.0
2020-04-13,-0.7772456260385103,-0.758625745283941,1.0,-1.1192454305541981,-1.2320398787997262,-0.0,0.0
2020-04-14,-0.8099030470914127,-0.7203700039572616,1.0,-1.1689750692520775,-1.2473288484368816,-0.0,0.0
2020-04-15,-0.7772404263718911,-0.7564646664034742,1.0,-1.1413837347019344,-1.259771022502961,-0.0,0.0
2020-04-16,-0.7802203206452248,-0.7334513622504181,1.0,-1.1480279335103767,-1.2561719287892201,-0.0,0.0
2020-04-17,-0.77851028239693,-0.7452523861064646,1.0,-1.1405096920200728,-1.2554363868936338,-0.0,0.0
2020-04-20,-0.8192330500098833,-0.6866969756868946,1.0,-1.1797291954931803,-1.256028859458391,-0.0,0.0
2020-04-21,-0.8251900108577632,-0.6966735761524036,1.0,-1.1759944724114104,-1.2374395419998026,-0.0,0.0
2020-04-22,-0.799686781187295,-0.7096853129741104,1.0,-1.151323838888073,-1.2333480154651788,-0.0,0.0
2020-04-23,-0.7841856383756642,-0.7219811826646517,1.0,-1.1402037732169843,-1.2285867498659386,-0.0,0.0
2020-04-24,-0.77883912471368,-0.7255714216092403,1.0,-1.1418685121107266,-1.2272040547784977,-0.0,0.0
2020-04-27,-0.8039644366710391,-0.7390079191565855,1.0,-1.0938152844580478,-1.221590633046689,-0.0,0.0
2020-04-28,-0.8261154194782959,-0.838402658878034,1.0,-1.1106355121361666,-1.2605499043206767,-0.0,0.0
2020-04-29,-0.8189472622768983,-0.860693758193002,1.0,-1.0999798326106687,-1.2622264797821923,-0.0,0.0
2020-04-30,-0.815174902275233,-0.8104640673549164,1.0,-1.1134609602084795,-1.2724766964017242,-0.0,0.0
2020-05-01,-0.8131305526276164,-0.820358379762084,1.0,-1.1124830597801536,-1.2734026000100387,-0.0,0.0
2020-05-04,-0.8133786961524991,-0.7912142892880373,1.0,-1.1187271726622305,-1.2798819232501126,-0.0,0.0
2020-05-05,-0.8140419356452985,-0.7947755592253415,1.0,-1.1130460891757994,-1.2823900315267978,-0.0,0.0
2020-05-06,-0.8111027756939235,-0.797049262315579,1.0,-1.1073768442110528,-1.2857714428607152,-0.0,0.0
2020-05-07,-0.8147183979974968,-0.8081101376720901,1.0,-1.0970713391739675,-1.2863579474342928,-0.0,0.0
2020-05-08,-0.8212633272983304,-0.8153289076644538,1.0,-1.0969623818145244,-1.295614564473949,-0.0,0.0
2020-05-11,-0.8335094339622641,-0.7777610062893081,1.0,-1.1136100628930816,-1.306566037735849,-0.0,0.0
2020-05-12,-0.837408251075677,-0.7953935712477853,1.0,-1.100582131106049,-1.3286256643887622,-0.0,0.0
2020-05-13,-0.8318463632239528,-0.7725187761479914,1.0,-1.1023741115983667,-1.33383739099753,-0.0,0.0
2020-05-14,-0.8382952999848875,-0.7455040048360285,1.0,-1.1118331570197975,-1.3418971336456602,-0.0,0.0
2020-05-15,-0.852660980597536,-0.7228290687814853,1.0,-1.1020499775549903,-1.3102897900144646,-0.0,0.0
2020-05-18,-0.8648689440056346,-0.7387432711173718,1.0,-1.1126427529305227,-1.3146350052824871,-0.0,0.0
2020-05-19,-0.8649827093670124,-0.7014484037488097,1.0,-1.1378740039091866,-1.3075226782939908,-0.0,0.0
2020-05-20,-0.8659318637274549,-0.6937875751503005,1.0,-1.1414829659318637,-1.3088176352705412,-0.0,0.0
2020-05-21,-0.8706465172137711,-0.6691853482786229,1.0,-1.1570256204963971,-1.3071457165732587,-0.0,0.0
2020-05-22,-0.8713093870210322,-0.6677823849727732,1.0,-1.151671079582355,-1.3049907578558226,-0.0,0.0
2020-05-26,-0.8712159056848836,-0.6674492956339295,1.0,-1.1516135478069738,-1.305225297232491,-0.0,0.0
2020-05-27,-0.9008310249307478,-0.6310249307479225,1.0,-1.1987912364643667,-1.3058675396625536,-0.0,0.0
2020-05-28,-0.9079569459812897,-0.6124635348556483,1.0,-1.205864601146766,-1.303440297756765,-0.0,0.0
2020-05-29,-0.9079615752150078,-0.6100186088618418,1.0,-1.2067595433284715,-1.3047326862143538,-0.0,0.0
2020-06-01,-0.9100891552913917,-0.603183397975117,1.0,-1.2163400997330378,-1.307359089306402,-0.0,0.0
2020-06-02,-0.9227138942454074,-0.6136202171927332,1.0,-1.2214553942961535,-1.3168070638384248,-0.0,0.0
2020-06-03,-0.9321280833461006,-0.6118686481793575,1.0,-1.2414074868494969,-1.3215872529492876,-0.0,0.0
2020-06-04,-0.9472303656843081,-0.5876665123694903,1.0,-1.2818495088206554,-1.3265442575734196,-0.0,0.0
2020-06-05,-0.940340030911901,-0.5965996908809892,1.0,-1.2782071097372487,-1.3368366821226172,-0.0,0.0
2020-06-08,-0.9396946172433295,-0.5730810755231094,1.0,-1.3022980823608041,-1.3260500745462958,-0.0,0.0
2020-06-09,-0.9389461802883382,-0.5682622748961059,1.0,-1.3020368375147504,-1.3213277923144016,-0.0,0.0
2020-06-10,-0.939821465216499,-0.5644366919761954,1.0,-1.304791709419249,-1.3212600041042477,-0.0,0.0
2020-06-11,-0.9515722299418455,-0.5503062117235346,1.0,-1.3279295970356646,-1.3166074828881684,-0.0,0.0
2020-06-12,-0.9197065621545574,-0.5064817606270726,1.0,-1.3280574816601345,-1.270374836699829,-0.0,0.0
2020-06-15,-0.9237449799196789,-0.49347389558232935,1.0,-1.3335843373493976,-1.269327309236948,-0.0,0.0
2020-06-16,-0.9226643945469126,-0.4914795509222133,1.0,-1.328237770649559,-1.2696471531676021,-0.0,0.0
2020-06-17,-0.9238028310410601,-0.4822306997289429,1.0,-1.3373657263326975,-1.276177090653549,-0.0,0.0
2020-06-18,-0.9251656293916883,-0.4787191327042763,1.0,-1.3391889178879743,-1.27604898614736,-0.0,0.0
2020-06-19,-0.9266797326498819,-0.4806774209759284,1.0,-1.3405698778833106,-1.2774511281973968,-0.0,0.0
2020-06-22,-0.9275318527471421,-0.4790753890315758,1.0,-1.3552903258296825,-1.274059525608098,-0.0,0.0
2020-06-23,-0.9272333568335179,-0.47905126397421693,1.0,-1.3554235068989828,-1.2740457246449792,-0.0,0.0
2020-06-24,-0.9285642368103101,-0.4754832863471607,1.0,-1.354158276278695,-1.2760269834877163,-0.0,0.0
2020-06-25,-0.9200802206066684,-0.4646277262471798,1.0,-1.3592880421158187,-1.269791927801454,-0.0,0.0
2020-06-26,-0.9193887775551103,-0.4625250501002004,1.0,-1.3583667334669338,-1.2697394789579157,-0.0,0.0
2020-06-29,-0.9106822262118491,-0.4509275882704967,1.0,-1.3635547576301614,-1.2618691402353879,-0.0,0.0
2020-06-30,-0.9074074074074074,-0.4394300466686526,1.0,-1.3602422798133256,-1.2576705391718797,-0.0,0.0
2020-07-01,-0.9048939964335249,-0.4383792351892213,1.0,-1.3536754507628295,-1.2565385377451952,-0.0,0.0
2020-07-02,-0.8979753477550617,-0.4491361813771596,1.0,-1.3483490916291274,-1.2547893668630266,-0.0,0.0
2020-07-06,-0.9030882863233035,-0.449363009963813,1.0,-1.3477420314281465,-1.2568780052545483,-0.0,0.0
2020-07-07,-0.892908327155918,-0.4577217692117618,1.0,-1.3357548801581416,-1.2555473190017297,-0.0,0.0
2020-07-08,-0.8941124128726087,-0.45123337782391615,1.0,-1.3427752236887636,-1.255277077463048,-0.0,0.0
2020-07-09,-0.895223496835443,-0.45188884493670883,1.0,-1.3426621835443038,-1.2548951740506329,-0.0,0.0
2020-07-10,-0.8995101677304437,-0.4488644797387561,1.0,-1.34585126911088,-1.2535253080005937,-0.0,0.0
2020-07-13,-0.9059753086419753,-0.4454814814814814,1.0,-1.3424197530864197,-1.2443456790123455,-0.0,0.0
2020-07-14,-0.8984986463204528,-0.4341127245877431,1.0,-1.3361063253753385,-1.2537533841988677,-0.0,0.0
2020-07-15,-0.8902689486552567,-0.43638141809290953,1.0,-1.3212224938875305,-1.2420537897310515,-0.0,0.0
2020-07-16,-0.886298369432952,-0.43669992698953514,1.0,-1.306254563154052,-1.2381114626429788,-0.0,0.0
2020-07-17,-0.8863901869158879,-0.43715926791277254,1.0,-1.3061234423676011,-1.2378796728971961,-0.0,0.0
2020-07-20,-0.8991106575302522,-0.43830490353307094,1.0,-1.2982942119842542,-1.2240851436069398,-0.0,0.0
2020-07-21,-0.8934239262314971,-0.43678718757583107,1.0,-1.2993933511283666,-1.2236350400388256,-0.0,0.0
2020-07-22,-0.8808955950352885,-0.4572888780725238,1.0,-1.290776344609394,-1.238403504502312,-0.0,0.0
2020-07-23,-0.886925967497926,-0.46015323800692987,1.0,-1.2934947049924357,-1.2396173930018057,-0.0,0.0
2020-07-24,-0.8771434138737335,-0.4691153546375682,1.0,-1.2870713172252535,-1.2380650818394388,-0.0,0.0
2020-07-27,-0.8794905449419085,-0.46580137086189294,1.0,-1.2791794273491808,-1.2367410432161783,-0.0,0.0
2020-07-28,-0.8828370854514646,-0.45717743887678525,1.0,-1.2714596949891068,-1.2299685306221253,-0.0,0.0
2020-07-29,-0.8933973240255964,-0.4595695171611402,1.0,-1.2642039945704868,-1.2305604033352726,-0.0,0.0
2020-07-30,-0.8966370650749744,-0.4492648129276459,1.0,-1.2690347940020381,-1.237783277527054,-0.0,0.0
2020-07-31,-0.88407058254774,-0.46101039400531785,1.0,-1.260381919265168,-1.2290065264684553,-0.0,0.0
2020-08-03,-0.8879164450461776,-0.4590687104105217,1.0,-1.2570475315506986,-1.231323436971133,-0.0,0.0
2020-08-04,-0.8827616152844115,-0.4533217542336083,1.0,-1.250542770299609,-1.2379987455975296,-0.0,0.0
2020-08-05,-0.8850152313717905,-0.45573231468497655,1.0,-1.253807842947633,-1.2407523814128911,-0.0,0.0
2020-08-06,-0.8904182620074637,-0.443949013715892,1.0,-1.2641399699510492,-1.2480977075558572,-0.0,0.0
2020-08-07,-0.8849066615213931,-0.4596497998166996,1.0,-1.2526650909266315,-1.2264724325888765,-0.0,0.0
2020-08-10,-0.8886047857969895,-0.45508490930142803,1.0,-1.2563681976071015,-1.2243342338865304,-0.0,0.0
2020-08-11,-0.8744853997127813,-0.4713738630923887,1.0,-1.2327429392053615,-1.2083772139779798,-0.0,0.0
2020-08-12,-0.8770692385202246,-0.47032292116501123,1.0,-1.2398637301473059,-1.2110263423060312,-0.0,0.0
2020-08-13,-0.8675585284280936,-0.48404204491161007,1.0,-1.2209268991877686,-1.205255613951266,-0.0,0.0
2020-08-14,-0.8697896749521989,-0.4834130019120459,1.0,-1.222944550669216,-1.2040152963671127,-0.0,0.0
2020-08-17,-0.870175103774035,-0.49071997709814397,1.0,-1.2161839782432369,-1.1941409418388282,-0.0,0.0
2020-08-18,-0.8712928029036726,-0.4905678399159464,1.0,-1.219255933903243,-1.1947084387984144,-0.0,0.0
2020-08-19,-0.8605276820691934,-0.4992684193137301,1.0,-1.19087176098551,-1.1692547316750839,-0.0,0.0
2020-08-20,-0.8579979262889998,-0.49349608822697705,1.0,-1.190451503440475,-1.1710340277123197,-0.0,0.0
2020-08-21,-0.8545720073491309,-0.49738540537994064,1.0,-1.1864135299382863,-1.1726103547368918,-0.0,0.0
2020-08-24,-0.8548714319414956,-0.5002594951639537,1.0,-1.1909412597310685,-1.1719745222929936,-0.0,0.0
2020-08-25,-0.8563807185685284,-0.4977102119824371,1.0,-1.1997072848307446,-1.16746140408857,-0.0,0.0
2020-08-26,-0.8494841475479343,-0.49521835398313474,1.0,-1.2029490742921753,-1.1633297215810054,-0.0,0.0
2020-08-27,-0.8479468826521003,-0.49651535129026186,1.0,-1.2015445469956678,-1.1629779619514033,-0.0,0.0
2020-08-28,-0.8487331637939154,-0.49434868606951116,1.0,-1.202646698690779,-1.163652632570406,-0.0,0.0
2020-08-31,-0.8474001507159005,-0.49962321024868117,1.0,-1.1970610399397135,-1.165787490580256,-0.0,0.0
2020-09-01,-0.8450181031645273,-0.4937696901302488,1.0,-1.1988997037663984,-1.1643391169417407,-0.0,0.0
2020-09-02,-0.8395015283329414,-0.49395720667763926,1.0,-1.200235128144839,-1.1688690336233247,-0.0,0.0
2020-09-03,-0.8438103310260394,-0.4976691623110609,1.0,-1.2064321702688703,-1.1609455196119978,-0.0,0.0
