Date,IWF,IWM,MTUM,SPY,SSB,VLUE,VXX
2019-03-11,-0.0,-0.683757102830658,-0.0,-0.29642043520385447,1.0,-0.6383775432716228,0.0
2019-03-12,-0.0,-0.6633908575945199,-0.0,-0.30741667764457914,1.0,-0.663917797391648,0.0
2019-03-13,-0.0,-0.6687660430283945,-0.0,-0.3156474106221387,1.0,-0.6618592712164916,0.0
2019-03-14,-0.0,-0.6652019694001801,-0.0,-0.3215363439038594,1.0,-0.6603049393827095,0.0
2019-03-15,-0.0,-0.6549308853572471,-0.0,-0.3247990236395956,1.0,-0.673423363667719,0.0
2019-03-18,-0.0,-0.6649012999518535,-0.0,-0.331327234793773,1.0,-0.6785695180013909,0.0
2019-03-19,-0.0,-0.6670244740231859,-0.0,-0.3285476599398883,1.0,-0.6879830399313009,0.0
2019-03-20,-0.0,-0.6800064677823591,-0.0,-0.3277009728622632,1.0,-0.6872018756568842,0.0
2019-03-21,-0.0,-0.68407629486936,-0.0,-0.31285780177442546,1.0,-0.7162818460536668,0.0
2019-03-22,-0.0,-0.6799378678875082,-0.0,-0.33971005014170486,1.0,-0.7054719860475256,0.0
2019-03-25,-0.0,-0.6758568081512559,-0.0,-0.3438130005993571,1.0,-0.7046804337165586,0.0
2019-03-26,-0.0,-0.6857470887321635,-0.0,-0.34413099338472475,1.0,-0.7037067410201738,0.0
2019-03-27,-0.0,-0.6932093330398416,-0.0,-0.3452564384767775,1.0,-0.713020030816641,0.0
2019-03-28,-0.0,-0.6979281160694658,-0.0,-0.34219059133875573,1.0,-0.7077104858210596,0.0
2019-03-29,-0.0,-0.7013560997035247,-0.0,-0.3409739760623696,1.0,-0.7028110244866587,0.0
2019-04-01,-0.0,-0.7102408480487739,-0.0,-0.34484936698431873,1.0,-0.6911542580946365,0.0
2019-04-02,-0.0,-0.7131052718558917,-0.0,-0.3542665124221892,1.0,-0.6869938853082136,0.0
2019-04-03,-0.0,-0.7141322905766371,-0.0,-0.3516550090874043,1.0,-0.6879715812083493,0.0
2019-04-04,-0.0,-0.7111257840871574,-0.0,-0.3386156047100253,1.0,-0.7014141080664685,0.0
2019-04-05,-0.0,-0.7036230285651262,-0.0,-0.3401896989081284,1.0,-0.7134388441601411,0.0
2019-04-08,-0.0,-0.7047982641654535,-0.0,-0.3387623939135928,1.0,-0.7030129912933616,0.0
2019-04-09,-0.0,-0.688489010989011,-0.0,-0.37565934065934065,1.0,-0.6831043956043956,0.0
2019-04-10,-0.0,-0.668492926649767,-0.0,-0.34677133589554887,1.0,-0.7104969062610734,0.0
2019-04-11,-0.0,-0.6702035041897921,-0.0,-0.3367069322015453,1.0,-0.7137338121667212,0.0
2019-04-12,-0.0,-0.6695614297770397,-0.0,-0.3355565839980399,1.0,-0.7172297389268506,0.0
2019-04-15,-0.0,-0.6671770753581975,-0.0,-0.3507874876955047,1.0,-0.7163677130044843,0.0
2019-04-16,-0.0,-0.6662107077394468,-0.0,-0.35006702596230127,1.0,-0.7194484720816349,0.0
2019-04-17,-0.0,-0.6519789861649751,-0.0,-0.34821354897268747,1.0,-0.7503369364909096,0.0
2019-04-18,-0.0,-0.6412316667125285,-0.0,-0.3518615338047935,1.0,-0.7586197407886409,0.0
2019-04-22,-0.0,-0.6477508077209841,-0.0,-0.35539723303785936,1.0,-0.7582636069919642,0.0
2019-04-23,-0.0,-0.6530256495393044,-0.0,-0.3504883650148031,1.0,-0.7634265792313438,0.0
2019-04-24,-0.0,-0.6576728966779435,-0.0,-0.35563751317175973,1.0,-0.7596916421718152,0.0
2019-04-25,-0.0,-0.6610973883600233,-0.0,-0.35930171241430986,1.0,-0.7549610058005606,0.0
2019-04-26,-0.0,-0.6506921665647413,-0.0,-0.3811641741257575,1.0,-0.7479012620225719,0.0
2019-04-29,-0.0,-0.6537809049698251,-0.0,-0.38240120143504747,1.0,-0.7449175403954723,0.0
2019-04-30,-0.0,-0.6550618798082283,-0.0,-0.3795573642546549,1.0,-0.7527595049615342,0.0
2019-05-01,-0.0,-0.6488468724727404,-0.0,-0.3942385454139825,1.0,-0.7456147689561895,0.0
2019-05-02,-0.0,-0.6537528240314617,-0.0,-0.3830083953922963,1.0,-0.7524056564304242,0.0
2019-05-03,-0.0,-0.6581773550168764,-0.0,-0.3805406008535804,1.0,-0.7507322379982705,0.0
2019-05-06,-0.0,-0.6460822818305897,-0.0,-0.38450182446171416,1.0,-0.7548536252472077,0.0
2019-05-07,-0.0,-0.6479315422443253,-0.0,-0.379546022837774,1.0,-0.7508682243769621,0.0
2019-05-08,-0.0,-0.6404285951603078,-0.0,-0.38479428539786253,1.0,-0.7434797054100448,0.0
2019-05-09,-0.0,-0.641175493020164,-0.0,-0.38499889208951915,1.0,-0.7436295147352093,0.0
2019-05-10,-0.0,-0.6417178933377637,-0.0,-0.385418397297447,1.0,-0.7418729578556792,0.0
2019-05-13,-0.0,-0.640695517346402,-0.0,-0.38422349586067506,1.0,-0.7438602320237008,0.0
2019-05-14,-0.0,-0.6337973811164713,-0.0,-0.38822880771881463,1.0,-0.7346933149552033,0.0
2019-05-15,-0.0,-0.6374471144539999,-0.0,-0.39026076376406826,1.0,-0.7375217764012941,0.0
2019-05-16,-0.0,-0.6397333407098006,-0.0,-0.3869602500622389,1.0,-0.739509280517828,0.0
2019-05-17,-0.0,-0.6380098014785281,-0.0,-0.3887919816153058,1.0,-0.7419774621369438,0.0
2019-05-20,-0.0,-0.6312439463124394,-0.0,-0.39161477791614774,1.0,-0.744541303445413,0.0
2019-05-21,-0.0,-0.6343702474768422,-0.0,-0.3862021291303746,1.0,-0.7445320060832296,0.0
2019-05-22,-0.0,-0.6264166551771682,-0.0,-0.39459533985936857,1.0,-0.7364676685509445,0.0
2019-05-23,-0.0,-0.6254592668305755,-0.0,-0.3889610210226802,1.0,-0.7480869637282798,0.0
2019-05-24,-0.0,-0.6200716845878136,-0.0,-0.3865729252826027,1.0,-0.7504549214226632,0.0
2019-05-28,-0.0,-0.624028872114166,-0.0,-0.379910738883685,1.0,-0.7510331147721637,0.0
2019-05-29,-0.0,-0.6346354595901325,-0.0,-0.3776166144717323,1.0,-0.7348497335311247,0.0
2019-05-30,-0.0,-0.631716223265519,-0.0,-0.3745984680009884,1.0,-0.7391757955138237,0.0
2019-05-31,-0.0,-0.6407327705126082,-0.0,-0.3643988302157479,1.0,-0.7537935220438118,0.0
2019-06-03,-0.0,-0.6428591110743711,-0.0,-0.3617976908875479,1.0,-0.7508197624755448,0.0
2019-06-04,-0.0,-0.6396604938271605,-0.0,-0.3636463844797178,1.0,-0.7524250440917108,0.0
2019-06-05,-0.0,-0.6306162803471382,-0.0,-0.3665275184005273,1.0,-0.7491760957925958,0.0
2019-06-06,-0.0,-0.6307223624986277,-0.0,-0.3558019541113185,1.0,-0.7580140520364474,0.0
2019-06-07,-0.0,-0.639917638984214,-0.0,-0.35192862045298556,1.0,-0.7534934797529169,0.0
2019-06-10,-0.0,-0.639689548309245,-0.0,-0.34434906617667227,1.0,-0.7584674875901598,0.0
2019-06-11,-0.0,-0.6450396388460692,-0.0,-0.3424631138515746,1.0,-0.7651948909931734,0.0
2019-06-12,-0.0,-0.6413549791902098,-0.0,-0.34309969405473933,1.0,-0.77178137317053,0.0
2019-06-13,-0.0,-0.6424362575031665,-0.0,-0.34726581860234595,1.0,-0.7637535106558732,0.0
2019-06-14,-0.0,-0.6415354113889195,-0.0,-0.3518008591254544,1.0,-0.7602434188787311,0.0
2019-06-17,-0.0,-0.6284760538512469,-0.0,-0.3800209666740234,1.0,-0.7502758772897814,0.0
2019-06-18,-0.0,-0.6263414903302342,-0.0,-0.3809970480315612,1.0,-0.751510469831986,0.0
2019-06-19,-0.0,-0.6234496444517944,-0.0,-0.38355107215699247,1.0,-0.7491869246458299,0.0
2019-06-20,-0.0,-0.6241277546404832,-0.0,-0.38403618611578455,1.0,-0.7499241525774333,0.0
2019-06-21,-0.0,-0.6275510204081634,-0.0,-0.37934362934362936,1.0,-0.750965250965251,0.0
2019-06-24,-0.0,-0.6235135060563419,-0.0,-0.3807631818558067,1.0,-0.7548768037965953,0.0
2019-06-25,-0.0,-0.624678947223066,-0.0,-0.3802645751056367,1.0,-0.7568284128255406,0.0
2019-06-26,-0.0,-0.6220187040008854,-0.0,-0.3538819102429307,1.0,-0.7909910906978032,0.0
2019-06-27,-0.0,-0.6206696020603141,-0.0,-0.37224114535737035,1.0,-0.7763285425493617,0.0
2019-06-28,-0.0,-0.6144354994882009,-0.0,-0.3757434918527125,1.0,-0.7763023210778212,0.0
2019-07-01,-0.0,-0.6164689655172414,-0.0,-0.3763034482758621,1.0,-0.7658482758620689,0.0
2019-07-02,-0.0,-0.6176511159544238,-0.0,-0.3769139514994344,1.0,-0.7642839407399232,0.0
2019-07-03,-0.0,-0.6225925721538547,-0.0,-0.37067490756580757,1.0,-0.7659621433695712,0.0
2019-07-05,-0.0,-0.6156137931034483,-0.0,-0.3745103448275862,1.0,-0.7685241379310345,0.0
2019-07-08,-0.0,-0.6232279772739809,-0.0,-0.36138231562689616,1.0,-0.7733741519113023,0.0
2019-07-09,-0.0,-0.6239386922483184,-0.0,-0.36018304112912114,1.0,-0.7725493439188443,0.0
2019-07-10,-0.0,-0.6177673390439348,-0.0,-0.3738049184857696,1.0,-0.7716219950262504,0.0
2019-07-11,-0.0,-0.6154739198938552,-0.0,-0.3821212372501866,1.0,-0.7665643917406088,0.0
2019-07-12,-0.0,-0.6075045658309813,-0.0,-0.3882339919198628,1.0,-0.7714317339089047,0.0
2019-07-15,-0.0,-0.6118539434709188,-0.0,-0.3891149683027434,1.0,-0.7673504415469369,0.0
2019-07-16,-0.0,-0.6221322162731988,-0.0,-0.39237661941354346,1.0,-0.7596471273615003,0.0
2019-07-17,-0.0,-0.6623142973967562,-0.0,-0.34305574485484525,1.0,-0.7205397301349326,0.0
2019-07-18,-0.0,-0.6629907967107772,-0.0,-0.34297228121766593,1.0,-0.7169307847301639,0.0
2019-07-19,-0.0,-0.6651229943610558,-0.0,-0.34016181317932925,1.0,-0.7188155493203301,0.0
2019-07-22,-0.0,-0.6478949948259899,-0.0,-0.33587495234464354,1.0,-0.7393932792331572,0.0
2019-07-23,-0.0,-0.6528684955366862,-0.0,-0.33322447202264316,1.0,-0.7354397996951885,0.0
2019-07-24,-0.0,-0.6536088079380182,-0.0,-0.3313035204567079,1.0,-0.7335870599429114,0.0
2019-07-25,-0.0,-0.6532924046506574,-0.0,-0.3323372813213083,1.0,-0.7308758013691188,0.0
2019-07-26,-0.0,-0.6572575178285746,-0.0,-0.3276119200629084,1.0,-0.7267008324520731,0.0
2019-07-29,-0.0,-0.6541102396395907,-0.0,-0.3312617038022091,1.0,-0.7285532065025647,0.0
2019-07-30,-0.0,-0.6566463000678886,-0.0,-0.331866938221317,1.0,-0.7270061099796334,0.0
2019-07-31,-0.0,-0.684290687554395,-0.0,-0.3222095300261097,1.0,-0.713256092254134,0.0
2019-08-01,-0.0,-0.7035049974127835,-0.0,-0.32037909529126607,1.0,-0.6994743865573682,0.0
2019-08-02,-0.0,-0.7072374736033787,-0.0,-0.3146477250911883,1.0,-0.72062090338151,0.0
2019-08-05,-0.0,-0.7049776975070465,-0.0,-0.30353282434392365,1.0,-0.7279916810333033,0.0
2019-08-06,-0.0,-0.7041533719106592,-0.0,-0.28056892542317885,1.0,-0.7192688334865611,0.0
2019-08-07,-0.0,-0.7080380808135447,-0.0,-0.27751933791312816,1.0,-0.7190458159787958,0.0
2019-08-08,-0.0,-0.7060399415489528,-0.0,-0.2769930183471343,1.0,-0.7230611029929102,0.0
2019-08-09,-0.0,-0.7014728096676738,-0.0,-0.2671558049201554,1.0,-0.7288249892101856,0.0
2019-08-12,-0.0,-0.6991804162622668,-0.0,-0.2841583090693411,1.0,-0.7126604119486681,0.0
2019-08-13,-0.0,-0.6877088948787061,-0.0,-0.2828840970350404,1.0,-0.7248247978436657,0.0
2019-08-14,-0.0,-0.691353050205496,-0.0,-0.2694549654820426,1.0,-0.7254143497998765,0.0
2019-08-15,-0.0,-0.6996854507650477,-0.0,-0.2648877752305806,1.0,-0.701071599936024,0.0
2019-08-16,-0.0,-0.7004584954950153,-0.0,-0.26392813349682787,1.0,-0.7012848536546356,0.0
2019-08-19,-0.0,-0.6932667003375953,-0.0,-0.26771046545628535,1.0,-0.6972540471570217,0.0
2019-08-20,-0.0,-0.6941874069346947,-0.0,-0.2667517549457562,1.0,-0.6980961497553712,0.0
2019-08-21,-0.0,-0.6941652039785117,-0.0,-0.26652837615020475,1.0,-0.6987394287537896,0.0
2019-08-22,-0.0,-0.6936994465730097,-0.0,-0.26748084291187735,1.0,-0.6995263942103022,0.0
2019-08-23,-0.0,-0.6941007423964238,-0.0,-0.26803437907453237,1.0,-0.698783959979777,0.0
2019-08-26,-0.0,-0.6901985669337141,-0.0,-0.2628169535443272,1.0,-0.6910182173924541,0.0
2019-08-27,-0.0,-0.6902432575356955,-0.0,-0.2627974616604971,1.0,-0.6910629296668429,0.0
2019-08-28,-0.0,-0.6955083242899871,-0.0,-0.2521637860300151,1.0,-0.6991609539186364,0.0
2019-08-29,-0.0,-0.6880226526939769,-0.0,-0.25830951624854454,1.0,-0.7000105853710172,0.0
2019-08-30,-0.0,-0.6785083208059709,-0.0,-0.26563282960149803,1.0,-0.693198301553393,0.0
2019-09-03,-0.0,-0.6929995779700359,-0.0,-0.2719719350073855,1.0,-0.6727157628191601,0.0
2019-09-04,-0.0,-0.6983481977940789,-0.0,-0.2696712227558183,1.0,-0.6706158636339649,0.0
2019-09-05,-0.0,-0.7150298597774328,-0.0,-0.2692904685485781,1.0,-0.6464970666386046,0.0
2019-09-06,-0.0,-0.7131654864935747,-0.0,-0.2706792551796486,1.0,-0.6387883556254919,0.0
2019-09-09,-0.0,-0.7181484395489117,-0.0,-0.2726724364017834,1.0,-0.6317859952793077,0.0
2019-09-10,-0.0,-0.7211546024172194,-0.0,-0.25978554387436753,1.0,-0.6407728810004457,0.0
2019-09-11,-0.0,-0.7141995383969786,-0.0,-0.2863512379353756,1.0,-0.6222198908938313,0.0
2019-09-12,-0.0,-0.7100157315154693,-0.0,-0.2892763502884111,1.0,-0.622627163083377,0.0
2019-09-13,-0.0,-0.7073478066836427,-0.0,-0.3036778410731631,1.0,-0.6141285800540782,0.0
2019-09-16,-0.0,-0.7057711991181796,-0.0,-0.30443797076345697,1.0,-0.6142298506679265,0.0
2019-09-17,-0.0,-0.6814326602421028,-0.0,-0.31475986660714755,1.0,-0.6296510253919072,0.0
2019-09-18,-0.0,-0.6833412110708472,-0.0,-0.3158972743028203,1.0,-0.6266477600966336,0.0
2019-09-19,-0.0,-0.6746637300401164,-0.0,-0.32814179711056923,1.0,-0.6191562442644012,0.0
2019-09-20,-0.0,-0.6834592779177161,-0.0,-0.3295812342569269,1.0,-0.6107787573467673,0.0
