Date,IWF,IWM,MMD,MTUM,SPY,VLUE,VXX
2019-06-17,-0.0,-0.0,1.0,-0.015226319144835356,-0.2742516568073656,-0.19310886744058472,0.0
2019-06-18,-0.0,-0.0,1.0,-0.015928625506583735,-0.2734884135207755,-0.1950774163858498,0.0
2019-06-19,-0.0,-0.0,1.0,-0.019444938096084354,-0.2796931461406315,-0.18181683549552755,0.0
2019-06-20,-0.0,-0.0,1.0,-0.02083024242604077,-0.2793388920210083,-0.18346636598320526,0.0
2019-06-21,-0.0,-0.0,1.0,-0.020220315330027615,-0.2757801597434604,-0.18860417470827517,0.0
2019-06-24,-0.0,-0.0,1.0,-0.022691787238471945,-0.26935716516230723,-0.1949471367603979,0.0
2019-06-25,-0.0,-0.0,1.0,-0.024275087969355486,-0.2673526049322228,-0.19308716760946062,0.0
2019-06-26,-0.0,-0.0,1.0,-0.021884570782908626,-0.26416104189586986,-0.2006779459427314,0.0
2019-06-27,-0.0,-0.0,1.0,-0.023313942243316024,-0.2637138648773303,-0.2007647330129588,0.0
2019-06-28,-0.0,-0.0,1.0,-0.023291692879182768,-0.2601030526347323,-0.21446331745603786,0.0
2019-07-01,-0.0,-0.0,1.0,-0.024295679770066768,-0.26527648872788245,-0.20738900032933147,0.0
2019-07-02,-0.0,-0.0,1.0,-0.02326381101891306,-0.2634073409583614,-0.20843238394258806,0.0
2019-07-03,-0.0,-0.0,1.0,-0.020141559549283972,-0.26275307884537685,-0.21350651682703098,0.0
2019-07-05,-0.0,-0.0,1.0,-0.02139486103828002,-0.26379504082702826,-0.213049666641696,0.0
2019-07-08,-0.0,-0.0,1.0,-0.021857104308458008,-0.26415914610379876,-0.21309927142985638,0.0
2019-07-09,-0.0,-0.0,1.0,-0.021302130213021304,-0.26575157515751574,-0.21309630963096313,0.0
2019-07-10,-0.0,-0.0,1.0,-0.017612877070226282,-0.2704094656075917,-0.21351671947026232,0.0
2019-07-11,-0.0,-0.0,1.0,-0.02124111823821899,-0.27080172452643125,-0.2101729033033394,0.0
2019-07-12,-0.0,-0.0,1.0,-0.02064932143660493,-0.26343255604708704,-0.21550573592262126,0.0
2019-07-15,-0.0,-0.0,1.0,-0.01964250932682079,-0.26581064680940325,-0.2128313081521658,0.0
2019-07-16,-0.0,-0.0,1.0,-0.02393262299749734,-0.2648024097468866,-0.20986377736816075,0.0
2019-07-17,-0.0,-0.0,1.0,-0.024074379051697035,-0.2630215741170482,-0.2100669231805728,0.0
2019-07-18,-0.0,-0.0,1.0,-0.018968450586514644,-0.2662746619705698,-0.20717547682297108,0.0
2019-07-19,-0.0,-0.0,1.0,-0.02448730177655896,-0.25931501132705376,-0.20658459520686778,0.0
2019-07-22,-0.0,-0.0,1.0,-0.023059952896282383,-0.2594132904033628,-0.2081507318963718,0.0
2019-07-23,-0.0,-0.0,1.0,-0.022590361445783132,-0.2595133007276631,-0.2090093045449123,0.0
2019-07-24,-0.0,-0.0,1.0,-0.02297668038408779,-0.2593189002206715,-0.2087284547026898,0.0
2019-07-25,-0.0,-0.0,1.0,-0.02460530235329163,-0.2579684241882633,-0.20685135537682456,0.0
2019-07-26,-0.0,-0.0,1.0,-0.02390206853415538,-0.25844018525964646,-0.20688320004765517,0.0
2019-07-29,-0.0,-0.0,1.0,-0.02127438154138915,-0.2561845861084681,-0.2092203853472883,0.0
2019-07-30,-0.0,-0.0,1.0,-0.02251535475811609,-0.2541825914965126,-0.2104456969498684,0.0
2019-07-31,-0.0,-0.0,1.0,-0.02274315104127956,-0.25469356205312677,-0.20905861192454622,0.0
2019-08-01,-0.0,-0.0,1.0,-0.020013362036968303,-0.257248905055304,-0.20740850716353648,0.0
2019-08-02,-0.0,-0.0,1.0,-0.02825235807083111,-0.25290680429495166,-0.2019042534258765,0.0
2019-08-05,-0.0,-0.0,1.0,-0.027845591607853583,-0.25481231597792475,-0.19690177105064585,0.0
2019-08-06,-0.0,-0.0,1.0,-0.027137002341920374,-0.24227166276346604,-0.194306206088993,0.0
2019-08-07,-0.0,-0.003860891355974183,1.0,-0.026632865655550213,-0.23079388667919634,-0.19566706004050294,0.0
2019-08-08,-0.0,-0.0010932944606413995,1.0,-0.022230320699708452,-0.2338629737609329,-0.2005539358600583,0.0
2019-08-09,-0.0,-0.0,1.0,-0.022205805666608725,-0.22088475577959324,-0.20542905150935745,0.0
2019-08-12,-0.0,-0.0,1.0,-0.021040428923344442,-0.22085205042747424,-0.2071728734965947,0.0
2019-08-13,-0.0,-0.0,1.0,-0.020308305187494588,-0.21904679426113566,-0.20403568026327187,0.0
2019-08-14,-0.0,-0.0,1.0,-0.021250575506445674,-0.21315319981583794,-0.2043479511970534,0.0
2019-08-15,-0.0,-0.003311636405161585,1.0,-0.02829165239237182,-0.20584960602946217,-0.18999086445129612,0.0
2019-08-16,-0.0,-0.0028984265684342788,1.0,-0.02924126902538622,-0.2080870384648334,-0.18756960507153259,0.0
2019-08-19,-0.0,-0.000797982244895051,1.0,-0.03028057625717828,-0.208187867819941,-0.185701868133434,0.0
2019-08-20,-0.0,-0.0043918246681258705,1.0,-0.02853975383041019,-0.20776599675943036,-0.1806191193609824,0.0
2019-08-21,-0.0,-0.005960490463215258,1.0,-0.022366030881017254,-0.21080267938237965,-0.18002100363306084,0.0
2019-08-22,-0.0,-0.00829116884221268,1.0,-0.017078390521138936,-0.21059568859220204,-0.18132857122610088,0.0
2019-08-23,-0.0,-0.008961742434984828,1.0,-0.017710785286860837,-0.21135248574912793,-0.17995802728226654,0.0
2019-08-26,-0.0,-0.002987544883303411,1.0,-0.01771487881508079,-0.20661748204667862,-0.17528332585278275,0.0
2019-08-27,-0.0,-0.0024477236170361567,1.0,-0.021511993845723477,-0.20320302119029302,-0.1715224840897965,0.0
2019-08-28,-0.0,-0.0,1.0,-0.0329244673983215,-0.21165127571785444,-0.15886827406180706,0.0
2019-08-29,-0.0,-0.0,1.0,-0.03339882121807466,-0.21164748807184958,-0.15826550659556554,0.0
2019-08-30,-0.0,-0.0,1.0,-0.036752482992722144,-0.20591727548297878,-0.15424588263232153,0.0
2019-09-03,-0.0,-0.0,1.0,-0.033151946421096694,-0.20837170364169108,-0.15374633737965676,0.0
2019-09-04,-0.0,-0.0,1.0,-0.04014771460423634,-0.20039018952062432,-0.15298216276477147,0.0
2019-09-05,-0.0,-0.0,1.0,-0.038360965839546006,-0.20575553577389563,-0.14676755313230222,0.0
2019-09-06,-0.0,-0.0,1.0,-0.0401516098129868,-0.20868563177697252,-0.1395310092048815,0.0
2019-09-09,-0.0,-0.0,1.0,-0.03813411728644476,-0.20975854429938834,-0.14538893455756344,0.0
2019-09-10,-0.0,-0.0,1.0,-0.06427495396975953,-0.21360821291078502,-0.11697260503263963,0.0
2019-09-11,-0.0,-0.0,1.0,-0.0639686502015145,-0.2137727139609801,-0.11682262540616677,0.0
2019-09-12,-0.0,-0.0,1.0,-0.0642186498760204,-0.2137046220711559,-0.11510600952832027,0.0
2019-09-13,-0.0,-0.0,1.0,-0.060581583198707586,-0.2129964904462147,-0.11908807308785026,0.0
2019-09-16,-0.0,-0.0,1.0,-0.06673931570197131,-0.21273593472763594,-0.11762158235187281,0.0
2019-09-17,-0.0,-0.0,1.0,-0.06696185381252358,-0.21293981255150646,-0.11686896763650077,0.0
2019-09-18,-0.0,-0.0,1.0,-0.08175275190516512,-0.22160598362969236,-0.10787468247248094,0.0
2019-09-19,-0.0,-0.0,1.0,-0.08943055322481401,-0.19094367063825024,-0.11808468982491468,0.0
2019-09-20,-0.0,-0.0,1.0,-0.0917807257668281,-0.19170351652979573,-0.12032006738260685,0.0
2019-09-23,-0.0,-0.0,1.0,-0.08878125262480052,-0.19144944984181203,-0.1196489066830921,0.0
2019-09-24,-0.0,-0.0,1.0,-0.10279148888702974,-0.17659443933182745,-0.11495022170166484,0.0
