Date,IWF,IWM,MTUM,SPY,VLUE,VLY,VXX
2019-05-02,-0.0,-0.6148339630145158,-0.0,-0.39178479106894293,-0.8340482345254665,1.0,0.0
2019-05-03,-0.0,-0.6305281419754842,-0.0,-0.38306646568641395,-0.8304940132533205,1.0,0.0
2019-05-06,-0.0,-0.6232942915624289,-0.0,-0.3827609733909484,-0.836792130998408,1.0,0.0
2019-05-07,-0.0,-0.627820509181733,-0.0,-0.37725995515567795,-0.8331393863707321,1.0,0.0
2019-05-08,-0.0,-0.6263148965049202,-0.0,-0.3838083927157561,-0.8176111299626739,1.0,0.0
2019-05-09,-0.0,-0.62674921550335,-0.0,-0.3867356458315665,-0.8135300935741951,1.0,0.0
2019-05-10,-0.0,-0.6264202136679667,-0.0,-0.3890396246679102,-0.810836018314397,1.0,0.0
2019-05-13,-0.0,-0.6259224700992451,-0.0,-0.39013769898492945,-0.811462662934374,1.0,0.0
2019-05-14,-0.0,-0.6199681092119619,-0.0,-0.386605869023974,-0.7908915433462949,1.0,0.0
2019-05-15,-0.0,-0.620115794478785,-0.0,-0.3905406539311386,-0.7863396078650743,1.0,0.0
2019-05-16,-0.0,-0.6228062809639769,-0.0,-0.38690626137095196,-0.7893190024351331,1.0,0.0
2019-05-17,-0.0,-0.6228691392582225,-0.0,-0.38743177046885935,-0.7888593421973408,1.0,0.0
2019-05-20,-0.0,-0.6135778995638071,-0.0,-0.3912314058830108,-0.7912985124706408,1.0,0.0
2019-05-21,-0.0,-0.6194265293017283,-0.0,-0.38238825138900523,-0.7901555127453443,1.0,0.0
2019-05-22,-0.0,-0.6159071295342557,-0.0,-0.3836196096990619,-0.7843601236045767,1.0,0.0
2019-05-23,-0.0,-0.6159367870457959,-0.0,-0.3898503143954148,-0.7764732068332313,1.0,0.0
2019-05-24,-0.0,-0.6087125524058083,-0.0,-0.38703945359135966,-0.7807146625204765,1.0,0.0
2019-05-28,-0.0,-0.6180808221080405,-0.0,-0.37883627273989723,-0.7804749340369393,1.0,0.0
2019-05-29,-0.0,-0.6340035351303579,-0.0,-0.3711610693769333,-0.7566559876270437,1.0,0.0
2019-05-30,-0.0,-0.6277414709791759,-0.0,-0.3722862206468764,-0.7691349136021267,1.0,0.0
2019-05-31,-0.0,-0.6360652089244979,-0.0,-0.362265620653202,-0.7836198742558281,1.0,0.0
2019-06-03,-0.0,-0.6395542248835662,-0.0,-0.3637170104235973,-0.7689620758483035,1.0,0.0
2019-06-04,-0.0,-0.6379793162724928,-0.0,-0.36271383813458286,-0.771896747719522,1.0,0.0
2019-06-05,-0.0,-0.6301857627867179,-0.0,-0.36677799552844403,-0.7632559551740318,1.0,0.0
2019-06-06,-0.0,-0.6315760434770615,-0.0,-0.35529255979475294,-0.771828188363817,1.0,0.0
2019-06-07,-0.0,-0.6347931672047906,-0.0,-0.3557413693186522,-0.7691034025995529,1.0,0.0
2019-06-10,-0.0,-0.6347447348108942,-0.0,-0.3479159775057889,-0.7739552321093836,1.0,0.0
2019-06-11,-0.0,-0.638678462814487,-0.0,-0.3480232236660215,-0.7780204589438761,1.0,0.0
2019-06-12,-0.0,-0.6386652278575579,-0.0,-0.34655930937162777,-0.7817160565562657,1.0,0.0
2019-06-13,-0.0,-0.6443675615831719,-0.0,-0.3510655964572378,-0.7723498477719347,1.0,0.0
2019-06-14,-0.0,-0.637405531102068,-0.0,-0.36840793953990536,-0.7625058826786258,1.0,0.0
2019-06-17,-0.0,-0.6309965141371107,-0.0,-0.3821446356443313,-0.753416698943175,1.0,0.0
2019-06-18,-0.0,-0.6096557094387897,-0.0,-0.3977696201123533,-0.7735969742477333,1.0,0.0
2019-06-19,-0.0,-0.6082890305341387,-0.0,-0.39847468477746545,-0.776686057839508,1.0,0.0
2019-06-20,-0.0,-0.6121590370845058,-0.0,-0.3965618121534647,-0.7774929648101195,1.0,0.0
2019-06-21,-0.0,-0.6163632314459107,-0.0,-0.38678247313623965,-0.7806636601525528,1.0,0.0
2019-06-24,-0.0,-0.6185118470278509,-0.0,-0.3857558542330608,-0.7669668837467092,1.0,0.0
2019-06-25,-0.0,-0.6156618156618157,-0.0,-0.3876923076923077,-0.7686486486486486,1.0,0.0
2019-06-26,-0.0,-0.6114886417219093,-0.0,-0.3695947632651929,-0.7925831414861454,1.0,0.0
2019-06-27,-0.0,-0.6062839410395655,-0.0,-0.3826609775019395,-0.7817244818796408,1.0,0.0
2019-06-28,-0.0,-0.6307953470251016,-0.0,-0.36792452830188677,-0.7841598486113429,1.0,0.0
2019-07-01,-0.0,-0.6425080528712651,-0.0,-0.35191047428634903,-0.7824336332333667,1.0,0.0
2019-07-02,-0.0,-0.6457448874830046,-0.0,-0.3476234079746941,-0.7813757318460557,1.0,0.0
2019-07-03,-0.0,-0.6488039074207693,-0.0,-0.3435366598212799,-0.7827884775489815,1.0,0.0
2019-07-05,-0.0,-0.6384897075958498,-0.0,-0.34938689452366417,-0.7863285801475892,1.0,0.0
2019-07-08,-0.0,-0.6425678299950064,-0.0,-0.3424790545414193,-0.7891860400599234,1.0,0.0
2019-07-09,-0.0,-0.6443606311877755,-0.0,-0.34135722011148395,-0.7875149061260711,1.0,0.0
2019-07-10,-0.0,-0.6457842022029243,-0.0,-0.34309019781927147,-0.7856171794800656,1.0,0.0
2019-07-11,-0.0,-0.6404432286053774,-0.0,-0.35201304263726546,-0.7708143358479096,1.0,0.0
2019-07-12,-0.0,-0.6727996556918443,-0.0,-0.24279104798794926,-0.7743167635033356,1.0,0.0
2019-07-15,-0.0,-0.682513190481318,-0.0,-0.24232798535587383,-0.7670937870141058,1.0,0.0
2019-07-16,-0.0,-0.6890117298098962,-0.0,-0.2408790616152083,-0.7666172306862613,1.0,0.0
2019-07-17,-0.0,-0.7081931925198439,-0.0,-0.22776806134804253,-0.7547423651284813,1.0,0.0
2019-07-18,-0.0,-0.7065985754602876,-0.0,-0.22698562021233704,-0.7542265824485958,1.0,0.0
2019-07-19,-0.0,-0.7076311050184124,-0.0,-0.22769669112705962,-0.7526274762787948,1.0,0.0
2019-07-22,-0.0,-0.6804109883034661,-0.0,-0.21719068569589015,-0.7850896018886148,1.0,0.0
2019-07-23,-0.0,-0.6850630195762939,-0.0,-0.21485652990077767,-0.7817645481362295,1.0,0.0
2019-07-24,-0.0,-0.6862992041587395,-0.0,-0.2152522843591736,-0.7780219191296658,1.0,0.0
2019-07-25,-0.0,-0.69115638972931,-0.0,-0.20916222656563763,-0.7771292404080431,1.0,0.0
2019-07-26,-0.0,-0.688035102739726,-0.0,-0.21013484589041095,-0.7773437500000001,1.0,0.0
2019-07-29,-0.0,-0.6912497989383948,-0.0,-0.2167712187014101,-0.7728003860382822,1.0,0.0
2019-07-30,-0.0,-0.6945040790038642,-0.0,-0.21975633319021037,-0.7692947617003004,1.0,0.0
2019-07-31,-0.0,-0.7135040901166688,-0.0,-0.21177417191900227,-0.756792275714094,1.0,0.0
2019-08-01,-0.0,-0.7209084335413374,-0.0,-0.20766490800503495,-0.7496183614987011,1.0,0.0
2019-08-02,-0.0,-0.7228049467500067,-0.0,-0.20302062934249002,-0.7567937334012931,1.0,0.0
2019-08-05,-0.0,-0.7233916872516378,-0.0,-0.20220706691010634,-0.7593974868435185,1.0,0.0
2019-08-06,-0.0,-0.7216864589144815,-0.0,-0.18025557238118006,-0.7547355277489971,1.0,0.0
2019-08-07,-0.0,-0.7228532002972082,-0.0,-0.17453030463857339,-0.7562626048190214,1.0,0.0
2019-08-08,-0.0,-0.7241205363069162,-0.0,-0.173928049913713,-0.7569361476171513,1.0,0.0
2019-08-09,-0.0,-0.7212055404009641,-0.0,-0.16541751635371701,-0.7617521650467438,1.0,0.0
2019-08-12,-0.0,-0.7203004337247434,-0.0,-0.17970485560139637,-0.7446842272294509,1.0,0.0
2019-08-13,-0.0,-0.7182186020680718,-0.0,-0.1762356861396874,-0.7501123952079972,1.0,0.0
2019-08-14,-0.0,-0.7233795685881547,-0.0,-0.16449554348399345,-0.7491166077738516,1.0,0.0
2019-08-15,-0.0,-0.7358175460570952,-0.0,-0.1567506915087939,-0.7168989092427326,1.0,0.0
2019-08-16,-0.0,-0.7398771402431055,-0.0,-0.149601359299438,-0.7245850215658084,1.0,0.0
2019-08-19,-0.0,-0.7387784943990392,-0.0,-0.14894117032665746,-0.7234248113429251,1.0,0.0
2019-08-20,-0.0,-0.7409349402619084,-0.0,-0.14616267543173161,-0.7215526686492408,1.0,0.0
2019-08-21,-0.0,-0.7413050851879875,-0.0,-0.1474939337803637,-0.7203016150494429,1.0,0.0
2019-08-22,-0.0,-0.7425166875260742,-0.0,-0.14471214017521902,-0.7201971214017522,1.0,0.0
2019-08-23,-0.0,-0.7372938843665205,-0.0,-0.1439939469839282,-0.7277708202880401,1.0,0.0
2019-08-26,-0.0,-0.7336029449888526,-0.0,-0.13853891222066678,-0.7202779073987658,1.0,0.0
2019-08-27,-0.0,-0.7345667799776838,-0.0,-0.14079975088875626,-0.7195422580896281,1.0,0.0
2019-08-28,-0.0,-0.7343503146771646,-0.0,-0.1305845484447437,-0.7250006474838777,1.0,0.0
2019-08-29,-0.0,-0.7234174757281554,-0.0,-0.14133333333333334,-0.7242459546925566,1.0,0.0
2019-08-30,-0.0,-0.7214698189916359,-0.0,-0.14301991350959423,-0.7250433746795453,1.0,0.0
2019-09-03,-0.0,-0.7263755051290022,-0.0,-0.14286084343591338,-0.7211428867474874,1.0,0.0
2019-09-04,-0.0,-0.7378938080656043,-0.0,-0.14016193491462087,-0.7170550682514143,1.0,0.0
2019-09-05,-0.0,-0.7583019160254092,-0.0,-0.13494809688581316,-0.688994473996798,1.0,0.0
2019-09-06,-0.0,-0.7587489346315762,-0.0,-0.1353599008238849,-0.6886024948991453,1.0,0.0
2019-09-09,-0.0,-0.7670206443944915,-0.0,-0.1367077487533266,-0.6800506420690903,1.0,0.0
2019-09-10,-0.0,-0.7720434547002814,-0.0,-0.1152942997961448,-0.6931076303770031,1.0,0.0
2019-09-11,-0.0,-0.7712441920495611,-0.0,-0.1109189468249871,-0.6991481672689726,1.0,0.0
2019-09-12,-0.0,-0.7545414835941314,-0.0,-0.11200184999614583,-0.7028700634651456,1.0,0.0
2019-09-13,-0.0,-0.7522945214283878,-0.0,-0.12144895493225699,-0.6971488803763787,1.0,0.0
2019-09-16,-0.0,-0.7552032478544632,-0.0,-0.11788889459890024,-0.696412970861812,1.0,0.0
2019-09-17,-0.0,-0.7506042684494728,-0.0,-0.11954229879146308,-0.7012085368989457,1.0,0.0
2019-09-18,-0.0,-0.7664422978111192,-0.0,-0.10941835371493168,-0.6932483814613093,1.0,0.0
2019-09-19,-0.0,-0.7515676398026315,-0.0,-0.1361533717105263,-0.6822060032894736,1.0,0.0
2019-09-20,-0.0,-0.7598343152640922,-0.0,-0.13861946538372483,-0.6743162931899458,1.0,0.0
