Date,IWF,IWM,MTA,MTUM,SPY,VLUE,VXX
2019-09-17,-0.0,-0.0,1.0,-1.4260473385931771,-5.802200244471608,-2.8840982331370153,0.0
2019-09-18,-0.0,-0.0,1.0,-1.407362099644128,-5.809942170818505,-2.9036921708185055,0.0
2019-09-19,-0.0,-0.0,1.0,-1.4127072437965948,-5.765105151886057,-2.949260042283298,0.0
2019-09-20,-0.0,-0.0,1.0,-1.5131160136099222,-5.590055976292394,-2.8725716167270336,0.0
2019-09-23,-0.0,-0.0,1.0,-1.53366391184573,-5.5880991735537195,-2.8974104683195594,0.0
2019-09-24,-0.0,-0.0,1.0,-1.6268809849521204,-5.7598039215686265,-3.0133378932968533,0.0
2019-09-25,-0.0,-0.0,1.0,-1.6411494252873564,-5.85367816091954,-2.9995402298850578,0.0
2019-09-26,-0.0,-0.0,1.0,-2.038796319323551,-6.4110917682168616,-2.9848296443670725,0.0
2019-09-27,-0.0,-0.0,1.0,-1.9849679645145393,-6.341917200591425,-2.994578610152785,0.0
2019-09-30,-0.0,-0.0,1.0,-2.138586616635397,-6.370106316447781,-2.9991244527829894,0.0
2019-10-01,-0.0,-0.0,1.0,-2.195441380178819,-6.38911975821685,-3.0083112958065734,0.0
2019-10-02,-0.0,-0.0,1.0,-2.4312235235484674,-6.26538749065537,-2.7628955893346623,0.0
2019-10-03,-0.0,-0.0,1.0,-2.3940808055999017,-6.231978386344099,-2.6544271153137666,0.0
2019-10-04,-0.0,-0.0,1.0,-2.50583950772322,-6.296245133743564,-2.7559964837372846,0.0
2019-10-07,-0.0,-0.0,1.0,-2.4768999624389636,-6.264179291348442,-2.7793915112057093,0.0
2019-10-08,-0.0,-0.0,1.0,-2.4265699274455845,-6.296222166624969,-2.7864648486364776,0.0
2019-10-09,-0.0,-0.0,1.0,-2.3755897690588528,-6.3245592252297005,-2.7160417184007946,0.0
2019-10-10,-0.0,-0.04558706599522926,1.0,-2.7463556851311957,-6.416247018287835,-3.04386429896634,0.0
2019-10-11,-0.0,-0.10305595978304008,1.0,-3.009789654716232,-6.103452837676941,-3.012964677867443,0.0
2019-10-14,-0.0,-0.0,1.0,-3.243584576111783,-6.291280397689104,-2.9005777240360073,0.0
2019-10-15,-0.0,-0.0,1.0,-3.3226287262872627,-6.338617886178861,-2.888888888888889,0.0
2019-10-16,-0.0,-0.04335780579027566,1.0,-3.481507133952071,-6.432192824490926,-2.895137830724477,0.0
2019-10-17,-0.0,-0.0,1.0,-3.5934110629067244,-6.164723427331887,-2.7993492407809106,0.0
2019-10-18,-0.0,-0.07441040932502033,1.0,-3.6859582542694502,-5.9840065058281375,-2.8094334507996748,0.0
2019-10-21,-0.0,-0.0,1.0,-3.7131370945761786,-6.003406922867266,-2.9111474516216953,0.0
2019-10-22,-0.0,-0.0,1.0,-3.7174534076996326,-5.981771187593524,-2.904366752822745,0.0
2019-10-23,-0.0,-0.0,1.0,-3.6744724302246428,-6.0034036759700475,-2.9369639210347174,0.0
2019-10-24,-0.0,-0.0,1.0,-3.956881113100978,-5.959911833585894,-2.859209257473481,0.0
2019-10-25,-0.0,-0.0,1.0,-3.8398662207357863,-5.7669565217391305,-2.771103678929766,0.0
2019-10-28,-0.0,-0.0,1.0,-3.9370014870893604,-5.81276193051237,-2.769365959172638,0.0
2019-10-29,-0.0,-0.0,1.0,-4.183443977780788,-5.624712098631622,-2.7402790949735807,0.0
2019-10-30,-0.0,-0.0,1.0,-4.186822125813449,-5.625949023861171,-2.7447125813449023,0.0
2019-10-31,-0.0,-0.0,1.0,-4.201521945916565,-5.5578203560266335,-2.829460524527789,0.0
2019-11-01,-0.0,-0.02730281301709873,1.0,-4.2941257584114725,-5.654026475455047,-2.813844456701599,0.0
2019-11-04,-0.0,-0.0,1.0,-4.340734649122807,-5.633908991228071,-2.7313596491228074,0.0
2019-11-05,-0.0,-0.10575858250276855,1.0,-4.825304540420819,-5.39437984496124,-2.5174418604651163,0.0
2019-11-06,-0.0,-0.06629278113316077,1.0,-4.974834627552487,-5.556801840667242,-2.78213977566868,0.0
2019-11-07,-0.0,-0.11990235496840897,1.0,-4.961803561171741,-5.519241815048823,-2.758615738081563,0.0
2019-11-08,-0.0,-0.061837961637560834,1.0,-4.967506441454337,-5.512739765244775,-2.7722588033209274,0.0
2019-11-11,-0.0,-0.0,1.0,-5.051282051282051,-5.3602493271001554,-2.754922793596827,0.0
2019-11-12,-0.0,-0.0,1.0,-5.005750350631136,-5.305610098176718,-2.7138849929873774,0.0
2019-11-13,-0.0,-0.0,1.0,-5.643378519290929,-5.430507969611202,-2.8225830478176674,0.0
2019-11-14,-0.0,-0.0,1.0,-5.654213986849971,-5.435295875672446,-2.8535564853556488,0.0
2019-11-15,-0.0,-0.0,1.0,-5.719556088782244,-5.416466706658668,-2.860977804439112,0.0
2019-11-18,-0.0,-0.0,1.0,-5.687964338781574,-5.3753343239227345,-2.79554234769688,0.0
2019-11-19,-0.0,-0.2797343219029966,1.0,-5.735248687055916,-5.487797343219029,-2.943775100401606,0.0
2019-11-20,-0.0,-0.2659361012501929,1.0,-5.693008180274734,-5.492514276894583,-2.9830220713073006,0.0
2019-11-21,-0.0,-0.15382210411130218,1.0,-5.9817101766453025,-5.355635454119119,-3.1411599187118964,0.0
2019-11-22,-0.0,-0.13543454517085352,1.0,-5.964268996723358,-5.362146980808239,-3.141207676704634,0.0
2019-11-25,-0.0,-0.136102037641935,1.0,-5.952092082750039,-5.345154767459947,-3.1211696997977914,0.0
2019-11-26,-0.0,-0.015991305697873003,1.0,-5.976711690731253,-5.36065828287533,-3.1720229777984787,0.0
2019-11-27,-0.0,-0.023277467411545624,1.0,-5.959497206703911,-5.354903786468032,-3.1807883302296713,0.0
2019-11-29,-0.0,-0.014121663563004346,1.0,-6.105679702048418,-5.405493482309125,-2.9928615766604594,0.0
2019-12-02,-0.0,-0.08190074602659747,1.0,-6.526110930911449,-5.555627635420045,-3.054330197859228,0.0
2019-12-03,-0.0,-0.02779605263157895,1.0,-6.564802631578948,-5.687335526315789,-3.167269736842105,0.0
2019-12-04,-0.0,-0.14278540341479745,1.0,-6.66739203213927,-5.744727150987613,-3.184131235353197,0.0
2019-12-05,-0.0,-0.07617086978898611,1.0,-6.917996225767713,-5.735460627895008,-3.425973580373992,0.0
2019-12-06,-0.0,-0.3484265734265734,1.0,-7.03548951048951,-5.869055944055944,-3.2297202797202793,0.0
2019-12-09,-0.0,-0.0706410016819286,1.0,-7.634460848439543,-6.396561390394318,-3.586245561577275,0.0
2019-12-10,-0.0,-0.03034102306920762,1.0,-10.8876629889669,-8.938816449348044,-4.218405215646941,0.0
2019-12-11,-0.0,-0.0,1.0,-11.032151898734178,-9.003037974683544,-4.28126582278481,0.0
2019-12-12,-0.0,-0.0,1.0,-11.113039040571573,-9.080887981627965,-4.322786425108446,0.0
2019-12-13,-0.0,-0.0,1.0,-11.314791079210458,-9.063829787234042,-4.255575493463214,0.0
2019-12-16,-0.0,-0.0,1.0,-11.37215254671103,-9.059892500639878,-4.162784745328897,0.0
2019-12-17,-0.0,-0.0,1.0,-13.612593703148427,-10.795802098950526,-4.576911544227887,0.0
2019-12-18,-0.0,-0.0,1.0,-14.881328073635766,-11.780736357659435,-5.209730440499672,0.0
2019-12-19,-0.0,-0.2027468933943754,1.0,-14.813276651406149,-11.520274689339438,-5.164813603662524,0.0
2019-12-20,-0.0,-0.39580559254327563,1.0,-15.120505992010653,-11.669773635153128,-5.103195739014647,0.0
2019-12-23,-0.0,-0.5790902919212491,1.0,-15.355057705363203,-11.928716904276985,-5.081805838424983,0.0
2019-12-24,-0.0,-0.5909244835760243,1.0,-15.29190653572638,-11.920419911953944,-5.060616322384016,0.0
2019-12-26,-0.0,-0.5808648280558393,1.0,-15.372488934286688,-11.998978549540347,-5.096016343207355,0.0
2019-12-27,-0.0,-0.6953942777390091,1.0,-15.80914166085136,-12.210048848569434,-5.177599441730634,0.0
2019-12-30,-0.0,-0.7058823529411765,1.0,-16.362210338680928,-12.581105169340464,-5.0010695187165775,0.0
2019-12-31,-0.0,-0.7525846702317291,1.0,-16.380748663101606,-12.554367201426027,-4.963279857397505,0.0
2020-01-02,-0.0,-0.8096288129364204,1.0,-16.878721058434397,-12.94083057699375,-5.122013965453877,0.0
2020-01-03,-0.0,-0.7052002810962755,1.0,-16.08327477160928,-12.321152494729446,-5.02740688685875,0.0
2020-01-06,-0.0,-0.8777106292214718,1.0,-16.25879843583363,-12.360824742268042,-5.051901884109491,0.0
2020-01-07,-0.0,-0.8709103840682789,1.0,-16.27027027027027,-12.362731152204837,-5.05796586059744,0.0
2020-01-08,-0.0,-0.8264230498945889,1.0,-16.10295151089248,-12.206254392129305,-5.001756851721715,0.0
2020-01-09,-0.0,-0.962748643761302,1.0,-16.496564195298372,-12.503074141048824,-5.2039783001808315,0.0
2020-01-10,-0.0,-0.77262964099417,1.0,-14.09880331389997,-10.535440319116292,-4.277385701135318,0.0
2020-01-13,-0.0,-0.8014589280050745,1.0,-14.650491595306057,-10.873453853472881,-4.390421820488423,0.0
2020-01-14,-0.13679068019541524,-0.7978203682826004,1.0,-17.53814355505449,-13.043968432919955,-5.063134160090191,0.0
2020-01-15,-0.2442664725154714,-0.8092464506734619,1.0,-16.950127411721876,-12.560975609756097,-4.838733163451038,0.0
2020-01-16,-0.26810035842293906,-0.7516129032258064,1.0,-16.610394265232973,-12.381362007168459,-4.831182795698925,0.0
2020-01-17,-0.33299110198494186,-0.7108145106091718,1.0,-15.791238877481177,-11.846338124572211,-4.541752224503765,0.0
2020-01-21,-0.3622074746769124,-0.7803003842123646,1.0,-16.050646175340553,-12.106880894166958,-4.628361858190709,0.0
2020-01-22,-0.3597902097902098,-0.7870629370629371,1.0,-16.05909090909091,-12.128671328671329,-4.630769230769231,0.0
2020-01-23,-0.5433989788475565,-0.7454412837345004,1.0,-16.52042304886944,-12.700948212983224,-4.959518599562363,0.0
2020-01-24,-0.5466812545587163,-0.7490882567469,1.0,-16.516776075857038,-12.698030634573303,-4.959153902261123,0.0
2020-01-27,-0.4097731239092496,-0.6342059336823734,1.0,-15.951134380453754,-12.104013961605585,-4.804537521815009,0.0
2020-01-28,-0.11094396389620158,-1.0458819104926664,1.0,-17.59796916133885,-13.019932305377962,-4.833772094772471,0.0
2020-01-29,-0.0,-1.0814344415390362,1.0,-17.55472543892417,-12.912962271199104,-4.806499813223758,0.0
2020-01-30,-0.1274436090225564,-1.036842105263158,1.0,-17.58984962406015,-13.14248120300752,-4.697368421052632,0.0
2020-01-31,-0.0,-1.2532882375046974,1.0,-17.52987598647125,-13.089815858699737,-4.706877113866967,0.0
2020-02-03,-0.0,-1.0837121212121212,1.0,-17.782954545454544,-13.241287878787878,-4.770833333333334,0.0
2020-02-04,-0.0,-0.9476594176188721,1.0,-17.258385551050498,-12.908956874308881,-4.744194618503501,0.0
2020-02-05,-0.0,-0.9899851632047477,1.0,-17.46772997032641,-13.00593471810089,-4.628338278931751,0.0
2020-02-06,-0.0,-1.0463800904977376,1.0,-18.084841628959275,-13.15686274509804,-4.419683257918552,0.0
2020-02-07,-0.0,-1.0907063197026023,1.0,-17.820446096654276,-12.93011152416357,-4.333457249070632,0.0
2020-02-10,-0.0,-1.0036324010170723,1.0,-17.44969124591355,-12.657827824191791,-4.212858699600436,0.0
2020-02-11,-0.0,-0.9985107967237529,1.0,-17.809009679821298,-12.959791511541328,-4.462397617274758,0.0
2020-02-12,-0.0,-0.9839432412247945,1.0,-17.851381628080656,-13.036967886482449,-4.469006721433906,0.0
2020-02-13,-0.0,-1.0577474892395984,1.0,-17.16499282639885,-12.508967001434721,-4.136298421807748,0.0
2020-02-14,-0.0,-1.1177134261000377,1.0,-17.998871756299362,-13.049642722828132,-4.441519368183528,0.0
2020-02-18,-0.0,-1.1256810751907012,1.0,-17.328369051943334,-12.539048310933527,-4.330911732655285,0.0
2020-02-19,-0.0,-1.4613935969868173,1.0,-17.927306967984933,-12.814689265536723,-4.461016949152542,0.0
2020-02-20,-0.0,-1.466371027346637,1.0,-17.526237989652625,-12.58610495195861,-4.37620103473762,0.0
2020-02-21,-0.0,-1.4643874643874641,1.0,-16.896011396011396,-12.076923076923077,-4.175213675213675,0.0
2020-02-24,-0.0,-1.7372847416900281,1.0,-19.006407689227075,-13.609531437725272,-4.694833800560673,0.0
2020-02-25,-0.0,-1.9945617402431222,1.0,-15.526871401151631,-10.111324376199615,-3.357325655790147,0.0
2020-02-26,-0.0,-1.4311224489795917,1.0,-12.57984693877551,-8.205357142857142,-2.293877551020408,0.0
2020-02-27,-0.0,-1.3687374749499,1.0,-12.341182364729459,-8.13552104208417,-2.2046593186372747,0.0
2020-02-28,-0.11125675897099786,-1.498934950024578,1.0,-7.656562346387022,-4.749631328854662,-1.368834999180731,0.0
2020-03-02,-0.14357316087308003,-1.4601455133387227,1.0,-7.520614389652384,-4.695715440582053,-1.3479385610347614,0.0
2020-03-03,-0.013901760889712697,-1.599364490930756,1.0,-5.912882298424467,-3.7317622136899247,-0.9819939097047531,0.0
2020-03-04,-0.0,-2.0191319246145056,1.0,-6.599371787549972,-3.782552826956025,-0.876499143346659,0.0
2020-03-05,-0.0,-2.1296801388544506,1.0,-5.529630547979172,-3.1131911728242003,-0.6252169600793455,0.0
2020-03-06,-0.0,-2.317417382100435,1.0,-5.146066094319653,-2.8305304010349293,-0.4666588262966012,0.0
2020-03-09,-0.0,-2.1451339437097325,1.0,-5.005425567989149,-2.715948909234769,-0.43687125579292413,0.0
2020-03-10,-0.709051916718792,-1.1108926816191582,1.0,-3.900098293271379,-2.12009650612099,-0.09561254579572871,0.0
2020-03-11,-0.4129136813374275,-1.4069430228590927,1.0,-3.8814397816444903,-1.828215626066189,-0.0,0.0
2020-03-12,-0.4789336601807876,-1.1124559521985597,1.0,-3.404320514784741,-1.664777079822277,-0.0,0.0
2020-03-13,-0.6870957807206652,-0.7198028949799816,1.0,-2.4794579611949494,-1.2731752386818602,-0.0,0.0
2020-03-16,-0.44407394407394407,-0.972036972036972,1.0,-2.363987363987364,-1.0699075699075697,-0.0,0.0
2020-03-17,-0.8279279807635915,-0.7706292886047739,1.0,-1.8098645240748343,-1.456336871737728,-0.0,0.0
2020-03-18,-0.7763999332703109,-0.7740087860757383,1.0,-1.6363231941277876,-1.374075515764889,-0.0,0.0
2020-03-19,-0.764995979630126,-0.6607879924953096,1.0,-1.588689359421067,-1.3460198338247118,-0.0,0.0
2020-03-20,-0.7620939597315437,-0.6833288590604026,1.0,-1.5808859060402685,-1.3428724832214765,-0.0,0.0
2020-03-23,-0.7367430185127078,-0.7416588222989227,1.0,-1.458581738311892,-1.292594916849702,-0.0,0.0
2020-03-24,-0.8204648677531391,-0.8194496393267432,1.0,-1.3939620625166977,-1.3094309377504674,-0.0,0.0
2020-03-25,-0.7618467238689547,-0.764918096723869,1.0,-1.1454758190327614,-1.202905616224649,-0.0,0.0
2020-03-26,-0.7888531618435156,-0.7676118094124526,1.0,-1.1133684107960635,-1.2019877228880445,-0.0,0.0
2020-03-27,-0.7862916726455255,-0.736069259099823,1.0,-1.0510355383364423,-1.2096905342708184,-0.0,0.0
2020-03-30,-0.755046786681233,-0.7108250605614402,1.0,-1.0804160927183775,-1.2036289364936115,-0.0,0.0
2020-03-31,-0.7280474598615754,-0.738358679787184,1.0,-1.0582889966570932,-1.1836244644286456,-0.0,0.0
2020-04-01,-0.7262346694234293,-0.7467694187303229,1.0,-1.0486349325689581,-1.1773882806259104,-0.0,0.0
2020-04-02,-0.7460134574615173,-0.6405198635818969,1.0,-1.0302792884136787,-1.191907088210895,-0.0,0.0
2020-04-03,-0.7417063782991203,-0.6358137829912024,1.0,-1.024010263929619,-1.1805351906158357,-0.0,0.0
2020-04-06,-0.7377175839658228,-0.6366859064672998,1.0,-1.0057264918420215,-1.1647502613280007,-0.0,0.0
2020-04-07,-0.688217575413629,-0.57912428515301,1.0,-0.9619330335705243,-1.1361592526302005,-0.0,0.0
2020-04-08,-0.6897834171953621,-0.5856486545613651,1.0,-0.9555458324217896,-1.14438853642529,-0.0,0.0
2020-04-09,-0.6854194551185182,-0.5488536764388412,1.0,-0.9529813047795863,-1.1303916065800266,-0.0,0.0
2020-04-13,-0.6851603989465048,-0.5490695565821856,1.0,-0.9533698890376063,-1.1300030223220068,-0.0,0.0
2020-04-14,-0.7278317009969696,-0.499099653037024,1.0,-1.0159866485133295,-1.149018402213536,-0.0,0.0
2020-04-15,-0.6929213236905545,-0.5389436774052159,1.0,-0.9861932938856016,-1.1649791803637959,-0.0,0.0
2020-04-16,-0.6964941423325757,-0.5188407064172058,1.0,-0.9923937751355132,-1.1637086903304774,-0.0,0.0
2020-04-17,-0.695924079419225,-0.5263710312254001,1.0,-0.9879734103035074,-1.163036823230998,-0.0,0.0
2020-04-20,-0.7343893179735568,-0.4568660819478989,1.0,-1.0146179691931754,-1.1576558886416195,-0.0,0.0
2020-04-21,-0.7398632463742868,-0.46653020338835416,1.0,-1.0105396106441356,-1.1382779495666564,-0.0,0.0
2020-04-22,-0.7184411548918908,-0.4726597902550602,1.0,-0.9907643174657977,-1.1339173967459324,-0.0,0.0
2020-04-23,-0.6977958484913331,-0.48225979028461374,1.0,-0.9780440830301733,-1.121848919323775,-0.0,0.0
2020-04-24,-0.6726780120226907,-0.47362628058589445,1.0,-0.980272627211921,-1.106764880196427,-0.0,0.0
2020-04-27,-0.69631309313849,-0.48748635256571765,1.0,-0.9221886285378349,-1.0932644662803395,-0.0,0.0
2020-04-28,-0.6998699828041772,-0.474982175061863,1.0,-0.9234576185882648,-1.0957933145996728,-0.0,0.0
2020-04-29,-0.7033919597989949,-0.47374371859296477,1.0,-0.9173785594639865,-1.0930904522613063,-0.0,0.0
2020-04-30,-0.7014204190444454,-0.42537593201982754,1.0,-0.9323947182071896,-1.106260673970092,-0.0,0.0
2020-05-01,-0.6968876296820965,-0.4294821049122953,1.0,-0.9338777550935378,-1.1062039081704929,-0.0,0.0
2020-05-04,-0.7052408108895641,-0.3969112933438788,1.0,-0.9418057694709238,-1.118719560421263,-0.0,0.0
2020-05-05,-0.7037360262643892,-0.4061422100319993,1.0,-0.9209990441757054,-1.12488052196318,-0.0,0.0
2020-05-06,-0.6970099116659063,-0.4043876746982955,1.0,-0.9189648737195704,-1.1267780865093517,-0.0,0.0
2020-05-07,-0.7018388609854302,-0.4097380764600888,1.0,-0.9153625835374205,-1.1239467020879166,-0.0,0.0
2020-05-08,-0.7003526239369425,-0.4080896079651525,1.0,-0.9166562953744036,-1.12341837792989,-0.0,0.0
2020-05-11,-0.7219222462203023,-0.3617295231766074,1.0,-0.9366173783020435,-1.1332447250373818,-0.0,0.0
2020-05-12,-0.7219073024341447,-0.3766255418472824,1.0,-0.9200983661220407,-1.1494248082694232,-0.0,0.0
2020-05-13,-0.7171582883257166,-0.36389696717906106,1.0,-0.9196094723722475,-1.153967594515995,-0.0,0.0
2020-05-14,-0.7032402690034644,-0.3510087629916446,1.0,-0.8831872834725901,-1.1384145098838394,-0.0,0.0
2020-05-15,-0.7174908050674296,-0.34086636697997547,1.0,-0.8848385778504291,-1.1434409480997139,-0.0,0.0
2020-05-18,-0.7227192874943825,-0.3571107570372186,1.0,-0.8750255341749398,-1.1306532663316584,-0.0,0.0
2020-05-19,-0.7222812321268078,-0.3535011030312934,1.0,-0.8770732903014952,-1.1324046082196257,-0.0,0.0
2020-05-20,-0.7231366142536246,-0.3461302838472534,1.0,-0.8800898509291402,-1.1348172350418624,-0.0,0.0
2020-05-21,-0.7270063486895654,-0.33098648868630964,1.0,-0.8846654728959792,-1.127014488035162,-0.0,0.0
2020-05-22,-0.729408411709621,-0.32909897805463945,1.0,-0.883962379381947,-1.1289849761817514,-0.0,0.0
2020-05-26,-0.7264081931236285,-0.329431845891246,1.0,-0.884824839470048,-1.1234251808501992,-0.0,0.0
2020-05-27,-0.7346424360694394,-0.31459121031020043,1.0,-0.8978330690734643,-1.1184697320811483,-0.0,0.0
2020-05-28,-0.7387050943779175,-0.3079358636086868,1.0,-0.8982342196062513,-1.1143495027400039,-0.0,0.0
2020-05-29,-0.743086855889877,-0.2951232387217282,1.0,-0.9026271977910424,-1.1197466195638934,-0.0,0.0
2020-06-01,-0.7438529578836321,-0.29562606508155476,1.0,-0.9033514566258216,-1.1146230625659337,-0.0,0.0
2020-06-02,-0.7450208899525412,-0.29805703159858843,1.0,-0.898876404494382,-1.114347138279317,-0.0,0.0
2020-06-03,-0.7491557146925988,-0.2951946942263092,1.0,-0.9108516092281402,-1.1136021483500833,-0.0,0.0
2020-06-04,-0.7517303151209185,-0.28071818255842357,1.0,-0.9310723882419998,-1.1078088103574628,-0.0,0.0
2020-06-05,-0.7456847418987136,-0.2841149649894154,1.0,-0.9222439342126689,-1.118995277642078,-0.0,0.0
2020-06-08,-0.7475325941269647,-0.26318995979042276,1.0,-0.9496771049104422,-1.1012144104626131,-0.0,0.0
2020-06-09,-0.7482184305900557,-0.2690882436779737,1.0,-0.9501160565215621,-1.104776642097976,-0.0,0.0
2020-06-10,-0.7504677458716343,-0.26519157243959973,1.0,-0.9476124623769625,-1.1041242983811925,-0.0,0.0
2020-06-11,-0.7461819658813973,-0.2761169780666125,1.0,-0.9439886271324127,-1.0954102355808286,-0.0,0.0
2020-06-12,-0.7353340250618564,-0.2459493973980365,1.0,-0.9499161944289247,-1.0595418628781228,-0.0,0.0
2020-06-15,-0.7399680893498206,-0.23382528919026727,1.0,-0.9556840845632231,-1.0593139210211409,-0.0,0.0
2020-06-16,-0.7406698564593301,-0.22910685805422645,1.0,-0.9572966507177032,-1.060207336523126,-0.0,0.0
2020-06-17,-0.7379719611279273,-0.22247889119005892,1.0,-0.9612075832404013,-1.0611358929424883,-0.0,0.0
2020-06-18,-0.7363603804369454,-0.2242827012614907,1.0,-0.9589319113374984,-1.0598909626328148,-0.0,0.0
2020-06-19,-0.7370349717199076,-0.22608141480124272,1.0,-0.9597705727714491,-1.060184816378555,-0.0,0.0
2020-06-22,-0.7361326494095193,-0.22509841345580342,1.0,-0.9620263231142391,-1.0530438586027278,-0.0,0.0
2020-06-23,-0.738545440070061,-0.22658333665061103,1.0,-0.9632578320926715,-1.0523068349189921,-0.0,0.0
2020-06-24,-0.7474624934287678,-0.22803186542116544,1.0,-0.9932467952606252,-1.0750940191677787,-0.0,0.0
2020-06-25,-0.7422451696180066,-0.21544108749142835,1.0,-1.0033479891896253,-1.072647331692953,-0.0,0.0
2020-06-26,-0.742129237715161,-0.21372999556576772,1.0,-1.0013705808844278,-1.0738904341516509,-0.0,0.0
2020-06-29,-0.7361820155163404,-0.2077822888611971,1.0,-1.0048639305382483,-1.070949069421554,-0.0,0.0
2020-06-30,-0.7472549571652657,-0.185054096448538,1.0,-1.017455657000362,-1.072235852471544,-0.0,0.0
2020-07-01,-0.7376581149133589,-0.18351243110353305,1.0,-0.9873904595741305,-1.0567032792735636,-0.0,0.0
2020-07-02,-0.7280990751399199,-0.20204024927559244,1.0,-0.9820982018814751,-1.0571190410034534,-0.0,0.0
2020-07-06,-0.7286581735920943,-0.20240504822002617,1.0,-0.980751676786919,-1.0568718498233916,-0.0,0.0
2020-07-07,-0.720890614476447,-0.21045124995047737,1.0,-0.9734162671843428,-1.0570500376371774,-0.0,0.0
2020-07-08,-0.7199382740474023,-0.20361650773552803,1.0,-0.9755074585526056,-1.0577295928461203,-0.0,0.0
2020-07-09,-0.7190713494700205,-0.20336971998101566,1.0,-0.975439012814428,-1.0572298686916626,-0.0,0.0
2020-07-10,-0.7253777391029191,-0.19974685547029508,1.0,-0.9782453919784828,-1.051973736255043,-0.0,0.0
2020-07-13,-0.7425726865257228,-0.1894807821982468,1.0,-0.9829836182618699,-1.0514854626948553,-0.0,0.0
2020-07-14,-0.733433675288153,-0.18386342931833485,1.0,-0.9757991048441398,-1.067730819503307,-0.0,0.0
2020-07-15,-0.7376763353938818,-0.17970359803455382,1.0,-0.9779283563163735,-1.0672848311935332,-0.0,0.0
2020-07-16,-0.7352882900733108,-0.191163067168615,1.0,-0.9702397463839905,-1.066059044977214,-0.0,0.0
2020-07-17,-0.7362424338331289,-0.19306088538988014,1.0,-0.9698540174862523,-1.0569687858527517,-0.0,0.0
2020-07-20,-0.7480744164000473,-0.1939013311213809,1.0,-0.9661492277916025,-1.0417901015128175,-0.0,0.0
2020-07-21,-0.7353368119580996,-0.18921887873200205,1.0,-0.9651222095806034,-1.033622346894739,-0.0,0.0
2020-07-22,-0.7212366754513629,-0.20831530503874443,1.0,-0.9559060693073201,-1.0479880423238799,-0.0,0.0
2020-07-23,-0.7270862912131251,-0.2094178892569806,1.0,-0.9579981069569332,-1.0492979965294211,-0.0,0.0
2020-07-24,-0.7308238636363636,-0.2106613005050505,1.0,-0.9555713383838385,-1.0486505681818181,-0.0,0.0
2020-07-27,-0.7390771904874773,-0.20601248321087148,1.0,-0.9503436833372838,-1.0549893339653948,-0.0,0.0
2020-07-28,-0.7631452772894358,-0.2039315966117948,1.0,-0.9690746364072239,-1.0593735016781205,-0.0,0.0
2020-07-29,-0.7773735903965079,-0.20496342104199508,1.0,-0.9735257265268178,-1.0860110747342469,-0.0,0.0
2020-07-30,-0.777319587628866,-0.20396199717000205,1.0,-0.9746108752779463,-1.0869617950272892,-0.0,0.0
2020-07-31,-0.7726795379271346,-0.21233540673721626,1.0,-0.9713627918248647,-1.0827207367315617,-0.0,0.0
2020-08-03,-0.7753137907526968,-0.20218951758431247,1.0,-0.9537233829249709,-1.0788787745117696,-0.0,0.0
2020-08-04,-0.775848239351889,-0.20514157375471245,1.0,-0.9532365444774203,-1.0764017004892918,-0.0,0.0
2020-08-05,-0.7790983441440715,-0.20881511623222274,1.0,-0.9590266306756376,-1.0819064501833127,-0.0,0.0
2020-08-06,-0.7799307122139865,-0.20673541733805995,1.0,-0.9601192394456978,-1.081574282951982,-0.0,0.0
2020-08-07,-0.7719714010282777,-0.21625964010282778,1.0,-0.9599132390745502,-1.068525064267352,-0.0,0.0
2020-08-10,-0.7598923392118265,-0.23126983489334352,1.0,-0.9538826176033423,-1.0721487968505203,-0.0,0.0
2020-08-11,-0.7553866677446739,-0.25306221449650323,1.0,-0.9425961110886526,-1.0915228200671059,-0.0,0.0
2020-08-12,-0.7722031403336604,-0.247015047432123,1.0,-0.9696189074255807,-1.100139025188093,-0.0,0.0
2020-08-13,-0.7702145045965272,-0.252829417773238,1.0,-0.9640040858018387,-1.0987538304392237,-0.0,0.0
2020-08-14,-0.7780914968491695,-0.25124805630575336,1.0,-0.9696374498731485,-1.0930108846877815,-0.0,0.0
2020-08-17,-0.7783028475984846,-0.26129465922515993,1.0,-0.9588137043223205,-1.0754063633030513,-0.0,0.0
2020-08-18,-0.7784926096339427,-0.26316218087055665,1.0,-0.9489800073292886,-1.081151512683741,-0.0,0.0
2020-08-19,-0.773950091296409,-0.27904240210996145,1.0,-0.9329681476973016,-1.071657537025766,-0.0,0.0
2020-08-20,-0.7723807979241,-0.27574602659747,1.0,-0.9327765163801491,-1.0736295815763865,-0.0,0.0
2020-08-21,-0.7712108314078399,-0.2767035550691151,1.0,-0.9315740402934857,-1.0741821719567068,-0.0,0.0
2020-08-24,-0.7722869005943174,-0.2883253276886754,1.0,-0.9334445982251894,-1.0766099487095986,-0.0,0.0
2020-08-25,-0.7880671992094211,-0.27666145104175244,1.0,-0.976776743803014,-1.0760520464465124,-0.0,0.0
2020-08-26,-0.7840450917468937,-0.27528182341808605,1.0,-0.9803340738912203,-1.0745494939521107,-0.0,0.0
2020-08-27,-0.785925925925926,-0.2739094650205761,1.0,-0.980246913580247,-1.0751028806584362,-0.0,0.0
2020-08-28,-0.7856349043012966,-0.27149619263222885,1.0,-0.9809837415105989,-1.0779172669273513,-0.0,0.0
