Date,HERO,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-09-21,1.0,-0.3686933541771351,-0.012748218041054846,-0.2897288444717399,-0.18988331193121546,-0.0,0.0
2020-09-22,1.0,-0.3697549357101654,-0.010941366926555143,-0.2905974953945777,-0.18946428239147017,-0.0,0.0
2020-09-23,1.0,-0.3670120737447213,-0.011552843562219785,-0.29228136104031405,-0.18951500381374065,-0.0,0.0
2020-09-24,1.0,-0.3669243922384953,-0.010538249944242064,-0.2915210764998885,-0.1896141550814066,-0.0,0.0
2020-09-25,1.0,-0.36652290303390844,-0.011005353955978585,-0.29210663295657346,-0.18939619274241523,-0.0,0.0
2020-09-28,1.0,-0.36579656293543894,-0.011221551323734324,-0.29047840222944726,-0.19037621922898282,-0.0,0.0
2020-09-29,1.0,-0.365561044460127,-0.01002860008171452,-0.29103368866768187,-0.19052483007094304,-0.0,0.0
2020-09-30,1.0,-0.36554785742147594,-0.01004885116184037,-0.29072942400208035,-0.19111391793747792,-0.0,0.0
2020-10-01,1.0,-0.3655628401092064,-0.010549189309659568,-0.2902884311795405,-0.19086975094255523,-0.0,0.0
2020-10-02,1.0,-0.36601452910465787,-0.011519238987050146,-0.2908422050052952,-0.18956579900785908,-0.0,0.0
2020-10-05,1.0,-0.3685061916626381,-0.008738983302963818,-0.2932393737681752,-0.1888550072514968,-0.0,0.0
2020-10-06,1.0,-0.36884651836985005,-0.0074520079537641,-0.292282247124194,-0.18977532474772818,-0.0,0.0
2020-10-07,1.0,-0.36856675708817954,-0.007952138530712348,-0.2921481921890676,-0.1893277841774739,-0.0,0.0
2020-10-08,1.0,-0.3684630812657852,-0.0073168919922745514,-0.2919328480166395,-0.18934779378992722,-0.0,0.0
2020-10-09,1.0,-0.36929676329130373,-0.006796531169337617,-0.2923808285825704,-0.18850160628400586,-0.0,0.0
2020-10-12,1.0,-0.36886083000649894,-0.00701884690372296,-0.2923591124315291,-0.18859901587596323,-0.0,0.0
2020-10-13,1.0,-0.3665095390097246,-0.00885234949150026,-0.29242446737435973,-0.1880521119441764,-0.0,0.0
2020-10-14,1.0,-0.3665398533914818,-0.008833627168970957,-0.29240048250904704,-0.1880300640252389,-0.0,0.0
2020-10-15,1.0,-0.3669271751842433,-0.00913326774211513,-0.29239451261393384,-0.1879002765969296,-0.0,0.0
2020-10-16,1.0,-0.36806663451192817,-0.003617408080733128,-0.2961636923533558,-0.18725188290728306,-0.0,0.0
2020-10-19,1.0,-0.3676830625417316,-0.0030974107871503823,-0.29829735143556646,-0.18565917352919356,-0.0,0.0
2020-10-20,1.0,-0.36755764810558317,-0.003355082672202862,-0.29812041224883223,-0.18462222881293097,-0.0,0.0
2020-10-21,1.0,-0.36680996145864214,-0.002019715386895938,-0.29908464275125995,-0.18505410613697004,-0.0,0.0
2020-10-22,1.0,-0.366683962788629,-0.0023720395834105484,-0.2992846818131278,-0.1848337719135688,-0.0,0.0
2020-10-23,1.0,-0.36660983655164747,-0.0024832289388829177,-0.2991734924576554,-0.184889366591305,-0.0,0.0
2020-10-26,1.0,-0.3662973804142428,-0.0022972322057134387,-0.2997146985809033,-0.18429730630997812,-0.0,0.0
2020-10-27,1.0,-0.36722713973556537,-0.0016295692752120294,-0.29947038998555614,-0.18345616829006337,-0.0,0.0
2020-10-28,1.0,-0.37103887921129686,-0.0,-0.3021014788184278,-0.18001556650976613,-0.0,0.0
2020-10-29,1.0,-0.37155437155437154,-0.0,-0.3016983016983017,-0.17674917674917673,-0.0,0.0
