Date,IWF,IWM,MTUM,SPY,TBIO,VLUE,VXX
2019-09-13,-0.0,-1.1354600092464169,-2.1132686084142396,-4.299468331021729,1.0,-3.009824318076745,0.0
2019-09-16,-0.0,-1.1407099086599608,-2.105214475661926,-4.302809573361082,1.0,-3.0132963348363977,0.0
2019-09-17,-0.0,-1.1298265895953759,-2.107398843930636,-4.308554913294798,1.0,-3.0149132947976884,0.0
2019-09-18,-0.0,-1.132824250838829,-2.118245979405299,-4.31320143468703,1.0,-3.0057850283466387,0.0
2019-09-19,-0.0,-1.168452935694315,-2.118243243243243,-4.313723205964585,1.0,-3.0491612301957125,0.0
2019-09-20,-0.0,-1.18556580637627,-2.143407684222819,-4.304215812215345,1.0,-3.044844096695084,0.0
2019-09-23,-0.0,-1.1946198830409356,-2.154035087719298,-4.294736842105263,1.0,-3.052514619883041,0.0
2019-09-24,-0.0,-1.194496487119438,-2.1706088992974237,-4.295550351288056,1.0,-3.0489461358313816,0.0
2019-09-25,-0.0,-1.163610884035969,-2.179493168282144,-4.300595585659232,1.0,-3.034567324535794,0.0
2019-09-26,-0.0,-1.0891112986856384,-2.5126009887857226,-4.443024237308573,1.0,-3.0136259495960447,0.0
2019-09-27,-0.0,-1.0467049761584546,-2.5356400537963073,-4.543831764274361,1.0,-3.100134490769043,0.0
2019-09-30,-0.0,-0.8660094925155165,-2.664476086162833,-4.527443105756358,1.0,-3.112084702446148,0.0
2019-10-01,-0.0,-0.8641854789505796,-2.6811470408785847,-4.537400854179378,1.0,-3.119707138499085,0.0
2019-10-02,-0.0,-0.9296617413603615,-2.816949566491635,-4.4893149346684575,1.0,-2.9754548784955426,0.0
2019-10-03,-0.0,-1.0610288764862899,-2.7807570977917986,-4.433389953894686,1.0,-2.857801504489202,0.0
2019-10-04,-0.0,-1.1190765492102066,-2.8168894289185906,-4.378493317132443,1.0,-2.8360874848116646,0.0
2019-10-07,-0.0,-1.0712589073634204,-2.6621140142517814,-4.318764845605701,1.0,-2.8244655581947744,0.0
2019-10-08,-0.0,-1.0771788173830443,-2.6529327950605555,-4.3184516741866545,1.0,-2.8251009261458084,0.0
2019-10-09,-0.0,-1.093524328163845,-2.6253107612170004,-4.325085829288504,1.0,-2.794720018941636,0.0
2019-10-10,-0.03326810176125245,-1.2222358121330725,-2.7898727984344425,-4.292074363992173,1.0,-2.893590998043053,0.0
2019-10-11,-0.07023074013365276,-1.2978186861682006,-2.9793216492245618,-4.329214474845543,1.0,-2.9322910099609127,0.0
2019-10-14,-0.16811971372804163,-1.2016916070266754,-3.1855562784645413,-4.534157449577098,1.0,-2.9228366948601168,0.0
2019-10-15,-0.2017726798748697,-1.201903023983316,-3.2086809176225235,-4.525677789363921,1.0,-2.8965067778936393,0.0
2019-10-16,-0.15421781143901803,-1.261948289370593,-3.2543745103160098,-4.515800470096631,1.0,-2.8718986680595457,0.0
2019-10-17,-0.21060924369747897,-1.2043067226890756,-3.3222163865546217,-4.51391806722689,1.0,-2.879201680672269,0.0
2019-10-18,-0.17321168848340607,-1.2931376437921458,-3.3908501917228615,-4.472696020097845,1.0,-2.8925029750099167,0.0
2019-10-21,-0.19584765934937845,-1.217006083046813,-3.3924887595874105,-4.4705104469717005,1.0,-2.9481618619412853,0.0
2019-10-22,-0.23306197478991592,-1.2234768907563025,-3.356486344537815,-4.41281512605042,1.0,-2.9044117647058822,0.0
2019-10-23,-0.22204703718302457,-1.2308500854027067,-3.322953619760873,-4.42464853501511,1.0,-2.938378662462226,0.0
2019-10-24,-0.3034574468085106,-1.1831117021276594,-3.477127659574468,-4.427393617021276,1.0,-2.906781914893617,0.0
2019-10-25,-0.2839605017347211,-1.2022951694689084,-3.4472911662663464,-4.464104617026955,1.0,-2.9463570856685344,0.0
2019-10-28,-0.28544600938967135,-1.2600938967136148,-3.4877263581488935,-4.45888665325285,1.0,-2.921663313212609,0.0
2019-10-29,-0.3400848501436978,-1.2634460106746956,-3.639660599425209,-4.483645819077597,1.0,-2.9585329136444507,0.0
2019-10-30,-0.3441461087637999,-1.2656399073190676,-3.61946299577484,-4.454954341011312,1.0,-2.9454818045522693,0.0
2019-10-31,-0.34503084304318027,-1.2819739547635367,-3.6302947224126116,-4.457299520219328,1.0,-2.993283070596299,0.0
2019-11-01,-0.26827641408751335,-1.189434364994664,-3.52628068303095,-4.4218249733191035,1.0,-2.9344983991462112,0.0
2019-11-04,-0.2729073144969633,-1.1528914708212303,-3.4926062846580406,-4.409823078954317,1.0,-2.874834961711117,0.0
2019-11-05,-0.44068471337579623,-1.1756900212314225,-3.733014861995754,-4.2429670912951165,1.0,-2.6775477707006368,0.0
2019-11-06,-0.3957724009571923,-1.1582026056899761,-3.7052645572985914,-4.232252060622176,1.0,-2.802844988035097,0.0
2019-11-07,-0.39275728930901344,-1.2048994807615498,-3.697909732392491,-4.222739981360672,1.0,-2.795499933430968,0.0
2019-11-08,-0.38847385272145146,-1.1722251867662754,-3.7139807897545354,-4.246931696905016,1.0,-2.8188367129135536,0.0
2019-11-11,-0.39786524349566377,-1.1132755170113409,-3.7873248832555038,-4.220146764509673,1.0,-2.8234823215476985,0.0
2019-11-12,-0.4011201493532471,-1.0834777970396052,-3.7946392852380315,-4.2257634351246836,1.0,-2.83011068142419,0.0
2019-11-13,-0.5042191174436299,-1.1293401576981603,-4.067782542537004,-4.265320237930558,1.0,-2.866509890717942,0.0
2019-11-14,-0.5018628397957775,-1.1244652959845454,-4.053539395611978,-4.239271422657651,1.0,-2.879812336139092,0.0
2019-11-15,-0.49917785694710876,-1.1066045491915593,-4.065908468073444,-4.1775828994244995,1.0,-2.8531104412167716,0.0
2019-11-18,-0.5317799531228458,-1.1107128084930376,-4.09251344271336,-4.1956431821315325,1.0,-2.8567489314766306,0.0
2019-11-19,-0.5668340344687203,-1.3134753697923733,-3.867824670918713,-4.024698059438187,1.0,-2.797530194056181,0.0
2019-11-20,-0.5387575590984056,-1.3635239142385926,-3.970175920835624,-4.091396371632765,1.0,-2.779961517317207,0.0
2019-11-21,-0.6748261474269819,-1.2675938803894296,-4.107093184979138,-4.0225312934631425,1.0,-2.8361613351877604,0.0
2019-11-22,-0.6801000555864369,-1.2580600333518621,-4.1039466370205675,-4.023346303501945,1.0,-2.831017231795442,0.0
2019-11-25,-0.6948442084672349,-1.2640771272879698,-4.127986586558614,-4.045829258069023,1.0,-2.8395975967584186,0.0
2019-11-26,-0.6954463166689876,-1.2056816599359421,-4.130900988720234,-4.041219885809776,1.0,-2.8523882467622896,0.0
2019-11-27,-0.6890166923832234,-1.2108290082760553,-4.131715528124561,-4.080095385046991,1.0,-2.9155561789872353,0.0
2019-11-29,-0.7542203147353362,-1.2133047210300427,-4.275393419170243,-4.177682403433476,1.0,-2.885407725321888,0.0
2019-12-02,-0.8010321100917431,-1.239248853211009,-4.375,-4.10980504587156,1.0,-2.8097763761467887,0.0
2019-12-03,-0.7815796977473625,-1.2224123182207016,-4.33404619332763,-4.098517251211862,1.0,-2.8205018534359856,0.0
2019-12-04,-0.8169481738126173,-1.3138443770752128,-4.388335498772917,-4.106106539627545,1.0,-2.811029305615707,0.0
2019-12-05,-0.8571428571428571,-1.3046044864226682,-4.522136953955136,-4.142561983471074,1.0,-2.9315230224321134,0.0
2019-12-06,-1.0222347312130593,-1.4145792288207149,-4.2172811708415425,-3.87278356318604,1.0,-2.5457359977483818,0.0
2019-12-09,-0.9854968408960368,-1.2916427340608847,-4.402642159678346,-4.02914991384262,1.0,-2.6507754164273405,0.0
2019-12-10,-1.305352798053528,-1.249087591240876,-4.927615571776156,-4.270985401459854,1.0,-2.453771289537713,0.0
2019-12-11,-1.3282579489476043,-1.182863113897597,-4.836692043588596,-4.1618151962979555,1.0,-2.4179728317659355,0.0
2019-12-12,-1.3289041504926846,-1.1806509405792773,-4.837712750074649,-4.163780232905346,1.0,-2.4187817258883246,0.0
2019-12-13,-1.3324348607367476,-1.1765498652291104,-4.905061395627433,-4.166516921233902,1.0,-2.3939802336028753,0.0
2019-12-16,-1.328335832083958,-1.1820089955022488,-4.908695652173913,-4.170614692653674,1.0,-2.402698650674663,0.0
2019-12-17,-1.57191887675507,-1.1126365054602183,-5.165210608424337,-4.335257410296412,1.0,-2.4154446177847113,0.0
2019-12-18,-1.6864244741873804,-1.1221971145489311,-5.935338084477664,-4.944550669216061,1.0,-2.6937250130366768,0.0
2019-12-19,-1.6088395960933621,-1.2360536335043868,-5.603376924350274,-4.564310544611819,1.0,-2.5409700380731666,0.0
2019-12-20,-1.6071895424836602,-1.3222222222222224,-5.533333333333333,-4.457679738562091,1.0,-2.4194444444444447,0.0
2019-12-23,-1.6064852533811307,-1.3623920482320353,-5.502851556134919,-4.438324914453316,1.0,-2.38455271305198,0.0
2019-12-24,-1.6309198908331997,-1.3755016856638307,-5.3478889067266016,-4.367795793867394,1.0,-2.3319955048964522,0.0
2019-12-26,-1.6236749116607774,-1.3768069386443944,-5.355605525216832,-4.369097333761644,1.0,-2.3363315130099584,0.0
2019-12-27,-1.6128927234250368,-1.43610613706658,-5.461338108416084,-4.403711541592056,1.0,-2.364805469640241,0.0
2019-12-30,-1.6780598958333333,-1.42919921875,-5.513183593749999,-4.409179687499999,1.0,-2.2462565104166665,0.0
2019-12-31,-1.651826484018265,-1.4665688193085453,-5.53163731245923,-4.4165035877364645,1.0,-2.2415198956294846,0.0
2020-01-02,-1.666065869244634,-1.4858266426347697,-5.557103064066853,-4.432082582336556,1.0,-2.2444699328199245,0.0
2020-01-03,-1.5917468602185612,-1.492904909476431,-5.54526178437449,-4.39031153156092,1.0,-2.2903278421138475,0.0
2020-01-06,-1.6451666390316697,-1.528104791908473,-5.631736030509036,-4.449013430608522,1.0,-2.326811474050738,0.0
2020-01-07,-1.6404605263157894,-1.5422697368421054,-5.560855263157895,-4.380756578947368,1.0,-2.323190789473684,0.0
2020-01-08,-1.6382314266929652,-1.5290927021696252,-5.564595660749507,-4.373767258382643,1.0,-2.330703484549639,0.0
2020-01-09,-1.6585285384361597,-1.5597162652589904,-5.559881227317717,-4.371329594193336,1.0,-2.346750247443088,0.0
2020-01-10,-1.6877895433487757,-1.548477829252151,-5.592653871608206,-4.382031767041694,1.0,-2.334381204500331,0.0
2020-01-13,-1.6965231788079471,-1.5486754966887417,-5.603476821192053,-4.380132450331126,1.0,-2.327317880794702,0.0
2020-01-14,-1.8503803888419275,-1.5122569737954352,-5.772781065088757,-4.471682163989857,1.0,-2.2992392223161455,0.0
2020-01-15,-1.8676844783715012,-1.5292620865139948,-5.790670059372349,-4.475318066157761,1.0,-2.300424088210348,0.0
2020-01-16,-1.8577762619372442,-1.5363233287858118,-5.8594815825375175,-4.509890859481582,1.0,-2.289904502046385,0.0
2020-01-17,-1.8985755963617643,-1.519993135404153,-5.881585721640638,-4.5610090955894975,1.0,-2.3004976831989015,0.0
2020-01-21,-1.8946824987093442,-1.5548098434004474,-5.880743417656169,-4.566511787988298,1.0,-2.3119944932025467,0.0
2020-01-22,-1.9123737805921617,-1.5521136402532947,-5.835016258771179,-4.5416737977066575,1.0,-2.273147355810371,0.0
