Date,IWF,IWM,LIND,MTUM,SPY,VLUE,VXX
2019-09-10,-0.0,-0.12104821916326365,1.0,-0.23698515293290426,-0.9226275793060552,-0.42372285474754584,0.0
2019-09-11,-0.0,-0.10822522546921973,1.0,-0.27232348400725837,-0.9315331906941472,-0.3962841589253311,0.0
2019-09-12,-0.0,-0.016669449546390606,1.0,-0.3030834307341237,-1.0179495742194022,-0.44514944064117545,0.0
2019-09-13,-0.0,-0.01689207992430567,1.0,-0.30397395224578394,-1.0179774030166417,-0.44403628875160017,0.0
2019-09-16,-0.0,-0.02238532110091743,1.0,-0.2790402258292166,-1.0611432604093154,-0.4602964008468596,0.0
2019-09-17,-0.0,-0.0009073895536777635,1.0,-0.2838427947598253,-1.0722792491351443,-0.47853456587081045,0.0
2019-09-18,-0.0,-0.0009367016747090548,1.0,-0.2729775759296055,-1.0762134544422366,-0.4883905762134544,0.0
2019-09-19,-0.0,-0.005675691015381123,1.0,-0.2747318235995232,-1.0660650434190362,-0.49140132811169757,0.0
2019-09-20,-0.0,-0.004780468372079788,1.0,-0.2856614404006487,-1.0622883646814443,-0.49278661468855817,0.0
2019-09-23,-0.0,-0.004550496288501465,1.0,-0.28432069622593215,-1.0614032592929665,-0.4937857285060152,0.0
2019-09-24,-0.0,-0.002390234186039894,1.0,-0.2768687932162877,-1.068064763964374,-0.49819309677602935,0.0
2019-09-25,-0.0,-0.0,1.0,-0.2796410416607503,-1.0751427029790135,-0.4851049328373044,0.0
2019-09-26,-0.0,-0.0,1.0,-0.32027782581128594,-1.1118220070321057,-0.44991065767479393,0.0
2019-09-27,-0.0,-0.0,1.0,-0.2964125029599811,-1.173898887047123,-0.48969926592469815,0.0
2019-09-30,-0.0,-0.0,1.0,-0.35520155472453696,-1.1196666764818466,-0.46968581608315424,0.0
2019-10-01,-0.0,-0.0,1.0,-0.3606285206048028,-1.131841091016899,-0.4722502223539875,0.0
2019-10-02,-0.0,-0.0,1.0,-0.3480609458943722,-1.1349558171623169,-0.45271996007398063,0.0
2019-10-03,-0.0,-0.0,1.0,-0.34167468719923005,-1.1492985679703678,-0.42558404059847754,0.0
2019-10-04,-0.0,-0.0,1.0,-0.3473736517494373,-1.1402472888836923,-0.4354155096314051,0.0
2019-10-07,-0.0,-0.0,1.0,-0.333811979838237,-1.1455280740827571,-0.4511487516117689,0.0
2019-10-08,-0.0,-0.0,1.0,-0.3405039950829748,-1.1323499282933827,-0.45394679076301697,0.0
2019-10-09,-0.0,-0.0,1.0,-0.32850058343057176,-1.1475204200700118,-0.44113185530921817,0.0
2019-10-10,-0.0,-0.0,1.0,-0.37436521842425685,-1.1169185994713866,-0.47845454815430766,0.0
2019-10-11,-0.0,-0.0028659282920858588,1.0,-0.40305101949428307,-1.1001283697047497,-0.47932650685135986,0.0
2019-10-14,-0.0,-0.0,1.0,-0.43235135297294053,-1.1202675946481069,-0.4473210535789284,0.0
2019-10-15,-0.0,-0.0,1.0,-0.44954293961991815,-1.1199783497714697,-0.43748496511907625,0.0
2019-10-16,-0.0,-0.0,1.0,-0.4620159710712672,-1.1174627090552962,-0.43393099291848725,0.0
2019-10-17,-0.0,-0.0,1.0,-0.49179981273973844,-1.0968014739194782,-0.4317255127004742,0.0
2019-10-18,-0.0,-0.005065364433255483,1.0,-0.508568655403561,-1.0812278200734025,-0.4382905153325852,0.0
2019-10-21,-0.0,-0.015005748169661765,1.0,-0.504628789253948,-1.0758758395353059,-0.42984207660192414,0.0
2019-10-22,-0.0,-0.012205118863284454,1.0,-0.5044782463490907,-1.0819443179403103,-0.4374715365698151,0.0
2019-10-23,-0.0,-0.0113346298772335,1.0,-0.5051963048498845,-1.0878509784854746,-0.43439285280175033,0.0
2019-10-24,-0.0,-0.0,1.0,-0.565835862534106,-1.0703577669456452,-0.42944296269045656,0.0
2019-10-25,-0.0,-0.0026073619631901837,1.0,-0.5419938650306748,-1.085766871165644,-0.43714723926380367,0.0
2019-10-28,-0.0,-0.036760163103916964,1.0,-0.5613493142221673,-1.104256765105647,-0.3867230940318794,0.0
2019-10-29,-0.0,-0.035402097902097904,1.0,-0.6127622377622378,-1.0850711788211789,-0.3886426073926074,0.0
2019-10-30,-0.0,-0.019041923706408156,1.0,-0.6168324310713835,-1.1093100843510009,-0.40224096688908473,0.0
2019-10-31,-0.0,-0.029071271504333203,1.0,-0.6167701461647911,-1.119357133617902,-0.46856810244470315,0.0
2019-11-01,-0.0,-0.03143093465674111,1.0,-0.6364598842018196,-1.182795698924731,-0.45779983457402806,0.0
2019-11-04,-0.0,-0.019237761544309652,1.0,-0.6528278187287211,-1.1897332495950814,-0.44365848015072884,0.0
2019-11-05,-0.0,-0.037987817122966734,1.0,-0.7285962915857822,-1.1447553383760627,-0.43560479282415154,0.0
2019-11-06,-0.0,-0.022815533980582524,1.0,-0.7951803051317615,-1.1836685159500695,-0.46574202496532596,0.0
2019-11-07,-0.0,-0.012133398044789573,1.0,-0.7981002565347015,-1.1871316647022119,-0.46931983637246066,0.0
2019-11-08,-0.0,-0.0,1.0,-0.803502080443828,-1.1894937586685161,-0.474375866851595,0.0
2019-11-11,-0.0,-0.0,1.0,-0.8320511923910763,-1.1845583607245262,-0.4801035037415204,0.0
2019-11-12,-0.0,-0.0,1.0,-0.83146694575266,-1.1820338391766962,-0.4750741322169893,0.0
2019-11-13,-0.0,-0.0,1.0,-0.9303224890907156,-1.1420513002447936,-0.4753609820129847,0.0
2019-11-14,-0.0,-0.0,1.0,-0.9278007711627578,-1.143266475644699,-0.4663765962715342,0.0
2019-11-15,-0.0,-0.0,1.0,-0.9361295122037622,-1.138262070919976,-0.4680647561018811,0.0
2019-11-18,-0.0,-0.0,1.0,-0.9473403498791069,-1.1464940975679137,-0.46184753235670606,0.0
2019-11-19,-0.0,-0.021059185467330793,1.0,-0.9590536185174332,-1.185247582771755,-0.49710665104014057,0.0
2019-11-20,-0.0,-0.018212100365690286,1.0,-0.9211412433469715,-1.1790072051848364,-0.5023353488540497,0.0
2019-11-21,-0.0,-0.0023423557406305772,1.0,-1.0005948839976206,-1.1776472337894113,-0.5374405116002381,0.0
2019-11-22,-0.0,-0.005435591958302308,1.0,-1.0158227848101264,-1.1774385703648547,-0.5242740134028295,0.0
2019-11-25,-0.0,-0.006062860331039613,1.0,-1.0170727171285106,-1.1770132043890646,-0.5193974335131114,0.0
2019-11-26,-0.0,-0.0,1.0,-1.0109218807848945,-1.1813032210292485,-0.5101073676416142,0.0
2019-11-27,-0.0,-0.0,1.0,-1.0239747634069398,-1.1849693820745963,-0.502319539803303,0.0
2019-11-29,-0.0,-0.0,1.0,-1.0756403968762969,-1.2164711208360057,-0.4804768551703324,0.0
2019-12-02,-0.0,-0.0,1.0,-1.1489061127868354,-1.1982742163338553,-0.47088694589744573,0.0
2019-12-03,-0.0,-0.0,1.0,-1.1336987970153798,-1.2003197807217907,-0.47289477691487736,0.0
2019-12-04,-0.0,-0.0,1.0,-1.1303526691077277,-1.2273270379649257,-0.49666602428213524,0.0
2019-12-05,-0.0,-0.0,1.0,-1.1521865889212828,-1.221924198250729,-0.5131584062196307,0.0
2019-12-06,-0.0,-0.04492635342582877,1.0,-1.1521122381563096,-1.242314717655746,-0.44700944386149005,0.0
2019-12-09,-0.0,-0.010173548773189708,1.0,-1.2019549172152404,-1.2950728106922005,-0.482425693197686,0.0
2019-12-10,-0.0,-0.0,1.0,-1.4761883448214126,-1.528779876465849,-0.4709068122818011,0.0
2019-12-11,-0.0,-0.0,1.0,-1.4893129770992366,-1.5246070947462953,-0.47642568477772784,0.0
2019-12-12,-0.0,-0.0,1.0,-1.477908952687595,-1.519765673911099,-0.4741972989893569,0.0
2019-12-13,-0.0,-0.0,1.0,-1.5037911077212973,-1.5182825609044819,-0.46444434474404417,0.0
2019-12-16,-0.0,-0.0,1.0,-1.4818356494928282,-1.5101210956700477,-0.47647347960141206,0.0
2019-12-17,-0.0,-0.0,1.0,-1.5858939512599621,-1.5740083843921313,-0.44690652784815954,0.0
2019-12-18,-0.0,-0.0,1.0,-1.7258366141732284,-1.6880905511811024,-0.5073818897637795,0.0
2019-12-19,-0.0,-0.0,1.0,-1.722610608653141,-1.6412124175018332,-0.5249572231728183,0.0
2019-12-20,-0.0,-0.03619047619047619,1.0,-1.7320146520146522,-1.6235409035409036,-0.49230769230769234,0.0
2019-12-23,-0.0,-0.05145337495122903,1.0,-1.7251755754974638,-1.620269215762778,-0.4802477565353102,0.0
2019-12-24,-0.0,-0.057904818034477674,1.0,-1.7174500270124256,-1.656451058395953,-0.479544226707922,0.0
2019-12-26,-0.0,-0.051132749425062386,1.0,-1.7110143367421833,-1.6361501198806088,-0.4947888633361061,0.0
2019-12-27,-0.0,-0.06388834283467662,1.0,-1.7283762531944171,-1.6266463534499707,-0.49557696088067626,0.0
2019-12-30,-0.0,-0.07171215880893299,1.0,-1.7688833746898263,-1.6568238213399502,-0.46535980148883377,0.0
2019-12-31,-0.0,-0.07832756061355764,1.0,-1.759970311726868,-1.651608114794656,-0.4580900544285007,0.0
2020-01-02,-0.0,-0.08551915272691281,1.0,-1.760665148965654,-1.6487676927645254,-0.4540730476096209,0.0
2020-01-03,-0.0,-0.08624035829808412,1.0,-1.7800945508833041,-1.6303060462801693,-0.47967156008957457,0.0
2020-01-06,-0.0,-0.10492526833182868,1.0,-1.7969204534055572,-1.63060487511285,-0.4830976025679607,0.0
2020-01-07,-0.0,-0.1064171391299985,1.0,-1.7955948020671315,-1.6351412372685767,-0.4802067131604034,0.0
2020-01-08,-0.0,-0.10114723711236911,1.0,-1.798056209608737,-1.6348880316617405,-0.47562747357346824,0.0
2020-01-09,-0.0,-0.11050861073454836,1.0,-1.79811216548677,-1.6314203946377466,-0.48079530049706276,0.0
2020-01-10,-0.0,-0.09609704641350211,1.0,-1.9345991561181437,-1.7417194092827006,-0.5018459915611815,0.0
2020-01-13,-0.0,-0.09546348986863798,1.0,-1.968887943413285,-1.7500398872520344,-0.5039089506993565,0.0
2020-01-14,-0.0,-0.08441105446740006,1.0,-2.035202575798229,-1.7850818352562383,-0.46155084518379397,0.0
2020-01-15,-0.0,-0.08058210251954823,1.0,-2.070264986967854,-1.830310599478714,-0.4489031277150304,0.0
2020-01-16,-0.0,-0.07957012592270951,1.0,-2.0705601389491965,-1.8252279635258362,-0.4523447676943118,0.0
2020-01-17,-0.0,-0.06538084341288003,1.0,-2.0754059060695216,-1.8510406450909882,-0.45657622316661217,0.0
2020-01-21,-0.0,-0.07269957011481744,1.0,-2.061217826631115,-1.8575393154486588,-0.450182293083746,0.0
2020-01-22,-0.0,-0.08614559973746104,1.0,-2.0533829240277854,-1.8775365093256031,-0.45244215938303345,0.0
2020-01-23,-0.0,-0.056309399549524804,1.0,-2.0403779596769764,-1.8806240729550077,-0.5162335878701313,0.0
2020-01-24,-0.0,-0.05697176134490716,1.0,-2.041259202285463,-1.8812767827711243,-0.5143940226348753,0.0
2020-01-27,-0.0,-0.05283060229078752,1.0,-2.0393489340713544,-1.8774593083794597,-0.5106592864580479,0.0
2020-01-28,-0.0,-0.07466666666666666,1.0,-2.036625850340136,-1.857687074829932,-0.47319727891156466,0.0
2020-01-29,-0.0,-0.07998275304516546,1.0,-2.020965829470734,-1.833351298911286,-0.45542740109949337,0.0
2020-01-30,-0.0,-0.08722842201735943,1.0,-2.0138551943501,-1.8665157151328915,-0.4235268747641383,0.0
2020-01-31,-0.0,-0.10280064077777165,1.0,-2.049936474617467,-1.9216704413633101,-0.44959398994641775,0.0
2020-02-03,-0.0,-0.08586974088240047,1.0,-1.991434574152885,-1.8751279426816787,-0.43462802348758284,0.0
2020-02-04,-0.0,-0.08075601374570447,1.0,-1.9791666666666667,-1.8711877147766325,-0.4383591065292097,0.0
2020-02-05,-0.0,-0.08735472122542982,1.0,-1.9795940228161322,-1.876010926035028,-0.4129398532483531,0.0
2020-02-06,-0.0,-0.09753879079721775,1.0,-2.004440877474585,-1.863509898341359,-0.38496522204387373,0.0
2020-02-07,-0.0,-0.11805630460575989,1.0,-2.0167188005608887,-1.8701866033869055,-0.3881458310861827,0.0
2020-02-10,-0.0,-0.13886780175685934,1.0,-2.025376857173842,-1.8729530419694176,-0.38520767812601675,0.0
2020-02-11,-0.0,-0.12900788081615028,1.0,-2.0104717694051604,-1.8539889884486667,-0.40435064234049445,0.0
2020-02-12,-0.0,-0.12405364481938135,1.0,-2.0158446895955007,-1.8700519143413368,-0.3977936404931862,0.0
2020-02-13,-0.0,-0.11405065333118244,1.0,-2.015056191858902,-1.8509974727106522,-0.39710706027853954,0.0
2020-02-14,-0.0,-0.13638559390263538,1.0,-2.0403091621491063,-1.7926573989587247,-0.39804626697439754,0.0
2020-02-18,-0.0,-0.1454555296919829,1.0,-2.0350782222703403,-1.78736534401559,-0.4454609429978888,0.0
2020-02-19,-0.0,-0.20876163823260319,1.0,-2.011248049082396,-1.7191755018567354,-0.4427102954631075,0.0
2020-02-20,-0.0,-0.21175095622609436,1.0,-1.9596791330216745,-1.7059073523161923,-0.4350828729281768,0.0
2020-02-21,-0.0,-0.20773676263862134,1.0,-1.913729369500703,-1.668141823293591,-0.41682719841724375,0.0
2020-02-24,-0.0,-0.22551015082720108,1.0,-1.9138875841553153,-1.673346902562497,-0.40613746672929385,0.0
2020-02-25,-0.0,-0.28702290076335873,1.0,-1.784486579660182,-1.45658704752524,-0.39679881802511696,0.0
2020-02-26,-0.0,-0.25500611074551094,1.0,-1.6899501739212184,-1.414731597254865,-0.34088558804174107,0.0
2020-02-27,-0.0,-0.24493804068272154,1.0,-1.6766892681786298,-1.42291325695581,-0.3316343231236848,0.0
2020-02-28,-0.0,-0.33638088666551663,1.0,-1.4758064516129032,-1.2033379334138348,-0.29705019837847163,0.0
2020-03-02,-0.0,-0.3532088226372579,1.0,-1.4884950383498723,-1.198076006413312,-0.29353902153659484,0.0
2020-03-03,-0.0,-0.40653364952162896,1.0,-1.320794831956824,-1.098577152669883,-0.26273611906124783,0.0
2020-03-04,-0.0,-0.3955314261850073,1.0,-1.3409897682188348,-1.1364794320317393,-0.303236583837962,0.0
2020-03-05,-0.0,-0.5159304851556843,1.0,-1.2020275162925418,-1.0465041435352804,-0.258387641805455,0.0
2020-03-06,-0.0,-0.6151186359842613,1.0,-1.128691228488534,-1.0038154286395613,-0.22677953976392035,0.0
2020-03-09,-0.0,-0.6103762376237624,1.0,-1.1269702970297029,-1.0044752475247525,-0.21857425742574257,0.0
2020-03-10,-0.2382659713168188,-0.452991452991453,1.0,-0.9091337099811676,-0.7735767057800957,-0.24764595103578155,0.0
2020-03-11,-0.2682086433781753,-0.4378505186760016,1.0,-0.9107070855173931,-0.7826326014442286,-0.2661925882482314,0.0
2020-03-12,-0.277765710975963,-0.4199247031566754,1.0,-0.8834708948740226,-0.7754488850275124,-0.26343035041992474,0.0
2020-03-13,-0.3967566005706649,-0.43218839166395784,1.0,-0.7752013580380683,-0.6699172897027486,-0.337739733448911,0.0
2020-03-16,-0.33518449496831904,-0.7742452478568767,1.0,-0.8918374953410362,-0.6842340663436451,-0.0416697726425643,0.0
2020-03-17,-0.4718202589489718,-0.6656130997715156,1.0,-0.7553693830921554,-0.6183168316831683,-0.296991622239147,0.0
2020-03-18,-0.4692182225088192,-0.6652126085802071,1.0,-0.7459317983537535,-0.615256230322801,-0.29757614838978874,0.0
2020-03-19,-0.4635893954821435,-0.6568239242749934,1.0,-0.7503111211675528,-0.6142474638910886,-0.28619376249198625,0.0
2020-03-20,-0.4636905210768419,-0.6419576200889827,1.0,-0.756504034386547,-0.6161300052786366,-0.2921348314606741,0.0
2020-03-23,-0.46309963099631,-0.643685518487838,1.0,-0.7519768054823406,-0.6142781835981626,-0.2923412907598464,0.0
2020-03-24,-0.46969981590712695,-0.6495848517864522,1.0,-0.7315625352218507,-0.6076943306909118,-0.29841830409137016,0.0
2020-03-25,-0.46667410548240723,-0.6461355352227927,1.0,-0.7100721565126832,-0.598899055270401,-0.2976270177787696,0.0
2020-03-26,-0.48932683082826994,-0.6814838503357851,1.0,-0.8169171730092741,-0.6792053086024944,-0.3305084745762712,0.0
2020-03-27,-0.4806695421629536,-0.6759131019745954,1.0,-0.8069328479284555,-0.6757152467254957,-0.3178742432036722,0.0
2020-03-30,-0.48243977935632365,-0.6825270844081115,1.0,-0.8075320449224176,-0.6807809833723562,-0.31513155283939837,0.0
2020-03-31,-0.48466707391569946,-0.7383017715332927,1.0,-0.82549378945225,-0.6955813479942986,-0.3284463449399308,0.0
2020-04-01,-0.4865942471215265,-0.7471011839375076,1.0,-0.8144757720004883,-0.6957158549981692,-0.3246267138614264,0.0
2020-04-02,-0.48614701130856225,-0.7279886914378029,1.0,-0.813610662358643,-0.697940226171244,-0.3130452342487884,0.0
2020-04-03,-0.48441285737360684,-0.738531739622032,1.0,-0.8163463091584559,-0.6829672104668066,-0.3159021159748021,0.0
2020-04-06,-0.49499777228725345,-0.7213738912066102,1.0,-0.8165984851553324,-0.6969500587306088,-0.32046660456073556,0.0
2020-04-07,-0.4770587296520907,-0.7045563357804022,1.0,-0.806495371848069,-0.6914698372167252,-0.3102058729652091,0.0
2020-04-08,-0.4909658344283837,-0.7265522339027596,1.0,-0.7895039421813403,-0.7275377792378449,-0.3718791064388962,0.0
2020-04-09,-0.5058321359141239,-0.7746597920716761,1.0,-0.7965091708224157,-0.7592342151973629,-0.3899501310117488,0.0
2020-04-13,-0.5771084337349397,-0.658433734939759,1.0,-0.8578313253012049,-0.8,-0.4095955249569707,0.0
2020-04-14,-0.5764346291273839,-0.664514184855138,1.0,-0.8527702440914374,-0.8007232338886736,-0.41052133109475225,0.0
2020-04-15,-0.5555793807359122,-0.6771592760957201,1.0,-0.8352774680504331,-0.7991251393773051,-0.42139119993138346,0.0
2020-04-16,-0.5663713025983477,-0.6576345190702452,1.0,-0.8462822653139848,-0.8023629125465519,-0.4079448653739137,0.0
2020-04-17,-0.5567484003950701,-0.6865203761755486,1.0,-0.8252673165285352,-0.8064155966848457,-0.41924679005453686,0.0
2020-04-20,-0.5521327014218009,-0.6987936234381732,1.0,-0.8218009478672985,-0.8124084446359328,-0.4233520034467902,0.0
2020-04-21,-0.5562543073742247,-0.7034803583735354,1.0,-0.8194348725017229,-0.8113370089593384,-0.4168676774638181,0.0
2020-04-22,-0.5441784361005856,-0.7318291422666208,1.0,-0.8019720978298311,-0.8204874267998622,-0.40742335514984496,0.0
2020-04-23,-0.5307585968550199,-0.7572144461724555,1.0,-0.7922498703991706,-0.8242180749956799,-0.41558665975462245,0.0
2020-04-24,-0.5292032337555662,-0.7628291038000952,1.0,-0.7907569927802516,-0.8238294928883317,-0.41658380528295363,0.0
2020-04-27,-0.542617202718497,-0.7680187004891563,1.0,-0.7723908055928316,-0.8245530496515303,-0.4211938877104887,0.0
2020-04-28,-0.5392454466608847,-0.7800086730268864,1.0,-0.7699479618386817,-0.8247614917606244,-0.4225498699045967,0.0
2020-04-29,-0.5194437178481123,-0.8122765716278665,1.0,-0.7530299067050309,-0.8240474322085621,-0.4508239602406487,0.0
2020-04-30,-0.5188084366166559,-0.7989128071319853,1.0,-0.7593824744509676,-0.8298760600130464,-0.44179169384648836,0.0
2020-05-01,-0.5567720828789531,-0.7658451472191931,1.0,-0.7685059978189749,-0.8514285714285714,-0.4195419847328244,0.0
2020-05-04,-0.5757655178438825,-0.7463853579696851,1.0,-0.7835146114532827,-0.8711833311492596,-0.3912986502424322,0.0
2020-05-05,-0.5761069706269181,-0.7488382288469969,1.0,-0.7692678649715037,-0.8837352038579571,-0.4060938185006576,0.0
2020-05-06,-0.5720047345578888,-0.751172679847442,1.0,-0.7561264302310289,-0.885011617202227,-0.41949059664197097,0.0
2020-05-07,-0.5720934316824728,-0.7592202318229715,1.0,-0.7480242360379347,-0.8886547242711627,-0.4225939585528627,0.0
2020-05-08,-0.5713658515168811,-0.7604601132721606,1.0,-0.7479035869517496,-0.8888791324581815,-0.4217851341265312,0.0
2020-05-11,-0.5707389854309286,-0.7545638055116728,1.0,-0.7501755309812181,-0.8914779708618571,-0.42131823766894855,0.0
2020-05-12,-0.5690896321657448,-0.756869458344307,1.0,-0.7441401106136423,-0.8927662189447809,-0.42656483188482136,0.0
2020-05-13,-0.5669895253539028,-0.7499233028005434,1.0,-0.7467677608800456,-0.8965245211903404,-0.42249200157777095,0.0
2020-05-14,-0.5671661409043113,-0.7467139852786541,1.0,-0.7438222923238696,-0.900192779530319,-0.4235015772870662,0.0
2020-05-15,-0.5806225646863097,-0.7460706624053238,1.0,-0.7472527472527473,-0.898866074164879,-0.4052799789851583,0.0
2020-05-18,-0.5819542947202521,-0.7483582873653796,1.0,-0.735968829349444,-0.8919971981437701,-0.41962174940898345,0.0
2020-05-19,-0.5766268260292164,-0.788888888888889,1.0,-0.7119521912350598,-0.9066843736166446,-0.4425852146967685,0.0
2020-05-20,-0.5754202332904599,-0.793364970949572,1.0,-0.7114028473854614,-0.9128930678138999,-0.44214307890184945,0.0
2020-05-21,-0.5788002484692519,-0.7925281746383885,1.0,-0.7135060786227705,-0.9143224775933978,-0.4377939479989351,0.0
2020-05-22,-0.5787675790781243,-0.7962823299764873,1.0,-0.7107049376691363,-0.9134909720065658,-0.4371145911893883,0.0
2020-05-26,-0.5787675790781243,-0.796459784392884,1.0,-0.711104210106029,-0.9132691539860698,-0.4367153187524955,0.0
2020-05-27,-0.5654366159475258,-0.8159386015795814,1.0,-0.6801570657266521,-0.9235643210923207,-0.47704252376065326,0.0
2020-05-28,-0.5630803571428571,-0.8186607142857142,1.0,-0.6784374999999999,-0.9239285714285714,-0.48017857142857145,0.0
2020-05-29,-0.5503544202220142,-0.8361196558334447,1.0,-0.667023315946681,-0.9098123133163925,-0.4948062948597923,0.0
2020-06-01,-0.5515073135925794,-0.8353995718872637,1.0,-0.6697734570103461,-0.9098287549054584,-0.49299857295754546,0.0
2020-06-02,-0.5576397904821596,-0.8438913014281237,1.0,-0.6691140260554237,-0.9114473743116801,-0.494784438375789,0.0
2020-06-03,-0.5646868104651687,-0.8470752465438826,1.0,-0.6634394560273787,-0.9265096591164947,-0.5013734408069528,0.0
2020-06-04,-0.5645917907081642,-0.8516012629679747,1.0,-0.6566531348669372,-0.9319801533603969,-0.5058186738836266,0.0
2020-06-05,-0.5703707048358694,-0.8544272361945184,1.0,-0.6625728089583239,-0.9324513478123447,-0.49546213934167155,0.0
2020-06-08,-0.5705269801199117,-0.8458278862191768,1.0,-0.6743902988775189,-0.9294504800973719,-0.4878059775503764,0.0
2020-06-09,-0.5729568015955759,-0.8523185712343049,1.0,-0.6757626580844023,-0.9360409772902406,-0.49580708036807036,0.0
2020-06-10,-0.56267079613773,-0.8667790125705958,1.0,-0.6660138458735653,-0.9472581526689743,-0.5118418655492804,0.0
2020-06-11,-0.5486984766000275,-0.8993549567683791,1.0,-0.6352532137792214,-0.9552587035088521,-0.5362093416899217,0.0
2020-06-12,-0.5489344373557757,-0.8606850368761594,1.0,-0.6615085290258359,-0.9462015293425636,-0.5073978553006652,0.0
2020-06-15,-0.5481461360858345,-0.8639594368237584,1.0,-0.6592421567295939,-0.9473946308117163,-0.5083978450812622,0.0
2020-06-16,-0.5487501695068481,-0.8543597161325318,1.0,-0.6610315056728292,-0.9482891108800795,-0.5077521131853726,0.0
2020-06-17,-0.546439698379013,-0.8508601616471757,1.0,-0.661940669165124,-0.9476227028491444,-0.5084661579446427,0.0
2020-06-18,-0.5421164355720157,-0.8594011110609278,1.0,-0.6558872679644099,-0.9471568583171492,-0.512036493383316,0.0
2020-06-19,-0.5426027211499344,-0.8601003480540613,1.0,-0.6569181394928354,-0.9474754780093115,-0.5130859286715183,0.0
2020-06-22,-0.5443444439419294,-0.8608384966758628,1.0,-0.6515761385735607,-0.9519243815295554,-0.5139523314187509,0.0
2020-06-23,-0.5413425004523249,-0.8556178758820336,1.0,-0.6510313008865569,-0.9534105301248417,-0.5218472950967975,0.0
2020-06-24,-0.5407300194490932,-0.85548871500294,1.0,-0.6513636980415215,-0.9531412546926591,-0.5222759962006422,0.0
2020-06-25,-0.5367647058823529,-0.8523547455792133,1.0,-0.6538704438830747,-0.9529050884157345,-0.5151118729700469,0.0
2020-06-26,-0.5374898493187765,-0.8484616078679058,1.0,-0.6525760173238293,-0.9544798339799694,-0.5184065686186051,0.0
2020-06-29,-0.5321361058601135,-0.8417049239355479,1.0,-0.655324511657215,-0.9502655504545865,-0.521424070573409,0.0
2020-06-30,-0.5291631065341548,-0.8414354454287898,1.0,-0.6520214057651662,-0.9508476862886179,-0.5235418446732922,0.0
2020-07-01,-0.5254808556534244,-0.8425310084486788,1.0,-0.6458295883516089,-0.957082509437354,-0.5230541074959554,0.0
2020-07-02,-0.5388393259439488,-0.8348202216815356,1.0,-0.6556276471118321,-0.9651257096512571,-0.5113093628908714,0.0
2020-07-06,-0.5467226435536294,-0.8359064644275912,1.0,-0.6554712892741061,-0.9685807150595883,-0.5075839653304443,0.0
2020-07-07,-0.5397240508612138,-0.8443502570114528,1.0,-0.6504644242041663,-0.9680764721796374,-0.5063125619983767,0.0
2020-07-08,-0.5385066811123149,-0.8491784037558686,1.0,-0.6467587576742507,-0.9697544239797762,-0.5100668111231491,0.0
2020-07-09,-0.538881617547502,-0.8519655187976711,1.0,-0.644536715259286,-0.9678656857877872,-0.5100419731913165,0.0
2020-07-10,-0.5393400442378008,-0.8558208820475782,1.0,-0.6429377510946599,-0.967995305376247,-0.5079673181961811,0.0
2020-07-13,-0.5352787062968651,-0.8571234980576384,1.0,-0.642469961152769,-0.9689222151955913,-0.5133255036588671,0.0
2020-07-14,-0.53425152404606,-0.8526981259878076,1.0,-0.6412734251524046,-0.9724994355384963,-0.5149243621585008,0.0
2020-07-15,-0.5393304116025844,-0.8451633307730538,1.0,-0.6451904396150545,-0.9723941625626892,-0.5160619888853748,0.0
2020-07-16,-0.5323872739757382,-0.9051499198901349,1.0,-0.6379034103913939,-0.9805905241474022,-0.5216296635385671,0.0
2020-07-17,-0.5338548815079147,-0.9063958276146034,1.0,-0.6383932656235703,-0.9748375880684418,-0.5215024247415134,0.0
2020-07-20,-0.5503377291733677,-0.9046546891513119,1.0,-0.6426044203464596,-0.9776685199650783,-0.5196434315121996,0.0
2020-07-21,-0.5295685337499426,-0.9142581445572762,1.0,-0.6307953866654414,-0.983596011579286,-0.536736663143868,0.0
2020-07-22,-0.5264874798989202,-0.9172065242361589,1.0,-0.628118538938663,-0.9841948081782679,-0.5384792097404089,0.0
2020-07-23,-0.531320476826069,-0.9238735214249552,1.0,-0.6317485156717448,-0.9858240898421319,-0.5297556036268237,0.0
2020-07-24,-0.5160919540229886,-0.9342068965517242,1.0,-0.6213793103448275,-0.9823448275862069,-0.5437241379310345,0.0
2020-07-27,-0.5211112133198418,-0.9347806089596173,1.0,-0.6210560206052802,-0.9867997424339987,-0.535691288749885,0.0
2020-07-28,-0.5211429623153729,-0.9296001472415221,1.0,-0.6167119127593982,-0.991533612478719,-0.5423089311185755,0.0
2020-07-29,-0.5264056873788201,-0.9193056966115779,1.0,-0.6163327485920044,-0.9950604745637521,-0.5592281414458499,0.0
2020-07-30,-0.5255144412660331,-0.9119221186675279,1.0,-0.6162222017163422,-0.9949247946848759,-0.5651471809541386,0.0
2020-07-31,-0.52,-0.9188465974625144,1.0,-0.6133794694348328,-0.9930795847750865,-0.5682583621683968,0.0
2020-08-03,-0.5103387796547586,-0.9257823317640543,1.0,-0.6157574079202437,-0.989430444013662,-0.5742638235022617,0.0
2020-08-04,-0.5079299024367689,-0.9123318074628937,1.0,-0.6134461552688769,-1.002866786886762,-0.5873214038008046,0.0
2020-08-05,-0.5077777777777778,-0.9134722222222222,1.0,-0.6150000000000001,-1.0037037037037038,-0.589675925925926,0.0
