Date,IWF,IWM,KWR,MTUM,SPY,VLUE,VXX
2019-07-30,-0.0,-0.9033831337202122,1.0,-0.0,-0.8470181503889368,-0.33639955550067907,0.0
2019-07-31,-0.0,-0.9148391474661484,1.0,-0.0,-0.8404429227969527,-0.32913852132876836,0.0
2019-08-01,-0.0,-0.9321084541285815,1.0,-0.0,-0.8282091527405904,-0.317268334718247,0.0
2019-08-02,-0.0,-0.9336619935295024,1.0,-0.0,-0.8276074564782006,-0.31995070097057465,0.0
2019-08-05,-0.0,-0.9403698777629995,1.0,-0.0,-0.8666793337133446,-0.3596807904237127,0.0
2019-08-06,-0.0,-0.9375976989933097,1.0,-0.0,-0.8272681798286752,-0.3615019070843494,0.0
2019-08-07,-0.0,-0.9414133216805044,1.0,-0.0,-0.8183719333291716,-0.36150820900181035,0.0
2019-08-08,-0.0,-0.9402798600699649,1.0,-0.0,-0.8213705647176411,-0.361787856071964,0.0
2019-08-09,-0.0,-0.9241344987402407,1.0,-0.0,-0.8036019782885938,-0.3827801797878628,0.0
2019-08-12,-0.0,-0.9250209829338805,1.0,-0.0,-0.8107494793123815,-0.3728123348565389,0.0
2019-08-13,-0.0,-0.9221558758245538,1.0,-0.0,-0.8243348860474569,-0.37977928533466726,0.0
2019-08-14,-0.0,-0.925531914893617,1.0,-0.0,-0.8158108192425283,-0.37839271229799715,0.0
2019-08-15,-0.0,-0.9380347820714793,1.0,-0.0,-0.8033546473913447,-0.34763537515831094,0.0
2019-08-16,-0.0,-0.9399275788431185,1.0,-0.0,-0.794249636346755,-0.36074401906471476,0.0
2019-08-19,-0.0,-0.9308907957281315,1.0,-0.0,-0.7993394653990986,-0.35638002345823816,0.0
2019-08-20,-0.0,-0.9368550746958262,1.0,-0.0,-0.7970737717541968,-0.34631141229015866,0.0
2019-08-21,-0.0,-0.9345106015779093,1.0,-0.013837524654832348,-0.792344674556213,-0.34116124260355035,0.0
2019-08-22,-0.0,-0.9384212955839359,1.0,-0.004000615479304508,-0.7902446530235421,-0.3447299584551469,0.0
2019-08-23,-0.0,-0.9331758353020586,1.0,-0.00898966035651827,-0.7810879636731812,-0.34489000705672995,0.0
2019-08-26,-0.0,-0.9260296490213387,1.0,-0.010167118200359197,-0.7753188639615232,-0.33253173419378407,0.0
2019-08-27,-0.0,-0.9274910624255202,1.0,-0.014697344700094723,-0.7842759800776118,-0.32908607571729764,0.0
2019-08-28,-0.0,-0.9176567606365108,1.0,-0.023426285085977827,-0.7920039094713051,-0.3211875019089216,0.0
2019-08-29,-0.0,-0.9066316560820713,1.0,-0.027906692721055205,-0.7971116267708843,-0.32159868099658034,0.0
2019-08-30,-0.0,-0.9020115818348065,1.0,-0.02874123742761353,-0.8005181347150259,-0.3166107893934776,0.0
2019-09-03,-0.0,-0.9066215474666179,1.0,-0.03780257301384062,-0.7919334186939821,-0.31226754466191087,0.0
2019-09-04,-0.0,-0.9229180586770334,1.0,-0.018981959545647818,-0.7975156411346656,-0.2976674968110308,0.0
2019-09-05,-0.0,-0.9261755152839753,1.0,-0.019488206902832164,-0.7970737334183285,-0.29280879094193,0.0
2019-09-06,-0.0,-0.9208166727250695,1.0,-0.02914091845389555,-0.8062825639161517,-0.27296134738882827,0.0
2019-09-09,-0.0,-0.9180909090909091,1.0,-0.028242424242424242,-0.806030303030303,-0.2779090909090909,0.0
2019-09-10,-0.0,-0.9189377633613242,1.0,-0.01985630703004214,-0.8077121290205233,-0.28499105708309336,0.0
2019-09-11,-0.0,-0.9215924262653233,1.0,-0.0,-0.8058320184488408,-0.30692438402718775,0.0
2019-09-12,-0.0,-0.9190328843586943,1.0,-0.0,-0.8074262832180561,-0.3071532580997452,0.0
2019-09-13,-0.0,-0.9185915920473516,1.0,-0.0,-0.7985430262558809,-0.31819699499165277,0.0
