Date,GOSS,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-09-02,1.0,-0.7763769633507853,-0.6282303664921467,-0.7151413612565446,-1.0687329842931939,-0.0,0.0
2020-09-03,1.0,-0.7833395903725024,-0.625245067367455,-0.7118842030617779,-1.0508905852417303,-0.0,0.0
2020-09-04,1.0,-0.7427379033924217,-0.6437337300111566,-0.6741043758522375,-1.071484649394653,-0.0,0.0
2020-09-08,1.0,-0.7254476174867865,-0.6394067275781538,-0.6695620108985127,-1.062727905928627,-0.0,0.0
2020-09-09,1.0,-0.6962367762254704,-0.675321004603085,-0.6089396753613826,-1.057296293305338,-0.0,0.0
2020-09-10,1.0,-0.672297565231184,-0.658458244111349,-0.5988183043857562,-1.0358474105797446,-0.0,0.0
2020-09-11,1.0,-0.6667976424361493,-0.659607072691552,-0.5953241650294696,-1.0075049115913557,-0.0,0.0
2020-09-14,1.0,-0.669717562949287,-0.6585614958557567,-0.5957496955650704,-1.0041246022704953,-0.0,0.0
2020-09-15,1.0,-0.6700543606712361,-0.6653667375718901,-0.6022610887890965,-1.0014968880485309,-0.0,0.0
2020-09-16,1.0,-0.6794673027231166,-0.6698867024448419,-0.5936394354999006,-1.0323593718942556,-0.0,0.0
2020-09-17,1.0,-0.6739734731157176,-0.6757207529187516,-0.5900246207608609,-1.0313716146453817,-0.0,0.0
2020-09-18,1.0,-0.6722235452885608,-0.6726998491704373,-0.5930380249265698,-1.0311979042629196,-0.0,0.0
2020-09-21,1.0,-0.6633267326732674,-0.6817821782178217,-0.5979009900990099,-1.0173861386138614,-0.0,0.0
2020-09-22,1.0,-0.6623943494305781,-0.6875917622316574,-0.5998968294908932,-1.018213562953851,-0.0,0.0
2020-09-23,1.0,-0.6566542337909689,-0.6886358225537655,-0.6041187207364495,-1.01853027537497,-0.0,0.0
2020-09-24,1.0,-0.656600928534582,-0.6875520812666164,-0.6004920439665092,-1.0234514503392722,-0.0,0.0
2020-09-25,1.0,-0.6557689255673703,-0.692905887954293,-0.5965719727027456,-1.0223774004126331,-0.0,0.0
2020-09-28,1.0,-0.6532318788887568,-0.6936947647921373,-0.5946181587603535,-1.021559069472516,-0.0,0.0
2020-09-29,1.0,-0.645713384336304,-0.687633094092594,-0.5975234639955831,-1.0126587270289455,-0.0,0.0
2020-09-30,1.0,-0.6475814412635736,-0.6860019743336624,-0.6052517275419547,-1.009832181638697,-0.0,0.0
2020-10-01,1.0,-0.6475050373355459,-0.6944411520682707,-0.6017146695112796,-1.0071905495634308,-0.0,0.0
2020-10-02,1.0,-0.6507283090563648,-0.6853229892336923,-0.5998258391386955,-1.0224034198860037,-0.0,0.0
2020-10-05,1.0,-0.6543473955238661,-0.6803327391562686,-0.6037631214101802,-1.022737175678352,-0.0,0.0
2020-10-06,1.0,-0.6567517456309914,-0.6701250542427709,-0.6118190066669297,-1.006232987494576,-0.0,0.0
2020-10-07,1.0,-0.6502542673552253,-0.682697993456065,-0.6065754720700123,-1.0026018054953285,-0.0,0.0
2020-10-08,1.0,-0.648470755163172,-0.6855588838089233,-0.6019627936307741,-1.0053996531609648,-0.0,0.0
2020-10-09,1.0,-0.6509649468294604,-0.6825915714848365,-0.6037416305632138,-1.0012997243009059,-0.0,0.0
2020-10-12,1.0,-0.6458997050147494,-0.6826352015732547,-0.6036184857423796,-1.000983284169125,-0.0,0.0
2020-10-13,1.0,-0.6453070364986446,-0.683062900247515,-0.601461517306408,-0.9989785094095,-0.0,0.0
2020-10-14,1.0,-0.699381374352115,-0.7138438388229392,-0.6312071559939809,-1.1354706570807558,-0.0,0.0
2020-10-15,1.0,-0.7057244705388971,-0.7158314111973161,-0.6332145103795346,-1.1390228559446425,-0.0,0.0
2020-10-16,1.0,-0.7020652674793683,-0.7178584893804197,-0.6329856311004985,-1.136316032005362,-0.0,0.0
2020-10-19,1.0,-0.6988224447890038,-0.7167581611700121,-0.637430331475506,-1.137577002053388,-0.0,0.0
2020-10-20,1.0,-0.69642034749843,-0.7189449445258531,-0.6361733305421813,-1.1351475821645383,-0.0,0.0
2020-10-21,1.0,-0.6969658871846451,-0.7211465929092281,-0.6400972257145251,-1.132553851311709,-0.0,0.0
2020-10-22,1.0,-0.6970712699543302,-0.7204089328361336,-0.639753634725772,-1.132651778606444,-0.0,0.0
2020-10-23,1.0,-0.6930045294413688,-0.7291981211206173,-0.6350863949001845,-1.1366381479617513,-0.0,0.0
2020-10-26,1.0,-0.6926432346279675,-0.7285882056874423,-0.6358946397114336,-1.1371529234124655,-0.0,0.0
2020-10-27,1.0,-0.6886934673366834,-0.7240787269681742,-0.6395309882747068,-1.1352596314907872,-0.0,0.0
2020-10-28,1.0,-0.6913156352064316,-0.719328364458588,-0.6444602629595511,-1.1321497362029982,-0.0,0.0
