Date,IWF,IWM,MTUM,SPY,VER,VLUE,VXX
2019-02-25,-0.0,-0.24458713894941816,-0.0,-0.7600723260234596,1.0,-0.3134591311604618,0.0
2019-02-26,-0.0,-0.24681078072087953,-0.0,-0.7617943127522382,1.0,-0.3108271095235886,0.0
2019-02-27,-0.0,-0.2539144171351577,-0.0,-0.765204664777215,1.0,-0.30397714073316917,0.0
2019-02-28,-0.0,-0.25520591242911594,-0.0,-0.7655480152458864,1.0,-0.30331412103746397,0.0
2019-03-01,-0.0,-0.25172926048001487,-0.0,-0.7681862494777402,1.0,-0.3012394967735946,0.0
2019-03-04,-0.0,-0.23973746463194026,-0.0,-0.7718818127000324,1.0,-0.3075977549979127,0.0
2019-03-05,-0.0,-0.22960964034802026,-0.0,-0.7894896012655283,1.0,-0.30723956637044614,0.0
2019-03-06,-0.0,-0.22414594468975133,-0.0,-0.7957239135486869,1.0,-0.3041134092493609,0.0
2019-03-07,-0.0,-0.23333101739271406,-0.0,-0.788925171958591,1.0,-0.2936844299312166,0.0
2019-03-08,-0.0,-0.22249959172246458,-0.0,-0.8229708606490447,1.0,-0.2875673657933416,0.0
2019-03-11,-0.0,-0.22454485735735735,-0.0,-0.8197494369369369,1.0,-0.30180180180180183,0.0
2019-03-12,-0.0,-0.19928943628612034,-0.0,-0.8337991473235433,1.0,-0.3354571293225959,0.0
2019-03-13,-0.0,-0.2120975008298952,-0.0,-0.8336178688291365,1.0,-0.3254137620334803,0.0
2019-03-14,-0.0,-0.2015672514619883,-0.0,-0.8324444444444445,1.0,-0.30516959064327487,0.0
2019-03-15,-0.0,-0.19758329422806192,-0.0,-0.8330361332707649,1.0,-0.3156968559361802,0.0
2019-03-18,-0.0,-0.20701862034786303,-0.0,-0.8346588629551837,1.0,-0.3183159087154556,0.0
2019-03-19,-0.0,-0.20433795354557927,-0.0,-0.8400350063863002,1.0,-0.3208997587397701,0.0
2019-03-20,-0.0,-0.20473765249318962,-0.0,-0.840127916617316,1.0,-0.3239606774843065,0.0
2019-03-21,-0.0,-0.20734995033817338,-0.0,-0.851771271815731,1.0,-0.3057513124911318,0.0
2019-03-22,-0.0,-0.20857924283863538,-0.0,-0.8640660237032771,1.0,-0.32644786718487595,0.0
2019-03-25,-0.0,-0.14610242869716217,-0.0,-0.9011632055948049,1.0,-0.33147791336616,0.0
2019-03-26,-0.0,-0.15720774563710255,-0.0,-0.9018646904135788,1.0,-0.3315323930193641,0.0
2019-03-27,-0.0,-0.14736590610440808,-0.0,-0.9106916736351691,1.0,-0.3311671245968224,0.0
2019-03-28,-0.0,-0.13454442236730058,-0.0,-0.8849701958558047,1.0,-0.34589365124420474,0.0
2019-03-29,-0.0,-0.13835882380794545,-0.0,-0.8857426961503859,1.0,-0.34343482172451345,0.0
2019-04-01,-0.0,-0.14671259053056218,-0.0,-0.8873528509754889,1.0,-0.32503715586590864,0.0
2019-04-02,-0.0,-0.15427885520617587,-0.0,-0.8950762568254567,1.0,-0.30425061193748826,0.0
2019-04-03,-0.0,-0.15621109988961177,-0.0,-0.8890011038823779,1.0,-0.30345021960213264,0.0
2019-04-04,-0.0,-0.1548406705164473,-0.0,-0.9070909218432188,1.0,-0.27599186402637177,0.0
2019-04-05,-0.0,-0.1511810286302877,-0.0,-0.9092867008450968,1.0,-0.2804972259287871,0.0
2019-04-08,-0.0,-0.1439128197932744,-0.0,-0.911182825873439,1.0,-0.28342921285253264,0.0
2019-04-09,-0.0,-0.13349736379613356,-0.0,-0.9397070884592852,1.0,-0.2700878734622144,0.0
2019-04-10,-0.0,-0.1362868406232401,-0.0,-0.9363384644265065,1.0,-0.27391120705838184,0.0
2019-04-11,-0.0,-0.1496763563610686,-0.0,-0.9259738731316935,1.0,-0.2781216900082382,0.0
2019-04-12,-0.0,-0.1527618154098745,-0.0,-0.9172979946053711,1.0,-0.27540752902544857,0.0
2019-04-15,-0.0,-0.15343319970930913,-0.0,-0.9141993107813489,1.0,-0.276625172890733,0.0
2019-04-16,-0.0,-0.15483810461653888,-0.0,-0.9128273662985628,1.0,-0.27694544090408196,0.0
2019-04-17,-0.0,-0.15151873301028249,-0.0,-0.9574045621084979,1.0,-0.25486349131308356,0.0
2019-04-18,-0.0,-0.16603057958990164,-0.0,-0.9530875903757259,1.0,-0.2513926751214887,0.0
2019-04-22,-0.0,-0.16323669201520913,-0.0,-0.9561074144486692,1.0,-0.25705798479087455,0.0
2019-04-23,-0.0,-0.16256122497503447,-0.0,-0.9526130581577821,1.0,-0.2624946502448999,0.0
2019-04-24,-0.0,-0.17106574887253737,-0.0,-0.9432945644433894,1.0,-0.25926892950391645,0.0
2019-04-25,-0.0,-0.17918635856270929,-0.0,-0.9454247512290118,1.0,-0.25029092549932314,0.0
2019-04-26,-0.0,-0.17943672656583376,-0.0,-0.9492911668484189,1.0,-0.24195154331231333,0.0
2019-04-29,-0.0,-0.18037914691943127,-0.0,-0.9496445497630331,1.0,-0.23962085308056874,0.0
2019-04-30,-0.0,-0.17539857913369922,-0.0,-0.9619359897355477,1.0,-0.23871979471095586,0.0
2019-05-01,-0.0,-0.17448851080008554,-0.0,-0.9529976475061189,1.0,-0.24877028728940428,0.0
2019-05-02,-0.0,-0.1808805747208194,-0.0,-0.9323327880124239,1.0,-0.2577471133556204,0.0
2019-05-03,-0.0,-0.1930581569027241,-0.0,-0.923706109675431,1.0,-0.25408378577017,0.0
2019-05-06,-0.0,-0.1846740211164244,-0.0,-0.9275365749727759,1.0,-0.25510155769139714,0.0
2019-05-07,-0.0,-0.1840435606060606,-0.0,-0.9296164772727273,1.0,-0.2537405303030303,0.0
2019-05-08,-0.0,-0.19617258835217866,-0.0,-0.9038652599706676,1.0,-0.26548232956427115,0.0
2019-05-09,-0.0,-0.19433284492130262,-0.0,-0.9037907075672353,1.0,-0.26516046698492224,0.0
2019-05-10,-0.0,-0.19494388659184878,-0.0,-0.9030360307147076,1.0,-0.2646662728883638,0.0
2019-05-13,-0.0,-0.19086359431702285,-0.0,-0.913616849695216,1.0,-0.26737980598183153,0.0
2019-05-14,-0.0,-0.14963855989074382,-0.0,-0.9312439661871011,1.0,-0.27377616614471734,0.0
2019-05-15,-0.0,-0.1533784261506917,-0.0,-0.9398081591289388,1.0,-0.2635808724753128,0.0
2019-05-16,-0.0,-0.15413489459146815,-0.0,-0.9435303005264525,1.0,-0.2631318019783281,0.0
2019-05-17,-0.0,-0.14154186681736836,-0.0,-0.9323726099651501,1.0,-0.28079966092116415,0.0
2019-05-20,-0.0,-0.13600847258178395,-0.0,-0.9354200988467875,1.0,-0.2820663685573076,0.0
2019-05-21,-0.0,-0.1364065970417277,-0.0,-0.9417560606776617,1.0,-0.28467463730447523,0.0
2019-05-22,-0.0,-0.1324797429779594,-0.0,-0.9457371666154827,1.0,-0.28411802225319505,0.0
2019-05-23,-0.0,-0.13777159168652245,-0.0,-0.9603670763641511,1.0,-0.2609639293212862,0.0
2019-05-24,-0.0,-0.11494063324538258,-0.0,-0.9724604221635883,1.0,-0.26842254052016584,0.0
2019-05-28,-0.0,-0.1080628815197153,-0.0,-0.9770911404935304,1.0,-0.27174809682057083,0.0
2019-05-29,-0.0,-0.10702939307650672,-0.0,-0.9785141082060576,1.0,-0.2677852822817876,0.0
2019-05-30,-0.0,-0.10674606910837021,-0.0,-0.979592317107617,1.0,-0.2675124752848131,0.0
2019-05-31,-0.0,-0.10627107851229925,-0.0,-0.9930190325699865,1.0,-0.25914483148982337,0.0
2019-06-03,-0.0,-0.11821411653244908,-0.009213642823306488,-1.0297252486972999,1.0,-0.21139270487920414,0.0
2019-06-04,-0.0,-0.11533085360941979,-0.007249638702646354,-1.0308938851903622,1.0,-0.21568859721860265,0.0
2019-06-05,-0.0,-0.1060034871118232,-0.03095989821403327,-1.0577965223128034,1.0,-0.16142029122096035,0.0
2019-06-06,-0.0,-0.09351461461935667,-0.047728457056231945,-1.0788052489459472,1.0,-0.14860959780188546,0.0
2019-06-07,-0.0,-0.10264610428067183,-0.05116907113922252,-1.065359012626442,1.0,-0.14976429062137256,0.0
2019-06-10,-0.0,-0.10948527336030864,-0.06645807847934507,-1.0282535052225463,1.0,-0.14830149618895266,0.0
2019-06-11,-0.0,-0.10775506354483506,-0.0779750536417439,-1.0313833675225768,1.0,-0.14076536747541912,0.0
2019-06-12,-0.0,-0.1031755456855806,-0.06932997648623614,-1.0444386385768236,1.0,-0.15818350236325204,0.0
2019-06-13,-0.0,-0.12169463286921338,-0.08535047007021303,-1.0305367130786622,1.0,-0.14252052838272045,0.0
2019-06-14,-0.0,-0.12445492887268568,-0.0834465175018467,-1.0292610860914528,1.0,-0.14566206781518812,0.0
2019-06-17,-0.0,-0.12147996378710631,-0.08374231667222566,-1.0310192023633677,1.0,-0.1461857340258255,0.0
2019-06-18,-0.0,-0.13465346534653463,-0.08154598592389359,-1.0302278420613145,1.0,-0.13935345341763092,0.0
2019-06-19,-0.0,-0.1219413404493579,-0.09928283815015128,-1.0305449000500346,1.0,-0.1308284291534631,0.0
2019-06-20,-0.0,-0.12214067861227602,-0.09886103698055661,-1.0302134959969502,1.0,-0.13157643919176515,0.0
2019-06-21,-0.0,-0.1253955037468776,-0.09832282621624835,-1.0205067205899845,1.0,-0.1347210657785179,0.0
2019-06-24,-0.0,-0.12265457149677728,-0.10806875149200286,-1.0064931964669372,1.0,-0.14996419193124852,0.0
2019-06-25,-0.0,-0.12731835564053537,-0.10587954110898662,-1.0059512428298278,1.0,-0.1509321223709369,0.0
2019-06-26,-0.0,-0.12394710950061193,-0.10498908113556189,-1.0133906073768328,1.0,-0.1574476254469535,0.0
2019-06-27,-0.0,-0.1311077684506769,-0.12829346402057354,-1.040419234315105,1.0,-0.12630404192343153,0.0
2019-06-28,-0.0,-0.13378470199961173,-0.12776645311589982,-1.0388274121529801,1.0,-0.1263589594253543,0.0
2019-07-01,-0.0,-0.1296354456067451,-0.13147150484381417,-1.0265503829149856,1.0,-0.12821008383059937,0.0
2019-07-02,-0.0,-0.1399744140577856,-0.1275193704892708,-1.0191170436167902,1.0,-0.1271331675879215,0.0
2019-07-03,-0.0,-0.13293708321252537,-0.13407267807093842,-1.0225910892046004,1.0,-0.12653426113849425,0.0
2019-07-05,-0.0,-0.11592873352324852,-0.14291922166964416,-1.0240934768963355,1.0,-0.13123460962773406,0.0
2019-07-08,-0.0,-0.11421832884097036,-0.14680400462071622,-1.0205044281863689,1.0,-0.12512033115132845,0.0
2019-07-09,-0.0,-0.11157322819501875,-0.14676892008847003,-1.0215886142898356,1.0,-0.1241465525531301,0.0
2019-07-10,-0.0,-0.10584046954681035,-0.1441835851053594,-1.0282882709516021,1.0,-0.1271528913691908,0.0
2019-07-11,-0.0,-0.0993952588292211,-0.14850024189646832,-1.0422835026608612,1.0,-0.12878567972907595,0.0
2019-07-12,-0.0,-0.11469638478160583,-0.14766795348046713,-1.0483404957875058,1.0,-0.11722145337120937,0.0
2019-07-15,-0.0,-0.11541262135922331,-0.15269417475728156,-1.051480582524272,1.0,-0.10759708737864078,0.0
2019-07-16,-0.0,-0.11747739887054945,-0.1764705882352941,-1.0413970285271092,1.0,-0.08836859836641701,0.0
2019-07-17,-0.0,-0.10954627949183303,-0.17981851179673322,-1.0396612220205688,1.0,-0.0907924984875983,0.0
2019-07-18,-0.0,-0.10939728743079563,-0.1791214370330972,-1.0424050479897493,1.0,-0.08672001547276552,0.0
2019-07-19,-0.0,-0.11135323599912836,-0.17563739376770537,-1.0522263383453185,1.0,-0.08203191206024067,0.0
2019-07-22,-0.0,-0.10542044267353433,-0.17578172453169416,-1.0650161568551229,1.0,-0.08338395004737725,0.0
2019-07-23,-0.0,-0.10694498444790047,-0.17726963452566097,-1.0641767107309485,1.0,-0.08162422239502333,0.0
2019-07-24,-0.0,-0.1065541887489668,-0.17669081538386736,-1.0656391306461808,1.0,-0.08214615646423884,0.0
2019-07-25,-0.0,-0.11105706085518315,-0.17592547550712653,-1.0584958894780367,1.0,-0.0867830909179355,0.0
2019-07-26,-0.0,-0.10638142700863013,-0.17649203841011304,-1.0619666950285644,1.0,-0.08620396256229489,0.0
2019-07-29,-0.0,-0.11321671525753159,-0.17886297376093294,-1.054980563654033,1.0,-0.0824829931972789,0.0
2019-07-30,-0.0,-0.11219678187740022,-0.18176073112634292,-1.0489037966068737,1.0,-0.08774488357396334,0.0
2019-07-31,-0.0,-0.1133079109081635,-0.18180272521920768,-1.0473634354278496,1.0,-0.08642005294989191,0.0
2019-08-01,-0.0,-0.13057898911240898,-0.20400413391977312,-1.0015622371235609,1.0,-0.06729636839954815,0.0
2019-08-02,-0.0,-0.1270535113843789,-0.20669612835046594,-1.0048755884330867,1.0,-0.06314247286002497,0.0
2019-08-05,-0.0,-0.12237879953828396,-0.1987302808772605,-1.0207050788764909,1.0,-0.06295690650250096,0.0
2019-08-06,-0.0,-0.12441124696702983,-0.2051001474856083,-0.9802083828916694,1.0,-0.06905656786716781,0.0
2019-08-07,-0.0,-0.1299640707164442,-0.2043210317177053,-0.9787517548242797,1.0,-0.06638589478192591,0.0
2019-08-08,-0.0,-0.1339534202431522,-0.22266979151408622,-1.0123284995849813,1.0,-0.07233533518871149,0.0
2019-08-09,-0.0,-0.1254247160469857,-0.2225026696437239,-1.0017959421415397,1.0,-0.07722551208620522,0.0
2019-08-12,-0.0,-0.12395090476883519,-0.22548876922330569,-1.005724542764275,1.0,-0.07048949691941978,0.0
2019-08-13,-0.0,-0.10965518914852831,-0.2238722671131494,-1.0162335298827982,1.0,-0.07677561816019995,0.0
2019-08-14,-0.0,-0.12046679069317935,-0.2233443668607601,-1.005194616927203,1.0,-0.06711928290125396,0.0
2019-08-15,-0.0,-0.1367598723383985,-0.23665031200876482,-0.9785166484066117,1.0,-0.029843281093697896,0.0
2019-08-16,-0.0,-0.1368852068752083,-0.23906108651145075,-0.9801218873494264,1.0,-0.024567918868733038,0.0
2019-08-19,-0.0,-0.12552182163187858,-0.2418643263757116,-0.9857685009487667,1.0,-0.01873814041745731,0.0
2019-08-20,-0.0,-0.12556996716044133,-0.250998180830203,-0.9761617879840291,1.0,-0.009804616438679803,0.0
2019-08-21,-0.0,-0.12219757398404682,-0.27807145891348467,-0.9582527021286639,1.0,-0.0014395619955633171,0.0
2019-08-22,-0.0,-0.12286906698733818,-0.27695644997760016,-0.9580297564311147,1.0,-0.0,0.0
2019-08-23,-0.0,-0.12511456301553356,-0.2741287335793011,-0.950767278452753,1.0,-0.0,0.0
2019-08-26,-0.0,-0.11874780983529962,-0.27520149515243547,-0.9422263754234319,1.0,-0.0,0.0
2019-08-27,-0.0,-0.11759756952559008,-0.27751811170834306,-0.9418789436784295,1.0,-0.0,0.0
2019-08-28,-0.0,-0.1165821868211441,-0.27728854733596503,-0.9420008876223401,1.0,-0.0,0.0
2019-08-29,-0.0,-0.11641212460884592,-0.2776610153659334,-0.9411750969128019,1.0,-0.0,0.0
2019-08-30,-0.0,-0.11449386681563205,-0.28063682703721804,-0.9324535065055979,1.0,-0.0,0.0
2019-09-03,-0.0,-0.11766624726222098,-0.28654643739223634,-0.9258120136073443,1.0,-0.0,0.0
2019-09-04,-0.0,-0.10370991016152308,-0.29893404086952474,-0.9247777312293443,1.0,-0.0,0.0
2019-09-05,-0.0,-0.09568449975755616,-0.281465746149761,-0.9318155579671662,1.0,-0.0,0.0
2019-09-06,-0.0,-0.06888790923223277,-0.30355692707487414,-0.9477946124040002,1.0,-0.0,0.0
2019-09-09,-0.0,-0.07011926307485267,-0.3037495939486751,-0.946447630980556,1.0,-0.0,0.0
2019-09-10,-0.0,-0.07176258160100005,-0.3083707579054586,-0.9347886476225752,1.0,-0.0,0.0
