Date,IWF,IWM,MSC,MTUM,SPY,VLUE,VXX
2020-06-03,-0.36716893426997105,-0.10289086778262345,1.0,-0.505235943906197,-0.6361475987778445,-0.0,0.0
2020-06-04,-0.41732261793361586,-0.05427423350030275,1.0,-0.6060164033687455,-0.6746573457367755,-0.0,0.0
2020-06-05,-0.3985617781651776,-0.06458378731749836,1.0,-0.6043800392242319,-0.6563793854870342,-0.0,0.0
2020-06-08,-0.39641087086759985,-0.06241490114917488,1.0,-0.6038342138227766,-0.6605032405642394,-0.0,0.0
2020-06-09,-0.434076291860723,-0.038755821689953424,1.0,-0.6237802173430916,-0.6755932579285873,-0.0,0.0
2020-06-10,-0.45352796695322095,-0.020207658814335158,1.0,-0.6417048118789773,-0.6756726582561126,-0.0,0.0
2020-06-11,-0.4569616954746808,-0.09809201192854455,1.0,-0.6004227105590783,-0.7398013839427894,-0.0,0.0
2020-06-12,-0.4654958618104219,-0.046803356691755345,1.0,-0.6477492285953225,-0.7237073564610549,-0.0,0.0
2020-06-15,-0.4693712902668126,-0.03794732899210511,1.0,-0.6511842332737856,-0.7228433123955512,-0.0,0.0
2020-06-16,-0.4674911052450361,-0.03793182600711581,1.0,-0.6410822908297945,-0.7227705727074487,-0.0,0.0
2020-06-17,-0.4651429226098413,-0.03434152488972905,1.0,-0.6417769376181474,-0.7229191728246549,-0.0,0.0
2020-06-18,-0.4675108870043548,-0.029108411643364657,1.0,-0.6452269080907632,-0.7231549392619757,-0.0,0.0
2020-06-19,-0.4767730394136996,-0.030007501875468866,1.0,-0.6488256679554504,-0.7297593629176524,-0.0,0.0
2020-06-22,-0.47605535931437837,-0.028635126527303257,1.0,-0.6653541027274307,-0.7253459957148648,-0.0,0.0
2020-06-23,-0.47556757071015376,-0.024330688061393567,1.0,-0.6688759047702102,-0.738147146885265,-0.0,0.0
2020-06-24,-0.47498256624825663,-0.025656671315667127,1.0,-0.6684100418410042,-0.7365760111576011,-0.0,0.0
2020-06-25,-0.46858433996697657,-0.015932331044871236,1.0,-0.6797311781234611,-0.7325106456939253,-0.0,0.0
2020-06-26,-0.46443309381583125,-0.017920526361353994,1.0,-0.6746024875191181,-0.7287680720283958,-0.0,0.0
2020-06-29,-0.4585970767637243,-0.01381056508228795,1.0,-0.6787605017838647,-0.7260329151801128,-0.0,0.0
2020-06-30,-0.4647016534867002,-0.0,1.0,-0.6858950395398994,-0.7250323508267434,-0.0,0.0
2020-07-01,-0.456554135381441,-0.0,1.0,-0.6838424944116468,-0.7253395999312203,-0.0,0.0
2020-07-02,-0.4477521961302176,-0.01673652178905667,1.0,-0.6801113854280302,-0.7261583510363439,-0.0,0.0
2020-07-06,-0.4491043747847055,-0.01636238374095763,1.0,-0.679325984613618,-0.7258008956252153,-0.0,0.0
2020-07-07,-0.4448042643434401,-0.020375995873216028,1.0,-0.6753883189086949,-0.7252249670430447,-0.0,0.0
2020-07-08,-0.4437643020594965,-0.012442791762013728,1.0,-0.6788043478260869,-0.725429061784897,-0.0,0.0
2020-07-09,-0.4405690290513326,-0.018310623589567802,1.0,-0.6737223983774674,-0.7239694918159225,-0.0,0.0
2020-07-10,-0.43852891665953375,-0.016805044366458386,1.0,-0.6737139433364717,-0.7241005449513538,-0.0,0.0
2020-07-13,-0.43366359184603126,-0.016256690581938276,1.0,-0.6729017196219109,-0.7242341418972782,-0.0,0.0
2020-07-14,-0.43397729535949015,-0.009531396705266452,1.0,-0.6726605400176402,-0.729023814265798,-0.0,0.0
2020-07-15,-0.449317738791423,-0.002121316362802431,1.0,-0.6765279211099644,-0.7386767572526087,-0.0,0.0
2020-07-16,-0.4557678494469185,-0.0,1.0,-0.6815974716276396,-0.735785088349375,-0.0,0.0
2020-07-17,-0.45631179581512993,-0.0,1.0,-0.6827719015865716,-0.7351115198896297,-0.0,0.0
2020-07-20,-0.4797138120582846,-0.0,1.0,-0.6848733385684785,-0.7437978070558124,-0.0,0.0
2020-07-21,-0.5173579200142302,-0.0,1.0,-0.7184192582490884,-0.7288251163618037,-0.0,0.0
2020-07-22,-0.5570956294925844,-0.0,1.0,-0.7530557156288861,-0.7228170210184708,-0.0,0.0
2020-07-23,-0.5945257997611715,-0.0,1.0,-0.7790208032178996,-0.7689020174721891,-0.0,0.0
2020-07-24,-0.5863680562090273,-0.0,1.0,-0.773313258680719,-0.7770145227565007,-0.0,0.0
2020-07-27,-0.5885795186408683,-0.0,1.0,-0.7783860311467673,-0.7791725656756331,-0.0,0.0
2020-07-28,-0.5944948921679909,-0.0,1.0,-0.7791650901753059,-0.779291209484172,-0.0,0.0
2020-07-29,-0.6031620302895888,-0.0,1.0,-0.7772321145681516,-0.7879728787782777,-0.0,0.0
2020-07-30,-0.6014880481241095,-0.0,1.0,-0.7776159569415861,-0.7869241728668671,-0.0,0.0
2020-07-31,-0.6040636490427286,-0.0,1.0,-0.7780524914416128,-0.7876569037656904,-0.0,0.0
2020-08-03,-0.6000507308411808,-0.0,1.0,-0.7803354576873077,-0.790291385269032,-0.0,0.0
2020-08-04,-0.5978316003043368,-0.0,1.0,-0.7780243469439513,-0.7943507481612986,-0.0,0.0
2020-08-05,-0.5998096748612213,-0.0,1.0,-0.7781760507533705,-0.794099920697859,-0.0,0.0
2020-08-06,-0.599993656231167,-0.0,1.0,-0.7788562184793986,-0.7930345418212961,-0.0,0.0
2020-08-07,-0.6077969232729241,-0.0,1.0,-0.7814759371914514,-0.7957766665604993,-0.0,0.0
2020-08-10,-0.6061732016557478,-0.0,1.0,-0.7936182001890421,-0.8595547733124734,-0.0,0.0
2020-08-11,-0.6056518314296967,-0.004496520940002626,1.0,-0.7879086254430878,-0.88410791650256,-0.0,0.0
2020-08-12,-0.6007605809264662,-0.007999213192145034,1.0,-0.7786447234698226,-0.8909287611054649,-0.0,0.0
2020-08-13,-0.5966337022725785,-0.02059728862400943,1.0,-0.7633112843015261,-0.8940991551509595,-0.0,0.0
2020-08-14,-0.5986240786240786,-0.020212940212940213,1.0,-0.7647829647829647,-0.8923832923832923,-0.0,0.0
2020-08-17,-0.6016918587494673,-0.02364011934817535,1.0,-0.7638611102003345,-0.8895701498409784,-0.0,0.0
2020-08-18,-0.6166266346410462,-0.02251801441152922,1.0,-0.8026754737123031,-0.8942153722978382,-0.0,0.0
2020-08-19,-0.6196247329059829,-0.025741185897435896,1.0,-0.7997128739316239,-0.8935964209401709,-0.0,0.0
2020-08-20,-0.6286309844002153,-0.021886767079074772,1.0,-0.8067509413663261,-0.9047538999462077,-0.0,0.0
2020-08-21,-0.6261241537269696,-0.022432550776381826,1.0,-0.8107379837650308,-0.9089561790562161,-0.0,0.0
2020-08-24,-0.6301346744523577,-0.012387349377257233,1.0,-0.820366557531981,-0.9124447294697405,-0.0,0.0
2020-08-25,-0.6296371308016877,-0.01512236286919831,1.0,-0.8212658227848101,-0.9095021097046414,-0.0,0.0
2020-08-26,-0.6278944170660905,-0.015020590022277727,1.0,-0.8226895294673597,-0.909775197461689,-0.0,0.0
2020-08-27,-0.6121093212171279,-0.0563816604708798,1.0,-0.8291683877185736,-0.9444788654825831,-0.0,0.0
2020-08-28,-0.6124001652437344,-0.05463370972183971,1.0,-0.8298678050123932,-0.9456761222803635,-0.0,0.0
2020-08-31,-0.61268114694847,-0.05400846786685484,1.0,-0.8302640184503115,-0.9452342432274277,-0.0,0.0
2020-09-01,-0.6117420331750293,-0.05365131805354807,1.0,-0.8275517929657925,-0.9484479317227614,-0.0,0.0
2020-09-02,-0.6098749956474807,-0.05282217347400675,1.0,-0.8418120408092203,-0.9775061805773181,-0.0,0.0
2020-09-03,-0.6132479376240036,-0.05437014863030388,1.0,-0.8430157680392635,-0.9701347070903965,-0.0,0.0
2020-09-04,-0.565862389426221,-0.06987230234399201,1.0,-0.8075930196537363,-0.9986576257185145,-0.0,0.0
2020-09-08,-0.5626139294926913,-0.0780395528804815,1.0,-0.8021668099742046,-0.9965950128976785,-0.0,0.0
2020-09-09,-0.5434329632792485,-0.1009393680614859,1.0,-0.76799316823228,-1.0035525192143466,-0.0,0.0
2020-09-10,-0.53389859365955,-0.10835291313378964,1.0,-0.7532264105969286,-1.0096707188340655,-0.0,0.0
2020-09-11,-0.5297590770274856,-0.11306413301662709,1.0,-0.7539531727180183,-0.9965049202578893,-0.0,0.0
2020-09-14,-0.5285316867960375,-0.11270185913963902,1.0,-0.7535961460170986,-0.9977608902157686,-0.0,0.0
2020-09-15,-0.5317821043348483,-0.10874431856726137,1.0,-0.7457092463197883,-1.0056305542364832,-0.0,0.0
2020-09-16,-0.5366333944455761,-0.10273647042846472,1.0,-0.7407143342160657,-1.0150743532287634,-0.0,0.0
2020-09-17,-0.5329467222843965,-0.1062502119578119,1.0,-0.7379862312205379,-1.0141418252111098,-0.0,0.0
2020-09-18,-0.5290068829891837,-0.10558437595361611,1.0,-0.740955480961584,-1.0151222323941274,-0.0,0.0
2020-09-21,-0.5354470469495006,-0.12720565203772666,1.0,-0.7855079525284517,-1.0321581456861448,-0.0,0.0
2020-09-22,-0.5419325591937789,-0.12166544617637826,1.0,-0.7935976566586462,-1.0298845764898699,-0.0,0.0
2020-09-23,-0.5376569037656904,-0.12109483960948395,1.0,-0.797629009762901,-1.0303347280334727,-0.0,0.0
2020-09-24,-0.5255633632178338,-0.11381494686558899,1.0,-0.7905084980442383,-1.031672955104019,-0.0,0.0
2020-09-25,-0.5183592002477717,-0.122956743177673,1.0,-0.7808940431535841,-1.0190990742971195,-0.0,0.0
2020-09-28,-0.5099979456276108,-0.1249058412654934,1.0,-0.7718619461754435,-1.017154009450113,-0.0,0.0
2020-09-29,-0.5111095941841018,-0.1209256288610533,1.0,-0.7657940544045873,-1.0152223625379706,-0.0,0.0
2020-09-30,-0.5085992575690494,-0.12250110683513266,1.0,-0.7626264346286142,-1.0118857065013793,-0.0,0.0
2020-10-01,-0.5072986491544456,-0.1269862873864371,1.0,-0.7601483548266358,-1.0082343734050156,-0.0,0.0
2020-10-02,-0.5074342485794971,-0.12374536422714436,1.0,-0.7585995712973359,-1.0126229117757137,-0.0,0.0
2020-10-05,-0.4955067991454441,-0.13343958764284988,1.0,-0.7470582251008852,-1.0129539828410594,-0.0021363898402794266,0.0
2020-10-06,-0.49494266093839856,-0.12323669699942491,1.0,-0.7397922939007476,-1.015561043266466,-0.009302797604952472,0.0
2020-10-07,-0.48930996048231834,-0.12983416084034183,1.0,-0.7367514439152902,-1.0105042726382274,-0.011179788563515385,0.0
2020-10-08,-0.4892920980742639,-0.12616775150922396,1.0,-0.7380189538295504,-1.0103537823344912,-0.008734949917372095,0.0
2020-10-09,-0.4997630331753555,-0.12606635071090047,1.0,-0.7450914014895057,-1.0142857142857142,-0.0,0.0
2020-10-12,-0.5050042408821035,-0.12010178117048347,1.0,-0.7506700593723494,-1.0168956743002544,-0.0,0.0
2020-10-13,-0.4907172567718373,-0.1290115315680904,1.0,-0.7504649825842887,-1.011497751175138,-0.0,0.0
2020-10-14,-0.496107886650734,-0.13127347217480367,1.0,-0.7506998975759644,-1.0360532604984636,-0.0,0.0
2020-10-15,-0.4944709897610922,-0.1312627986348123,1.0,-0.7515017064846417,-1.0357337883959046,-0.0,0.0
2020-10-16,-0.49377281878049617,-0.13225509263998364,1.0,-0.7510492373835602,-1.0350769440747944,-0.0,0.0
2020-10-19,-0.4944709897610922,-0.13204778156996588,1.0,-0.7516382252559728,-1.03481228668942,-0.0,0.0
2020-10-20,-0.48862169689559126,-0.13389036070919094,1.0,-0.7440391277766456,-1.029957203994294,-0.0,0.0
2020-10-21,-0.48877797018776953,-0.1350718141998574,1.0,-0.7427931139859428,-1.028827544056229,-0.0,0.0
2020-10-22,-0.5114498527628616,-0.12825220855707603,1.0,-0.7501818811709683,-1.074519314048155,-0.0,0.0
2020-10-23,-0.5255027485909123,-0.11544081831466148,1.0,-0.7575325307911767,-1.0807529051562175,-0.0,0.0
2020-10-26,-0.5249739130434783,-0.11502608695652175,1.0,-0.7580521739130435,-1.080208695652174,-0.0,0.0
2020-10-27,-0.5187818667406611,-0.10804342547951858,1.0,-0.7631369012521244,-1.0785265859664943,-0.0,0.0
2020-10-28,-0.5199944651999446,-0.11007333610073336,1.0,-0.7543932475439324,-1.0747889857478898,-0.0,0.0
2020-10-29,-0.49548993380663303,-0.10913331275508455,1.0,-0.7515862400109751,-1.0735329423466065,-0.0,0.0
2020-10-30,-0.4934677502314577,-0.1075335184994685,1.0,-0.7537976202722628,-1.0742036141686384,-0.0,0.0
2020-11-02,-0.47750616269515206,-0.10315666940564229,1.0,-0.7516433853738702,-1.0805943577102164,-0.010853190906600932,0.0
2020-11-03,-0.48162594949702314,-0.100526928077739,1.0,-0.750427701361801,-1.0804420721275576,-0.00855402723602272,0.0
2020-11-04,-0.48167735771802916,-0.08925890541831581,1.0,-0.7476798143851507,-1.079909922205541,-0.013477548792138666,0.0
2020-11-05,-0.44041679394494787,-0.1114278926110715,1.0,-0.7164239894104469,-1.0833927298645758,-0.04239215286970098,0.0
2020-11-06,-0.4357655340462976,-0.10569243265195613,1.0,-0.7194057127385948,-1.0850819006362529,-0.03837823202924055,0.0
