Date,APPS,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-09-12,1.0,-0.0,-0.2943269983628728,-1.1533205210335256,-3.0662680617837568,-1.604028756495124,0.0
2019-09-13,1.0,-0.0,-0.29070594933105603,-1.1453885567890691,-3.066680899516083,-1.6137204668374607,0.0
2019-09-16,1.0,-0.0,-0.29220039851978363,-1.153714773697694,-3.058852832337034,-1.6115855394249927,0.0
2019-09-17,1.0,-0.0,-0.23492693999148814,-1.1638530287984112,-3.0661086678961555,-1.6283870052489715,0.0
2019-09-18,1.0,-0.0,-0.22787234042553192,-1.162340425531915,-3.068439716312057,-1.6335460992907804,0.0
2019-09-19,1.0,-0.0,-0.23794623808846535,-1.1589389844972267,-3.067486843976675,-1.6469918930450862,0.0
2019-09-20,1.0,-0.0,-0.3033481522645179,-1.2249235898860793,-2.896985273687135,-1.521186440677966,0.0
2019-09-23,1.0,-0.0,-0.3146075227699367,-1.242647570047973,-2.865535701870263,-1.5298616422165054,0.0
2019-09-24,1.0,-0.0,-0.3111820199778024,-1.2171892341842396,-2.8702830188679243,-1.5380826859045504,0.0
2019-09-25,1.0,-0.0,-0.31395187091389626,-1.2055223257754906,-2.882528863541522,-1.5530671859785785,0.0
2019-09-26,1.0,-0.0,-0.23369565217391305,-1.3516161327231122,-3.030391876430206,-1.5353260869565217,0.0
2019-09-27,1.0,-0.0,-0.21109823239640685,-1.3442480440452043,-3.0955520139090122,-1.5933062880324544,0.0
2019-09-30,1.0,-0.0,-0.10718724866564304,-1.4666959128463843,-3.1095269430430648,-1.6280617094392045,0.0
2019-10-01,1.0,-0.0,-0.034209185530242374,-1.5201251910619404,-3.0791178397263264,-1.645025110997889,0.0
2019-10-02,1.0,-0.0,-0.048153857446964696,-1.5848197900609267,-3.102620568156794,-1.6048594289069955,0.0
2019-10-03,1.0,-0.0,-0.1179245283018868,-1.5579825834542815,-3.053918722786647,-1.5271407837445572,0.0
2019-10-04,1.0,-0.0,-0.14407645170703237,-1.5890720747009044,-3.0339947475926463,-1.5279398891158447,0.0
2019-10-07,1.0,-0.0,-0.14642468239564427,-1.5504900181488201,-3.027949183303085,-1.534736842105263,0.0
2019-10-08,1.0,-0.0,-0.14334322739448346,-1.5132845869832765,-3.049808151741113,-1.5331209729964528,0.0
2019-10-09,1.0,-0.0,-0.14696370822853036,-1.4860222781171397,-3.0496586417535037,-1.503916636722961,0.0
2019-10-10,1.0,-0.0,-0.23343848580441642,-1.615728853348984,-2.927371432763554,-1.5597535030445309,0.0
2019-10-11,1.0,-0.0,-0.2716383025345117,-1.7770067927835804,-2.72397925644584,-1.5315170549996349,0.0
2019-10-14,1.0,-0.0,-0.22620446533490013,-1.8440070505287898,-2.7726938895417153,-1.501321974148061,0.0
2019-10-15,1.0,-0.0,-0.2388978455224974,-1.8925692510625824,-2.749157262201378,-1.4475304118422982,0.0
2019-10-16,1.0,-0.0,-0.2759685363522752,-1.918179813276483,-2.730280085275307,-1.4268176137616702,0.0
2019-10-17,1.0,-0.0,-0.1850792253521127,-2.0278755868544605,-2.673782276995305,-1.4490170187793427,0.0
2019-10-18,1.0,-0.0,-0.21425415991753793,-2.0461640406420263,-2.653143866882639,-1.4491974672360477,0.0
2019-10-21,1.0,-0.0,-0.18973905351614329,-2.0489458941471326,-2.6525873507297657,-1.480171015774731,0.0
2019-10-22,1.0,-0.0,-0.1827624309392265,-2.05134438305709,-2.652228360957643,-1.4800736648250459,0.0
2019-10-23,1.0,-0.0,-0.19013570698963958,-2.028892455858748,-2.594994892747702,-1.4821246169560778,0.0
2019-10-24,1.0,-0.0,-0.1780872657233869,-2.1096377509445143,-2.6306393066153047,-1.489665901177865,0.0
2019-10-25,1.0,-0.0,-0.17734172528693076,-2.111366160681229,-2.628804146612366,-1.4871529063309885,0.0
2019-10-28,1.0,-0.0,-0.2691292875989446,-2.131559659923776,-2.5247727939020814,-1.4036939313984167,0.0
2019-10-29,1.0,-0.0,-0.27381483132709167,-2.216005349977708,-2.5144895229603206,-1.4262148907712884,0.0
2019-10-30,1.0,-0.0,-0.27324760276518245,-2.2163086300453427,-2.5157957332936887,-1.427934289749498,0.0
2019-10-31,1.0,-0.0,-0.2688203912270302,-2.2022080616478954,-2.43583283935981,-1.5027415530527564,0.0
2019-11-01,1.0,-0.0,-0.3118501585428803,-2.228301747658727,-2.3872870732246887,-1.44664847725094,0.0
2019-11-04,1.0,-0.0,-0.2861771853597467,-2.2563517195669784,-2.403711613520878,-1.4180720229766552,0.0
2019-11-05,1.0,-0.0,-0.3491032548527567,-2.4911801608974833,-2.2521219278175515,-1.2882131522621596,0.0
2019-11-06,1.0,-0.0,-0.3263291707171166,-2.520302101248785,-2.265385478202348,-1.3657369326254394,0.0
2019-11-07,1.0,-0.0,-0.3556053811659193,-2.51711509715994,-2.246935724962631,-1.354185351270553,0.0
2019-11-08,1.0,-0.0,-0.3511267500187168,-2.5275885303586136,-2.2523770307703828,-1.3556936437822864,0.0
2019-11-11,1.0,-0.0,-0.33764172335600906,-2.581557067271353,-2.2608465608465607,-1.3785336356764928,0.0
2019-11-12,1.0,-0.0,-0.3132813091900902,-2.599742404727631,-2.2722933555572395,-1.3909387074778392,0.0
2019-11-13,1.0,-0.0,-0.3312668892068034,-2.9057383563821335,-2.3009060562708634,-1.4099507232554445,0.0
2019-11-14,1.0,-0.0,-0.3329883776468715,-2.8934086928832987,-2.3009871039643364,-1.433131666932017,0.0
2019-11-15,1.0,-0.0,-0.34237929946355317,-2.8493215525402333,-2.2804512464499838,-1.4168507415588514,0.0
2019-11-18,1.0,-0.0,-0.34476734953152294,-2.882721931078291,-2.3045100841670636,-1.4082896617436875,0.0
2019-11-19,1.0,-0.0,-0.5081120348696425,-2.853418354992332,-2.2846880297037697,-1.425458067640649,0.0
2019-11-20,1.0,-0.0,-0.5181150649560236,-2.8637940773017028,-2.2778181231340273,-1.4093439845073832,0.0
2019-11-21,1.0,-0.0,-0.4799867681111479,-3.0107509096923586,-2.2844029110155475,-1.4947899437644723,0.0
2019-11-22,1.0,-0.0,-0.4747299859840053,-2.9710610932475885,-2.2786709539121115,-1.5201582982933466,0.0
2019-11-25,1.0,-0.0,-0.4754206532497525,-2.973771032662488,-2.281425272187397,-1.5174859782250083,0.0
2019-11-26,1.0,-0.0,-0.3706573356660835,-3.0278263767391485,-2.351745396984087,-1.581021411313838,0.0
2019-11-27,1.0,-0.0,-0.37187604131956015,-3.0246584471842723,-2.3508830389870043,-1.5831389536821059,0.0
2019-11-29,1.0,-0.0,-0.3788914198936978,-3.1181979245760565,-2.4156753564498437,-1.524002362271155,0.0
2019-12-02,1.0,-0.0,-0.4009156876295784,-3.243953006219765,-2.458102971665515,-1.5355908776779543,0.0
2019-12-03,1.0,-0.0,-0.3864023144996596,-3.2010721579305654,-2.403761061946903,-1.5178692988427502,0.0
2019-12-04,1.0,-0.0,-0.4144957441320609,-3.2159745507694955,-2.4265325423437365,-1.5407101710944888,0.0
2019-12-05,1.0,-0.0,-0.3730842087136215,-3.2683829860513174,-2.3473394179438607,-1.6214913035991045,0.0
2019-12-06,1.0,-0.0,-0.46003334210757213,-3.3252610336053348,-2.41361761867158,-1.5753268403965957,0.0
2019-12-09,1.0,-0.0,-0.32483962936564503,-3.4325552387740554,-2.5049893086243764,-1.64691732002851,0.0
2019-12-10,1.0,-0.0,-0.32397408207343414,-3.87632641562588,-2.716029674147807,-1.4742229317306788,0.0
2019-12-11,1.0,-0.006667918858001502,-0.29789631855747556,-3.889932381667919,-2.7090533433508637,-1.4877911344853494,0.0
2019-12-12,1.0,-0.05074599373733653,-0.2638607478356972,-3.7896481856695527,-2.64173881009394,-1.463713391048075,0.0
2019-12-13,1.0,-0.0786034353995519,-0.2867811799850635,-3.956030619865571,-2.634708737864077,-1.3792008961911875,0.0
2019-12-16,1.0,-0.07286502665793658,-0.29389205874099705,-3.978299504255916,-2.63913572163502,-1.3695631839865305,0.0
2019-12-17,1.0,-0.35566867191115226,-0.15428042572882927,-3.945765849143915,-2.5571494678389635,-1.242017584451643,0.0
2019-12-18,1.0,-0.47995676950284927,-0.2061308705050108,-4.1389270976616235,-2.685203379838868,-1.3147966201611319,0.0
2019-12-19,1.0,-0.4834417504435246,-0.21949536763256458,-4.150009856100927,-2.684604770352849,-1.3184506209343585,0.0
2019-12-20,1.0,-0.49210242323162956,-0.2966741881683508,-4.141862062199548,-2.637692534092024,-1.2422250564112627,0.0
2019-12-23,1.0,-0.4967192243658799,-0.33826265791793164,-4.120752130055822,-2.6300068553520712,-1.2075213005582215,0.0
2019-12-24,1.0,-0.5138316656856975,-0.34441828526584267,-4.100549342750638,-2.6464587011967824,-1.2044339807730038,0.0
2019-12-26,1.0,-0.5086359175662414,-0.34661432777232576,-4.106084396467124,-2.645829244357213,-1.206476938174681,0.0
2019-12-27,1.0,-0.5102442868400315,-0.36446020488573677,-4.129334121355399,-2.6430260047281324,-1.2032111899133175,0.0
2019-12-30,1.0,-0.5625879043600562,-0.3942133815551537,-4.237492465340567,-2.7113723126381357,-1.140646976090014,0.0
2019-12-31,1.0,-0.5459902127234596,-0.4178567861779687,-4.199141116548487,-2.701587935683611,-1.1224408269249975,0.0
2020-01-02,1.0,-0.5464103334334635,-0.4246520476619606,-4.21077400620807,-2.707219385200761,-1.1239611494943427,0.0
2020-01-03,1.0,-0.5279590402570022,-0.409697821503865,-4.220259010139544,-2.716494327878727,-1.164642104206405,0.0
2020-01-06,1.0,-0.5790906341365056,-0.4406694223207985,-4.215646738582518,-2.6897872769432403,-1.1564673858251842,0.0
2020-01-07,1.0,-0.5748967462476076,-0.44514959202175886,-4.212450891508008,-2.678855646217387,-1.1622846781504987,0.0
2020-01-08,1.0,-0.5794345507596338,-0.44048697052017305,-4.196699869202132,-2.655699768588389,-1.18905322467049,0.0
2020-01-09,1.0,-0.578159757330637,-0.4639029322548028,-4.203538928210313,-2.6564206268958546,-1.2093023255813953,0.0
2020-01-10,1.0,-0.5998167565916727,-0.4818283620075333,-4.215820014252265,-2.656011401812074,-1.226814618751909,0.0
2020-01-13,1.0,-0.6077393075356415,-0.48258655804480655,-4.221181262729124,-2.6508146639511203,-1.2209775967413443,0.0
2020-01-14,1.0,-0.6939997934524423,-0.4607043271713312,-4.297531756686977,-2.686667355158525,-1.18837137250852,0.0
2020-01-15,1.0,-0.7251228501228502,-0.46590909090909094,-4.249078624078623,-2.641994266994267,-1.1554054054054055,0.0
2020-01-16,1.0,-0.7267406038200863,-0.4386937769562539,-4.231361675908811,-2.6637913329225715,-1.2085643869377696,0.0
2020-01-17,1.0,-0.7623226859883663,-0.4514746402694153,-4.167364016736402,-2.6574140218389637,-1.166547606898663,0.0
2020-01-21,1.0,-0.7707396812423375,-0.46771557008581943,-4.152738046587658,-2.663056804250102,-1.1624438087454028,0.0
2020-01-22,1.0,-0.8067226890756303,-0.47750865051903113,-3.971725160652496,-2.58111715274345,-1.049134948096886,0.0
2020-01-23,1.0,-0.8602786408740103,-0.4702816477899169,-3.952590959206174,-2.671043399819585,-1.0688583742607998,0.0
2020-01-24,1.0,-0.8608852755194218,-0.4675298604837901,-3.9615577637257853,-2.6765030613269096,-1.0706614473552143,0.0
2020-01-27,1.0,-0.8483525208416038,-0.3939063120285828,-3.9530567685589517,-2.6397379912663754,-1.0894204049225884,0.0
2020-01-28,1.0,-0.7776571597749925,-0.45879798677588074,-4.016875555116944,-2.6053488601598738,-1.0100661205960721,0.0
2020-01-29,1.0,-0.7352795645719941,-0.47639782285997034,-4.051459673428996,-2.611578426521524,-1.0213755566551213,0.0
2020-01-30,1.0,-0.7454187192118227,-0.4515270935960591,-4.025024630541872,-2.612807881773399,-1.0174384236453202,0.0
2020-01-31,1.0,-0.7272818154553634,-0.5082475257422774,-4.056183145056483,-2.656503049085275,-1.0488853343996802,0.0
2020-02-03,1.0,-0.7009718172983479,-0.47502429543245867,-3.949271137026239,-2.5634596695821186,-1.0294460641399417,0.0
2020-02-04,1.0,-0.6750895536838029,-0.4643237486687966,-3.936102236421725,-2.5664633556007357,-1.0395004356665698,0.0
2020-02-05,1.0,-0.6109518348623854,-0.4742928134556575,-3.903478593272171,-2.5595374617737003,-1.0082186544342508,0.0
2020-02-06,1.0,-0.728476821192053,-0.45666147253603434,-4.096708219711727,-2.5556096610829764,-0.9017335410985587,0.0
2020-02-07,1.0,-0.7217628173946882,-0.47183578169082596,-4.077536725362389,-2.551512793073256,-0.9059247008463858,0.0
2020-02-10,1.0,-0.7206666020734426,-0.4691405871524077,-4.064722410619126,-2.5404515066369537,-0.8940025191357427,0.0
2020-02-11,1.0,-0.7167815199456469,-0.46044841308356793,-4.0816267106667965,-2.5441133650393093,-0.903037950111618,0.0
2020-02-12,1.0,-0.7594082017674512,-0.4359050739747791,-4.190348525469169,-2.657829411180618,-0.8859100387250521,0.0
2020-02-13,1.0,-0.8594477195159789,-0.4663357120695005,-4.278208708242838,-2.775261143861827,-0.9630778777536456,0.0
2020-02-14,1.0,-0.8456591639871384,-0.4923763095114615,-4.323099263561871,-2.7447360232341045,-0.966497251322477,0.0
2020-02-18,1.0,-0.8290214896724389,-0.5081368662633007,-4.321510536198623,-2.752868766951805,-1.020446484456499,0.0
2020-02-19,1.0,-0.816249607370956,-0.5641294105329284,-4.330750706732279,-2.732698146790912,-1.026279970683698,0.0
2020-02-20,1.0,-0.8477141355754072,-0.5662637940094587,-4.321702574881766,-2.7427220178665266,-1.0313189700472938,0.0
2020-02-21,1.0,-0.8192238931538542,-0.593017141655274,-4.332737406667368,-2.73940477442423,-1.031864549374277,0.0
2020-02-24,1.0,-0.7793534932221063,-0.6383733055265902,-4.2967674661105315,-2.713972888425443,-0.9990615224191868,0.0
2020-02-25,1.0,-0.712116701399226,-0.7507194601567927,-4.146075220799841,-2.4320730376104,-0.8827031854718667,0.0
2020-02-26,1.0,-0.7265086410425914,-0.6643686844838984,-3.9676078949853624,-2.32977618283124,-0.7555954292190008,0.0
2020-02-27,1.0,-0.7965507438643039,-0.6318582393632143,-3.9509144319150953,-2.3703212356675825,-0.7264285037430115,0.0
2020-02-28,1.0,-0.7208486761353674,-0.8102752937050676,-3.5752235665439245,-2.0096440469928107,-0.6512361914781694,0.0
2020-03-02,1.0,-0.8411263688510343,-0.6506170693551191,-3.5112115418042764,-2.034329914827047,-0.6538327828958804,0.0
2020-03-03,1.0,-0.7508289124668435,-0.9061671087533156,-3.170009946949602,-1.8885941644562334,-0.5734416445623343,0.0
2020-03-04,1.0,-0.6300470244851629,-0.9768931409113021,-3.2017999027079616,-1.7817415274850008,-0.5171071833954921,0.0
2020-03-05,1.0,-0.7098297213622291,-1.0290247678018576,-2.8890866873065013,-1.6142414860681114,-0.4976780185758513,0.0
2020-03-06,1.0,-0.714363906482133,-1.1885213855657204,-2.914223160528579,-1.5597779341621705,-0.4423332551411369,0.0
2020-03-09,1.0,-0.6903647574474407,-1.1844588069237054,-2.796671866874675,-1.4477379095163805,-0.30963524255255925,0.0
2020-03-10,1.0,-1.1095792417246537,-0.6566300318657736,-2.356636535084867,-1.2527801261624505,-0.1275931586135137,0.0
2020-03-11,1.0,-0.933526740665994,-0.889316347124117,-2.384270938446014,-1.0995837537840565,-0.0,0.0
2020-03-12,1.0,-0.9845959444009867,-0.6948673205367351,-2.2524219267103915,-1.0853240267164088,-0.0,0.0
2020-03-13,1.0,-1.0290480758980918,-0.5512738514017694,-1.7439505383221403,-0.9552819528834878,-0.05036776463063639,0.0
2020-03-16,1.0,-0.8398468976631749,-0.7367042707493957,-1.653706688154714,-0.8059528605962933,-0.0,0.0
2020-03-17,1.0,-0.8031390134529148,-0.593542600896861,-1.1651121076233184,-0.8329596412556054,-0.08955156950672646,0.0
2020-03-18,1.0,-0.7856734532342465,-0.6085924101842487,-1.0927399850490305,-0.8148278439822347,-0.09551031177168989,0.0
2020-03-19,1.0,-0.7928010073379359,-0.5563805305892059,-1.08427771264817,-0.811341235725761,-0.09717337501628241,0.0
2020-03-20,1.0,-0.8085953044170313,-0.7082725383561038,-1.0541627978953882,-0.81964893664058,-0.030729097581465265,0.0
2020-03-23,1.0,-0.7957896568222348,-0.7419424992388326,-0.9949545474316037,-0.7969205341220478,-0.019877343308251055,0.0
2020-03-24,1.0,-0.8151023594725886,-0.758674531575295,-0.9477359472588481,-0.783527064538515,-0.03218251214434421,0.0
2020-03-25,1.0,-0.8151503868271897,-0.7611600678499028,-0.7946713003185636,-0.7662074386661701,-0.0,0.0
2020-03-26,1.0,-0.8223222396564538,-0.7611693781484846,-0.7816913039887687,-0.7640184986373771,-0.0,0.0
2020-03-27,1.0,-0.8279613707672875,-0.7398231530907461,-0.7320402591581435,-0.7749887942626625,-0.0,0.0
2020-03-30,1.0,-0.8120941558441558,-0.7271103896103897,-0.7499188311688312,-0.7693181818181818,-0.0,0.0
2020-03-31,1.0,-0.79350817548972,-0.7489881819653553,-0.7502023636069289,-0.7546138902379796,-0.0,0.0
2020-04-01,1.0,-0.803118671526934,-0.7760226812474685,-0.7093155123531795,-0.7617658971243418,-0.0,0.0
2020-04-02,1.0,-0.821378509351596,-0.7153670551483841,-0.6977051543914454,-0.7705554888061196,-0.0,0.0
2020-04-03,1.0,-0.815477145148356,-0.7413392141138733,-0.7088211708099438,-0.7440256615878107,-0.0,0.0
2020-04-06,1.0,-0.819794921092686,-0.7353600897220219,-0.7033165104542177,-0.7469358327325163,-0.0,0.0
2020-04-07,1.0,-0.7933116399419766,-0.6998863057199984,-0.6831458031128709,-0.7441094601481946,-0.0,0.0
2020-04-08,1.0,-0.7935779816513762,-0.6981102485689641,-0.6854073551321258,-0.7435113306672939,-0.0,0.0
2020-04-09,1.0,-0.794364766110438,-0.6859978897182383,-0.6895541052796123,-0.7379733479229357,-0.0,0.0
2020-04-13,1.0,-0.7806276758710083,-0.7287796064260184,-0.6800738442201186,-0.7383636435052439,-0.0,0.0
2020-04-14,1.0,-0.7872215249450893,-0.7268983369940382,-0.6737135236899906,-0.7343504863508001,-0.0,0.0
2020-04-15,1.0,-0.7575450757428248,-0.7517037267806379,-0.6501810818178277,-0.7348027571167101,-0.0,0.0
2020-04-16,1.0,-0.7584866041917798,-0.7489209472333476,-0.6507757514484582,-0.7302951355134736,-0.0,0.0
2020-04-17,1.0,-0.7584732587064676,-0.7454524253731343,-0.6526741293532339,-0.7301772388059701,-0.0,0.0
2020-04-20,1.0,-0.7583284742468417,-0.7461224489795919,-0.6522060252672499,-0.7306122448979593,-0.0,0.0
2020-04-21,1.0,-0.7626431855372867,-0.7539936102236422,-0.6607963843216706,-0.718732954102704,-0.0,0.0
2020-04-22,1.0,-0.7478662321539417,-0.7716092489137183,-0.6412554314090627,-0.7188469894475482,-0.0,0.0
2020-04-23,1.0,-0.7367382472431805,-0.7827819694331591,-0.6342426001160766,-0.7154575353066357,-0.0,0.0
2020-04-24,1.0,-0.7340326701246419,-0.7876828985058449,-0.6339320275605791,-0.7152202523805836,-0.0,0.0
2020-04-27,1.0,-0.7474398758727697,-0.7917377812257566,-0.6185415050426688,-0.7212955779674167,-0.0,0.0
2020-04-28,1.0,-0.7643408447426598,-0.7550323856804871,-0.6268083620990575,-0.7323818019625334,-0.0,0.0
2020-04-29,1.0,-0.7343249785273679,-0.8141250878425861,-0.6126727570859686,-0.742992113687827,-0.0,0.0
2020-04-30,1.0,-0.7338109886686657,-0.7922978077177681,-0.6189400724270863,-0.748841556014174,-0.0,0.0
2020-05-01,1.0,-0.7193550905683948,-0.8161695815115553,-0.6215646470955652,-0.7467207995003123,-0.0,0.0
2020-05-04,1.0,-0.7198610623268157,-0.81625882995746,-0.6197166608125512,-0.7469070756741989,-0.0,0.0
2020-05-05,1.0,-0.7201326570425284,-0.8209910261412408,-0.6118220834959033,-0.7487319547405384,-0.0,0.0
2020-05-06,1.0,-0.7191935735454688,-0.8238574325378256,-0.6058727187646233,-0.7506239276243956,-0.0,0.0
2020-05-07,1.0,-0.7210626926227909,-0.8334178597901143,-0.5947411539811961,-0.7519993758046268,-0.0,0.0
2020-05-08,1.0,-0.7173480921385975,-0.8392641384417507,-0.5921191097945979,-0.7488794481038312,-0.0,0.0
2020-05-11,1.0,-0.735304456509003,-0.7959223528492755,-0.6121548256063744,-0.7624106550013672,-0.0,0.0
2020-05-12,1.0,-0.7435736677115988,-0.7842868338557994,-0.6351097178683386,-0.755485893416928,-0.0,0.0
2020-05-13,1.0,-0.7423881180379127,-0.776705100644909,-0.6327926519444986,-0.7566933750244282,-0.0,0.0
2020-05-14,1.0,-0.7464645675443394,-0.7657629502304868,-0.6352840065630128,-0.7590436752871319,-0.0,0.0
2020-05-15,1.0,-0.7410689884043259,-0.7689845000585639,-0.6347948307500098,-0.7594190450162026,-0.0,0.0
2020-05-18,1.0,-0.7198279173388645,-0.7430667588538066,-0.6249519858646385,-0.7532457555504339,-0.0,0.0
2020-05-19,1.0,-0.7214726732220443,-0.7163274639835353,-0.633051299641741,-0.7404146657519628,-0.0,0.0
2020-05-20,1.0,-0.7245045731707317,-0.7083841463414633,-0.6373475609756097,-0.740701219512195,-0.0,0.0
2020-05-21,1.0,-0.7252228231888475,-0.6967319265635713,-0.6460348899215358,-0.740915669993144,-0.0,0.0
2020-05-22,1.0,-0.723939611790079,-0.7033561617919709,-0.6280222482878655,-0.7284044042529039,-0.0,0.0
2020-05-26,1.0,-0.7240322397547962,-0.7026147500662202,-0.6275778559806259,-0.7297460930109357,-0.0,0.0
2020-05-27,1.0,-0.723128635093285,-0.7104388548984062,-0.6071455548002114,-0.7360072513029684,-0.0,0.0
2020-05-28,1.0,-0.7278767743884023,-0.7024690425853217,-0.6102385986106916,-0.7347478103292057,-0.0,0.0
2020-05-29,1.0,-0.725257712494808,-0.7118528867575425,-0.6072952460068723,-0.7316391647471963,-0.0,0.0
2020-06-01,1.0,-0.7287732285843783,-0.7079996978395529,-0.6165583925064209,-0.7236742710379211,-0.0,0.0
2020-06-02,1.0,-0.7305366591080876,-0.7105442176870749,-0.6143990929705215,-0.7238095238095238,-0.0,0.0
2020-06-03,1.0,-0.7313804688384735,-0.7108074440375978,-0.6054131591861387,-0.7273036125476577,-0.0,0.0
2020-06-04,1.0,-0.8239079321866105,-0.8009322278595884,-0.5987295301736584,-0.9013323433568453,-0.0,0.0
2020-06-05,1.0,-0.8284380551080266,-0.8006774899822365,-0.6068905688437229,-0.8950716734828769,-0.0,0.0
2020-06-08,1.0,-0.8308768733957109,-0.807195495570092,-0.6001490436366648,-0.901879605862383,-0.0,0.0
2020-06-09,1.0,-0.8327431785044782,-0.8177463028535721,-0.6027494272026661,-0.9126015413455529,-0.0,0.0
2020-06-10,1.0,-0.8245892067728752,-0.828759696388356,-0.5982150304445742,-0.9188839769788973,-0.0,0.0
2020-06-11,1.0,-0.8182423158507673,-0.8300128935656947,-0.5826643929626086,-0.9282951378779686,-0.0,0.0
2020-06-12,1.0,-0.8012496403173429,-0.8000575492251408,-0.6025814938134583,-0.9067291486825338,-0.0,0.0
2020-06-15,1.0,-0.8036951501154734,-0.8119020125371165,-0.5961728802375453,-0.9122814252721874,-0.0,0.0
2020-06-16,1.0,-0.8038778877887789,-0.810891089108911,-0.5986798679867986,-0.9119224422442244,-0.0,0.0
2020-06-17,1.0,-0.801902722293151,-0.8098925085457765,-0.5961451340554342,-0.9105061570775503,-0.0,0.0
2020-06-18,1.0,-0.800247015232606,-0.8130918073281186,-0.5936187731576781,-0.9099629477151091,-0.0,0.0
2020-06-19,1.0,-0.8001400214150399,-0.8137303352277406,-0.5943909068445763,-0.9100156494522691,-0.0,0.0
2020-06-22,1.0,-0.7988048629713579,-0.8126107562332577,-0.604615701627859,-0.9051308468988254,-0.0,0.0
2020-06-23,1.0,-0.8048055486747585,-0.8126083725538767,-0.6062670299727521,-0.9047560069358436,-0.0,0.0
2020-06-24,1.0,-0.8042338959270418,-0.8150868650187761,-0.6049601782693023,-0.9022820121322165,-0.0,0.0
2020-06-25,1.0,-0.7990044839359909,-0.8104817145913036,-0.6076761693200049,-0.8965403759924307,-0.0,0.0
2020-06-26,1.0,-0.7996951345115972,-0.8134964775676677,-0.6091542042598772,-0.8974580809953446,-0.0,0.0
2020-06-29,1.0,-0.7953750565773773,-0.8086655968398964,-0.6158910422581575,-0.8947866518536806,-0.0,0.0
2020-06-30,1.0,-0.8042073195833849,-0.789345848256556,-0.6257873286402372,-0.8974105635832201,-0.0,0.0
2020-07-01,1.0,-0.8021245059288536,-0.7896080368906455,-0.6283761528326746,-0.8971508563899868,-0.0,0.0
2020-07-02,1.0,-0.7975730152200741,-0.7946112710818594,-0.6251748251748251,-0.8961332784862196,-0.0,0.0
2020-07-06,1.0,-0.7994327057469375,-0.7921565403272219,-0.6251336019074242,-0.8941050727616542,-0.0,0.0
2020-07-07,1.0,-0.7965335961885986,-0.7943568260226712,-0.6237062592410054,-0.8925168391654346,-0.0,0.0
2020-07-08,1.0,-0.7956856955380577,-0.7872785433070866,-0.6217601706036745,-0.8963254593175853,-0.0,0.0
2020-07-09,1.0,-0.7890058575349199,-0.7859746856183181,-0.6218408225125958,-0.8993569000122885,-0.0,0.0
2020-07-10,1.0,-0.7940441568017039,-0.7840904436161061,-0.6232335231229263,-0.894769180354729,-0.0,0.0
2020-07-13,1.0,-0.7949756556605704,-0.7863017061495029,-0.6203510494660611,-0.8898162922957327,-0.0,0.0
2020-07-14,1.0,-0.8079557104777527,-0.7777322124256716,-0.626778757432848,-0.8884150092269838,-0.0,0.0
2020-07-15,1.0,-0.808676398228637,-0.7764884369361982,-0.6272757093652616,-0.8878956864031491,-0.0,0.0
2020-07-16,1.0,-0.811470708725932,-0.7701761573125768,-0.6229823842687423,-0.8920524375256043,-0.0,0.0
2020-07-17,1.0,-0.8137704918032787,-0.7709426229508197,-0.624344262295082,-0.8893032786885245,-0.0,0.0
2020-07-20,1.0,-0.8268977982254355,-0.7678688793953337,-0.625944791324351,-0.887117975681893,-0.0,0.0
2020-07-21,1.0,-0.8254105090311986,-0.7625205254515599,-0.6310344827586206,-0.8860837438423644,-0.0,0.0
2020-07-22,1.0,-0.8367875647668394,-0.7518710420264825,-0.6399374948597747,-0.8836252981330701,-0.0,0.0
2020-07-23,1.0,-0.8390885116202407,-0.7557689137959452,-0.6433163013021262,-0.882437778144058,-0.0,0.0
2020-07-24,1.0,-0.825879571119899,-0.7739818174405805,-0.6135186921603001,-0.8634269640017938,-0.0,0.0
2020-07-27,1.0,-0.8254711221457934,-0.7726403191013066,-0.6104847572143759,-0.8615735276161016,-0.0,0.0
2020-07-28,1.0,-0.8240631484721488,-0.7727957032998332,-0.6096757130650609,-0.8623102901086382,-0.0,0.0
2020-07-29,1.0,-0.8257467704470435,-0.773136639634867,-0.614165206406129,-0.8620970699702514,-0.0,0.0
2020-07-30,1.0,-0.8204503956177723,-0.7633597078514911,-0.6138364779874214,-0.8600121728545344,-0.0,0.0
2020-07-31,1.0,-0.8322311031768572,-0.7549397492595449,-0.6163427597679231,-0.8537753073396357,-0.0,0.0
2020-08-03,1.0,-0.8421843890943075,-0.7477957011092602,-0.6135874202592337,-0.8596562512697574,-0.0,0.0
2020-08-04,1.0,-0.8438796258641724,-0.7512810085400569,-0.6144367629117528,-0.8570963806425376,-0.0,0.0
2020-08-05,1.0,-0.8347639484978541,-0.7532593732286015,-0.609887440278565,-0.8510000809782169,-0.0,0.0
2020-08-06,1.0,-0.8350958226976216,-0.7585592155909404,-0.607633402212228,-0.8504112475183339,-0.0,0.0
2020-08-07,1.0,-0.9681201422737453,-0.7353444868923725,-0.6871294954551443,-1.0005269397971281,-0.0,0.0
2020-08-10,1.0,-0.9537432331323445,-0.7555565336032745,-0.6834206240922495,-1.0084943444390653,-0.0,0.0
