Date,AIMT,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-07-31,1.0,-0.0,-1.0469588814819184,-0.6164238098047313,-2.056928794761371,-1.1790454840422395,0.0
2019-08-01,1.0,-0.0,-1.06950329566855,-0.6190560263653485,-2.037252824858757,-1.159310263653484,0.0
2019-08-02,1.0,-0.0,-1.0439677020097837,-0.6565096952908588,-2.0342429421818826,-1.1590145576707727,0.0
2019-08-05,1.0,-0.0,-1.0405484934086628,-0.6461275894538607,-2.0376059322033897,-1.1608403954802262,0.0
2019-08-06,1.0,-0.0,-1.0337423312883436,-0.6337539067021647,-1.956592198171085,-1.1636184743604585,0.0
2019-08-07,1.0,-0.0,-1.049982684982108,-0.6194159067297703,-1.943033591134711,-1.1592404478817961,0.0
2019-08-08,1.0,-0.0,-1.0499942203213501,-0.6148422147728586,-1.948907640735175,-1.1659923708241822,0.0
2019-08-09,1.0,-0.0,-1.0197035845588234,-0.602251838235294,-1.9261259191176467,-1.1964039522058822,0.0
2019-08-12,1.0,-0.0,-1.0094123048668504,-0.6291322314049587,-1.9360078053259873,-1.1646579430670339,0.0
2019-08-13,1.0,-0.0,-0.9964541068418299,-0.6324478288670581,-1.9851188746148931,-1.1989187932337384,0.0
2019-08-14,1.0,-0.0,-0.9941802944770994,-0.6294593493569225,-1.9946458709189314,-1.2013618110923587,0.0
2019-08-15,1.0,-0.0,-1.0349075975359343,-0.6533196440793977,-1.940965092402464,-1.074663472507415,0.0
2019-08-16,1.0,-0.0,-1.021629663538567,-0.665140764476997,-1.9618905928130006,-1.0734721904325932,0.0
2019-08-19,1.0,-0.0,-0.9977820746132848,-0.6733962693357598,-1.9639444949954503,-1.0518653321201092,0.0
2019-08-20,1.0,-0.0,-1.0108284633894808,-0.7078606623123639,-1.9733585424544517,-1.0373553340208548,0.0
2019-08-21,1.0,-0.0,-1.0098539100544257,-0.7157834431395015,-1.9712976224577483,-1.0320824978516183,0.0
2019-08-22,1.0,-0.0,-1.0134531715136248,-0.7115869017632241,-1.9763567666590336,-1.0232997481108312,0.0
2019-08-23,1.0,-0.0,-1.015635738831615,-0.7128865979381442,-1.9786368843069873,-1.020217640320733,0.0
2019-08-26,1.0,-0.0,-0.9886567834681043,-0.7045709793351304,-1.943564690026954,-0.9786612758310872,0.0
2019-08-27,1.0,-0.0,-0.9849299719887955,-0.6980392156862746,-1.9364705882352944,-0.9828011204481794,0.0
2019-08-28,1.0,-0.0,-0.9917864476386038,-0.6917697985459793,-1.9134247183528497,-0.9527165769465564,0.0
2019-08-29,1.0,-0.0,-0.972083472083472,-0.7070707070707071,-1.9267954267954266,-0.9440559440559441,0.0
2019-08-30,1.0,-0.0,-0.9774663369057434,-0.7078867820829898,-1.8905193734542458,-0.92014289640011,0.0
2019-09-03,1.0,-0.0,-0.9853685368536854,-0.7272277227722772,-1.8665016501650167,-0.9214521452145216,0.0
2019-09-04,1.0,-0.0,-0.9787865464937349,-0.7431853154539458,-1.8560672675313252,-0.9176742141129918,0.0
2019-09-05,1.0,-0.0,-1.002522759679719,-0.7380717341230668,-1.8648678293298235,-0.878797850170012,0.0
