Date,IWF,IWM,MTUM,SHOO,SPY,VLUE,VXX
2019-05-29,-0.0,-0.8297598088531187,-0.0,1.0,-0.8179388832997989,-0.4961644869215292,0.0
2019-05-30,-0.0,-0.8261756765241415,-0.0,1.0,-0.8136497771080556,-0.4995291015257111,0.0
2019-05-31,-0.0,-0.8227903762799171,-0.0,1.0,-0.820214837615428,-0.4978955964570639,0.0
2019-06-03,-0.0,-0.8303822811737471,-0.0,1.0,-0.8275667897140712,-0.47037477319652127,0.0
2019-06-04,-0.0,-0.827783004076513,-0.0,1.0,-0.8078394481028536,-0.5001567889620571,0.0
2019-06-05,-0.0,-0.8234378889718696,-0.0,1.0,-0.8183034602937516,-0.4700336071695295,0.0
2019-06-06,-0.0,-0.8297435258964143,-0.0,1.0,-0.8215263944223108,-0.4612487549800796,0.0
2019-06-07,-0.0,-0.8578659584439932,-0.0,1.0,-0.8077487892516795,-0.45889704733635367,0.0
2019-06-10,-0.0,-0.8544289954694578,-0.0,1.0,-0.8117794094672707,-0.45830339009529764,0.0
2019-06-11,-0.0,-0.8578414469765838,-0.0,1.0,-0.8153035954985737,-0.4615529293752547,0.0
2019-06-12,-0.0,-0.8463198723763647,-0.0,1.0,-0.813006349901467,-0.468672776752479,0.0
2019-06-13,-0.0,-0.8544850914557754,-0.0,1.0,-0.8105111500876974,-0.46705086444500127,0.0
2019-06-14,-0.0,-0.8571696637998436,-0.0,1.0,-0.7951211884284598,-0.47515246286161067,0.0
2019-06-17,-0.0,-0.8512644395878864,-0.0,1.0,-0.8083983765220106,-0.46241024039962536,0.0
2019-06-18,-0.0,-0.8168702844335006,-0.0,1.0,-0.8400101019667267,-0.4999842156769896,0.0
2019-06-19,-0.0,-0.8060812515770881,-0.005046681806712087,1.0,-0.8401148120111026,-0.5029333838001514,0.0
2019-06-20,-0.0,-0.8056736688455925,-0.0,1.0,-0.8538427365615282,-0.5136764612553151,0.0
2019-06-21,-0.0,-0.8109846924222737,-0.0,1.0,-0.8469559154438564,-0.5113301429341109,0.0
2019-06-24,-0.0,-0.7915103338632751,-0.0,1.0,-0.854658187599364,-0.5334817170111288,0.0
2019-06-25,-0.0,-0.7803295375023857,-0.0,1.0,-0.864431579617024,-0.5360709968827534,0.0
2019-06-26,-0.0,-0.7791145485215952,-0.0,1.0,-0.8618670231388649,-0.5418059136191475,0.0
2019-06-27,-0.0,-0.7584613423417681,-0.0,1.0,-0.8593919306520492,-0.5690929950921028,0.0
2019-06-28,-0.0,-0.7733150282558029,-0.0,1.0,-0.8493662399029405,-0.5700967402062515,0.0
2019-07-01,-0.0,-0.7776503567787972,-0.0,1.0,-0.8456294597349643,-0.5622451580020388,0.0
2019-07-02,-0.0,-0.7812321190158306,-0.0,1.0,-0.8336830059126453,-0.5639265051815118,0.0
2019-07-03,-0.0,-0.7893986439389139,-0.0,1.0,-0.8183892022051833,-0.5605474938216842,0.0
2019-07-05,-0.0,-0.7755967833850441,-0.0,1.0,-0.8243525612613184,-0.5660102577091116,0.0
2019-07-08,-0.0,-0.7753824756606398,-0.0,1.0,-0.8239979769882414,-0.5615754204071312,0.0
2019-07-09,-0.0,-0.7763174522936939,-0.0,1.0,-0.8214646783773537,-0.5615758877796031,0.0
2019-07-10,-0.0,-0.7648867057518618,-0.0,1.0,-0.8305815243226113,-0.5735699572175567,0.0
2019-07-11,-0.0,-0.7676259220565422,-0.0,1.0,-0.8239782188875171,-0.5742552315826132,0.0
2019-07-12,-0.0,-0.7707502374169041,-0.0,1.0,-0.824406457739791,-0.5703703703703704,0.0
2019-07-15,-0.0,-0.7638202104729301,-0.0,1.0,-0.8197984024343858,-0.5861227336122734,0.0
2019-07-16,-0.0,-0.7656997939451577,-0.0,1.0,-0.8301474084640988,-0.574227294341417,0.0
2019-07-17,-0.0,-0.7755639455566483,-0.0,1.0,-0.8254068974269487,-0.5717186458961261,0.0
2019-07-18,-0.0,-0.7739364225842165,-0.0,1.0,-0.8240392218883441,-0.5651114977067848,0.0
2019-07-19,-0.0,-0.7741140020865607,-0.0,1.0,-0.825456039960798,-0.5618854920805539,0.0
2019-07-22,-0.0,-0.7616678812458414,-0.0,1.0,-0.8181616552073762,-0.5886378758594468,0.0
2019-07-23,-0.0,-0.7687806421002689,-0.0,1.0,-0.8133480942590542,-0.5809267752649059,0.0
2019-07-24,-0.0,-0.7691407978757033,-0.0,1.0,-0.8122589618764621,-0.5797559587785295,0.0
2019-07-25,-0.0,-0.7548105785332869,-0.0,1.0,-0.8336440329868243,-0.5712028816076338,0.0
2019-07-26,-0.0,-0.7418336752406501,-0.0,1.0,-0.8394508442480668,-0.574814581032034,0.0
2019-07-29,-0.0,-0.7235836543927241,-0.0,1.0,-0.8412492894587255,-0.593128276384766,0.0
2019-07-30,-0.0,-0.7261840816455497,-0.0,1.0,-0.8405004897469115,-0.5929729217352839,0.0
2019-07-31,-0.0,-0.7428237597498973,-0.0,1.0,-0.8321912400922095,-0.58284649635267,0.0
2019-08-01,-0.0,-0.7570288094411662,-0.0,1.0,-0.8272064624025748,-0.5712347354138398,0.0
2019-08-02,-0.0,-0.7694732694075922,-0.0,1.0,-0.8521279390516222,-0.6622553526861946,0.0
2019-08-05,-0.0,-0.7691222313371615,-0.0,1.0,-0.8526989335520918,-0.6595570139458573,0.0
2019-08-06,-0.0,-0.7683492939457881,-0.0,1.0,-0.8214575555916247,-0.6564194124330466,0.0
2019-08-07,-0.0,-0.7709595466093414,-0.0,1.0,-0.8311836362451956,-0.6549736173539182,0.0
2019-08-08,-0.0,-0.7699201564282222,-0.0,1.0,-0.8309923415349518,-0.658008799087502,0.0
2019-08-09,-0.0,-0.7641720416166985,-0.0,1.0,-0.8117200920493954,-0.6652513531909375,0.0
2019-08-12,-0.0,-0.7665000973457071,-0.0,1.0,-0.8123174767992731,-0.6660393276656499,0.0
2019-08-13,-0.0,-0.7441091628042653,-0.0,1.0,-0.814864032671053,-0.6821702913817131,0.0
2019-08-14,-0.0,-0.7423834398624315,-0.0,1.0,-0.8172674475195484,-0.684922617695727,0.0
2019-08-15,-0.0,-0.7734640271638158,-0.0,1.0,-0.8087321417131142,-0.6210839900057659,0.0
2019-08-16,-0.0,-0.7771248755739654,-0.0,1.0,-0.799537616799923,-0.6342998426612722,0.0
2019-08-19,-0.0,-0.7662163027470065,-0.0,1.0,-0.8041557277325991,-0.6312351924185182,0.0
2019-08-20,-0.0,-0.7685768161334654,-0.0,1.0,-0.8020710153728148,-0.6253315861804468,0.0
2019-08-21,-0.0,-0.7727795159951472,-0.0,1.0,-0.8015452397675755,-0.6183513185620331,0.0
2019-08-22,-0.0,-0.7717234987696142,-0.0,1.0,-0.8041609408456105,-0.6199546195391645,0.0
2019-08-23,-0.0,-0.76325927828432,-0.0,1.0,-0.8094259663541802,-0.6377937588288173,0.0
2019-08-26,-0.0,-0.7633938614816005,-0.0,1.0,-0.8084846537040014,-0.642005463602764,0.0
2019-08-27,-0.0,-0.7642402008109673,-0.0,1.0,-0.8135096865546759,-0.6404067709338997,0.0
2019-08-28,-0.0,-0.740006447453256,-0.0,1.0,-0.8502901353965184,-0.6334300451321728,0.0
2019-08-29,-0.0,-0.7321140571576027,-0.0,1.0,-0.8529772272756596,-0.6405070640603832,0.0
2019-08-30,-0.0,-0.7364493830350797,-0.0,1.0,-0.8502164222494992,-0.6435170230635053,0.0
2019-09-03,-0.0,-0.7561117016136824,-0.0,1.0,-0.8414017457403292,-0.6234096692111959,0.0
2019-09-04,-0.0,-0.754956868803914,-0.0,1.0,-0.841090511136861,-0.6226985966267542,0.0
2019-09-05,-0.0,-0.752812238863534,-0.0,1.0,-0.839911293951276,-0.6212637397955904,0.0
2019-09-06,-0.0,-0.7540888602704444,-0.0,1.0,-0.8362524146812622,-0.6292337411461687,0.0
2019-09-09,-0.0,-0.7468240728859233,-0.0,1.0,-0.8307776209418708,-0.630373412036443,0.0
2019-09-10,-0.0,-0.755172968624296,-0.0,1.0,-0.79195494770716,-0.6708930008045052,0.0
2019-09-11,-0.0,-0.748938087269919,-0.0,1.0,-0.8448320247136054,-0.6241150727249325,0.0
2019-09-12,-0.0,-0.7296271273686581,-0.0,1.0,-0.8583148344754369,-0.6292507158253708,0.0
2019-09-13,-0.0,-0.7267288517208106,-0.0,1.0,-0.8561917015117401,-0.6335477645545191,0.0
2019-09-16,-0.0,-0.7309545220966083,-0.0,1.0,-0.8500770811921892,-0.6306847379239464,0.0
2019-09-17,-0.0,-0.7163378109132977,-0.0,1.0,-0.8573173083103027,-0.639886882190372,0.0
