Date,GLBS,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-08-22,1.0,-5.226988102692547,-5.851596743894802,-5.767063243581715,-6.761740763932372,-6.701314965560425,0.0
2019-08-23,1.0,-5.239396795475966,-5.868049010367578,-5.786993402450519,-6.7898209236569285,-6.732642161482878,0.0
2019-08-26,1.0,-5.105230957479352,-5.689813398592842,-5.640562863260937,-6.612419700214133,-6.542367696543286,0.0
2019-08-27,1.0,-5.046912832929783,-5.62318401937046,-5.574757869249394,-6.543280871670702,-6.478510895883777,0.0
2019-08-28,1.0,-5.033192516596258,-5.596258298129149,-5.564272782136391,-6.526252263126131,-6.455039227519613,0.0
2019-08-29,1.0,-5.02739313666466,-5.568633353401565,-5.556592414208309,-6.5144491270319085,-6.435580975316075,0.0
2019-08-30,1.0,-4.955126300148589,-5.484398216939079,-5.488261515601783,-6.438335809806835,-6.351560178306093,0.0
2019-09-03,1.0,-4.976446034585569,-5.5056648777579005,-5.514311270125224,-6.454084675014907,-6.36463923673226,0.0
2019-09-04,1.0,-4.966071428571429,-5.479166666666668,-5.516666666666667,-6.442857142857143,-6.357440476190477,0.0
2019-09-05,1.0,-4.922578745952311,-5.433617898145422,-5.459228731233441,-6.360612304974978,-6.261701501324699,0.0
2019-09-06,1.0,-4.8451276102088165,-5.341357308584687,-5.389791183294665,-6.273781902552205,-6.152262180974479,0.0
2019-09-09,1.0,-4.841587025774689,-5.338546191717348,-5.381407471763684,-6.260932522444252,-6.138140747176369,0.0
2019-09-10,1.0,-4.845307068366164,-5.33603707995365,-5.388180764774043,-6.264194669756662,-6.134994206257241,0.0
2019-09-11,1.0,-4.762485811577752,-5.2264472190692395,-5.274971623155505,-6.114642451759364,-5.998297389330307,0.0
2019-09-12,1.0,-4.779863481228669,-5.21245733788396,-5.301478953356087,-6.1356655290102395,-6.011660978384528,0.0
2019-09-13,1.0,-4.773992049971607,-5.203009653605905,-5.287052810902895,-6.124077228847246,-6.00511073253833,0.0
2019-09-16,1.0,-4.76822695035461,-5.201418439716313,-5.280283687943262,-6.118014184397164,-6.000567375886526,0.0
2019-09-17,1.0,-4.781383432963279,-5.225448334756618,-5.296612581838884,-6.141759180187874,-6.020495303159692,0.0
2019-09-18,1.0,-4.780876494023905,-5.2265224815025615,-5.293682413204325,-6.1383039271485496,-6.018497438816165,0.0
2019-09-19,1.0,-4.783091374893254,-5.23085681753487,-5.296043267862226,-6.1360660404212926,-6.019641332194705,0.0
2019-09-20,1.0,-4.774220963172805,-5.212464589235128,-5.28385269121813,-6.089801699716714,-5.968555240793201,0.0
2019-09-23,1.0,-4.77516302806918,-5.221434647008788,-5.293734051601927,-6.088176920895945,-5.9741990360079384,0.0
2019-09-24,1.0,-4.781942078364565,-5.228563316297558,-5.302952867688813,-6.097387847813742,-5.982396365701306,0.0
2019-09-25,1.0,-4.766553480475381,-5.199207696661007,-5.292869269949065,-6.08036219581211,-5.957555178268251,0.0
2019-09-26,1.0,-4.964973730297723,-5.307647402218331,-5.570344424985406,-6.2650321074138935,-6.080560420315237,0.0
2019-09-27,1.0,-4.965689149560117,-5.321114369501466,-5.5976539589442815,-6.312316715542522,-6.128445747800587,0.0
2019-09-30,1.0,-5.038188277087034,-5.340142095914743,-5.6773238602723515,-6.3676731793960935,-6.180284191829486,0.0
2019-10-01,1.0,-4.37449083503055,-4.5646639511201625,-4.880600814663951,-5.383910386965376,-5.25458248472505,0.0
2019-10-02,1.0,-4.1124077161228865,-4.281019290307216,-4.583234103357943,-4.989045010716838,-4.8494879733269824,0.0
2019-10-03,1.0,-4.080198722498226,-4.280577241542464,-4.5460137213153535,-4.94866335462503,-4.802223799384906,0.0
2019-10-04,1.0,-3.9114382785956967,-4.105096262740657,-4.351302378255945,-4.706455266138165,-4.575537938844847,0.0
2019-10-07,1.0,-3.888438133874239,-4.091954022988506,-4.324092855533018,-4.678837052062204,-4.554654045526257,0.0
2019-10-08,1.0,-3.8545901273174,-4.0600848782666965,-4.275184275184275,-4.633683270046906,-4.513066785794059,0.0
2019-10-09,1.0,-3.838071968014216,-4.041759218125278,-4.245890715237672,-4.6055086628165265,-4.481341625944025,0.0
2019-10-10,1.0,-3.7654857639643553,-3.969137144099109,-4.162573353618778,-4.461204086068245,-4.376005216257335,0.0
2019-10-11,1.0,-3.7865242040994334,-3.981247274313127,-4.201482773658962,-4.455952900130833,-4.380287832533798,0.0
2019-10-14,1.0,-3.78914223669924,-3.935070575461455,-4.208034744842562,-4.443213897937024,-4.340065146579804,0.0
2019-10-15,1.0,-3.812595336674657,-3.9429069514055346,-4.233166267160601,-4.458269775550229,-4.344301590760514,0.0
2019-10-16,1.0,-3.8510685172945585,-3.9969156201806566,-4.292575457149152,-4.506058603216568,-4.384666226040978,0.0
2019-10-17,1.0,-3.8220191470844216,-3.961488250652742,-4.228024369016536,-4.429286335944299,-4.3172323759791125,0.0
2019-10-18,1.0,-3.8489947552447554,-3.991040209790209,-4.2473776223776225,-4.434659090909091,-4.331293706293706,0.0
2019-10-21,1.0,-3.850491803278689,-3.988415300546448,-4.248087431693989,-4.4347540983606555,-4.336174863387979,0.0
2019-10-22,1.0,-3.8371839581517007,-3.970793374019181,-4.239102005231038,-4.423496076721883,-4.32541412380122,0.0
2019-10-23,1.0,-3.791343669250646,-3.9233419465977604,-4.17807924203273,-4.3673557278208435,-4.273040482342807,0.0
2019-10-24,1.0,-3.781771501925546,-3.879332477535302,-4.176508344030809,-4.331193838254173,-4.226144629867352,0.0
2019-10-25,1.0,-3.7175283732660787,-3.816309373686423,-4.0922656578394285,-4.244640605296343,-4.1467002942412785,0.0
2019-10-28,1.0,-3.637860082304527,-3.7493827160493827,-4.002674897119342,-4.138888888888889,-4.0471193415637865,0.0
2019-10-29,1.0,-3.3598635588402503,-3.4379382224748913,-3.6846693196892177,-3.7699450445328786,-3.697934432442676,0.0
2019-10-30,1.0,-3.3672499049068088,-3.452833777101559,-3.700076074553062,-3.785659946747813,-3.712818562190947,0.0
2019-10-31,1.0,-3.3428194496796078,-3.4278175650207308,-3.6586882774217866,-3.7423671315491895,-3.6747078778741042,0.0
2019-11-01,1.0,-3.2493592090809225,-3.334309776638594,-3.550530941047235,-3.6217502746246795,-3.5523617722445993,0.0
2019-11-04,1.0,-3.248902706656913,-3.323152889539137,-3.5548646671543525,-3.619604974396489,-3.541880029261156,0.0
2019-11-05,1.0,-3.327316710085597,-3.3822106438407142,-3.641049497580945,-3.6739858578340154,-3.5833643468552285,0.0
2019-11-06,1.0,-3.368470676975297,-3.425419573826136,-3.693569677541014,-3.7267584386196493,-3.643032245898548,0.0
2019-11-07,1.0,-3.3775297900510686,-3.442405901267259,-3.70323434840174,-3.7370909778702477,-3.654246264422168,0.0
2019-11-08,1.0,-3.459318093762108,-3.523053080201472,-3.8064703603254553,-3.837659821774506,-3.745834947694692,0.0
2019-11-11,1.0,-3.4561810795124783,-3.5093828593538405,-3.8117624298703814,-3.8301412265428514,-3.7386341652157093,0.0
2019-11-12,1.0,-3.4210224009190124,-3.4815240283362052,-3.7648860807964772,-3.78288340034463,-3.695577254451465,0.0
2019-11-13,1.0,-3.453512993262752,-3.4947064485081807,-3.811934552454283,-3.7911453320500477,-3.6979788257940327,0.0
2019-11-14,1.0,-3.443314789948206,-3.483023211202762,-3.7980049875311717,-3.7763284097448686,-3.682332629963552,0.0
2019-11-15,1.0,-3.434557979334099,-3.472254114045159,-3.7921928817451205,-3.764638346727899,-3.6714504401071566,0.0
2019-11-18,1.0,-3.4292803970223322,-3.459247948081695,-3.784119106699752,-3.755678564611567,-3.6594769994273717,0.0
2019-11-19,1.0,-3.5118094866289282,-3.5699785282061294,-3.8534062073004103,-3.8346671871950035,-3.749951200468476,0.0
2019-11-20,1.0,-3.4955339805825245,-3.5510679611650486,-3.8324271844660194,-3.8114563106796115,-3.7267961165048544,0.0
2019-11-21,1.0,-3.576344936708861,-3.6060126582278484,-3.918512658227848,-3.8787579113924053,-3.7986550632911396,0.0
2019-11-22,1.0,-3.5963795504276903,-3.625422717326437,-3.9466878854187386,-3.903918838273324,-3.8201710761885814,0.0
2019-11-25,1.0,-3.630997791608111,-3.65790002007629,-3.9885565147560733,-3.9435856253764303,-3.8552499498092754,0.0
2019-11-26,1.0,-3.6281074578989574,-3.6417401764234163,-3.986367281475541,-3.940457097032879,-3.8514434643143542,0.0
2019-11-27,1.0,-3.6300160513643656,-3.6496789727126804,-3.9867576243980736,-3.9422150882825036,-3.855738362760835,0.0
2019-11-29,1.0,-3.6415662650602414,-3.644377510040161,-4.004016064257028,-3.948393574297189,-3.841967871485944,0.0
2019-12-02,1.0,-3.7208350388866145,-3.71694637740483,-4.0949652067130575,-4.023945968072042,-3.9099467867376174,0.0
2019-12-03,1.0,-3.7045269168026103,-3.7024877650897228,-4.076468189233279,-4.009176182707994,-3.898858075040783,0.0
2019-12-04,1.0,-3.74243982719605,-3.745937049989714,-4.1102653774943425,-4.0417609545361035,-3.931701296029624,0.0
2019-12-05,1.0,-3.750824402308327,-3.7469084913437753,-4.122629843363562,-4.0438994229183844,-3.9460016488046166,0.0
2019-12-06,1.0,-3.852296670880741,-3.8453434471133585,-4.215128529287822,-4.134428992836073,-4.022966708807417,0.0
2019-12-09,1.0,-3.92236757452284,-3.897061977267853,-4.308599613982415,-4.218528844091787,-4.099077846879691,0.0
2019-12-10,1.0,-4.20582215146691,-4.119172162838299,-4.624744143734365,-4.487377757561974,-4.30543552422106,0.0
2019-12-11,1.0,-4.228800000000001,-4.134628571428571,-4.653714285714286,-4.5122285714285715,-4.328,0.0
2019-12-12,1.0,-4.156039515042658,-4.0624158060170625,-4.558599012123933,-4.42478670857656,-4.249887741356084,0.0
2019-12-13,1.0,-4.132559696496318,-4.034144164249051,-4.5409506806516395,-4.395001115822361,-4.213568399910734,0.0
2019-12-16,1.0,-4.105251495679148,-4.005761134500332,-4.507423000221581,-4.36095723465544,-4.17881675160647,0.0
2019-12-17,1.0,-4.219909502262443,-4.072171945701357,-4.622850678733031,-4.458597285067873,-4.250678733031673,0.0
2019-12-18,1.0,-4.369205683671092,-4.200093174935942,-4.759841602608898,-4.586769159096203,-4.377824365245749,0.0
2019-12-19,1.0,-4.381041326173243,-4.219939294886762,-4.764417464394116,-4.592808778893299,-4.3899136119542375,0.0
2019-12-20,1.0,-4.397048489107519,-4.239868821738112,-4.78191613961115,-4.60646521433591,-4.399390958069806,0.0
2019-12-23,1.0,-4.411419172932331,-4.257988721804511,-4.795347744360902,-4.62077067669173,-4.410714285714286,0.0
2019-12-24,1.0,-4.415569143932267,-4.262229539040451,-4.800564440263405,-4.624882408278457,-4.41486359360301,0.0
2019-12-26,1.0,-4.421573245407442,-4.268252472915686,-4.808761186999529,-4.63188883655205,-4.421102213848328,0.0
2019-12-27,1.0,-4.41359040677169,-4.264519162943804,-4.802257230190454,-4.621443686809311,-4.410768869033624,0.0
2019-12-30,1.0,-4.420879379261698,-4.259816600047026,-4.8107218434046555,-4.6226193275335055,-4.398777333646837,0.0
2019-12-31,1.0,-4.400842893935846,-4.243502692577851,-4.788808241629595,-4.601030203699368,-4.379770545539687,0.0
2020-01-02,1.0,-4.409570724841661,-4.2533427163969035,-4.797325826882477,-4.609429978888107,-4.387989678630072,0.0
2020-01-03,1.0,-4.383053221288515,-4.232026143790849,-4.771241830065359,-4.584967320261438,-4.371381886087768,0.0
2020-01-06,1.0,-4.4802192564347,-4.3267397521449,-4.882507149666349,-4.682316491897045,-4.46020019065777,0.0
2020-01-07,1.0,-4.481993799189125,-4.329835440019079,-4.886954447889339,-4.685428094443119,-4.464822322919151,0.0
2020-01-08,1.0,-4.474047619047619,-4.323571428571428,-4.8757142857142854,-4.675952380952381,-4.460238095238095,0.0
2020-01-09,1.0,-4.490800477897253,-4.344802867383512,-4.889127837514934,-4.6910394265232975,-4.479091995221028,0.0
2020-01-10,1.0,-4.502034953315777,-4.35264543931051,-4.899928178118266,-4.699784534354801,-4.48623413933445,0.0
2020-01-13,1.0,-4.505149700598802,-4.354011976047904,-4.903712574850299,-4.701796407185628,-4.487185628742515,0.0
2020-01-14,1.0,-4.520124580737901,-4.344513655965501,-4.915428845232391,-4.703402012458073,-4.474365117393388,0.0
2020-01-15,1.0,-4.5348390197020665,-4.3580009610764066,-4.930562229697261,-4.716962998558386,-4.486544930321961,0.0
2020-01-16,1.0,-4.568005808325266,-4.387463697967086,-4.9753146176185865,-4.754356243949661,-4.51621490803485,0.0
2020-01-17,1.0,-4.630328270455659,-4.439245467907888,-5.038706516413523,-4.818471337579617,-4.571043606075453,0.0
2020-01-21,1.0,-4.626620993393688,-4.432835820895523,-5.03131881575728,-4.812821140200637,-4.56398336187913,0.0
2020-01-22,1.0,-4.617094017094017,-4.422954822954823,-5.022222222222222,-4.802442002442002,-4.555067155067155,0.0
2020-01-23,1.0,-4.6242972378391585,-4.425323881691518,-5.019799560009777,-4.8086042532388165,-4.566365191884625,0.0
2020-01-24,1.0,-4.6254278728606355,-4.4266503667481665,-5.021026894865526,-4.809779951100245,-4.567237163814181,0.0
2020-01-27,1.0,-4.612195121951219,-4.411463414634146,-5.012439024390243,-4.79609756097561,-4.558292682926829,0.0
2020-01-28,1.0,-4.619070904645477,-4.43520782396088,-5.033251833740831,-4.804156479217604,-4.558190709046455,0.0
2020-01-29,1.0,-4.609130859375,-4.432861328125,-5.025390624999999,-4.795166015625,-4.551757812499999,0.0
2020-01-30,1.0,-4.608589555880918,-4.4287457296242065,-5.023670082967301,-4.794289897510981,-4.5470961444607125,0.0
2020-01-31,1.0,-4.703389830508474,-4.532402791625124,-5.1368394815553335,-4.902791625124626,-4.649551345962114,0.0
2020-02-03,1.0,-4.610757946210269,-4.437897310513447,-5.03838630806846,-4.805867970660147,-4.556723716381418,0.0
2020-02-04,1.0,-4.593369088249634,-4.421014139444174,-5.024622135543637,-4.793515358361774,-4.5458313018039975,0.0
2020-02-05,1.0,-4.529142581888246,-4.365847784200385,-4.967967244701349,-4.736271676300578,-4.486030828516378,0.0
2020-02-06,1.0,-4.565343659244918,-4.380203291384317,-5.012100677637948,-4.756776379477251,-4.486689254598257,0.0
2020-02-07,1.0,-4.591429267104942,-4.410518626734842,-5.044558071585098,-4.787192598003409,-4.515217920623326,0.0
2020-02-10,1.0,-4.61041819515774,-4.425531914893617,-5.0758131572511616,-4.811934458302763,-4.532159452188799,0.0
2020-02-11,1.0,-4.603372434017595,-4.4235092864125125,-5.069403714565006,-4.808406647116325,-4.533235581622678,0.0
2020-02-12,1.0,-4.611505507955936,-4.430110159118727,-5.079314565483477,-4.8176254589963285,-4.541493268053856,0.0
2020-02-13,1.0,-4.606016140865737,-4.427977500611396,-5.0765468329664944,-4.812912692589875,-4.532159452188799,0.0
2020-02-14,1.0,-4.6061643835616435,-4.431506849315069,-5.0785225048923675,-4.810909980430528,-4.534980430528376,0.0
2020-02-18,1.0,-4.6071953010279,-4.435144395496819,-5.079295154185022,-4.812775330396476,-4.539158100832109,0.0
2020-02-19,1.0,-4.614723926380368,-4.46282208588957,-5.088098159509202,-4.820122699386503,-4.554110429447852,0.0
2020-02-20,1.0,-4.604747919725893,-4.447870778267254,-5.073421439060206,-4.807880567792463,-4.539892315222712,0.0
2020-02-21,1.0,-4.161826645976502,-4.0374639769452445,-4.53690977610286,-4.322544890268233,-4.109288406118377,0.0
2020-02-24,1.0,-0.0,-1.5526478466927676,-8.889964970121575,-6.110241087986813,-3.0529569338553473,0.0
2020-02-25,1.0,-0.0,-1.733900599497196,-8.57899825952427,-5.359698317540128,-2.666022046025914,0.0
2020-02-26,1.0,-0.0,-1.492085824832923,-7.847871966232852,-4.949701020049244,-2.2972212451635596,0.0
2020-02-27,1.0,-0.0,-1.4559792027729637,-7.728076256499133,-4.890814558058925,-2.25632582322357,0.0
2020-02-28,1.0,-0.0,-2.09716459197787,-7.521611341632088,-4.47372060857538,-2.196749654218534,0.0
2020-03-02,1.0,-0.0,-1.9494067237969679,-7.069050758075148,-4.329927488464073,-2.131509558338827,0.0
2020-03-03,1.0,-0.0,-2.2865798242956683,-6.109663738261133,-3.806270827022115,-1.9442593153589822,0.0
2020-03-04,1.0,-0.0,-2.7040288446464964,-6.624706066781628,-3.732559962376548,-1.615143439410566,0.0
2020-03-05,1.0,-0.0,-2.862686988427886,-5.656788032740614,-3.178097657352526,-1.4146203782105558,0.0
2020-03-06,1.0,-0.0,-3.047031399972577,-5.405594405594407,-2.9716166186754425,-1.2875359934183463,0.0
2020-03-09,1.0,-0.0,-2.9897477404559556,-5.33630109267503,-2.91123701605288,-1.252394442196142,0.0
2020-03-10,1.0,-1.075230736209487,-1.7617514488087573,-3.786864133934321,-2.2088430993775487,-0.8993346211633397,0.0
2020-03-11,1.0,-0.7859424920127795,-2.0100838658146967,-3.620906549520767,-1.889776357827476,-0.6773162939297125,0.0
2020-03-12,1.0,-0.8808295017359482,-1.6937224359575864,-3.342310218635639,-1.8587782678051983,-0.6078633761846675,0.0
2020-03-13,1.0,-1.1306553219340587,-1.2273582590198804,-2.874989773378058,-1.686819929640841,-0.2614742698191933,0.0
2020-03-16,1.0,-1.1324677274091863,-1.2463224256979888,-2.209696787751426,-1.4303512458721106,-0.4864905433803663,0.0
2020-03-17,1.0,-1.047100038925652,-0.9218243155572855,-1.590891397430907,-1.350785000648761,-0.5770727909692488,0.0
2020-03-18,1.0,-1.2037904599659284,-1.0238500851788757,-1.6830636002271435,-1.4112010221465074,-0.7762634866553094,0.0
2020-03-19,1.0,-1.197271335096756,-0.9328971181957398,-1.661631630238062,-1.3940554086036474,-0.7750939718780454,0.0
2020-03-20,1.0,-1.1991782157531863,-0.9019430322445852,-1.674280938784038,-1.3984260742391532,-0.7905843025280312,0.0
2020-03-23,1.0,-1.2009990980364948,-1.0097134531325884,-1.5661555540137375,-1.3911746340109623,-0.770068687990009,0.0
2020-03-24,1.0,-1.2151653521516534,-1.0379825653798256,-1.5096167150961672,-1.3738065587380655,-0.7819288778192888,0.0
2020-03-25,1.0,-1.1869630795461998,-1.0178372352285396,-1.320873499901633,-1.333136599121254,-0.6989310774477016,0.0
2020-03-26,1.0,-1.1952848722986247,-1.0177472167648984,-1.3075311067452522,-1.3299279633267846,-0.6982973149967256,0.0
2020-03-27,1.0,-1.1997283487484638,-0.9981889916564258,-1.2602677705193712,-1.340081495375461,-0.6696203350365435,0.0
2020-03-30,1.0,-1.217255163224517,-1.0073284477015323,-1.3878081279147234,-1.4053297801465687,-0.6445702864756828,0.0
2020-03-31,1.0,-1.2270082268744564,-1.0062872048692395,-1.397030298976657,-1.4215102668717812,-0.6367467059059595,0.0
2020-04-01,1.0,-1.229844935221857,-0.9955024501577499,-1.4151171376787273,-1.4269315969658323,-0.645364838558099,0.0
2020-04-02,1.0,-1.2413428495902723,-0.913098070314565,-1.4002114723764207,-1.431403647898493,-0.6224557229711868,0.0
2020-04-03,1.0,-1.23730378578024,-0.9169634612847908,-1.3996834190740006,-1.4199314074660334,-0.6215538847117794,0.0
2020-04-06,1.0,-1.2390774299835257,-0.9163097199341023,-1.3952553542009885,-1.4194398682042835,-0.6196375617792422,0.0
2020-04-07,1.0,-1.1984463276836157,-0.8515665125834617,-1.360939907550077,-1.4153184386235234,-0.5938623523369285,0.0
2020-04-08,1.0,-1.1967234179248312,-0.8527465467394795,-1.355220044972695,-1.4168968840346932,-0.6030838419530998,0.0
2020-04-09,1.0,-1.2019414995529443,-0.8236045471963214,-1.3686933197087752,-1.4117384084812876,-0.5805339123770596,0.0
2020-04-13,1.0,-1.2060240963855422,-0.7780596068484464,-1.3758402029169308,-1.4013316423589093,-0.5798985415345593,0.0
2020-04-14,1.0,-1.2039548738750157,-0.7718341995183167,-1.3814171631385472,-1.4000507035112182,-0.5806819622258841,0.0
2020-04-15,1.0,-1.168648785425101,-0.8004807692307693,-1.3495065789473684,-1.4019483805668016,-0.6053896761133603,0.0
2020-04-16,1.0,-1.1821908305480229,-0.7772592545878793,-1.36330957936558,-1.400454058144668,-0.583149397742322,0.0
2020-04-17,1.0,-1.198796325625594,-0.7758631612290149,-1.3811213177066837,-1.4079822616407984,-0.571365220145708,0.0
2020-04-20,1.0,-1.2307984309755788,-0.7258003289889915,-1.4091484246488675,-1.408136150828799,-0.5528913070985702,0.0
2020-04-21,1.0,-1.2939719778429455,-0.7850765721733464,-1.4763115021179536,-1.4463994786575431,-0.5150211795373085,0.0
2020-04-22,1.0,-1.2710909679507931,-0.8077047588216251,-1.4479766914859178,-1.4408546455163482,-0.5070249271608935,0.0
2020-04-23,1.0,-1.2546668395125744,-0.8339382940108893,-1.4357661394866477,-1.4417941405237231,-0.5155561317085818,0.0
2020-04-24,1.0,-1.255690292458336,-0.8294533428441734,-1.4407625964593733,-1.4441994682575707,-0.5144283768886583,0.0
2020-04-27,1.0,-1.2715343640379368,-0.8392230739249058,-1.4168507210601533,-1.4475120176692218,-0.5208522801091334,0.0
2020-04-28,1.0,-1.289395119418484,-0.8069184839044652,-1.421079958463136,-1.4571651090342679,-0.5155763239875389,0.0
2020-04-29,1.0,-1.272792161443125,-0.8231782493024463,-1.4099020180390631,-1.4514307961845434,-0.5315683602621505,0.0
2020-04-30,1.0,-1.2767360662097504,-0.7781585413164361,-1.4281650071123755,-1.4680589680589682,-0.5146126988232251,0.0
2020-05-01,1.0,-1.2850260165735208,-0.7687415687030256,-1.410034046380163,-1.4595618937495984,-0.5004817883985353,0.0
2020-05-04,1.0,-1.2942418426103648,-0.7483685220729367,-1.4138195777351248,-1.465706973768394,-0.47575175943698017,0.0
2020-05-05,1.0,-1.2865978066819688,-0.7532517214996174,-1.3916730425911756,-1.4605330272889567,-0.48393267023718434,0.0
2020-05-06,1.0,-1.282479749984055,-0.7543210663945404,-1.3852286497863382,-1.463868869188086,-0.491995662988711,0.0
2020-05-07,1.0,-1.288638102524866,-0.7652384595766386,-1.3759882682989033,-1.4604692680438665,-0.4855266513644478,0.0
2020-05-08,1.0,-1.28746255338135,-0.7663330996239404,-1.3765695710370323,-1.460641213589139,-0.48288609854037856,0.0
2020-05-11,1.0,-1.296499045194144,-0.7452577975811586,-1.3866963717377467,-1.4661362189688099,-0.47071928707829414,0.0
2020-05-12,1.0,-1.295136236312707,-0.7473262032085561,-1.38292589763178,-1.4666412019353197,-0.4742169595110772,0.0
2020-05-13,1.0,-1.300648607401755,-0.7177286023146381,-1.3969858832506676,-1.47577260587562,-0.46776039679511633,0.0
2020-05-14,1.0,-1.3045191635416005,-0.7090828195512617,-1.4002415305409013,-1.4801372910443018,-0.46208606114536327,0.0
2020-05-15,1.0,-1.3204216408432816,-0.711772923545847,-1.405765811531623,-1.4773304546609092,-0.43465836931673857,0.0
2020-05-18,1.0,-1.32234665309239,-0.7055230338508527,-1.3978111478747772,-1.478875031814711,-0.45838635785187076,0.0
2020-05-19,1.0,-1.3295735377986186,-0.6736581965654901,-1.4299474051074075,-1.4812115835498385,-0.42234332425068116,0.0
2020-05-20,1.0,-1.3300133223371187,-0.6786779166402336,-1.4294867728224323,-1.4852502696187275,-0.4205417750428218,0.0
2020-05-21,1.0,-1.334496320730779,-0.6603019538188277,-1.4452550114184217,-1.4880106571936056,-0.415503679269221,0.0
2020-05-22,1.0,-1.334770752742723,-0.6685902720527618,-1.437947872407889,-1.485509544042108,-0.41480119221256895,0.0
2020-05-26,1.0,-1.33417865973499,-0.6687377163507259,-1.4385342040195268,-1.4844354276294933,-0.4141254041716858,0.0
2020-05-27,1.0,-1.3175611904612095,-0.6708613855156359,-1.4386207764424592,-1.4660542377147174,-0.398917762536966,0.0
2020-05-28,1.0,-1.3309451985922574,-0.6554172951231774,-1.4512946204122674,-1.4694570135746605,-0.37745098039215685,0.0
2020-05-29,1.0,-1.3337517258692104,-0.6451612903225806,-1.4543742939625957,-1.473327475837831,-0.36927325216518136,0.0
2020-06-01,1.0,-1.3276648952797747,-0.6627696155048451,-1.4310722100656454,-1.463207252266333,-0.367239762425758,0.0
2020-06-02,1.0,-1.3282246966095332,-0.6602652320780683,-1.4301263605654948,-1.4654072313274114,-0.37145001876642064,0.0
2020-06-03,1.0,-1.3293064596895343,-0.6606159238858287,-1.4302704056084126,-1.4678893340010013,-0.37130696044066097,0.0
2020-06-04,1.0,-1.3351895882868228,-0.6475409836065574,-1.448942560380428,-1.4684645225879116,-0.35696408459516954,0.0
2020-06-05,1.0,-1.3225177639439099,-0.6474250141482739,-1.4415519084449475,-1.4799723322643528,-0.3966547192353644,0.0
2020-06-08,1.0,-1.3231251961091937,-0.6374019454032005,-1.4517100721681833,-1.4772513335425166,-0.38588013806087235,0.0
2020-06-09,1.0,-1.3281848433477743,-0.6363408049224587,-1.4538205562880644,-1.4790607145099517,-0.38123940478432855,0.0
2020-06-10,1.0,-1.3240205926670015,-0.6405700652938221,-1.4545454545454546,-1.4807257659467603,-0.3784530386740331,0.0
2020-06-11,1.0,-1.3288127079801595,-0.6323852577384317,-1.463112952847366,-1.4806931625541535,-0.3736422427324669,0.0
2020-06-12,1.0,-1.3096490685151947,-0.6020300798415548,-1.4669183635575913,-1.4560252522126633,-0.3546450454911184,0.0
2020-06-15,1.0,-1.3416298168035377,-0.633733417561592,-1.4799115603284902,-1.5005053695514845,-0.36140240050536954,0.0
2020-06-16,1.0,-1.3537341772151898,-0.6082911392405064,-1.479240506329114,-1.51626582278481,-0.3716455696202532,0.0
2020-06-17,1.0,-1.3587854148138738,-0.5972557489518486,-1.4928217507305297,-1.5268707915131494,-0.37669927582264007,0.0
2020-06-18,1.0,-1.3588287828527685,-0.6124011227353916,-1.490813983158969,-1.5347027302883387,-0.3824317427915285,0.0
2020-06-19,1.0,-1.4853668590272053,-0.6550563341577357,-1.627164056059357,-1.6786205001374004,-0.42381148667216273,0.0
2020-06-22,1.0,-1.4657431418042854,-0.6518356762658659,-1.6134161321140985,-1.6614576224921522,-0.43155452436194897,0.0
2020-06-23,1.0,-1.4593877551020409,-0.6437414965986396,-1.6071428571428572,-1.6560544217687074,-0.43639455782312925,0.0
2020-06-24,1.0,-1.4753639035057746,-0.648534135173922,-1.612724663431969,-1.6707442082963166,-0.4265017426365066,0.0
2020-06-25,1.0,-1.4716428084526245,-0.6407634628493525,-1.6152692569870484,-1.668916155419223,-0.420040899795501,0.0
2020-06-26,1.0,-1.4733360611020185,-0.6352973267866886,-1.6148390616475725,-1.6713720676486634,-0.42457719585379167,0.0
2020-06-29,1.0,-1.5155296727676093,-0.6433721575152522,-1.6452440377149196,-1.7224070992789793,-0.4064059900166389,0.0
2020-06-30,1.0,-1.5237435008665512,-0.6241247833622184,-1.6551126516464472,-1.724575389948007,-0.40485268630849225,0.0
2020-07-01,1.0,-1.5207641196013288,-0.625968992248062,-1.642372646733112,-1.7295127353266888,-0.4027547065337763,0.0
2020-07-02,1.0,-1.508552039332456,-0.639083165985735,-1.633751125268333,-1.7246035593102969,-0.41866906723911085,0.0
2020-07-06,1.0,-1.492120294542702,-0.6468928497694584,-1.6116578349735051,-1.70759066822655,-0.4235771798224486,0.0
2020-07-07,1.0,-1.481542586100227,-0.6587612566164845,-1.601086134598199,-1.708118512408057,-0.4247611191310923,0.0
2020-07-08,1.0,-1.4904866951606233,-0.662553426168482,-1.6182269405763134,-1.7102578243485456,-0.4121742727147388,0.0
2020-07-09,1.0,-1.4831344416086087,-0.6626198523832518,-1.6163344140166933,-1.713664896185418,-0.4222252879906188,0.0
2020-07-10,1.0,-1.490239359867559,-0.6640684279506105,-1.6197834034627856,-1.7127681589294337,-0.4111195419742016,0.0
2020-07-13,1.0,-1.490688370809767,-0.6631949234377156,-1.6202234791005656,-1.7135466960960133,-0.4098496344323355,0.0
2020-07-14,1.0,-1.4963060139473867,-0.6649174894704136,-1.6264586066422704,-1.7180832700407376,-0.39888144721397506,0.0
