Date,DOCU,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-07-11,1.0,-0.0,-0.8180400442700473,-0.7420766676728041,-1.7859945668578328,-0.6845759130697253,0.0
2019-07-12,1.0,-0.0,-0.7756653992395437,-0.7484410646387833,-1.8294043092522179,-0.7161470215462611,0.0
2019-07-15,1.0,-0.0,-0.8068556361239289,-0.7783073880634855,-1.8188225749201359,-0.6667004715785204,0.0
2019-07-16,1.0,-0.0,-0.7906788656927665,-0.7458423899307486,-1.8157003487843097,-0.7026234645908104,0.0
2019-07-17,1.0,-0.0,-0.7789537345025702,-0.7502771897994154,-1.8057655478278398,-0.7048180626952928,0.0
2019-07-18,1.0,-0.0,-0.777805648923895,-0.7396779210354687,-1.8089600160537802,-0.6903627150955702,0.0
2019-07-19,1.0,-0.0,-0.7764037099830459,-0.7239453475615838,-1.810810810810811,-0.6753266181310461,0.0
2019-07-22,1.0,-0.0,-0.7381485350445207,-0.7056658210217381,-1.8150524797293937,-0.7154653534298364,0.0
2019-07-23,1.0,-0.0,-0.7305753262158956,-0.7001285092922104,-1.796757611704231,-0.7152036378015025,0.0
2019-07-24,1.0,-0.0,-0.7305489731437599,-0.7096169036334914,-1.790876777251185,-0.7058155608214851,0.0
2019-07-25,1.0,-0.0,-0.7294488499236567,-0.7056592621780033,-1.794365364724425,-0.6959562626212876,0.0
2019-07-26,1.0,-0.0,-0.7398994875837603,-0.7028971225857312,-1.7937031927473392,-0.6905794245171463,0.0
2019-07-29,1.0,-0.0,-0.7591981480569374,-0.7057577697877161,-1.785302664630843,-0.6751711569718761,0.0
2019-07-30,1.0,-0.011446818963399656,-0.7588798820928518,-0.7024318349299926,-1.7693441414885778,-0.6706460329157454,0.0
2019-07-31,1.0,-0.012324462339192772,-0.7651968967887656,-0.7021997446724934,-1.7631837376018855,-0.6672886182853776,0.0
2019-08-01,1.0,-0.0076182050525901894,-0.7690455126314755,-0.7084439201808709,-1.7626560503293032,-0.6672073134768505,0.0
2019-08-02,1.0,-0.0,-0.7676340383669454,-0.7103787506148548,-1.7720609936055092,-0.6687161829808165,0.0
2019-08-05,1.0,-0.0,-0.7653848042826973,-0.7077255537547271,-1.7753057315456018,-0.6628849270664505,0.0
2019-08-06,1.0,-0.04157623112911783,-0.7652052283798776,-0.6879371050981528,-1.6904451840061738,-0.6380649206578883,0.0
2019-08-07,1.0,-0.03564032172614747,-0.7774406395992872,-0.6641622116264508,-1.684005201560468,-0.6549631556133506,0.0
2019-08-08,1.0,-0.041055012754488134,-0.7812484959330027,-0.6689127400490926,-1.6767098233623718,-0.6451364489579823,0.0
2019-08-09,1.0,-0.03304090779059788,-0.7664727758176789,-0.6539525126346906,-1.6507580814341565,-0.6636311623915324,0.0
2019-08-12,1.0,-0.029096623648745178,-0.7639411400542883,-0.6578884708795656,-1.658317062717272,-0.6528882327729891,0.0
2019-08-13,1.0,-0.027633769322235435,-0.7463495838287754,-0.6563139120095125,-1.6674910820451845,-0.6584542211652795,0.0
2019-08-14,1.0,-0.015880540412420006,-0.7553922730504858,-0.6590187248163072,-1.6623844512917754,-0.6478312396302441,0.0
2019-08-15,1.0,-0.0377885331347729,-0.7862062546537603,-0.6642311988086373,-1.6036392405063293,-0.5618950111690246,0.0
2019-08-16,1.0,-0.052616952292728114,-0.7942102825382121,-0.6556276053728578,-1.5795738767948124,-0.5497915701713756,0.0
2019-08-19,1.0,-0.0768948767299056,-0.7846668499679222,-0.6598845202089634,-1.5506827971771608,-0.5104023462560718,0.0
2019-08-20,1.0,-0.08026938478340007,-0.8075172915908263,-0.6451583545686203,-1.5411812886785583,-0.476246814706953,0.0
2019-08-21,1.0,-0.08695257132473197,-0.8152825731419225,-0.6362438669816464,-1.5404779211339268,-0.46406505542431403,0.0
2019-08-22,1.0,-0.09979995554567682,-0.8071571460324517,-0.6590797955101133,-1.4912647254945541,-0.3881306957101578,0.0
2019-08-23,1.0,-0.10213692300857434,-0.8099871162646053,-0.6572926385001554,-1.4898040783686526,-0.3834466213514594,0.0
2019-08-26,1.0,-0.1271857329273597,-0.7876903001304916,-0.6611135276207046,-1.449630274032188,-0.3240539364941279,0.0
2019-08-27,1.0,-0.1322558220368439,-0.7850191171359054,-0.6589763642683351,-1.445603058741745,-0.3229492526937782,0.0
2019-08-28,1.0,-0.16043880699348645,-0.7904096674665753,-0.6437264312649982,-1.4089389784024684,-0.2817535138841275,0.0
2019-08-29,1.0,-0.18462588516338196,-0.7581690981998124,-0.638000170633905,-1.3984728265506357,-0.2865796433751387,0.0
2019-08-30,1.0,-0.17798227386455198,-0.7628175225817396,-0.6464526525592638,-1.380645434884017,-0.27280437640473265,0.0
2019-09-03,1.0,-0.1766053100347782,-0.7582068029519045,-0.6447959962677072,-1.3768343370939011,-0.2847569768428196,0.0
2019-09-04,1.0,-0.16565510801748654,-0.7380416790458808,-0.6543440431221086,-1.3880565341029667,-0.2982471032638682,0.0
2019-09-05,1.0,-0.17503277371336745,-0.7432232418488602,-0.6358523279908656,-1.3951452615553768,-0.2795280585275088,0.0
2019-09-06,1.0,-0.15461124984128327,-0.7307741143606891,-0.6710119778219833,-1.4350107927371227,-0.2410377957421594,0.0
2019-09-09,1.0,-0.032761080230213,-0.6215258989620739,-0.7971370947906931,-1.7745585124698706,-0.6930493383835898,0.0
2019-09-10,1.0,-0.004894206051018391,-0.6457880166106388,-0.7537077318568323,-1.784852679454222,-0.7543998418034409,0.0
2019-09-11,1.0,-0.0,-0.6454720616570326,-0.7216540684748777,-1.7846450274195937,-0.7886468059878464,0.0
2019-09-12,1.0,-0.0,-0.6653455536289323,-0.7151350012385435,-1.7859301461481296,-0.7877631904879862,0.0
2019-09-13,1.0,-0.0,-0.6652292441140024,-0.7055266418835191,-1.7865675340768277,-0.7993060718711276,0.0
2019-09-16,1.0,-0.0,-0.6665675488155418,-0.7082961641391614,-1.7826345524829024,-0.7984438497373377,0.0
2019-09-17,1.0,-0.013903848036815823,-0.5527269166748262,-0.7216292959953001,-1.773083325173798,-0.8343777538431411,0.0
2019-09-18,1.0,-0.01943308007013442,-0.5148548607052406,-0.7023670368205728,-1.7742548217416716,-0.8595363335281512,0.0
2019-09-19,1.0,-0.021511145797765963,-0.5043656407004536,-0.706307009414175,-1.7912784742207697,-0.8543973464709039,0.0
2019-09-20,1.0,-0.035423273969260795,-0.5090997804342523,-0.7106611368626494,-1.7729690168333743,-0.8509880458648451,0.0
2019-09-23,1.0,-0.010178615121115732,-0.5194519207242476,-0.729287986298018,-1.7704428676290678,-0.8642035723024223,0.0
2019-09-24,1.0,-0.008377167348529125,-0.5144652250146113,-0.6958406390025326,-1.7783947009546075,-0.87336840054549,0.0
2019-09-25,1.0,-0.014083139083139082,-0.5146658896658897,-0.6942016317016317,-1.7758838383838385,-0.85746891996892,0.0
2019-09-26,1.0,-0.023958590091200393,-0.47922109933448365,-0.8225289622874045,-1.7948237614000493,-0.8092186344589598,0.0
2019-09-27,1.0,-0.0,-0.45606798528973264,-0.8280489016996322,-1.8379385746943642,-0.8476791571414372,0.0
2019-09-30,1.0,-0.0,-0.5260464889625263,-0.7476243847765703,-1.79986355440768,-0.7994737098581941,0.0
2019-10-01,1.0,-0.0,-0.5216734116729241,-0.7508410941537861,-1.8013555024623336,-0.8020381296016383,0.0
2019-10-02,1.0,-0.0,-0.5071793623752738,-0.7583353614018009,-1.8136772937454368,-0.7881723046970065,0.0
2019-10-03,1.0,-0.0,-0.5764466808592994,-0.7430810915424811,-1.7944648732339847,-0.7243564931294756,0.0
2019-10-04,1.0,-0.0,-0.5904831269725661,-0.7648458363680505,-1.77523670793882,-0.7249817916970138,0.0
2019-10-07,1.0,-0.012047621306265714,-0.5399611061044444,-0.6527534032158611,-1.7982260589100225,-0.7402172366361524,0.0
2019-10-08,1.0,-0.002910721954478217,-0.5510807844634251,-0.6397385121916305,-1.8266450350718135,-0.7513002815288448,0.0
2019-10-09,1.0,-0.01557233062716612,-0.5522005412334425,-0.611831173147225,-1.8348288467929543,-0.7332288847742486,0.0
2019-10-10,1.0,-0.03384168482207697,-0.5741951101428225,-0.6706850641491163,-1.791914790607601,-0.7708061002178649,0.0
2019-10-11,1.0,-0.03924340662019207,-0.5885048505825573,-0.7323160922341929,-1.7447472334617071,-0.7701945107980305,0.0
2019-10-14,1.0,-0.10013643894357274,-0.5215865900009745,-0.774680830328428,-1.7609882077770196,-0.7154273462625474,0.0
2019-10-15,1.0,-0.10831099195710456,-0.5184011698757007,-0.7747501827930783,-1.7578357299536924,-0.715184011698757,0.0
2019-10-16,1.0,-0.08460559796437658,-0.536748874535134,-0.8115580348404775,-1.759835584263065,-0.7005774124094734,0.0
2019-10-17,1.0,-0.11649676534012939,-0.5013232699470692,-0.8406194863752205,-1.7366202705351892,-0.7059890217604392,0.0
2019-10-18,1.0,-0.0853916032408544,-0.5417628283820279,-0.8871593420083477,-1.6816106064326048,-0.7144610851951878,0.0
2019-10-21,1.0,-0.11943011545074919,-0.48489314664701544,-0.8835666912306559,-1.6716285924834193,-0.7532301645787276,0.0
2019-10-22,1.0,-0.09404481132075472,-0.4676690251572327,-0.8962264150943396,-1.684011399371069,-0.7715703616352201,0.0
2019-10-23,1.0,-0.1127567140600316,-0.461196682464455,-0.9179008688783571,-1.699052132701422,-0.745902448657188,0.0
2019-10-24,1.0,-0.13649274928987892,-0.4455075497084766,-0.976229630737031,-1.6832610753974189,-0.7417650869586885,0.0
2019-10-25,1.0,-0.15311004784688995,-0.4396431419457735,-0.9889852472089313,-1.6678129984051036,-0.7344497607655501,0.0
2019-10-28,1.0,-0.15424549493335996,-0.4718214945340189,-1.005441022313183,-1.6485798432586232,-0.7116258174012878,0.0
2019-10-29,1.0,-0.1642957323181727,-0.4724003205770387,-1.0224403927068724,-1.636145061109998,-0.7136846323382087,0.0
2019-10-30,1.0,-0.16177351707609344,-0.47538446175354504,-1.017825044937088,-1.6276213301378069,-0.7104054323946474,0.0
2019-10-31,1.0,-0.1733016438898792,-0.4846504258268964,-0.9935630817983759,-1.6145276292335118,-0.6854822737175679,0.0
2019-11-01,1.0,-0.17304830869953378,-0.49895843666302947,-1.0071421485963694,-1.611447277055848,-0.6692292431306418,0.0
2019-11-04,1.0,-0.17715215461985995,-0.48796962824179074,-0.9866877033823094,-1.6327778325608915,-0.6458436051671432,0.0
2019-11-05,1.0,-0.22111127692384225,-0.4976371685818038,-1.0389494105357409,-1.5851862906033927,-0.6315475302193703,0.0
2019-11-06,1.0,-0.1999000499750125,-0.4767616191904048,-1.0561719140429786,-1.575912043978011,-0.6887056471764117,0.0
2019-11-07,1.0,-0.20741070986278298,-0.43661762520433944,-1.0417100113934712,-1.5761133402684897,-0.6918313766285233,0.0
2019-11-08,1.0,-0.20644136767406085,-0.4246935635948588,-1.052702099151407,-1.5822539824326338,-0.6964914892561164,0.0
2019-11-11,1.0,-0.205380315432222,-0.40492114194449985,-1.1031143940906367,-1.5671790776602115,-0.7104212417648232,0.0
2019-11-12,1.0,-0.20796327711805213,-0.3856401556730865,-1.1062768186807705,-1.5724977547150985,-0.7171938928250674,0.0
2019-11-13,1.0,-0.2393910272621516,-0.3939608517525669,-1.19998988417379,-1.5229882150624652,-0.7015831268018815,0.0
2019-11-14,1.0,-0.2374974691233043,-0.39157724235675234,-1.2105689410811904,-1.519437133022879,-0.7027232233245596,0.0
2019-11-15,1.0,-0.2353864856650795,-0.3887144159659609,-1.228902846722723,-1.5081552021071827,-0.7041839732549894,0.0
2019-11-18,1.0,-0.24334620073141,-0.38678382771231207,-1.2384193417310037,-1.512444128403088,-0.698242584315319,0.0
