Date,CPLG,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-01-10,1.0,-0.4504850814570749,-0.9715662944658002,-1.3242418695466471,-1.3309536884495696,-1.0244066141924462,0.0
2020-01-13,1.0,-0.45583211322596384,-0.9713884821864324,-1.3283308931185942,-1.3265007320644215,-1.0184236212786726,0.0
2020-01-14,1.0,-0.4994162826420891,-0.9567434715821811,-1.3584024577572964,-1.3350537634408601,-0.9947772657450076,0.0
2020-01-15,1.0,-0.507760532150776,-0.9600886917960088,-1.3616654348361665,-1.3354274451835428,-0.994210396649421,0.0
2020-01-16,1.0,-0.5132379138767738,-0.9652927083973217,-1.3585601081147491,-1.3317771361877266,-0.9740156029240127,0.0
2020-01-17,1.0,-0.5243909922071547,-0.9633674909492544,-1.3463827698349389,-1.3353991532183838,-0.966558262256857,0.0
2020-01-21,1.0,-0.5393127190016598,-0.9537099649597344,-1.348496957029569,-1.342042171266982,-0.9637302514292739,0.0
2020-01-22,1.0,-0.5389678292427877,-0.9577412806790921,-1.345328166328351,-1.3450206065079657,-0.9641385249431014,0.0
2020-01-23,1.0,-0.5547657312399554,-0.9573494869575966,-1.3393497342069478,-1.3572753121523056,-0.9725553220422797,0.0
2020-01-24,1.0,-0.5546062407132244,-0.9599430411094602,-1.342248637939574,-1.3605745418524022,-0.973811292719168,0.0
2020-01-27,1.0,-0.5470180648354367,-0.9500742390497402,-1.3465107646622123,-1.3687206137094778,-0.9742637960900767,0.0
2020-01-28,1.0,-0.5190520160049246,-0.9647276084949215,-1.3532163742690058,-1.3674976915974144,-0.9512465373961219,0.0
2020-01-29,1.0,-0.5040625572728938,-0.9661555379070195,-1.3470584641700776,-1.356099945018022,-0.9357321766754231,0.0
2020-01-30,1.0,-0.5144409843072603,-0.9640959882762411,-1.3420650912865606,-1.360444525859437,-0.9250167918422179,0.0
2020-01-31,1.0,-0.4913234754979836,-0.9883294635219357,-1.3426616155444213,-1.359342539410974,-0.9285714285714285,0.0
2020-02-03,1.0,-0.47421134700731676,-0.9668345927791772,-1.3140218303946263,-1.3382511694854264,-0.9040422214225742,0.0
2020-02-04,1.0,-0.4662186273343642,-0.9479005590579278,-1.3006423218746281,-1.3263351968597596,-0.9063280599500415,0.0
2020-02-05,1.0,-0.4431483445269235,-0.9483327441970072,-1.2842582773653823,-1.3207258159538116,-0.8948980794155768,0.0
2020-02-06,1.0,-0.45371569897538566,-0.9515958073254034,-1.289777411376752,-1.3134495348015547,-0.8800494641384996,0.0
2020-02-07,1.0,-0.45084186977510887,-0.9562580949016837,-1.2873542917696925,-1.312139408924997,-0.8806075591663722,0.0
2020-02-10,1.0,-0.45117290846022695,-0.9491445705214887,-1.2870833088364984,-1.3127755893938504,-0.8790640249279793,0.0
2020-02-11,1.0,-0.44246229681356725,-0.9468927879819259,-1.2808520626723783,-1.309664925767267,-0.8883868317586996,0.0
2020-02-12,1.0,-0.44654383288346444,-0.9444900833235536,-1.277314869146814,-1.3111137190470603,-0.8883347024997067,0.0
2020-02-13,1.0,-0.4441381737141517,-0.9444607354407366,-1.2788106269427013,-1.310597618907982,-0.8867515101753564,0.0
2020-02-14,1.0,-0.4368118997423284,-0.955024595924104,-1.2877723120168658,-1.2892949168423518,-0.8872686811899743,0.0
2020-02-18,1.0,-0.43093242688858935,-0.9614956338275802,-1.2792592158471547,-1.2861747641094765,-0.9027720799390494,0.0
2020-02-19,1.0,-0.4233747946491434,-0.9950715794414456,-1.2756981929124618,-1.2696550105609012,-0.9033677540483454,0.0
2020-02-20,1.0,-0.4264226920116066,-0.9970983596849649,-1.3043169301829811,-1.2831764078877244,-0.9106413217267721,0.0
2020-02-21,1.0,-0.41219020514644844,-1.0180837187240601,-1.3064745642120241,-1.27926004980434,-0.9130795683623858,0.0
2020-02-24,1.0,-0.3962555720653788,-1.0320950965824665,-1.315601783060921,-1.2858841010401187,-0.9136998514115898,0.0
2020-02-25,1.0,-0.31866681964203764,-1.0448600275355668,-1.3062184488297384,-1.2106470858191831,-0.8562413951353832,0.0
2020-02-26,1.0,-0.30354554576875903,-1.0088081168469172,-1.2699297580555244,-1.1923848812576652,-0.8000891961199688,0.0
2020-02-27,1.0,-0.3285379725660756,-0.9958737593398016,-1.2606222816995651,-1.2025203524032564,-0.7883907661425226,0.0
2020-02-28,1.0,-0.2515786680817193,-1.0784292915892808,-1.1494295569116475,-1.078535420535951,-0.7485274608649508,0.0
2020-03-02,1.0,-0.2385940657237052,-1.0936403275550355,-1.1560140380729556,-1.0807189194937785,-0.7484845262150377,0.0
2020-03-03,1.0,-0.1894295909396494,-1.2184413300925687,-1.0161348709727467,-1.0230128768681803,-0.7244143352122874,0.0
2020-03-04,1.0,-0.1404629298451791,-1.243830156864749,-1.0217669000051097,-0.9971897194829085,-0.7063512339686271,0.0
2020-03-05,1.0,-0.10967167721518986,-1.3495846518987342,-0.8983386075949368,-0.9256823575949367,-0.6612935126582278,0.0
2020-03-06,1.0,-0.0,-1.0416239653133623,-0.6391013007489161,-0.7010642491131257,-0.5598738667717778,0.0
2020-03-09,1.0,-0.0,-1.0454794520547945,-0.6344814090019569,-0.6924070450097848,-0.5415655577299413,0.0
2020-03-10,1.0,-0.13219170547468007,-0.8241721975725128,-0.567342598364563,-0.6149022771442192,-0.5282901250412526,0.0
2020-03-11,1.0,-0.0648849506931542,-0.9115692439616979,-0.568850936115478,-0.5535586680005716,-0.474060311562098,0.0
2020-03-12,1.0,-0.0723643384127422,-0.8320692270564711,-0.5167206784803144,-0.5467489484934153,-0.4796249051920292,0.0
2020-03-13,1.0,-0.35129670671488006,-0.7641432404059257,-0.6095882421556049,-0.5887476184921654,-0.5744002488432677,0.0
2020-03-16,1.0,-0.44345970786148037,-0.7262021992450354,-0.6713031347447892,-0.6370425077958314,-0.6250205153454784,0.0
2020-03-17,1.0,-0.4280469341408024,-0.5896290688872067,-0.5300908402725208,-0.6541635124905375,-0.5830809992429977,0.0
2020-03-18,1.0,-0.42294810521958376,-0.6391073646182215,-0.44857562187182476,-0.6689496857712716,-0.5836375268129304,0.0
2020-03-19,1.0,-0.4739670109963346,-0.8092302565811397,-0.5776824391869377,-0.7520409863378874,-0.5523992002665777,0.0
2020-03-20,1.0,-0.49989239443894457,-0.9691817673137347,-0.5619592820556967,-0.7745448284767357,-0.49860112770627985,0.0
2020-03-23,1.0,-0.5995896096628269,-1.1893391782866203,-0.5086508417665438,-0.8731987128666697,-0.49274821620109127,0.0
2020-03-24,1.0,-0.602830585267878,-1.1792704002989398,-0.5176794805922743,-0.8709888364706432,-0.5001634826474847,0.0
2020-03-25,1.0,-0.5923320122901545,-1.1652936723516052,-0.3927951195618293,-0.8512267889744846,-0.451351471701474,0.0
2020-03-26,1.0,-0.589079688757714,-1.1644754494231286,-0.4081924693676773,-0.8556032555227617,-0.4545210625167695,0.0
2020-03-27,1.0,-0.5801408388325435,-1.1668364409406973,-0.38633243279153195,-0.8535364719429559,-0.44204792063421766,0.0
2020-03-30,1.0,-0.5660036166365281,-1.1635425395845278,-0.4010056013760861,-0.8542760111145415,-0.42574868786662556,0.0
2020-03-31,1.0,-0.5577317747836175,-1.2027750513072186,-0.4101454448112786,-0.8550459534219683,-0.43579905416257697,0.0
2020-04-01,1.0,-0.5714157786334737,-1.2375749977612607,-0.377585743709143,-0.866795021044148,-0.424106743082296,0.0
2020-04-02,1.0,-0.5756099721029092,-1.2084754018509498,-0.36164371429836606,-0.8726918478501527,-0.4097329849887083,0.0
2020-04-03,1.0,-0.5719591457753017,-1.2147941813679974,-0.3612327010655701,-0.862360171552372,-0.41115090418711586,0.0
2020-04-06,1.0,-0.5745038979447201,-1.2244418851878103,-0.3615343727852587,-0.8610471296952517,-0.40791105598866056,0.0
2020-04-07,1.0,-0.5484150730670829,-1.1910151337756385,-0.3408351762716274,-0.8646199210788778,-0.39144009366462856,0.0
2020-04-08,1.0,-0.5610362423132278,-1.1953857560294823,-0.3616381002224257,-0.8728684199049239,-0.3703170657246282,0.0
2020-04-09,1.0,-0.5612098561557516,-1.186649863108948,-0.3627395593411846,-0.8708443787753684,-0.3642605710312459,0.0
2020-04-13,1.0,-0.5549646935751024,-1.213233371109755,-0.35764100775869584,-0.8729840467265277,-0.35999476941853364,0.0
2020-04-14,1.0,-0.5544757256166652,-1.2094918504314478,-0.36119585112873703,-0.87248322147651,-0.36041140067985705,0.0
2020-04-15,1.0,-0.5354880694143167,-1.222169197396963,-0.34394793926247286,-0.8702386117136659,-0.3665509761388286,0.0
2020-04-16,1.0,-0.5440578204795291,-1.2086038258461007,-0.3481346836319571,-0.8739721284514845,-0.3531550246689172,0.0
2020-04-17,1.0,-0.5392606700718552,-1.2158687559518655,-0.3405332871612847,-0.8739935936282573,-0.35901653536490347,0.0
2020-04-20,1.0,-0.601786183346467,-1.151738026442518,-0.39882672270379127,-0.8916031871114614,-0.33394623938359164,0.0
2020-04-21,1.0,-0.6081205378651833,-1.1584687486312468,-0.4026104857430686,-0.8873461521615347,-0.3234637116201655,0.0
2020-04-22,1.0,-0.5951415238344455,-1.178463953944786,-0.38405512669545117,-0.8890924157180864,-0.31449256400191894,0.0
2020-04-23,1.0,-0.5847948126550329,-1.188302363027112,-0.3759084381391706,-0.8860698898994736,-0.31672396535967623,0.0
2020-04-24,1.0,-0.5845591435285925,-1.1888763164766296,-0.3756636783009835,-0.8856297327878839,-0.3172599878144312,0.0
2020-04-27,1.0,-0.6006883931683513,-1.1972377134890204,-0.35273614499825723,-0.8847159288950853,-0.3215406064830952,0.0
2020-04-28,1.0,-0.5931288666578912,-1.2332938440612522,-0.3498310736694309,-0.8872361897240139,-0.32420692378570487,0.0
2020-04-29,1.0,-0.5729428912150524,-1.2741928360054768,-0.3236606156971865,-0.8862241067090676,-0.35978976193631024,0.0
2020-04-30,1.0,-0.5826919634866654,-1.314390549489887,-0.3204761052443172,-0.8935027742974763,-0.36361195632718807,0.0
2020-05-01,1.0,-0.5618089091483504,-1.3587128221329603,-0.31913165139684974,-0.8923139414180621,-0.38132418648734034,0.0
2020-05-04,1.0,-0.5635234838941875,-1.3563523483894186,-0.3161777937736188,-0.8972017275508367,-0.36557495051286665,0.0
2020-05-05,1.0,-0.5625901225666907,-1.357110670511896,-0.3045241528478731,-0.9049206921413121,-0.3770277577505407,0.0
2020-05-06,1.0,-0.563762654923503,-1.361465474190766,-0.2963181549916012,-0.9211422345303492,-0.39719435238570844,0.0
2020-05-07,1.0,-0.5654110055891307,-1.367882946335257,-0.2899077566228927,-0.9226155314218204,-0.3982823647021403,0.0
2020-05-08,1.0,-0.5742339133214596,-1.3755765629994976,-0.28656893638397957,-0.9334612047312417,-0.39704069050554874,0.0
2020-05-11,1.0,-0.568857843364019,-1.4203173428320304,-0.27728176897811907,-0.9439330156821021,-0.4155988342508211,0.0
2020-05-12,1.0,-0.5660816535543038,-1.4289372003165588,-0.2583678599692752,-0.9596387505237186,-0.44225129183929984,0.0
2020-05-13,1.0,-0.5636760674627143,-1.4285647911536496,-0.2541931886818752,-0.9635738512289178,-0.436184546763927,0.0
2020-05-14,1.0,-0.5627126543929154,-1.4454905616406433,-0.23682125378699606,-0.9711023071545095,-0.4447914239105104,0.0
2020-05-15,1.0,-0.563796559600951,-1.4455270150575732,-0.23607291035382963,-0.9720758938977204,-0.4442683324786723,0.0
2020-05-18,1.0,-0.5681233933161954,-1.4320168263612993,-0.22481888291656926,-0.9748071979434447,-0.4742229492872166,0.0
2020-05-19,1.0,-0.5634160090191657,-1.4604941751221345,-0.2053269447576099,-0.9844983089064261,-0.4837467117624953,0.0
2020-05-20,1.0,-0.5656992580069503,-1.4560909176293793,-0.2076171691556307,-0.9847374847374847,-0.4820137127829435,0.0
2020-05-21,1.0,-0.566379594333851,-1.470375076474187,-0.19887994729163724,-0.9900230599087015,-0.4805402607181514,0.0
2020-05-22,1.0,-0.5753359833427976,-1.461622184364944,-0.20788377815635053,-1.002886617452205,-0.48443119439712284,0.0
2020-05-26,1.0,-0.5754404243227885,-1.4591305171433984,-0.20770979352150032,-1.0048778177685167,-0.4885394961166888,0.0
2020-05-27,1.0,-0.5627999809913035,-1.4765955424606756,-0.18143800788860903,-1.0124031744523119,-0.5188898921256474,0.0
2020-05-28,1.0,-0.5537485692483785,-1.4915585654330406,-0.17259633727584892,-1.015309042350248,-0.5360072491415491,0.0
2020-05-29,1.0,-0.5468861846814603,-1.5045096635647817,-0.1644476258649487,-1.011071343354808,-0.5452159389167264,0.0
2020-06-01,1.0,-0.54894452156431,-1.5214207074816906,-0.14666602843329662,-1.018428988559667,-0.5512421616964243,0.0
2020-06-02,1.0,-0.5544563964656165,-1.5284767575873992,-0.1474740683826354,-1.0206972723780252,-0.5510468689973108,0.0
2020-06-03,1.0,-0.554290928300437,-1.5290303990779428,-0.1473851030110935,-1.0208903616193632,-0.5507371656341545,0.0
2020-06-04,1.0,-0.5539170949613335,-1.5316297612757577,-0.1443393054421442,-1.023007829386618,-0.5504106825495941,0.0
2020-06-05,1.0,-0.5461966961198617,-1.5274202842873608,-0.138109873223204,-1.0230023050326547,-0.5674222051479062,0.0
2020-06-08,1.0,-0.5521778802285934,-1.507179561062287,-0.17038851270230032,-1.0210824568986216,-0.5515535705710032,0.0
2020-06-09,1.0,-0.5555930243761442,-1.5104538009442143,-0.17169284131419213,-1.025387802293092,-0.5543404952307545,0.0
2020-06-10,1.0,-0.5493853940708605,-1.5178597252349963,-0.15950831525668838,-1.0288262231863101,-0.5648590021691975,0.0
2020-06-11,1.0,-0.5456253613412989,-1.528907303912122,-0.1547986124494122,-1.0238485257275005,-0.5647523607631528,0.0
2020-06-12,1.0,-0.5404761904761906,-1.4874761904761904,-0.18323809523809526,-1.0090476190476192,-0.5416666666666667,0.0
2020-06-15,1.0,-0.5457924330506052,-1.477175259696941,-0.19484418183550942,-1.0127704183741544,-0.534499189936148,0.0
2020-06-16,1.0,-0.5486835214017045,-1.4637908870161405,-0.18397371804027998,-1.0188068371185068,-0.5460172356330049,0.0
2020-06-17,1.0,-0.5460426179604262,-1.45771499238965,-0.18574010654490106,-1.0186929223744292,-0.5482781582952816,0.0
2020-06-18,1.0,-0.546397146254459,-1.4571700356718191,-0.1860166468489893,-1.0189774078478004,-0.5476813317479192,0.0
2020-06-19,1.0,-0.5483226266952177,-1.4586723768736616,-0.18648584344515823,-1.0193671187247204,-0.5456578634308826,0.0
2020-06-22,1.0,-0.548376360956592,-1.4584700232967243,-0.19379070983692293,-1.0123615271240434,-0.5414348880330908,0.0
2020-06-23,1.0,-0.5442429435004046,-1.4506640011423675,-0.19472606977961826,-1.0160407444428579,-0.5541910609738684,0.0
2020-06-24,1.0,-0.545458872810358,-1.4484006092916986,-0.1936881188118812,-1.017564737242955,-0.5549790555978675,0.0
2020-06-25,1.0,-0.5405982905982906,-1.4448717948717948,-0.19705603038936373,-1.015099715099715,-0.550664767331434,0.0
2020-06-26,1.0,-0.5398377070184597,-1.4433160916812982,-0.19513121055378918,-1.014948037773454,-0.5521757699425806,0.0
2020-06-29,1.0,-0.5348341232227488,-1.434218009478673,-0.2018957345971564,-1.0104739336492892,-0.557914691943128,0.0
2020-06-30,1.0,-0.5315255522897506,-1.440883663601024,-0.1964539679529724,-1.0129420688347397,-0.5588793021712335,0.0
2020-07-01,1.0,-0.5263656606812905,-1.4419860709717156,-0.18979485478751124,-1.0205618988961007,-0.5590562372672573,0.0
2020-07-02,1.0,-0.5404057199866977,-1.434604969357214,-0.20053209178583303,-1.0291700318304906,-0.5461067034063376,0.0
2020-07-06,1.0,-0.5422585395980807,-1.434747493942705,-0.1996294360777234,-1.029265048220818,-0.5449189985272459,0.0
2020-07-07,1.0,-0.5333902890502634,-1.4447766861265368,-0.19118135649532492,-1.0308035502396888,-0.5461578622620913,0.0
2020-07-08,1.0,-0.531613148033961,-1.4497462410472892,-0.1892045724043068,-1.027700042688422,-0.5449414219987668,0.0
2020-07-09,1.0,-0.5299193930772877,-1.451778093883357,-0.18667614983404457,-1.0260787102892366,-0.547131341868184,0.0
2020-07-10,1.0,-0.5581129378127233,-1.4405527757922325,-0.21267572075291877,-1.0341672623302358,-0.5197998570407434,0.0
2020-07-13,1.0,-0.5574989277033789,-1.442644045179431,-0.2117428394414526,-1.034218176619168,-0.5196587713863604,0.0
2020-07-14,1.0,-0.5377758711092044,-1.4397254397254395,-0.19776919776919777,-1.0487153820487154,-0.5426378759712093,0.0
2020-07-15,1.0,-0.538604606800515,-1.4372168439124424,-0.20086794792312462,-1.0487863035910154,-0.543468930325719,0.0
2020-07-16,1.0,-0.5422111990842315,-1.4288848612038538,-0.20280454068491843,-1.050653438901078,-0.5450252790231803,0.0
2020-07-17,1.0,-0.5418634607127523,-1.4279853060445589,-0.20409331615858023,-1.0483755546014026,-0.5484471160727065,0.0
2020-07-20,1.0,-0.559589468131025,-1.4226176202580212,-0.21380269531437343,-1.0526113855450578,-0.547263920195674,0.0
2020-07-21,1.0,-0.535811945310626,-1.43223794674982,-0.20283041496761814,-1.0605420964260015,-0.5659390741184936,0.0
2020-07-22,1.0,-0.526159162906787,-1.4421618508207739,-0.19525775175194393,-1.0647019295382547,-0.5716137083613324,0.0
2020-07-23,1.0,-0.5319936541512427,-1.4461804720926876,-0.19816354982933512,-1.0667275611749436,-0.5644440171145618,0.0
2020-07-24,1.0,-0.5255271120503338,-1.4509869842947023,-0.19091302050814082,-1.063109360741559,-0.5723548340617646,0.0
2020-07-27,1.0,-0.5286373246204114,-1.4507976167595618,-0.1918124159138958,-1.0656352104555065,-0.5680857197770517,0.0
2020-07-28,1.0,-0.5303052150925258,-1.4456140350877194,-0.18846431146359047,-1.069550588800769,-0.572650805094929,0.0
2020-07-29,1.0,-0.5219516871165644,-1.4307898773006136,-0.19478527607361965,-1.0592887269938651,-0.5860812883435583,0.0
2020-07-30,1.0,-0.5252738804535845,-1.4397943494138,-0.19661733615221985,-1.064914472419758,-0.5783201998846819,0.0
2020-07-31,1.0,-0.5236103096749375,-1.4399884593191,-0.1976341604154645,-1.0662146566647432,-0.5812175418349683,0.0
2020-08-03,1.0,-0.5239834663077959,-1.4373738344708258,-0.19321349610689226,-1.0667595885802172,-0.5850235508987792,0.0
2020-08-04,1.0,-0.5256038647342995,-1.4199516908212562,-0.1961352657004831,-1.0895169082125604,-0.5997584541062803,0.0
2020-08-05,1.0,-0.5266946900516983,-1.4192395033096585,-0.19616369522152968,-1.088901773203846,-0.6005701309368507,0.0
2020-08-06,1.0,-0.5265014253273421,-1.419529400396193,-0.19601874667826258,-1.088901773203846,-0.6006184471179399,0.0
2020-08-07,1.0,-0.5333720817591785,-1.4230843746972779,-0.1996512641673932,-1.0864574251671026,-0.6009880848590525,0.0
2020-08-10,1.0,-0.5294317135797684,-1.4275955622305119,-0.19902136524393196,-1.0868659464173247,-0.6018119277166804,0.0
2020-08-11,1.0,-0.5302097969862881,-1.430011143950773,-0.19812006395658707,-1.0853239013518097,-0.6014826299723824,0.0
2020-08-12,1.0,-0.5235439600407351,-1.4317443382959119,-0.18258086416759614,-1.0933029436011832,-0.6183017312448474,0.0
2020-08-13,1.0,-0.5173198972917978,-1.4408701128821277,-0.1674337483649048,-1.091226200280994,-0.6278765563683929,0.0
2020-08-14,1.0,-0.5200387690816574,-1.4419190695420403,-0.16961473225102983,-1.0909619578386236,-0.623600678458929,0.0
2020-08-17,1.0,-0.5234518848725651,-1.449365248570598,-0.16770035856187615,-1.0878961139645313,-0.6170171528248861,0.0
2020-08-18,1.0,-0.5218972792084969,-1.4439109559144476,-0.15606964450264318,-1.0968039187157475,-0.631262427857801,0.0
2020-08-19,1.0,-0.5187648686701948,-1.4503082973248531,-0.15303199495072098,-1.0955478953245619,-0.6374229256687867,0.0
2020-08-20,1.0,-0.5181050383457917,-1.4547616736239197,-0.15182991942529853,-1.0932919134064654,-0.6359091350354333,0.0
2020-08-21,1.0,-0.5200213561131874,-1.4518759403970296,-0.15939426297141193,-1.0929961656069505,-0.6293258263359705,0.0
2020-08-24,1.0,-0.5170672493323623,-1.4616168973051713,-0.15319252245690704,-1.0916241806263656,-0.6319980577810148,0.0
2020-08-25,1.0,-0.5166512713306431,-1.464436773785794,-0.14551023384705136,-1.0962127473382275,-0.6388740337400943,0.0
2020-08-26,1.0,-0.5157761680198356,-1.4644853906363944,-0.14711458991686516,-1.0965530652924302,-0.6377558461762847,0.0
2020-08-27,1.0,-0.49695967310405215,-1.4805175852507662,-0.13951452060125505,-1.0952473609962543,-0.6522352483339009,0.0
2020-08-28,1.0,-0.49759182680612984,-1.4789102408173191,-0.14016054487959131,-1.0954512284115787,-0.6528825103381173,0.0
2020-08-31,1.0,-0.49817278175705304,-1.4796082444087122,-0.1413536032743751,-1.0982312527408273,-0.6552160990108659,0.0
2020-09-01,1.0,-0.5014143581740148,-1.4752243464689818,-0.15304330862270776,-1.09700546234881,-0.6504096761607492,0.0
2020-09-02,1.0,-0.49746514575411915,-1.473042800038998,-0.15223749634396022,-1.0960807253582918,-0.6558447889246368,0.0
2020-09-03,1.0,-0.5070766227428014,-1.4817471937530502,-0.1611517813567594,-1.0931673987310884,-0.6372864812103465,0.0
2020-09-04,1.0,-0.4608346243222308,-1.490898528272657,-0.11817389620449265,-1.0977924089852826,-0.6735089078233927,0.0
2020-09-08,1.0,-0.4530750605326877,-1.490992736077482,-0.11312348668280872,-1.0950605326876515,-0.690363196125908,0.0
2020-09-09,1.0,-0.4384848922943473,-1.499108476699918,-0.08862223507300852,-1.089007758662233,-0.7038215025781891,0.0
2020-09-10,1.0,-0.4311613368598221,-1.5025246453474392,-0.0768453955277711,-1.0869439769175284,-0.7113729261841789,0.0
2020-09-11,1.0,-0.42914785281967527,-1.5064367374387548,-0.07704870784897684,-1.082380632145259,-0.7085214718032471,0.0
2020-09-14,1.0,-0.4370969294446049,-1.5124651073250552,-0.08210607373183174,-1.0826354798344404,-0.6984791606506883,0.0
2020-09-15,1.0,-0.4353574691090918,-1.5090629357180632,-0.07447473436222896,-1.0845232943891532,-0.7044569450454349,0.0
2020-09-16,1.0,-0.43830934385981807,-1.4978096567659944,-0.07601213113175756,-1.0875174505367544,-0.7142925913445338,0.0
2020-09-17,1.0,-0.43595667870036103,-1.4985318892900121,-0.0742719614921781,-1.0867870036101084,-0.7178820697954272,0.0
2020-09-18,1.0,-0.43709661882284945,-1.496532125999422,-0.07740102109623351,-1.0883826220980637,-0.7170792794528467,0.0
2020-09-21,1.0,-0.4320594479830148,-1.5061764138197258,-0.09008878594865856,-1.0824165219069677,-0.7145821270025091,0.0
2020-09-22,1.0,-0.42899966155780106,-1.514432142339119,-0.08872020499927477,-1.084948991925736,-0.717739206111299,0.0
2020-09-23,1.0,-0.41994483959936135,-1.5114433638167126,-0.09493395267818261,-1.0837567136013937,-0.7285043789616297,0.0
2020-09-24,1.0,-0.41015869953210166,-1.5019053591240172,-0.08344990593796729,-1.0854276204717572,-0.7427523997877575,0.0
2020-09-25,1.0,-0.4097798802857694,-1.5039100212396215,-0.08046920254875459,-1.0848619424599342,-0.748117397180923,0.0
2020-09-28,1.0,-0.40572723328351734,-1.5027720194764498,-0.07448295810634913,-1.0842211830497035,-0.7537000433881309,0.0
2020-09-29,1.0,-0.4065557965774885,-1.5039286575078332,-0.06845022897083636,-1.0845504940949626,-0.7569534827669319,0.0
2020-09-30,1.0,-0.406575395295025,-1.5040975703817971,-0.06792325491708445,-1.0850366370998843,-0.7570381797146163,0.0
2020-10-01,1.0,-0.40653935185185186,-1.5066550925925926,-0.0685763888888889,-1.0855999228395063,-0.7551118827160495,0.0
2020-10-02,1.0,-0.4067216355658421,-1.5034476107816193,-0.06755388398669174,-1.0873716186894258,-0.7566902936496456,0.0
2020-10-05,1.0,-0.397263573734162,-1.5113937466878642,-0.05747458688635159,-1.0870549694079106,-0.7645131762778822,0.0
2020-10-06,1.0,-0.40552795330664226,-1.4934638946505234,-0.056196034923544455,-1.0984515942308621,-0.7700545077420289,0.0
2020-10-07,1.0,-0.40072289156626506,-1.499421686746988,-0.053108433734939765,-1.094024096385542,-0.772,0.0
2020-10-08,1.0,-0.3998748435544431,-1.4968229517666314,-0.051554828150572836,-1.0947338018677193,-0.7707230191585636,0.0
2020-10-09,1.0,-0.40197305101058706,-1.494754571703561,-0.052117420596727616,-1.0917709335899903,-0.7717516843118383,0.0
2020-10-12,1.0,-0.3971996343165087,-1.4931434345378434,-0.04917480633209835,-1.0878602704133187,-0.78424674012414,0.0
2020-10-13,1.0,-0.38756187821406257,-1.498582207910799,-0.04815687028403902,-1.0838660066323833,-0.7879559763541116,0.0
2020-10-14,1.0,-0.3864564809919738,-1.4999279088768203,-0.04570577209592925,-1.0851155861008315,-0.7888691305810545,0.0
2020-10-15,1.0,-0.3849887078948633,-1.4987746864638896,-0.04627360530488684,-1.0838018355677286,-0.791312286771419,0.0
2020-10-16,1.0,-0.3840053828038641,-1.5014177920892007,-0.043494977651751816,-1.0827125486615081,-0.7944441774402845,0.0
2020-10-19,1.0,-0.38300735258782254,-1.5008890383968474,-0.04171272045749436,-1.083185160267192,-0.796866740352732,0.0
2020-10-20,1.0,-0.3806894565008642,-1.5019204916458613,-0.03994622623391588,-1.0810927597464952,-0.7976281928173613,0.0
2020-10-21,1.0,-0.38109873223203994,-1.501296580868229,-0.03884940453323089,-1.0825489819439107,-0.7983576642335767,0.0
2020-10-22,1.0,-0.37999328633769724,-1.4972905577135185,-0.033424447321728286,-1.0821464537476622,-0.8026662830288208,0.0
2020-10-23,1.0,-0.38231344715135235,-1.4946288125839247,-0.03601572990600422,-1.0822463073086515,-0.8004507960867063,0.0
2020-10-26,1.0,-0.38327977361024507,-1.4965705789246486,-0.03534941723823684,-1.083745023742146,-0.7974483188642141,0.0
2020-10-27,1.0,-0.37980746204320126,-1.497581301786484,-0.037980746204320126,-1.0830499544997365,-0.7910340533550457,0.0
2020-10-28,1.0,-0.376586674330603,-1.4987306605355175,-0.03415241653494276,-1.0832974086315084,-0.7972409828998419,0.0
2020-10-29,1.0,-0.35479882050794254,-1.5058023399600495,-0.0233996004946257,-1.072909730809474,-0.7991058689241891,0.0
2020-10-30,1.0,-0.3544568576182553,-1.504349893035417,-0.020727359163299264,-1.073116234846684,-0.8013311148086522,0.0
2020-11-02,1.0,-0.359895337773549,-1.5071360608943865,-0.021313035204567076,-1.0745956232159848,-0.7943862987630828,0.0
2020-11-03,1.0,-0.3628667903172112,-1.506301421981262,-0.021924192704617873,-1.0746183478384932,-0.7900318637941693,0.0
2020-11-04,1.0,-0.36232779097387174,-1.5026128266033256,-0.0195249406175772,-1.075439429928741,-0.7906888361045131,0.0
2020-11-05,1.0,-0.3174384983646964,-1.5281793619945965,-0.0,-1.0726169597573114,-0.8217756079063374,0.0
2020-11-06,1.0,-0.3141978230004733,-1.52318977756744,-0.0,-1.0756270705158544,-0.8195929957406531,0.0
