Date,IWF,IWM,MTUM,SPY,TOWN,VLUE,VXX
2019-05-13,-0.0,-0.8176599519883102,-0.0,-0.1691368333159378,1.0,-0.6225341822356747,0.0
2019-05-14,-0.0,-0.7979692788336371,-0.0,-0.18385837021608956,1.0,-0.6216610257745379,0.0
2019-05-15,-0.0,-0.8045183558205209,-0.0,-0.18700972701600252,1.0,-0.6232873130425688,0.0
2019-05-16,-0.0,-0.8056666405290259,-0.0,-0.18298962335659585,1.0,-0.6251078177683683,0.0
2019-05-17,-0.0,-0.8050151657776382,-0.0,-0.18426419830561658,1.0,-0.6255098839033574,0.0
2019-05-20,-0.0,-0.7975126717876365,-0.0,-0.18738569263729948,1.0,-0.6278413544442702,0.0
2019-05-21,-0.0,-0.797260202347651,-0.0,-0.18689707458628532,1.0,-0.6301534600402604,0.0
2019-05-22,-0.0,-0.7941260558804418,-0.0,-0.18487329434697855,1.0,-0.6200909681611436,0.0
2019-05-23,-0.0,-0.796009560428141,-0.0,-0.18777927881118153,1.0,-0.6141535903564377,0.0
2019-05-24,-0.0,-0.7851404581735255,-0.0,-0.1861459521094641,1.0,-0.620166891261532,0.0
2019-05-28,-0.0,-0.7945847907760072,-0.0,-0.17670682730923692,1.0,-0.6196916699054281,0.0
2019-05-29,-0.0,-0.8093983991737671,-0.0,-0.17487735605473795,1.0,-0.5977020397624581,0.0
2019-05-30,-0.0,-0.80988406620362,-0.0,-0.17439128301789356,1.0,-0.5977949340287639,0.0
2019-05-31,-0.0,-0.8099147947327654,-0.0,-0.17159824425509942,1.0,-0.6004905757810484,0.0
2019-06-03,-0.0,-0.8130922950144212,-0.0,-0.17171405026782036,1.0,-0.590389369592089,0.0
2019-06-04,-0.0,-0.8089534554259072,-0.0,-0.1855343481956572,1.0,-0.5813048965819231,0.0
2019-06-05,-0.0,-0.7941296893392701,-0.0,-0.18417012129586982,1.0,-0.5806847842775986,0.0
2019-06-06,-0.0,-0.7956615164227975,-0.0,-0.17681367031617723,1.0,-0.5855929601964597,0.0
2019-06-07,-0.0,-0.7971240692884374,-0.0,-0.17792902284880896,1.0,-0.5836041245554333,0.0
2019-06-10,-0.0,-0.8025728068608182,-0.0,-0.16521605962377803,1.0,-0.5845733683861252,0.0
2019-06-11,-0.0,-0.8068222529300374,-0.0,-0.1634423460770766,1.0,-0.5887199959056246,0.0
2019-06-12,-0.0,-0.8081637875879719,-0.0,-0.16230326295585415,1.0,-0.5887396033269354,0.0
2019-06-13,-0.0,-0.8026251947189663,-0.0,-0.16550473709747443,1.0,-0.5855869659592942,0.0
2019-06-14,-0.0,-0.8010210593490747,-0.0,-0.1669687300574346,1.0,-0.5846585832801532,0.0
2019-06-17,-0.0,-0.7962428852191225,-0.0,-0.17631894637433318,1.0,-0.5798259271548534,0.0
2019-06-18,-0.0,-0.7926169702535845,-0.0,-0.17763661411296494,1.0,-0.5808969845400276,0.0
2019-06-19,-0.0,-0.7877648142462388,-0.0,-0.17963872684474463,1.0,-0.5911626240917,0.0
2019-06-20,-0.0,-0.7890030490148351,-0.0,-0.18017371697968174,1.0,-0.5930461964180481,0.0
2019-06-21,-0.0,-0.7909789851358279,-0.0,-0.17878011276268582,1.0,-0.5930548436699129,0.0
2019-06-24,-0.0,-0.7900207367962929,-0.0,-0.18010291595197253,1.0,-0.589974655026753,0.0
2019-06-25,-0.0,-0.7791260271868521,-0.0,-0.1875687991193713,1.0,-0.5932724061132019,0.0
2019-06-26,-0.0,-0.7741704219582138,-0.0,-0.1664532978287587,1.0,-0.6198023351085621,0.0
2019-06-27,-0.0,-0.7697208504976588,-0.0,-0.17897807230765295,1.0,-0.6099582938873679,0.0
2019-06-28,-0.0,-0.7564076328848416,-0.0,-0.1906430654320356,1.0,-0.6108865810610323,0.0
2019-07-01,-0.0,-0.7540229885057471,-0.0,-0.20025542784163472,1.0,-0.6000255427841634,0.0
2019-07-02,-0.0,-0.7586347635324728,-0.0,-0.19493903372276927,1.0,-0.5973164634457426,0.0
2019-07-03,-0.0,-0.7587833358829228,-0.0,-0.19453368007750754,1.0,-0.5962725001274795,0.0
2019-07-05,-0.0,-0.7542115860030074,-0.0,-0.19479063129189286,1.0,-0.5996126105461682,0.0
2019-07-08,-0.0,-0.759795918367347,-0.0,-0.18785714285714283,1.0,-0.6033928571428571,0.0
2019-07-09,-0.0,-0.7625500854962611,-0.0,-0.18747926396651607,1.0,-0.6020978485567721,0.0
2019-07-10,-0.0,-0.7586497459336619,-0.0,-0.19303934836452777,1.0,-0.6017159053187958,0.0
2019-07-11,-0.0,-0.7563274166773082,-0.0,-0.19994892095517813,1.0,-0.5976759034606053,0.0
2019-07-12,-0.0,-0.7486713000817661,-0.0,-0.20778822567457075,1.0,-0.598732624693377,0.0
2019-07-15,-0.0,-0.7546258433858106,-0.0,-0.21731241054998976,1.0,-0.5837507667143733,0.0
2019-07-16,-0.0,-0.763611708115853,-0.0,-0.22188107665540888,1.0,-0.5730989663289325,0.0
2019-07-17,-0.0,-0.7777692641687738,-0.0,-0.21316374224197382,1.0,-0.5631496947871172,0.0
2019-07-18,-0.0,-0.7809317166560306,-0.0,-0.21396298659859606,1.0,-0.5577536694320357,0.0
2019-07-19,-0.0,-0.7814855507575952,-0.0,-0.2129953752203797,1.0,-0.5606459360707259,0.0
2019-07-22,-0.0,-0.7637714840258447,-0.0,-0.20762571187782516,1.0,-0.5824245984115229,0.0
2019-07-23,-0.0,-0.7661813537675607,-0.0,-0.2062324393358876,1.0,-0.5818901660280971,0.0
2019-07-24,-0.0,-0.7668011439076704,-0.0,-0.20628638545603106,1.0,-0.5802522724951487,0.0
2019-07-25,-0.0,-0.7700477418366566,-0.0,-0.20276238862365648,1.0,-0.5802292629375272,0.0
2019-07-26,-0.0,-0.7733006485879168,-0.0,-0.2004238802921199,1.0,-0.5797712067820846,0.0
2019-07-29,-0.0,-0.7733661009139083,-0.0,-0.20809973632337508,1.0,-0.5785013951821417,0.0
2019-07-30,-0.0,-0.7755002690307207,-0.0,-0.20986958415537163,1.0,-0.5768274872530682,0.0
2019-07-31,-0.0,-0.7895235655737705,-0.0,-0.2038934426229508,1.0,-0.5680584016393442,0.0
2019-08-01,-0.0,-0.795656844689994,-0.0,-0.20037855535093108,1.0,-0.5617966032330673,0.0
2019-08-02,-0.0,-0.7970161476060087,-0.0,-0.19653504619085393,1.0,-0.5654988868132149,0.0
2019-08-05,-0.0,-0.7951563818632841,-0.0,-0.19512569368079177,1.0,-0.5670920389739917,0.0
2019-08-06,-0.0,-0.7923581726505687,-0.0,-0.17490561735120477,1.0,-0.566498593761877,0.0
2019-08-07,-0.0,-0.7922189836522621,-0.0,-0.17566848308199212,1.0,-0.566620200228108,0.0
2019-08-08,-0.0,-0.7927197140611929,-0.0,-0.17501077340363508,1.0,-0.567162665720297,0.0
2019-08-09,-0.0,-0.7880296101664941,-0.0,-0.16490235213865237,1.0,-0.5735327556150678,0.0
2019-08-12,-0.0,-0.7878849066128218,-0.0,-0.1725643614336194,1.0,-0.5635285209490156,0.0
2019-08-13,-0.0,-0.7811561656279176,-0.0,-0.17039691150866748,1.0,-0.5717241553329464,0.0
2019-08-14,-0.0,-0.7869788261328773,-0.0,-0.1569431172358296,1.0,-0.5707891163305335,0.0
2019-08-15,-0.0,-0.7963600099725754,-0.0,-0.15150835203191224,1.0,-0.5452754923959112,0.0
2019-08-16,-0.0,-0.7984588912994688,-0.0,-0.14752749307997307,1.0,-0.5477170145382908,0.0
2019-08-19,-0.0,-0.7956431793823683,-0.0,-0.1472545549712121,1.0,-0.5495874978190972,0.0
2019-08-20,-0.0,-0.7991290282443699,-0.0,-0.1443324623615777,1.0,-0.5450292397660819,0.0
2019-08-21,-0.0,-0.7994971872355254,-0.0,-0.14566635137153383,1.0,-0.5439836710310151,0.0
2019-08-22,-0.0,-0.8010743328939842,-0.0,-0.14023525900872896,1.0,-0.545596975951854,0.0
2019-08-23,-0.0,-0.801272966858109,-0.0,-0.13928047537356109,1.0,-0.5457348151463166,0.0
2019-08-26,-0.0,-0.7978849575014825,-0.0,-0.13473512551887726,1.0,-0.5382239573038149,0.0
2019-08-27,-0.0,-0.7979144015024218,-0.0,-0.13605811999604625,1.0,-0.5371157457744391,0.0
2019-08-28,-0.0,-0.7984107790637416,-0.0,-0.1271376749006737,1.0,-0.5421859191076672,0.0
2019-08-29,-0.0,-0.7916985415689856,-0.0,-0.13130814599116553,1.0,-0.5447276855119315,0.0
2019-08-30,-0.0,-0.7845400403602895,-0.0,-0.13705271447556236,1.0,-0.5394005020426245,0.0
2019-09-03,-0.0,-0.7927817031438489,-0.0,-0.1418547970161747,1.0,-0.5272655653758094,0.0
2019-09-04,-0.0,-0.7928515202204074,-0.0,-0.13836957591262422,1.0,-0.5286578766112369,0.0
2019-09-05,-0.0,-0.8029257995630937,-0.0,-0.13725730836258315,1.0,-0.5143467268844653,0.0
2019-09-06,-0.0,-0.8013915088561699,-0.0,-0.14177221391998823,1.0,-0.5066758127342659,0.0
2019-09-09,-0.0,-0.8011857804346229,-0.0,-0.1410196731753926,1.0,-0.5077296224612294,0.0
2019-09-10,-0.0,-0.805485552102958,-0.0,-0.12248293410975997,1.0,-0.5187785960705634,0.0
2019-09-11,-0.0,-0.7983545140674356,-0.0,-0.16104703837018536,1.0,-0.4892627145620608,0.0
2019-09-12,-0.0,-0.795417829343516,-0.0,-0.16204043667694715,1.0,-0.4902579918735007,0.0
2019-09-13,-0.0,-0.7955186193032777,-0.0,-0.17359221396876762,1.0,-0.48241033561324803,0.0
2019-09-16,-0.0,-0.7954188738473612,-0.0,-0.1732146360604277,1.0,-0.48378948401020205,0.0
2019-09-17,-0.0,-0.7516315815300064,-0.0,-0.19039207026841357,1.0,-0.5114824083615487,0.0
2019-09-18,-0.0,-0.755648781923898,-0.0,-0.1905007237310174,1.0,-0.5071759770368736,0.0
2019-09-19,-0.0,-0.744494794856093,-0.0,-0.20729944886711574,1.0,-0.4976852418860992,0.0
2019-09-20,-0.0,-0.7546406414751968,-0.0,-0.2078173659302126,1.0,-0.48966430445550624,0.0
2019-09-23,-0.0,-0.7574486868241006,-0.0,-0.20360970107163004,1.0,-0.49120871036562935,0.0
2019-09-24,-0.0,-0.761172089376715,-0.0,-0.20325362602900823,1.0,-0.48559388475107795,0.0
