Date,IWF,IWM,MTUM,NMY,SPY,VLUE,VXX
2019-03-22,-0.0,-0.05161042374352235,-0.0,1.0,-0.11389501872009124,-0.07423569958592646,0.0
2019-03-25,-0.0,-0.026910139356078805,-0.0,1.0,-0.12914156162594412,-0.07609753693367341,0.0
2019-03-26,-0.0,-0.03150471768018574,-0.0,1.0,-0.12914340759768808,-0.07434668774391147,0.0
2019-03-27,-0.0,-0.027351271291039248,-0.0,1.0,-0.1323253517649963,-0.07458652184645766,0.0
2019-03-28,-0.0,-0.026875146664690555,-0.0,1.0,-0.13039880445119617,-0.07778477651388836,0.0
2019-03-29,-0.0,-0.02377247579529737,-0.0,1.0,-0.13000148192056907,-0.081159849832049,0.0
2019-04-01,-0.0,-0.02400187765589485,-0.0,1.0,-0.12999061172052576,-0.08130744144678329,0.0
2019-04-02,-0.0,-0.02735277047135677,-0.0,1.0,-0.13547956877709036,-0.07206806702972375,0.0
2019-04-03,-0.0,-0.027528374356251002,-0.0,1.0,-0.13728371886230872,-0.07019797211347273,0.0
2019-04-04,-0.0,-0.027250410174802314,-0.0,1.0,-0.1415935753673069,-0.06476444247067097,0.0
2019-04-05,-0.0,-0.027875811347762777,-0.0,1.0,-0.14074878452084208,-0.06536439694957921,0.0
2019-04-08,-0.0,-0.028089055635089104,-0.0,1.0,-0.13970479340474898,-0.06634743545441082,0.0
2019-04-09,-0.0,-0.023293192552112953,-0.0,1.0,-0.15109665933087707,-0.06197917954551074,0.0
2019-04-10,-0.0,-0.014925373134328356,-0.0,1.0,-0.1478856748462477,-0.06967228268237671,0.0
2019-04-11,-0.0,-0.017158494194216403,-0.0,1.0,-0.1447501417548012,-0.07074180903779306,0.0
2019-04-12,-0.0,-0.018938600490407482,-0.0,1.0,-0.14370910703944206,-0.06953189496901069,0.0
2019-04-15,-0.0,-0.01975232579631569,-0.0,1.0,-0.14097714250508286,-0.07148050027724724,0.0
2019-04-16,-0.0,-0.0175920564719796,-0.0,1.0,-0.14209158217633944,-0.07225308908134478,0.0
2019-04-17,-0.0,-0.017145676575798692,-0.00202294313556186,1.0,-0.15120266436412977,-0.06314296287159245,0.0
2019-04-18,-0.0,-0.015496696919182566,-0.0,1.0,-0.15148484287213682,-0.06781502747422362,0.0
2019-04-22,-0.0,-0.01554359366897948,-0.0,1.0,-0.15121361021259785,-0.06784118126373491,0.0
2019-04-23,-0.0,-0.01864842167662896,-0.0008644963691152497,1.0,-0.14863162574717187,-0.06685026922886923,0.0
2019-04-24,-0.0,-0.020885598823485795,-0.0007538588924453452,1.0,-0.14832482667424646,-0.06586996552022444,0.0
2019-04-25,-0.0,-0.0199033266988911,-0.002101593502367383,1.0,-0.14864447219097304,-0.06558207958858217,0.0
2019-04-26,-0.0,-0.01533970013360384,-0.006358553119897075,1.0,-0.15452273739423028,-0.060863971497847495,0.0
2019-04-29,-0.0,-0.014323705856886635,-0.005912548704310718,1.0,-0.15460449007359764,-0.06208176139526254,0.0
2019-04-30,-0.0,-0.015158633991938474,-0.006206879497514775,1.0,-0.15477632978065728,-0.06027597121590544,0.0
2019-05-01,-0.0,-0.01606847318627572,-0.008867919867598745,1.0,-0.14612306400217373,-0.06402687547859595,0.0
2019-05-02,-0.0,-0.015115619061721083,-0.008958317909232249,1.0,-0.14375262209718417,-0.06610152760297129,0.0
2019-05-03,-0.0,-0.014045047824745447,-0.00868867633446467,1.0,-0.14485652576365318,-0.0665843875347115,0.0
2019-05-06,-0.0,-0.01572330915941244,-0.01023184801211569,1.0,-0.14397232106578672,-0.061354149993228024,0.0
2019-05-07,-0.0,-0.01768856328055856,-0.010804897236699772,1.0,-0.14172976693873537,-0.05900285180450388,0.0
2019-05-08,-0.0,-0.015069742224850904,-0.014207205875104737,1.0,-0.1374266844102716,-0.06549115284144118,0.0
2019-05-09,-0.0,-0.015167944010448754,-0.013677025062224304,1.0,-0.1365607826708396,-0.06675866827669484,0.0
2019-05-10,-0.0,-0.014956080373532419,-0.014179941111973486,1.0,-0.1374259279792044,-0.06539281270404455,0.0
2019-05-13,-0.0,-0.014176716711789319,-0.013746000492247107,1.0,-0.1358478956436131,-0.06684715727295103,0.0
2019-05-14,-0.0,-0.0,-0.026847202956015764,1.0,-0.13137575035906754,-0.06937061906924787,0.0
2019-05-15,-0.0,-0.0005287296961648653,-0.027149655096093545,1.0,-0.1344325992597784,-0.06749296051741734,0.0
2019-05-16,-0.0,-0.0013645583625299651,-0.0303030303030303,1.0,-0.13099760280287664,-0.06666666666666667,0.0
2019-05-17,-0.0,-0.0027868832332756314,-0.028237142892220055,1.0,-0.1299522423974562,-0.06672559635618087,0.0
2019-05-20,-0.0,-0.002685699569552261,-0.030867149847319822,1.0,-0.1263627779208516,-0.06643120807426757,0.0
2019-05-21,-0.0,-0.00445305887115571,-0.03101193616055547,1.0,-0.12494326336837715,-0.06631745525473214,0.0
2019-05-22,-0.0,-0.003400108017872048,-0.03225806451612904,1.0,-0.12433102567879414,-0.06749889527176314,0.0
2019-05-23,-0.0,-0.0036084245667435807,-0.033568167313073785,1.0,-0.1240978938583141,-0.06609308262555845,0.0
2019-05-24,-0.0,-0.0,-0.03691008141029565,1.0,-0.12135643018914122,-0.06594846054967253,0.0
2019-05-28,-0.0,-0.0,-0.03711456305925844,1.0,-0.12127110033907434,-0.06569718335720319,0.0
2019-05-29,-0.0,-0.0001588659415862153,-0.03820114872296224,1.0,-0.12147134302822925,-0.06221434681657093,0.0
2019-05-30,-0.0,-0.0,-0.038877153567198626,1.0,-0.11996483473546686,-0.06217414132040684,0.0
2019-05-31,-0.0,-0.0,-0.03921975513592031,1.0,-0.11940480695287038,-0.062033861064658274,0.0
2019-06-03,-0.0,-0.0,-0.044120867089993424,1.0,-0.11822737999659393,-0.054107972654064175,0.0
2019-06-04,-0.0,-0.0010582525452798286,-0.04329104377759667,1.0,-0.11478999160696257,-0.05724294802398706,0.0
2019-06-05,-0.0,-0.0,-0.05034189479788339,1.0,-0.1162683934568826,-0.04149853818832,0.0
2019-06-06,-0.0,-0.0,-0.048047540250987404,1.0,-0.11394683125384995,-0.04584928677545203,0.0
2019-06-07,-0.0,-0.0,-0.04770939323996085,1.0,-0.11439136687169943,-0.046331766383487814,0.0
2019-06-10,-0.0,-0.0005316256871866127,-0.056956442940856646,1.0,-0.10616806621156287,-0.04458406331178639,0.0
2019-06-11,-0.0,-0.00019290123456790125,-0.05579668209876544,1.0,-0.1060474537037037,-0.043607735339506175,0.0
2019-06-12,-0.0,-0.0013503574830301057,-0.056546219601885675,1.0,-0.10523142957041752,-0.04253626071544833,0.0
2019-06-13,-0.0,-0.0032471843652297776,-0.05776125348559288,1.0,-0.10456175082386741,-0.041561545611472586,0.0
2019-06-14,-0.0,-0.00341729659236361,-0.05864950370710267,1.0,-0.10454754027096869,-0.04091095708455092,0.0
2019-06-17,-0.0,-0.0033325686134824135,-0.05851314311933253,1.0,-0.1036839372607735,-0.04192274719569181,0.0
2019-06-18,-0.0,-0.0026565556548409693,-0.058492525418407514,1.0,-0.10402830439297704,-0.04234791218876035,0.0
2019-06-19,-0.0,-0.005673450665121557,-0.05642065618888969,1.0,-0.10435527872335289,-0.04065570604282852,0.0
2019-06-20,-0.0,-0.005467976727904788,-0.056369649711512926,1.0,-0.10450715785916039,-0.04071409603360453,0.0
2019-06-21,-0.0,-0.005789289210650359,-0.05670844462708034,1.0,-0.10609265279976794,-0.040029490324997884,0.0
2019-06-24,-0.0,-0.0051658016670900935,-0.05802151005940067,1.0,-0.10418708186646342,-0.04241522399254769,0.0
2019-06-25,-0.0,-0.002528552071234998,-0.058749516066589236,1.0,-0.10565476190476192,-0.04291279519938057,0.0
2019-06-26,-0.0,-0.0024924983060691124,-0.058452715129222725,1.0,-0.10486642145000484,-0.044138999128835545,0.0
2019-06-27,-0.0,-0.0028305310269747187,-0.05750574573605903,1.0,-0.10463287770654409,-0.044659489536712234,0.0
2019-06-28,-0.0,-0.0005926248442847986,-0.05788372458667441,1.0,-0.10621288535732859,-0.044749222935790915,0.0
2019-07-01,-0.0,-0.0006893382352941177,-0.0578076625386997,1.0,-0.10636368034055728,-0.044516737616099075,0.0
2019-07-02,-0.0,-0.0009906492376833304,-0.05721603402034455,1.0,-0.10506922463575519,-0.04482083746103849,0.0
2019-07-03,-0.0,-0.0,-0.059655656042946266,1.0,-0.10659186535764376,-0.04282536151279199,0.0
2019-07-05,-0.0,-0.0,-0.06098549462248515,1.0,-0.10681232533662395,-0.04199179762639277,0.0
2019-07-08,-0.0,-0.0,-0.06442360060514372,1.0,-0.1075945537065053,-0.03826928895612708,0.0
2019-07-09,-0.0,-0.0,-0.06445291235710397,1.0,-0.10685296074517632,-0.03838383838383839,0.0
2019-07-10,-0.0,-0.0,-0.0646711370403544,1.0,-0.10868091699145464,-0.037037933622213075,0.0
2019-07-11,-0.0,-0.0,-0.06661980536400325,1.0,-0.11028565195787329,-0.03503690327584744,0.0
2019-07-12,-0.0,-0.0,-0.06631589156684932,1.0,-0.10956064206391543,-0.036479802143446,0.0
2019-07-15,-0.0,-0.0,-0.06872201798129073,1.0,-0.10882199492835391,-0.03575631832465815,0.0
2019-07-16,-0.0,-0.0,-0.06650001213503871,1.0,-0.10949445428730918,-0.03750940465500085,0.0
2019-07-17,-0.0,-0.0,-0.06621680664109908,1.0,-0.10992038448468372,-0.03750182047672217,0.0
2019-07-18,-0.0,-0.0,-0.06512569392257157,1.0,-0.11128215073573974,-0.035683983418583795,0.0
2019-07-19,-0.0,-0.0,-0.06658746802759022,1.0,-0.11021541221679415,-0.03543330949292667,0.0
2019-07-22,-0.0,-0.0,-0.06665211909611095,1.0,-0.11064639705169238,-0.03501115313742605,0.0
2019-07-23,-0.0,-0.0,-0.06621079305035221,1.0,-0.11069484353593036,-0.03553631833557633,0.0
2019-07-24,-0.0,-0.0,-0.06629479172982478,1.0,-0.11066513066149275,-0.035675741223549384,0.0
2019-07-25,-0.0,-0.0,-0.06615134846979573,1.0,-0.11330538660980398,-0.03210642370786789,0.0
2019-07-26,-0.0,-0.0,-0.06736503405145823,1.0,-0.11162588152753752,-0.0306523606188535,0.0
2019-07-29,-0.0,-0.0,-0.06610448773868373,1.0,-0.11358679848793254,-0.03190123097799748,0.0
2019-07-30,-0.0,-0.0,-0.06622291734865844,1.0,-0.11349555644467076,-0.03271135683022345,0.0
2019-07-31,-0.0,-0.0,-0.06640956608212667,1.0,-0.11333042276067817,-0.032998617477988795,0.0
2019-08-01,-0.0,-0.0,-0.0626648916858284,1.0,-0.11602323611279196,-0.03152608011618056,0.0
2019-08-02,-0.0,-0.0,-0.07179524344433573,1.0,-0.11304368832361006,-0.023021826043893658,0.0
2019-08-05,-0.0,-0.0,-0.07145184059072646,1.0,-0.11392237062776751,-0.02117493756108155,0.0
2019-08-06,-0.0,-0.0,-0.07242101714505876,1.0,-0.10786698131381238,-0.023718936621074937,0.0
2019-08-07,-0.0,-0.0,-0.07126710434552583,1.0,-0.10546377125267538,-0.02569559675829065,0.0
2019-08-08,-0.0,-0.0,-0.07074144440970635,1.0,-0.10564921478559917,-0.026081623818570984,0.0
2019-08-09,-0.0,-0.0,-0.06886083847279882,1.0,-0.10328525833313336,-0.027729116171918117,0.0
2019-08-12,-0.0,-0.0,-0.06595581356298126,1.0,-0.10316165711132967,-0.03029721495909996,0.0
2019-08-13,-0.0,-0.0,-0.06592880646126234,1.0,-0.10166915943763087,-0.02893209691893509,0.0
2019-08-14,-0.0,-0.0,-0.06719853081473001,1.0,-0.0954731921389048,-0.029848788399160466,0.0
2019-08-15,-0.0,-0.0,-0.07214614035919065,1.0,-0.09234469032838934,-0.020174856655451833,0.0
2019-08-16,-0.0,-0.0018935359416790932,-0.07104310161187248,1.0,-0.08996662642902792,-0.02054486496721816,0.0
2019-08-19,-0.0,-0.0,-0.07121749408983452,1.0,-0.09060283687943262,-0.02021276595744681,0.0
2019-08-20,-0.0,-0.0,-0.07506073256444727,1.0,-0.08574494681478337,-0.018467416684355763,0.0
2019-08-21,-0.0,-0.00032984638582602956,-0.0796343417208557,1.0,-0.08283856375459428,-0.015220054660258222,0.0
2019-08-22,-0.0,-0.0008120895416990325,-0.08010262928700893,1.0,-0.08623449379751902,-0.009792152154979639,0.0
2019-08-23,-0.0,-0.002105758484795012,-0.0798070701723428,1.0,-0.08647726604317395,-0.00802305746720781,0.0
2019-08-26,-0.0,-0.0002458757273823602,-0.08062382184547297,1.0,-0.08465150042735543,-0.0053155990586472145,0.0
2019-08-27,-0.0,-0.0,-0.08050897013075105,1.0,-0.08298832830444647,-0.005999578976913901,0.0
2019-08-28,-0.0,-0.0,-0.08082166156148432,1.0,-0.08293777912876751,-0.0053662870905137145,0.0
2019-08-29,-0.0,-0.0,-0.08107792131875839,1.0,-0.08308879406091073,-0.004945344011223476,0.0
2019-08-30,-0.0,-0.0,-0.0812875195627292,1.0,-0.08330802831048095,-0.0033285837751979635,0.0
2019-09-03,-0.0,-0.0,-0.07823772501225747,1.0,-0.08398122854941514,-0.00515981415330018,0.0
2019-09-04,-0.0,-0.0,-0.08082599311672402,1.0,-0.08044099632503063,-0.0053899550837076355,0.0
2019-09-05,-0.0,-0.0,-0.0788133717068851,1.0,-0.08201764095871734,-0.004357806182491872,0.0
2019-09-06,-0.0,-0.0,-0.07984826270101701,1.0,-0.08314133445041774,-0.000639996276385301,0.0
2019-09-09,-0.0,-0.0,-0.0796393251890634,1.0,-0.08381617219313554,-0.0,0.0
2019-09-10,-0.0,-0.0,-0.08753315649867374,1.0,-0.07584112801898646,-0.0,0.0
2019-09-11,-0.0,-0.0,-0.09854078251264463,1.0,-0.06417068775071218,-0.0,0.0
