Date,CRK,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-08-23,1.0,-0.0,-0.779080738644022,-0.0074807925596441565,-2.8970211618816553,-2.0558700633508558,0.0
2019-08-26,1.0,-0.0,-0.7483461233130458,-0.007607832759989415,-2.8617359089706276,-1.9977507277057427,0.0
2019-08-27,1.0,-0.0,-0.7461892247043365,-0.0,-2.828646517739816,-1.9954007884362681,0.0
2019-08-28,1.0,-0.0,-0.7394555591997376,-0.0,-2.8354870449327647,-1.984585109872089,0.0
2019-08-29,1.0,-0.0,-0.7425051064110167,-0.0,-2.841734203070436,-2.0047440205574225,0.0
2019-08-30,1.0,-0.0,-0.7270758122743681,-0.0,-2.8476534296028877,-1.989104036757466,0.0
2019-09-03,1.0,-0.0,-0.729639344262295,-0.0,-2.8440655737704916,-1.983672131147541,0.0
2019-09-04,1.0,-0.0,-0.647775705913692,-0.021843367075119875,-2.91828716036228,-2.071656899307406,0.0
2019-09-05,1.0,-0.0,-0.640800161106263,-0.04161911794321004,-2.930120158421159,-2.1001543935020477,0.0
2019-09-06,1.0,-0.0,-0.6431552025844663,-0.03338268946022345,-2.9419168124915873,-2.1119262350249026,0.0
2019-09-09,1.0,-0.0,-0.6083963742929189,-0.03148640359844612,-2.994547808900702,-2.180808287330471,0.0
2019-09-10,1.0,-0.0,-0.6371334159438248,-0.0,-2.95910780669145,-2.2879664050667765,0.0
2019-09-11,1.0,-0.0,-0.5344169611307421,-0.15441696113074208,-3.1620494699646646,-2.2162544169611307,0.0
2019-09-12,1.0,-0.0,-0.5221338588218736,-0.15546484622422407,-3.1470194946864667,-2.2131747483989024,0.0
2019-09-13,1.0,-0.0,-0.5220883534136546,-0.13964630451631085,-3.1495103219897134,-2.234411329528641,0.0
2019-09-16,1.0,-0.0,-0.5523582864560797,-0.10558199913457378,-3.255877686427232,-2.2981393336218088,0.0
2019-09-17,1.0,-0.0,-0.6984628645309581,-0.06795000718287601,-3.2113920413733656,-2.205071110472633,0.0
2019-09-18,1.0,-0.0,-0.6718548271410129,-0.06541385740926696,-3.2154640654138573,-2.2198393343853104,0.0
2019-09-19,1.0,-0.0,-0.6855019123908495,-0.06285631810637224,-3.2247961319188856,-2.243414880565779,0.0
2019-09-20,1.0,-0.0,-0.6939041145419047,-0.09075131969050547,-3.2091980620435314,-2.237255043748644,0.0
2019-09-23,1.0,-0.0,-0.6944062522613792,-0.09320500759823432,-3.209059989869021,-2.2396700195383166,0.0
2019-09-24,1.0,-0.0,-0.6952553422672944,-0.09235784136182541,-3.213473379210431,-2.2426657008330313,0.0
2019-09-25,1.0,-0.0,-0.7016402919286076,-0.061420622877375534,-3.2024712768263597,-2.260423441000072,0.0
2019-09-26,1.0,-0.0,-0.6311196568554948,-0.2061085638219198,-3.317852388699896,-2.2402751072326574,0.0
2019-09-27,1.0,-0.0,-0.6137570093457944,-0.1851214953271028,-3.382429906542056,-2.2953271028037383,0.0
2019-09-30,1.0,-0.0,-0.521438762484043,-0.2546369302395434,-3.400465570323646,-2.332657505444169,0.0
2019-10-01,1.0,-0.0,-0.4820435762584523,-0.29196093163035314,-3.3936138241923364,-2.345529676934636,0.0
2019-10-02,1.0,-0.0,-0.5341483661610444,-0.3844238170704098,-3.3721228586521774,-2.255980680703343,0.0
2019-10-03,1.0,-0.0,-0.6532433445819273,-0.35898012748406455,-3.3373828271466066,-2.149456317960255,0.0
2019-10-04,1.0,-0.0,-0.6951887712977558,-0.4008106282368836,-3.2795166253846735,-2.1303009832620283,0.0
2019-10-07,1.0,-0.0,-0.7533854950346073,-0.4064098705988564,-3.232922058380981,-2.1306048751128497,0.0
2019-10-08,1.0,-0.0,-0.7576394624221038,-0.41985134019070497,-3.2064719573541556,-2.124108416547789,0.0
2019-10-09,1.0,-0.0,-0.75462172395872,-0.36892122652015735,-3.201128517336105,-2.099784690771401,0.0
2019-10-10,1.0,-0.0,-0.8273233208812991,-0.47404132042387737,-3.1655104063429134,-2.156819394678661,0.0
2019-10-11,1.0,-0.0,-0.8726149092313634,-0.6282734646581691,-3.0809578988026263,-2.1431440710699112,0.0
2019-10-14,1.0,-0.0,-0.8098569651741293,-0.7193718905472636,-3.146455223880597,-2.0980254975124377,0.0
2019-10-15,1.0,-0.0,-0.810052827843381,-0.7165941578620261,-3.1403045369794906,-2.1018489745183344,0.0
2019-10-16,1.0,-0.0,-0.8411819741150787,-0.7472321846249804,-3.126305941057227,-2.081942928426633,0.0
2019-10-17,1.0,-0.0,-0.8061839530332681,-0.8024266144814091,-3.121017612524462,-2.098160469667319,0.0
2019-10-18,1.0,-0.0,-0.8919748229740363,-0.8420141620771048,-3.054209284028324,-2.079543666404406,0.0
2019-10-21,1.0,-0.0,-0.8604393867551762,-0.8583847004899635,-3.074996048680259,-2.1088193456614506,0.0
2019-10-22,1.0,-0.0,-0.8646705640701533,-0.8544003792068257,-3.0763943750987517,-2.1045188813398643,0.0
2019-10-23,1.0,-0.0,-0.8624990133396481,-0.832346672981293,-3.0899044912779225,-2.108532638724445,0.0
2019-10-24,1.0,-0.0,-0.8425606922522234,-0.9446358464866598,-3.1195417033891513,-2.105440269209198,0.0
2019-10-25,1.0,-0.0,-0.8520662485930214,-0.8968483679048078,-3.153722463418556,-2.1371603151632095,0.0
2019-10-28,1.0,-0.0,-0.9392928088994835,-0.9065554231227653,-3.025586015097338,-2.0745331744139848,0.0
2019-10-29,1.0,-0.0,-0.9337315360400356,-1.0348696424247315,-3.0255872144644442,-2.0774880942771814,0.0
2019-10-30,1.0,-0.0,-0.9535109743257472,-1.0427634243135986,-3.0270511055317084,-2.075807888555924,0.0
2019-10-31,1.0,-0.0,-0.9457514754628508,-1.0381599159188293,-2.9631336405529956,-2.137602069690355,0.0
2019-11-01,1.0,-0.0,-0.9746661270740591,-1.0626467017401862,-2.9520841764467827,-2.1044921084581145,0.0
2019-11-04,1.0,-0.0,-0.9417239983812222,-1.0955888304330232,-2.986968838526912,-2.0696074463779848,0.0
2019-11-05,1.0,-0.0,-0.9745484400656814,-1.2504105090311985,-2.945894909688013,-2.0392446633825942,0.0
2019-11-06,1.0,-0.0,-0.9586584758426033,-1.2570977917981074,-2.951104100946372,-2.134650506392163,0.0
2019-11-07,1.0,-0.0,-1.0013297872340425,-1.2464261968085106,-2.939827127659574,-2.12358710106383,0.0
2019-11-08,1.0,-0.0,-0.9996658312447786,-1.2487886382623226,-2.9610693400167083,-2.1446950710108603,0.0
2019-11-11,1.0,-0.0,-0.9545036380362967,-1.3247470101195953,-2.9248975495525635,-2.159153633854646,0.0
2019-11-12,1.0,-0.0,-0.9832927545965915,-1.3195365628410713,-2.9356896985979346,-2.157081689194862,0.0
2019-11-13,1.0,-0.0,-1.0087261527932245,-1.5306698605526563,-2.8775772093421166,-2.13816408589272,0.0
2019-11-14,1.0,-0.0,-0.9934618031658637,-1.5937715072264282,-2.8814521679284244,-2.1342911218169305,0.0
2019-11-15,1.0,-0.0,-0.9898823936354202,-1.6418194396402628,-2.86942234520927,-2.1464026288481493,0.0
2019-11-18,1.0,-0.0,-0.9978249521489473,-1.681311988863755,-2.885592483034627,-2.135548982077606,0.0
2019-11-19,1.0,-0.0,-1.1794527896995708,-1.6672925608011446,-2.916845493562232,-2.177843347639485,0.0
2019-11-20,1.0,-0.0,-1.22289265129683,-1.7250540345821326,-2.9284942363112396,-2.1293227665706054,0.0
2019-11-21,1.0,-0.0,-1.1533351533351532,-1.8797888797888798,-2.8614068614068615,-2.2055692055692058,0.0
2019-11-22,1.0,-0.0,-1.1462216968264072,-1.8835136855506047,-2.866599981813222,-2.197053741929617,0.0
2019-11-25,1.0,-0.0,-1.1478150268011267,-1.8889797401653492,-2.8649950031797946,-2.1833378758971564,0.0
2019-11-26,1.0,-0.0,-1.0809081899270203,-1.8860257680872148,-2.836381656005045,-2.206414992341652,0.0
2019-11-27,1.0,-0.0,-0.9876422475106685,-1.8514402560455192,-2.835970839260313,-2.2153271692745378,0.0
2019-11-29,1.0,-0.0,-0.9811522048364154,-1.8506401137980086,-2.84148293029872,-2.2172830725462305,0.0
2019-12-02,1.0,-0.0,-1.0125769091567138,-1.975117625769092,-2.8466340933767644,-2.2137169743032934,0.0
2019-12-03,1.0,-0.0,-0.9909698392631389,-1.9459996387935705,-2.8423333935344046,-2.250767563662633,0.0
2019-12-04,1.0,-0.0,-1.0582173205568612,-1.931025131079371,-2.817573675646357,-2.233230880491774,0.0
2019-12-05,1.0,-0.0,-1.003402883496015,-1.9559416136831735,-2.6876511148920925,-2.307871406823677,0.0
2019-12-06,1.0,-0.0,-1.084055854704755,-2.0253719083690793,-2.750935475038788,-2.2662225061604455,0.0
2019-12-09,1.0,-0.0,-0.984762979683973,-2.1874529721595186,-2.876222723852521,-2.3571294206170053,0.0
2019-12-10,1.0,-0.0,-0.92329269608372,-2.907433380084152,-3.495846369619161,-2.462077894055454,0.0
2019-12-11,1.0,-0.0,-0.8834590460002124,-2.8668862211834694,-3.416551577605439,-2.4567088069690852,0.0
2019-12-12,1.0,-0.0,-0.8850281585378812,-2.8673892253745614,-3.4178089469769417,-2.455637020507916,0.0
2019-12-13,1.0,-0.0,-0.8913066553444433,-2.9512790574249017,-3.3803205604500586,-2.3915720199554187,0.0
2019-12-16,1.0,-0.0,-0.8538414757753902,-2.879282383944861,-3.245590918305291,-2.1570038516115955,0.0
2019-12-17,1.0,-0.0,-0.768235902741852,-3.0814278323848936,-3.3777547853078116,-2.119089498189343,0.0
2019-12-18,1.0,-0.0,-0.8297991071428571,-3.428794642857143,-3.6568080357142856,-2.2453125,0.0
2019-12-19,1.0,-0.0,-0.8443797581728617,-3.4431258396775637,-3.654500671742051,-2.2535826242722794,0.0
2019-12-20,1.0,-0.0,-0.9085092052088011,-3.4797934440951948,-3.637629097440503,-2.1998203861697347,0.0
2019-12-23,1.0,-0.0,-0.9411830732966662,-3.4631271747670898,-3.6534964642496353,-2.1667976203838815,0.0
2019-12-24,1.0,-0.0,-0.9487582874480279,-3.448027868299809,-3.6754691538375095,-2.1649623553208226,0.0
2019-12-26,1.0,-0.0,-0.941084053417125,-3.443160139153855,-3.654920884300303,-2.1828077656828637,0.0
2019-12-27,1.0,-0.0,-0.9874072408365189,-3.4772880593658644,-3.613672138520351,-2.165167528671014,0.0
2019-12-30,1.0,-0.0,-0.9972748949699104,-3.5676166685591006,-3.673555126603838,-2.116157601907574,0.0
2019-12-31,1.0,-0.0,-1.034144113280804,-3.5954093867762937,-3.6819687107456893,-2.1080278634235468,0.0
2020-01-02,1.0,-0.0,-1.038430652747505,-3.6186761500516234,-3.695422737180223,-2.1194218194332914,0.0
2020-01-03,1.0,-0.0,-1.0693034651732587,-3.732936646832342,-3.6767005016917516,-2.1883094154707736,0.0
2020-01-06,1.0,-0.0,-1.1474189675870348,-3.939495798319328,-3.7290516206482596,-2.1888355342136854,0.0
2020-01-07,1.0,-0.0,-1.1344980256072754,-3.9277252602608588,-3.7269355031709943,-2.176857724063659,0.0
2020-01-08,1.0,-0.0,-1.123733460483967,-3.9241864346167596,-3.7205864822982475,-2.1519847419239477,0.0
2020-01-09,1.0,-0.0,-1.1471539844218095,-3.939245056920312,-3.7217495506291196,-2.1750748951467944,0.0
2020-01-10,1.0,-0.0,-1.1766398848782826,-3.921813167046408,-3.6950473677899027,-2.198345125314786,0.0
2020-01-13,1.0,-0.0,-1.179185194087249,-3.939069823338541,-3.7036413892560986,-2.1958899170772743,0.0
2020-01-14,1.0,-0.0,-1.1601375414466413,-4.116050595603586,-3.8198452658725284,-2.1844529043350116,0.0
2020-01-15,1.0,-0.0,-1.1733692986758215,-4.109489946051987,-3.8095880333496814,-2.168464933791074,0.0
2020-01-16,1.0,-0.0,-1.1330450895614577,-4.105867819641754,-3.863743051266214,-2.2506485484867205,0.0
2020-01-17,1.0,-0.0,-1.0838749233599019,-4.080931943592888,-3.8270999386879216,-2.2705088902513797,0.0
2020-01-21,1.0,-0.0,-1.100355348609239,-4.055017767430462,-3.837274843769146,-2.2607523587795613,0.0
2020-01-22,1.0,-0.0,-1.1127764127764126,-4.047788697788698,-3.8550368550368552,-2.2694103194103197,0.0
2020-01-23,1.0,-0.0,-1.1034183799851374,-4.076789695318306,-3.882214515729502,-2.323012137726034,0.0
2020-01-24,1.0,-0.0,-1.1166169895678093,-4.097988077496274,-3.8981619473422753,-2.306507699950323,0.0
2020-01-27,1.0,-0.0,-1.0295085965126205,-4.028167296671137,-3.827094256797951,-2.3088647725887084,0.0
2020-01-28,1.0,-0.0,-1.0730773830881473,-3.9379260853964833,-3.726826934577203,-2.2223418251405334,0.0
2020-01-29,1.0,-0.0,-1.089384136113108,-3.9629762760603877,-3.711119098969566,-2.2184279894560266,0.0
2020-01-30,1.0,-0.0,-1.075557687694891,-3.9685775965459347,-3.720556488366515,-2.228591988486448,0.0
2020-01-31,1.0,-0.0,-1.1316043425814235,-3.972617611580217,-3.720386007237636,-2.238118214716526,0.0
2020-02-03,1.0,-0.0,-1.084228107850155,-3.942257217847769,-3.6818181818181817,-2.222023383440706,0.0
2020-02-04,1.0,-0.0,-1.0431568907963757,-3.9203624225083455,-3.6939675727229377,-2.2643061516452074,0.0
2020-02-05,1.0,-0.0,-1.0420954162768943,-3.8158325537885878,-3.6274555659494854,-2.2077876520112256,0.0
2020-02-06,1.0,-0.0,-1.044498948843728,-3.848750291987853,-3.614809623919645,-2.1715720626021957,0.0
2020-02-07,1.0,-0.0,-1.0656082185384077,-3.8446182582302124,-3.600863880457623,-2.163086621526967,0.0
2020-02-10,1.0,-0.0,-1.020687237026648,-3.869682094436653,-3.626577840112202,-2.1707573632538573,0.0
2020-02-11,1.0,-0.0,-1.0075232161749146,-3.8766897848830375,-3.6378276713294935,-2.233102151169625,0.0
2020-02-12,1.0,-0.0,-0.9978813559322034,-3.8797080979284373,-3.6634887005649723,-2.229166666666667,0.0
2020-02-13,1.0,-0.0,-1.0135389686837768,-3.885919472568872,-3.666705910054156,-2.206969625618083,0.0
2020-02-14,1.0,-0.0,-1.0356391680299135,-3.8693620004673988,-3.5674222949287215,-2.212432811404534,0.0
2020-02-18,1.0,-0.0,-1.0348468848996832,-3.907426962337205,-3.5899331221400916,-2.2007509093042352,0.0
2020-02-19,1.0,-0.0,-1.109395261110456,-3.924908640811034,-3.560414947542143,-2.193681480608275,0.0
2020-02-20,1.0,-0.0,-1.117668012348611,-3.939681785799097,-3.6076941344098787,-2.2086202802184753,0.0
2020-02-21,1.0,-0.0,-1.1853892215568862,-3.973652694610778,-3.599760479041916,-2.217365269461078,0.0
2020-02-24,1.0,-0.0,-1.2287503009872383,-3.993017096075127,-3.610522513845413,-2.207079219841079,0.0
2020-02-25,1.0,-0.0,-1.3600446428571429,-3.6919642857142856,-3.10546875,-2.003125,0.0
2020-02-26,1.0,-0.0,-1.2658841266422571,-3.5861511953478353,-3.0620288606504413,-1.8548352358388973,0.0
2020-02-27,1.0,-0.0,-1.2610471992258898,-3.5774647887323945,-3.0633265240296743,-1.8496935813353403,0.0
2020-02-28,1.0,-0.0,-1.5014928343949046,-3.1423168789808917,-2.584593949044586,-1.7238256369426752,0.0
2020-03-02,1.0,-0.0,-1.3543933054393307,-3.3603556485355646,-2.9094142259414224,-1.8360878661087865,0.0
2020-03-03,1.0,-0.0,-1.6556556556556554,-2.9233233233233236,-2.6937937937937937,-1.7372372372372373,0.0
2020-03-04,1.0,-0.0,-1.7743224800155974,-2.923376876584129,-2.4356599727042307,-1.6153246246831738,0.0
2020-03-05,1.0,-0.0,-2.146839793775062,-2.6371968684361278,-2.253771243078098,-1.5096429253389345,0.0
2020-03-06,1.0,-0.0,-2.3090571295866233,-2.4794240594519277,-2.099396191360892,-1.4014862981885743,0.0
2020-03-09,1.0,-0.0,-2.276572269216624,-2.4691982346450905,-2.0747517469657963,-1.374034571533652,0.0
2020-03-10,1.0,-0.4720413026211278,-1.4563145353455123,-2.192216044479746,-1.8362192216044477,-0.9860206513105638,0.0
2020-03-11,1.0,-0.3515490854796566,-1.567077267637178,-2.0352370287420674,-1.626054497946995,-0.8855543113101904,0.0
2020-03-12,1.0,-0.41405050927863823,-1.3313101716199247,-1.7901492953816103,-1.5748569833961212,-0.8660527417329427,0.0
2020-03-13,1.0,-0.6891834117144079,-0.9713552800342027,-1.4900140475172543,-1.3957124534294265,-0.5613510047028646,0.0
2020-03-16,1.0,-0.5199644022545238,-1.4777810738653219,-1.5167012755858793,-1.3324236131711658,-0.0860872144764165,0.0
2020-03-17,1.0,-0.8053547678251316,-0.9799340773723472,-1.1480367778870064,-1.5078933672584283,-0.3415254727346325,0.0
2020-03-18,1.0,-0.7573476504123541,-1.0206453755465767,-0.9460895555432557,-1.457242486300991,-0.3536835113743289,0.0
2020-03-19,1.0,-0.7760626038484214,-0.8355576995229672,-0.880956209465616,-1.4543602937235354,-0.41298172267781524,0.0
2020-03-20,1.0,-0.7802724384859742,-0.8880633177192699,-0.8686265008345447,-1.4590534647068325,-0.38803639692026054,0.0
2020-03-23,1.0,-0.7645171470650116,-0.9501367557332211,-0.7574689669682305,-1.4162108142225962,-0.37150220913107507,0.0
2020-03-24,1.0,-0.7676341990201759,-0.9479007533055892,-0.7660011589316758,-1.3991992835695097,-0.3870831796870885,0.0
2020-03-25,1.0,-0.7424389298177588,-0.9230806514152773,-0.5248158200853044,-1.3267254749903061,-0.32982745250096934,0.0
2020-03-26,1.0,-0.7449547500362967,-0.9221797415670522,-0.5178822049073222,-1.3234283501911628,-0.33112326380486856,0.0
2020-03-27,1.0,-0.7337879144133553,-0.8959793087232542,-0.44867152598166,-1.31944509757818,-0.3046320244533271,0.0
2020-03-30,1.0,-0.7122251123196974,-0.8848427524237408,-0.5196500354693782,-1.3479782454480964,-0.2645069756443604,0.0
2020-03-31,1.0,-0.687913437913438,-0.9196749196749198,-0.5128520128520129,-1.3324985824985824,-0.27201852201852206,0.0
2020-04-01,1.0,-0.7277040302870562,-0.9907509464705038,-0.4564144342742129,-1.3718790434657595,-0.24550726026740788,0.0
2020-04-02,1.0,-0.753235750929543,-0.8988092436579282,-0.4312138184214242,-1.3965736339247894,-0.22676142514237305,0.0
2020-04-03,1.0,-0.7615887761873162,-0.8963408853919803,-0.4353967200682529,-1.4242108256706798,-0.2222959522229595,0.0
2020-04-06,1.0,-0.8177740944766734,-0.8661336713303758,-0.46175595963535315,-1.5010481158289866,-0.22824550285185005,0.0
2020-04-07,1.0,-0.7777037953010558,-0.8064301341196614,-0.43869494911062495,-1.5258251688385807,-0.20731475316275086,0.0
2020-04-08,1.0,-0.7754043767840152,-0.8041389153187442,-0.43449096098953377,-1.527117031398668,-0.21617507136060896,0.0
2020-04-09,1.0,-0.7803119551387775,-0.7768248433155835,-0.4488007162716177,-1.515338579708779,-0.1909900570189906,0.0
2020-04-13,1.0,-0.8631200575125809,-0.6383417205847113,-0.5149772346034028,-1.5612269350587107,-0.21509705248023006,0.0
2020-04-14,1.0,-0.9226467847157502,-0.578211605434836,-0.6104380242311277,-1.598518663854417,-0.19532054740766175,0.0
2020-04-15,1.0,-0.8720981595092024,-0.6193374233128834,-0.5700613496932516,-1.6120736196319019,-0.23440490797546013,0.0
2020-04-16,1.0,-0.8779807080252656,-0.6038290163051462,-0.5691132546638594,-1.622533418204965,-0.22293492630857367,0.0
2020-04-17,1.0,-0.8832156170296253,-0.6100156955071611,-0.5714636060427702,-1.6216401804983325,-0.218510888758093,0.0
2020-04-20,1.0,-0.89228515625,-0.585986328125,-0.5736328125,-1.6166503906249998,-0.214306640625,0.0
2020-04-21,1.0,-0.9044776119402984,-0.6034744311230732,-0.5854171764130168,-1.6049914362613162,-0.19525324198678737,0.0
2020-04-22,1.0,-0.9145054282267793,-0.6873743466023321,-0.5771009248090069,-1.6857659831121832,-0.161389223964616,0.0
2020-04-23,1.0,-0.8956030213596118,-0.7000650292631684,-0.5629533289980491,-1.6791055975188836,-0.16452403581611727,0.0
2020-04-24,1.0,-0.9191254618148692,-0.6832329571334582,-0.5925907181537527,-1.707677514044233,-0.15835821650893264,0.0
2020-04-27,1.0,-0.9228198116074141,-0.6851007799047909,-0.5930821432188799,-1.6925959688038086,-0.17066747695735845,0.0
2020-04-28,1.0,-0.9398169220654428,-0.6495220755575785,-0.6001618368482274,-1.7050523441055987,-0.1628483285288019,0.0
2020-04-29,1.0,-0.9727406804658495,-0.6322026140466867,-0.6185729542796115,-1.7223211107155572,-0.13980572649137976,0.0
2020-04-30,1.0,-0.9711596842744383,-0.6088342440801457,-0.6229508196721311,-1.7319368548876743,-0.12487350738716858,0.0
2020-05-01,1.0,-0.982094987608113,-0.598553436851955,-0.6221738910525517,-1.7389105255171715,-0.11612968489201356,0.0
2020-05-04,1.0,-0.9910390656463954,-0.5785843737414418,-0.6219794603302456,-1.7583064840918243,-0.08432339911397503,0.0
2020-05-05,1.0,-0.9907859624389507,-0.5812396153265192,-0.6160817682896128,-1.7580685766074213,-0.08871658023261668,0.0
2020-05-06,1.0,-0.9751810237203495,-0.5735330836454431,-0.6161797752808988,-1.747265917602996,-0.08154806491885143,0.0
2020-05-07,1.0,-0.97805,-0.5799,-0.6139,-1.74395,-0.0842,0.0
2020-05-08,1.0,-0.9750025047590422,-0.5784490532010821,-0.6281935677787798,-1.745817052399559,-0.08210600140266505,0.0
2020-05-11,1.0,-0.9914444388852754,-0.549607244709061,-0.6431680592385051,-1.7565917846600292,-0.06239055386000901,0.0
2020-05-12,1.0,-0.9884384384384384,-0.553003003003003,-0.6346846846846848,-1.7581081081081082,-0.07077077077077076,0.0
2020-05-13,1.0,-0.9854813046937152,-0.525159108989658,-0.6389220365950676,-1.7675517104216387,-0.05499204455051711,0.0
2020-05-14,1.0,-0.9868119836767194,-0.5258286055538967,-0.6346172986961282,-1.779884542649547,-0.04946750273713546,0.0
2020-05-15,1.0,-1.208988253986268,-0.6652102366225955,-0.8698859445043409,-1.9302615899676558,-0.0,0.0
2020-05-18,1.0,-1.2203534777651082,-0.6759977194982896,-0.8718358038768529,-1.933067274800456,-0.0,0.0
2020-05-19,1.0,-1.208933393339334,-0.5973222322232223,-0.9176417641764175,-1.9016089108910892,-0.0,0.0
2020-05-20,1.0,-1.2121808570464514,-0.5871667978855022,-0.9210999887526712,-1.903216736025194,-0.0,0.0
2020-05-21,1.0,-1.216668538694822,-0.5681231045714927,-0.9294619791081659,-1.9018308435358868,-0.0,0.0
2020-05-22,1.0,-1.19962072619778,-0.5704724189860003,-0.9216353393942774,-1.8858832059791397,-0.0,0.0
2020-05-26,1.0,-1.1978371146663693,-0.5692625006968058,-0.9226824237694409,-1.88466469702882,-0.0,0.0
2020-05-27,1.0,-1.1914752650176679,-0.5622239399293286,-0.8973608657243817,-1.8701965547703179,-0.0,0.0
2020-05-28,1.0,-1.1868065472921017,-0.5621773041854333,-0.8870152696913105,-1.8566955948588377,-0.0,0.0
2020-05-29,1.0,-1.1832546911006254,-0.5619444749259299,-0.8834083177877756,-1.8580599144079886,-0.0,0.0
2020-06-01,1.0,-1.1827308135388668,-0.5617422787865489,-0.8827143562455427,-1.8586318503483459,-0.0,0.0
2020-06-02,1.0,-1.1852177255504914,-0.5599912141013673,-0.8815551040579869,-1.8643676898577783,-0.0,0.0
2020-06-03,1.0,-1.1824068484881742,-0.5591834494869121,-0.8871206716786478,-1.858859682818416,-0.0,0.0
2020-06-04,1.0,-1.185427190863167,-0.5451350757742147,-0.9037447836591258,-1.856632989237865,-0.0,0.0
2020-06-05,1.0,-1.1797925470610833,-0.5496954063992097,-0.9019812304483836,-1.85670380330388,-0.0,0.0
2020-06-08,1.0,-1.1755537325676784,-0.5325676784249385,-0.9138091331692643,-1.8470330872299696,-0.0,0.0
2020-06-09,1.0,-1.187675070028011,-0.5344098423683198,-0.917559180534959,-1.8527489427143407,-0.0,0.0
2020-06-10,1.0,-1.1816534914361,-0.5351888449714537,-0.9182586736934564,-1.854578392621871,-0.0,0.0
2020-06-11,1.0,-1.168586387434555,-0.5927252686690548,-0.8832185174979333,-1.8666850372003307,-0.0,0.0
2020-06-12,1.0,-1.1385693649349955,-0.5376384356107218,-0.8963672355679204,-1.7776469958803702,-0.0,0.0
2020-06-15,1.0,-1.1295615577220182,-0.5278887645836663,-0.9005913377017741,-1.7693250226413086,-0.0,0.0
2020-06-16,1.0,-1.1314643729425506,-0.5077519379844961,-0.8976319422321333,-1.7726983115641923,-0.0,0.0
2020-06-17,1.0,-1.125112511251125,-0.4988616508709694,-0.9005135807698417,-1.7701064224069465,-0.0,0.0
2020-06-18,1.0,-1.1264690312334569,-0.49449444150344096,-0.9030174695606141,-1.7698253043938592,-0.0,0.0
2020-06-19,1.0,-1.1270261680262739,-0.4961330649433202,-0.9046509164106367,-1.7693611611399511,-0.0,0.0
2020-06-22,1.0,-1.123109465891063,-0.496351136964569,-0.8983077736647277,-1.7704389212057112,-0.0,0.0
2020-06-23,1.0,-1.121616611049314,-0.49340537104719523,-0.9011600190688066,-1.780655755071773,-0.0,0.0
2020-06-24,1.0,-1.1193287098311187,-0.49510296998252956,-0.9014241092699455,-1.7782307162899043,-0.0,0.0
2020-06-25,1.0,-1.109822934232715,-0.48303119730185495,-0.9032462057335581,-1.7737141652613826,-0.0,0.0
2020-06-26,1.0,-1.1107366647359276,-0.4773313674898636,-0.9020062134695382,-1.775525248802064,-0.0,0.0
2020-06-29,1.0,-1.1064824542971212,-0.4709497793654129,-0.8991384744694264,-1.7766337465854172,-0.0,0.0
2020-06-30,1.0,-1.1053572367383417,-0.4764207980652963,-0.8976394511329584,-1.7779296566952316,-0.0,0.0
2020-07-01,1.0,-1.10162558993183,-0.47640272679601464,-0.8811221814368118,-1.7846355532249607,-0.0,0.0
2020-07-02,1.0,-1.0911042462956175,-0.4919629299963349,-0.8753861458715116,-1.7774229017226033,-0.0,0.0
2020-07-06,1.0,-1.092414949939718,-0.49074802117733396,-0.878911778581538,-1.7798920165644494,-0.0,0.0
2020-07-07,1.0,-1.093253656235257,-0.48975205745138123,-0.8812182208942707,-1.777690412538659,-0.0,0.0
2020-07-08,1.0,-1.0900240762064273,-0.49361457133884645,-0.878990892913221,-1.7713283785198366,-0.0,0.0
2020-07-09,1.0,-1.0735910572892406,-0.5072711276716866,-0.8514723386637686,-1.742793562076282,-0.0,0.0
2020-07-10,1.0,-1.069276797689054,-0.5180542659651295,-0.8384401114206127,-1.732590529247911,-0.0,0.0
2020-07-13,1.0,-1.075082508250825,-0.5126856435643564,-0.8391604785478548,-1.729888613861386,-0.0,0.0
2020-07-14,1.0,-1.0727926078028747,-0.49271047227926074,-0.8282340862422999,-1.7397843942505133,-0.0,0.0
2020-07-15,1.0,-1.070978967299524,-0.4824215751496853,-0.8331201064428637,-1.7309758968323012,-0.0,0.0
2020-07-16,1.0,-1.0657579006483893,-0.487670393628427,-0.8349415428600603,-1.717108286108133,-0.0,0.0
2020-07-17,1.0,-1.065039402312967,-0.48823047794493907,-0.8402927028963257,-1.7236720908811787,-0.0,0.0
2020-07-20,1.0,-1.0855198721583585,-0.4940460848497345,-0.8547347801433064,-1.720552605804423,-0.0,0.0
2020-07-21,1.0,-1.0584713835991124,-0.518243278113227,-0.8434226144397997,-1.7406203230634258,-0.0,0.0
2020-07-22,1.0,-1.0435233698189552,-0.5495668413134824,-0.8317165534056129,-1.7626705400217875,-0.0,0.0
2020-07-23,1.0,-1.0499662039203452,-0.5527998752144752,-0.8354390890656683,-1.7611917017625953,-0.0,0.0
2020-07-24,1.0,-1.0205926932524956,-0.5932159096848377,-0.831652119374902,-1.7811111691841324,-0.0,0.0
2020-07-27,1.0,-1.027925949168497,-0.5891120175713838,-0.8286267126869574,-1.7839138165463861,-0.0,0.0
2020-07-28,1.0,-1.033781653882526,-0.5841126405379846,-0.8228958705474413,-1.8129137333193233,-0.0,0.0
