Date,IWF,IWM,MTUM,SPY,VLUE,VXX,WMS
2019-04-01,-0.0,-0.8488391570906898,-0.0,-0.7552011792689873,-0.7461556501055312,0.0,1.0
2019-04-02,-0.0,-0.8558329429087747,-0.0,-0.7647413158423132,-0.7259219597081856,0.0,1.0
2019-04-03,-0.0,-0.8544147157190635,-0.0,-0.7629096989966556,-0.7271571906354516,0.0,1.0
2019-04-04,-0.0,-0.8524666979048129,-0.0,-0.7584845036481692,-0.7359930383559811,0.0,1.0
2019-04-05,-0.0,-0.8449716452468037,-0.0,-0.7599409415791417,-0.7506459514781384,0.0,1.0
2019-04-08,-0.0,-0.8501058432176338,-0.0,-0.7597862975034441,-0.7502100063841941,0.0,1.0
2019-04-09,-0.0,-0.8381783272139319,-0.0,-0.7871795735507124,-0.7431198841243641,0.0,1.0
2019-04-10,-0.0,-0.8366406565316831,-0.0,-0.7928158213372798,-0.7338894120812594,0.0,1.0
2019-04-11,-0.0,-0.8270595754701114,-0.0,-0.8151175698859623,-0.7217680896155011,0.0,1.0
2019-04-12,-0.0,-0.8261279144097163,-0.0,-0.8150926891632743,-0.7231773374154695,0.0,1.0
2019-04-15,-0.0,-0.8269986893840104,-0.0,-0.8101623147494706,-0.7233928151359345,0.0,1.0
2019-04-16,-0.0,-0.8307361633530359,-0.0,-0.810720042987641,-0.7169532509403546,0.0,1.0
2019-04-17,-0.0,-0.8301645952300973,-0.0,-0.8095733960362781,-0.7193483372522673,0.0,1.0
2019-04-18,-0.0,-0.8326780253385758,-0.0,-0.8089189098363411,-0.7189568840944988,0.0,1.0
2019-04-22,-0.0,-0.8368172623061363,-0.0,-0.8125084288604182,-0.7222184760620365,0.0,1.0
2019-04-23,-0.0,-0.8367353824353049,-0.0,-0.8087654779176087,-0.728432133337832,0.0,1.0
2019-04-24,-0.0,-0.8137780023580933,-0.0,-0.8138453764527539,-0.7410476671719723,0.0,1.0
2019-04-25,-0.0,-0.8219514657870823,-0.0,-0.8108781259466191,-0.7329271986806234,0.0,1.0
2019-04-26,-0.0,-0.8086621881646019,-0.0,-0.8463356175944368,-0.720757519494987,0.0,1.0
2019-04-29,-0.0,-0.8057879114948732,-0.0,-0.8447787371829466,-0.7223421478683215,0.0,1.0
2019-04-30,-0.0,-0.7992719182930529,-0.0,-0.8437320928978326,-0.7277783395692183,0.0,1.0
2019-05-01,-0.0,-0.7942525634106853,-0.0,-0.8507825148407987,-0.7278737182946572,0.0,1.0
2019-05-02,-0.0,-0.7957043630723583,-0.0,-0.8377166363207229,-0.7383505293681301,0.0,1.0
2019-05-03,-0.0,-0.7963518662126168,-0.0,-0.8371826427054182,-0.738157051822381,0.0,1.0
2019-05-06,-0.0,-0.7901322001888574,-0.0,-0.836368541750978,-0.7459530554431404,0.0,1.0
2019-05-07,-0.0,-0.7847900266900909,-0.0,-0.8426298185749519,-0.7510388864488665,0.0,1.0
2019-05-08,-0.0,-0.7711284151171378,-0.0,-0.8284889575082232,-0.7567631066657717,0.0,1.0
2019-05-09,-0.0,-0.7701523592187395,-0.0,-0.8332102825692999,-0.7526008456943418,0.0,1.0
2019-05-10,-0.0,-0.7706655931293612,-0.0,-0.8339707461084273,-0.750167740203972,0.0,1.0
2019-05-13,-0.0,-0.7720738531648964,-0.0,-0.8310491572563081,-0.747746540227189,0.0,1.0
2019-05-14,-0.0,-0.5978872396456787,-0.0,-0.7186677040938473,-0.6760234618146995,0.0,1.0
2019-05-15,-0.0,-0.5878366380585972,-0.0,-0.6979283811778634,-0.6737200355134655,0.0,1.0
2019-05-16,-0.0,-0.5858143092492352,-0.0,-0.685837844198635,-0.6702165215344786,0.0,1.0
2019-05-17,-0.0,-0.5809178743961353,-0.0,-0.6852539177565689,-0.6794803817603393,0.0,1.0
2019-05-20,-0.0,-0.5928424153166421,-0.0,-0.6756995581737849,-0.6769661266568483,0.0,1.0
2019-05-21,-0.0,-0.5834238891010014,-0.0,-0.6782578049281918,-0.6752621222356017,0.0,1.0
2019-05-22,-0.0,-0.5819688997325024,-0.0,-0.680149328316529,-0.6774449572297834,0.0,1.0
2019-05-23,-0.0,-0.5804271821840938,-0.0,-0.686253195052443,-0.6713282604224814,0.0,1.0
2019-05-24,-0.0,-0.46930058729311264,-0.0,-0.8568512295468107,-0.8144530636600609,0.0,1.0
2019-05-28,-0.0,-0.4641354186294831,-0.0,-0.8600276364549966,-0.8163745995854532,0.0,1.0
2019-05-29,-0.0,-0.4755693193193193,-0.0,-0.8510385385385386,-0.8015202702702703,0.0,1.0
2019-05-30,-0.0,-0.47339959989997504,-0.0,-0.8486809202300575,-0.8037321830457616,0.0,1.0
2019-05-31,-0.0,-0.47322489834219583,-0.0,-0.8571160462934001,-0.797622771348139,0.0,1.0
2019-06-03,-0.0,-0.48920008752461625,-0.0,-0.8895001719233533,-0.7471788940639554,0.0,1.0
2019-06-04,-0.0,-0.4904554904554904,-0.0,-0.853020853020853,-0.8065268065268064,0.0,1.0
2019-06-05,-0.0,-0.4882697947214077,-0.0,-0.8776751731453174,-0.7537904785674175,0.0,1.0
2019-06-06,-0.0,-0.4965999126583069,-0.0,-0.8537650508453428,-0.768981221535966,0.0,1.0
2019-06-07,-0.0,-0.49802174522570797,-0.0,-0.8500887878127045,-0.7672513162403813,0.0,1.0
2019-06-10,-0.0,-0.5051552795031056,-0.0,-0.8322360248447205,-0.7681677018633539,0.0,1.0
2019-06-11,-0.0,-0.5086352543645578,-0.0,-0.8375570990551279,-0.7825542832113134,0.0,1.0
2019-06-12,-0.0,-0.5087916901320317,-0.0,-0.8402165071021839,-0.7797071522432888,0.0,1.0
2019-06-13,-0.0,-0.5314348302300109,-0.0,-0.8350492880613363,-0.7629166014708184,0.0,1.0
2019-06-14,-0.0,-0.5250444160458809,-0.002805223950378705,-0.853193279930181,-0.7358725804943428,0.0,1.0
2019-06-17,-0.0,-0.5145861283579295,-0.00340082992730336,-0.8658076191070482,-0.7362328788493339,0.0,1.0
2019-06-18,-0.0,-0.4968331721319147,-0.005460048048422826,-0.8708620635861595,-0.7468721724751177,0.0,1.0
2019-06-19,-0.0,-0.49177928629258266,-0.015289281933113286,-0.8692470573581617,-0.7375910817711901,0.0,1.0
2019-06-20,-0.0,-0.49532360643471757,-0.009539842873176206,-0.8731138545953361,-0.7395872303279711,0.0,1.0
2019-06-21,-0.0,-0.4969575935344963,-0.01142072580896808,-0.874465628607982,-0.7375105314069961,0.0,1.0
2019-06-24,-0.0,-0.49738596875684815,-0.019785242463137464,-0.8650721597846164,-0.7483329680994272,0.0,1.0
2019-06-25,-0.0,-0.4656965963732362,-0.028222131430906065,-0.8900656840252681,-0.7587919167792828,0.0,1.0
2019-06-26,-0.0,-0.4686137340402171,-0.02481412930953352,-0.8732314835147599,-0.7703987200803086,0.0,1.0
2019-06-27,-0.0,-0.4609419152276295,-0.03745682888540031,-0.87149136577708,-0.7698273155416012,0.0,1.0
2019-06-28,-0.0,-0.4480356470440567,-0.04189155265470064,-0.8782791514999373,-0.769737667880005,0.0,1.0
2019-07-01,-0.0,-0.44508906171600604,-0.043590065228299044,-0.8791708479678876,-0.7681259407927747,0.0,1.0
2019-07-02,-0.0,-0.4536589954223365,-0.03718567755690726,-0.8720762525866934,-0.7724336865868188,0.0,1.0
2019-07-03,-0.0,-0.44804542887619997,-0.04210328167158185,-0.8757608081822175,-0.7714438100018823,0.0,1.0
2019-07-05,-0.0,-0.44855179339128254,-0.043053942950387544,-0.8753255719082437,-0.7711111808453887,0.0,1.0
2019-07-08,-0.0,-0.4431746829084516,-0.048380007534848675,-0.8782807986939595,-0.7696847921637573,0.0,1.0
2019-07-09,-0.0,-0.44137563483603987,-0.04755784061696658,-0.8748824377703931,-0.7712082262210798,0.0,1.0
2019-07-10,-0.0,-0.4482466860957037,-0.048008523706558864,-0.866190341888377,-0.7712387577951176,0.0,1.0
2019-07-11,-0.0,-0.4413026459996868,-0.06203225301393456,-0.8655080632534835,-0.7625489275090026,0.0,1.0
2019-07-12,-0.0,-0.455670876578717,-0.058240590221333,-0.848912092034513,-0.7633174940602726,0.0,1.0
2019-07-15,-0.0,-0.4547045404831099,-0.05971688384737976,-0.8483172400862472,-0.7621636823849255,0.0,1.0
2019-07-16,-0.0,-0.4574857035717634,-0.05452954595168901,-0.8481922439923752,-0.7646948532858349,0.0,1.0
2019-07-17,-0.0,-0.4510561405695059,-0.055610941491681734,-0.8401458034768522,-0.7686771761480466,0.0,1.0
2019-07-18,-0.0,-0.45063843039551543,-0.05328558081594519,-0.8429772656493304,-0.7673621924634071,0.0,1.0
2019-07-19,-0.0,-0.4527660900732429,-0.04971170328814087,-0.8522050802555711,-0.7620071684587814,0.0,1.0
2019-07-22,-0.0,-0.4332710280373832,-0.039781931464174455,-0.8556386292834891,-0.7866043613707165,0.0,1.0
2019-07-23,-0.0,-0.43594378135809775,-0.037427155723145,-0.8550905294649257,-0.7878400698058524,0.0,1.0
2019-07-24,-0.0,-0.4357129508503083,-0.04061546128449511,-0.8530804211050894,-0.7853360742540334,0.0,1.0
2019-07-25,-0.0,-0.44047136577610124,-0.03769055709698538,-0.8505159460049256,-0.788820650310191,0.0,1.0
2019-07-26,-0.0,-0.39741966600349676,-0.033369506239826374,-0.8067763911496956,-0.7768433110267077,0.0,1.0
2019-07-29,-0.0,-0.3785136928459404,-0.03414163349016769,-0.8079080709373868,-0.7954819640487392,0.0,1.0
2019-07-30,-0.0,-0.38828325532236146,-0.035663596557451306,-0.8045598671296995,-0.791242639287332,0.0,1.0
2019-07-31,-0.0,-0.401840675920338,-0.0343995171997586,-0.7987024743512372,-0.7825588412794208,0.0,1.0
2019-08-01,-0.0,-0.41456726133076177,-0.03797010607521697,-0.7876386210221793,-0.773324493731919,0.0,1.0
2019-08-02,-0.0,-0.3916009702850212,-0.07686476652516677,-0.7916616130988477,-0.7720436628259552,0.0,1.0
2019-08-05,-0.0,-0.3893668585277189,-0.06919115419569827,-0.7947591638897304,-0.7760981520751287,0.0,1.0
2019-08-06,-0.0,-0.39016805214999106,-0.06886549847497159,-0.7536032533939359,-0.7775850726631183,0.0,1.0
2019-08-07,-0.0,-0.3963305489260143,-0.05850238663484487,-0.745972553699284,-0.7824880668257758,0.0,1.0
2019-08-08,-0.0,-0.3993976981334606,-0.061124694376528114,-0.742769395909118,-0.778400620192021,0.0,1.0
2019-08-09,-0.0,-0.38782051282051283,-0.05591168091168091,-0.7299679487179488,-0.794011158594492,0.0,1.0
2019-08-12,-0.0,-0.3857515719539685,-0.06020880294222327,-0.731878040099656,-0.7881124688575157,0.0,1.0
2019-08-13,-0.0,-0.3880314588137898,-0.056353852522027084,-0.7297025604636035,-0.782567559576607,0.0,1.0
2019-08-14,-0.0,-0.40214256283477545,-0.05780210724586497,-0.7031608687974571,-0.7799752781211371,0.0,1.0
2019-08-15,-0.0,-0.4222344715541501,-0.06608836925933448,-0.6775363369984624,-0.7352983840552381,0.0,1.0
2019-08-16,-0.0,-0.4112214269221888,-0.07079773724313092,-0.6674555529900715,-0.7366947587162317,0.0,1.0
2019-08-19,-0.0,-0.42295663933733413,-0.08556616797678415,-0.6176147409348322,-0.6913194150959344,0.0,1.0
2019-08-20,-0.0,-0.43009302194868343,-0.08400078689261727,-0.6155467498524577,-0.680690217238569,0.0,1.0
2019-08-21,-0.0,-0.43579231136446606,-0.08618123613490214,-0.6146977057650727,-0.6714498329167954,0.0,1.0
2019-08-22,-0.0,-0.4424140821458508,-0.06974015088013412,-0.6039675887119307,-0.6779267951941884,0.0,1.0
2019-08-23,-0.0,-0.44234478517317527,-0.07170212171190563,-0.6046459620384088,-0.6767114863164957,0.0,1.0
2019-08-26,-0.0,-0.43676437930268713,-0.0732289584721297,-0.5981012658227849,-0.6678325560737286,0.0,1.0
2019-08-27,-0.0,-0.4330499321498795,-0.07383200864050513,-0.5925115622144064,-0.6699991691821984,0.0,1.0
2019-08-28,-0.0,-0.4159592999142865,-0.08684712583294163,-0.5960682390024055,-0.6660768103519783,0.0,1.0
2019-08-29,-0.0,-0.40724870065243834,-0.0942994581444211,-0.6038095764679863,-0.6592115448413137,0.0,1.0
2019-08-30,-0.0,-0.4016610562330997,-0.09442083770211357,-0.60760995530048,-0.6555377738535401,0.0,1.0
2019-09-03,-0.0,-0.41580110497237566,-0.10779005524861879,-0.607292817679558,-0.6315745856353592,0.0,1.0
2019-09-04,-0.0,-0.4090055767213296,-0.1062061730440064,-0.6096295069294904,-0.6359118767599801,0.0,1.0
2019-09-05,-0.0,-0.44316041051595667,-0.09959229579642907,-0.6741459299873471,-0.5948544917756221,0.0,1.0
2019-09-06,-0.0,-0.4408430150979402,-0.1034966604927878,-0.6751697816691924,-0.5867991244317226,0.0,1.0
2019-09-09,-0.0,-0.39143308897513296,-0.1001581141296536,-0.72709501221791,-0.6561161420152364,0.0,1.0
