Date,CRF,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-08-26,1.0,-0.0,-0.0,-0.307295554801493,-0.5628548806696075,-0.3920144780002262,0.0
2019-08-27,1.0,-0.0,-0.0,-0.30341880341880345,-0.5600099488988378,-0.3977072310405644,0.0
2019-08-28,1.0,-0.0,-0.0,-0.298306389530408,-0.5597971290132681,-0.4060816012317167,0.0
2019-08-29,1.0,-0.0,-0.0,-0.2964751218406438,-0.5596962484415732,-0.4106313045449394,0.0
2019-08-30,1.0,-0.0,-0.0,-0.29782465989089346,-0.5587522919166082,-0.4070217534010911,0.0
2019-09-03,1.0,-0.0,-0.0,-0.2894350116434175,-0.558070131808008,-0.41333001740860487,0.0
2019-09-04,1.0,-0.0,-0.0,-0.29169022046353876,-0.5562916902204635,-0.413159977388355,0.0
2019-09-05,1.0,-0.0,-0.0,-0.2939038157597652,-0.5572589749379092,-0.4066606457439602,0.0
2019-09-06,1.0,-0.0,-0.0,-0.29784500247959966,-0.5596681844822144,-0.39666831973310485,0.0
2019-09-09,1.0,-0.0,-0.0,-0.29641150482373096,-0.557546659453611,-0.40014426111261386,0.0
2019-09-10,1.0,-0.0,-0.0,-0.2955206384273767,-0.5593453414188778,-0.3994905205257107,0.0
2019-09-11,1.0,-0.0,-0.0,-0.29599404855835343,-0.5594580581167294,-0.39888185035731194,0.0
