Date,ALEC,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-08-26,1.0,-0.9366450683945285,-0.35308675305975523,-1.00800935925126,-1.2018988480921526,-0.0,0.0
2020-08-27,1.0,-0.9130807397383852,-0.3861073522778529,-0.9990978800180423,-1.212359043752819,-0.0,0.0
2020-08-28,1.0,-0.9129728998511972,-0.38188213013482436,-0.9999549082382649,-1.2143662352888127,-0.0,0.0
2020-08-31,1.0,-0.9132512737273999,-0.3812164660264214,-1.000405789260111,-1.2139411154695883,-0.0,0.0
2020-09-01,1.0,-0.9132590956223795,-0.3778008205220684,-1.0033812722600424,-1.2139218249853478,-0.0,0.0
2020-09-02,1.0,-0.9061414196110283,-0.37399034339605614,-1.007445512386625,-1.2248544740760796,-0.0,0.0
2020-09-03,1.0,-0.9121352041959924,-0.3685390236248712,-0.9978930380598019,-1.204330479221769,-0.0,0.0
2020-09-04,1.0,-0.8562505576871599,-0.39988400107075933,-0.9535558133309538,-1.251806906397787,-0.0,0.0
2020-09-08,1.0,-0.8476974416017797,-0.4012903225806452,-0.9514571746384872,-1.248987764182425,-0.0,0.0
2020-09-09,1.0,-0.8244001590738368,-0.4351995051036189,-0.902302151915514,-1.2568158720339357,-0.0,0.0
2020-09-10,1.0,-0.8041637569832403,-0.4225296787709497,-0.8934619413407822,-1.2443697625698324,-0.0,0.0
2020-09-11,1.0,-0.8019357370187906,-0.42494659284126085,-0.8940140384531543,-1.2388716920259844,-0.0,0.0
2020-09-14,1.0,-0.799328917552728,-0.41402300854104934,-0.8926703852187555,-1.2429841380512463,-0.008715356458079136,0.0
2020-09-15,1.0,-0.7984219015650202,-0.4163651423340163,-0.891669209642966,-1.24120493482715,-0.011726753563799642,0.0
2020-09-16,1.0,-0.8012909979064898,-0.39890090718771803,-0.8923586880669923,-1.2417568039078857,-0.027128401953942775,0.0
2020-09-17,1.0,-0.7943908928337767,-0.40271295852052164,-0.8882104069437781,-1.2403716142539365,-0.03594015789244123,0.0
2020-09-18,1.0,-0.78954025996685,-0.39954636657070575,-0.890997121172468,-1.240120387333159,-0.04165576201692402,0.0
2020-09-21,1.0,-0.7854153953447824,-0.40201377386452797,-0.8959986051782756,-1.2351146369104697,-0.040275477290558796,0.0
2020-09-22,1.0,-0.7746522275048423,-0.43876562775136463,-0.8853671421024828,-1.2508804366966015,-0.05251804895228033,0.0
2020-09-23,1.0,-0.7671449951580245,-0.43331279161898056,-0.8905273351527423,-1.2483933444845496,-0.06241746632626111,0.0
2020-09-24,1.0,-0.7675063859772747,-0.4346868669074253,-0.8923192107812913,-1.254910596318154,-0.054699198449748965,0.0
2020-09-25,1.0,-0.7674725855463074,-0.4352402342889858,-0.8925881886642886,-1.253269916765755,-0.0554014180649139,0.0
2020-09-28,1.0,-0.7624197661127231,-0.43044930976875057,-0.8827925789149741,-1.2534951200211026,-0.06722061021718104,0.0
2020-09-29,1.0,-0.7668266056257428,-0.42003785711141434,-0.8875291631817581,-1.2605537703041774,-0.06708632301800413,0.0
2020-09-30,1.0,-0.7670672124653374,-0.41766803116334345,-0.8892997050926537,-1.2591223205246709,-0.06844491394867731,0.0
2020-10-01,1.0,-0.7684887459807073,-0.4213099590362507,-0.8873276659472316,-1.259613266969123,-0.06792053913579703,0.0
2020-10-02,1.0,-0.7615523545218273,-0.4076472402096824,-0.8837496145544249,-1.268886833179155,-0.08325624421831637,0.0
2020-10-05,1.0,-0.7508241395982594,-0.41409168827743836,-0.8731923871478178,-1.2671091380598656,-0.09014988352160345,0.0
2020-10-06,1.0,-0.7567721325106123,-0.41219202660715065,-0.8843814275086429,-1.2568815369130455,-0.06594897378670518,0.0
2020-10-07,1.0,-0.7562245657025336,-0.4121997111976546,-0.8846978514855817,-1.2576466984640966,-0.06498052772064937,0.0
2020-10-08,1.0,-0.7566858940744626,-0.40840762104527184,-0.8876944590106625,-1.2558119209928336,-0.061221814368117466,0.0
2020-10-09,1.0,-0.7631084094984038,-0.40871124327633707,-0.8915467704552411,-1.25595836795382,-0.053789303362924736,0.0
2020-10-12,1.0,-0.7549101089191199,-0.4061064695332663,-0.8898998294037881,-1.253226018109444,-0.07016315996675561,0.0
2020-10-13,1.0,-0.7562486368593239,-0.4031842966194111,-0.8838386041439475,-1.2471101417666302,-0.07171210468920393,0.0
2020-10-14,1.0,-0.7566059126188193,-0.4045957966338188,-0.8851050841545305,-1.243481294148426,-0.07055027470131682,0.0
2020-10-15,1.0,-0.7602025228056392,-0.4074462048797521,-0.8852952730129632,-1.2455152546811574,-0.06630003055300947,0.0
2020-10-16,1.0,-0.7634338138925295,-0.40589777195281784,-0.8848842289209262,-1.2469200524246395,-0.06758409785932722,0.0
2020-10-19,1.0,-0.7589864983342101,-0.4043047518849729,-0.8947483780466422,-1.2566193231632476,-0.06895493599859724,0.0
2020-10-20,1.0,-0.7592860588519054,-0.4039819322019032,-0.8957593299127308,-1.260711309915362,-0.06564925667675306,0.0
2020-10-21,1.0,-0.7595453348547353,-0.40538049679627836,-0.9004213113315193,-1.2592820152725357,-0.06407443166856842,0.0
2020-10-22,1.0,-0.758786922604961,-0.4044613901305987,-0.8997721097379262,-1.2574721710929968,-0.062056271364712076,0.0
2020-10-23,1.0,-0.7554029223904103,-0.40340362236416133,-0.9024411584565578,-1.2512468282439408,-0.06234141219704261,0.0
2020-10-26,1.0,-0.754427390791027,-0.4021164021164021,-0.9028816301543574,-1.2490270672088855,-0.0643228825047007,0.0
2020-10-27,1.0,-0.7535020136578533,-0.3994484328488881,-0.9202416389423919,-1.252451409560497,-0.051873577306951496,0.0
2020-10-28,1.0,-0.755006558810669,-0.3979886313948404,-0.9281591604722343,-1.2505465675557499,-0.04083952776563183,0.0
