Date,IWF,IWM,MTUM,NX,SPY,VLUE,VXX
2019-09-24,-0.0,-0.8020948772030173,-0.0,1.0,-0.9431237264505059,-0.829657169413363,0.0
2019-09-25,-0.0,-0.7912323290018565,-0.0,1.0,-0.9539126088819079,-0.8247536769955734,0.0
2019-09-26,-0.0,-0.7816657027183342,-0.010591382301908618,1.0,-1.0293160786581839,-0.793233082706767,0.0
2019-09-27,-0.0,-0.7631540591750473,-0.014174318612447164,1.0,-1.0525433610260895,-0.8139119661856872,0.0
2019-09-30,-0.0,-0.6855572541311785,-0.08382470699570503,1.0,-1.0355972919851497,-0.8348256533449808,0.0
2019-10-01,-0.0,-0.6679047410967883,-0.09882747068676719,1.0,-1.0325176607676063,-0.8421455101594932,0.0
2019-10-02,-0.0,-0.6817548746518105,-0.14517666031373697,1.0,-1.036468259785955,-0.8017885940477936,0.0
2019-10-03,-0.0,-0.7179132208823636,-0.13439469561732667,1.0,-1.0230973805967432,-0.7676782396444314,0.0
2019-10-04,-0.0,-0.7338715569518522,-0.15153064952144374,1.0,-1.002411046978885,-0.7652882297070214,0.0
2019-10-07,-0.0,-0.7353831564357879,-0.1455301455301455,1.0,-1.0012036327825802,-0.7652916073968705,0.0
2019-10-08,-0.0,-0.7373987891166388,-0.13644321248814648,1.0,-1.0075862572032972,-0.765774308848202,0.0
2019-10-09,-0.0,-0.7385958530374682,-0.10818479447071663,1.0,-1.0359403419425246,-0.7550018188432158,0.0
2019-10-10,-0.0,-0.7643862955981817,-0.15289943452710944,1.0,-1.0022175407473115,-0.7764349336585726,0.0
2019-10-11,-0.0,-0.7789559846709081,-0.20422666220188265,1.0,-0.9645793801391523,-0.7728913197157421,0.0
2019-10-14,-0.0,-0.7477191145677535,-0.24375560873466945,1.0,-0.9986165121148668,-0.7490652108884236,0.0
2019-10-15,-0.0,-0.7428976742449697,-0.23257550304252064,1.0,-0.9982080860118715,-0.7594728786351589,0.0
2019-10-16,-0.0,-0.7528186687642806,-0.2558714462299135,1.0,-0.9943064763831143,-0.7427051728658651,0.0
2019-10-17,-0.0,-0.7074720592083131,-0.31402085747392816,1.0,-0.9616491608417748,-0.7547564759092438,0.0
2019-10-18,-0.0,-0.7085284093037193,-0.323382898235889,1.0,-0.9518708565863889,-0.7616390126971048,0.0
2019-10-21,-0.0,-0.6806492727545359,-0.3264357474883791,1.0,-0.9499925026240815,-0.7916104363472785,0.0
2019-10-22,-0.0,-0.6736139745848484,-0.3308093113918356,1.0,-0.9517187090002623,-0.7923679574165011,0.0
2019-10-23,-0.0,-0.6728439059158946,-0.3316952395243276,1.0,-0.9577221742881796,-0.7891360618224107,0.0
2019-10-24,-0.0,-0.6617201695941853,-0.3855617807389461,1.0,-0.9527180496668686,-0.785622350090854,0.0
2019-10-25,-0.0,-0.6633104962337713,-0.3744274953631856,1.0,-0.9578712290397063,-0.7895075513834741,0.0
2019-10-28,-0.0,-0.6855734597156399,-0.3874123222748816,1.0,-0.9419526066350711,-0.7765687203791469,0.0
2019-10-29,-0.0,-0.6825439266615737,-0.4441558441558442,1.0,-0.9138273491214669,-0.7792207792207793,0.0
2019-10-30,-0.0,-0.6911652120655335,-0.44790231205022196,1.0,-0.9116138416781503,-0.7772163527790537,0.0
2019-10-31,-0.0,-0.68671189298992,-0.4528381434211031,1.0,-0.8945996703844239,-0.7985512245601932,0.0
2019-11-01,-0.0,-0.695500268755279,-0.4606465484143438,1.0,-0.8968747600399293,-0.7863011594870614,0.0
2019-11-04,-0.0,-0.6756403353588186,-0.4820398430889932,1.0,-0.9230059226213368,-0.7651719098530883,0.0
2019-11-05,-0.0,-0.6982822133467756,-0.5785800147349646,1.0,-0.8749079064717514,-0.7258521074876885,0.0
2019-11-06,-0.0,-0.6877345215759849,-0.5811444652908068,1.0,-0.8762116948092558,-0.7636022514071295,0.0
2019-11-07,-0.0,-0.6732051632024335,-0.5778965019693484,1.0,-0.8815661194088056,-0.7669929415435012,0.0
2019-11-08,-0.0,-0.6720780487804879,-0.5822048780487805,1.0,-0.8822634146341465,-0.7658926829268293,0.0
2019-11-11,-0.0,-0.6501192197943947,-0.6209592307391627,1.0,-0.8620959230739162,-0.7756713442520424,0.0
2019-11-12,-0.0,-0.6423879896786301,-0.6238955352255845,1.0,-0.8643756353115959,-0.7789506607240597,0.0
2019-11-13,-0.0,-0.6485179901727691,-0.6919876367094627,1.0,-0.8468854018069425,-0.7752417181803773,0.0
2019-11-14,-0.0,-0.650263481120488,-0.6853282618170292,1.0,-0.8482903443084117,-0.7782400253575815,0.0
2019-11-15,-0.0,-0.6500871908687382,-0.6869055168040584,1.0,-0.8476934051997463,-0.7785748256182626,0.0
2019-11-18,-0.0,-0.6458209251538614,-0.6968433591423465,1.0,-0.856263648997419,-0.7716894977168949,0.0
2019-11-19,-0.0,-0.6143684820393974,-0.6606025492468134,1.0,-0.8376593279258401,-0.7498648126689841,0.0
2019-11-20,-0.0,-0.6110689629011455,-0.6039374857749791,1.0,-0.823913208406039,-0.754419239814885,0.0
2019-11-21,-0.0,-0.5852934371867047,-0.6692372946710881,1.0,-0.805660522865736,-0.7957507519086913,0.0
2019-11-22,-0.0,-0.5901994125830886,-0.6836064306693461,1.0,-0.8043747101561293,-0.7864430360179316,0.0
2019-11-25,-0.0,-0.6094350164117606,-0.5673929743697185,1.0,-0.654061037781968,-0.6609749284167888,0.0
2019-11-26,-0.0,-0.5764800774318438,-0.4581384094208743,1.0,-0.6005807388288434,-0.5911276012260042,0.0
2019-11-27,-0.0,-0.5953133058277462,-0.45474471376998454,1.0,-0.5894468798349665,-0.5838060856111398,0.0
2019-11-29,-0.0,-0.5948206009140116,-0.46909538780669624,1.0,-0.6008167763264513,-0.5764431335688588,0.0
2019-12-02,-0.0,-0.6182915416142254,-0.5167973666376223,1.0,-0.5472617549294866,-0.5448413850969762,0.0
2019-12-03,-0.0,-0.6200472232105314,-0.5230132289678818,1.0,-0.5481126888119805,-0.5432933337645955,0.0
2019-12-04,-0.0,-0.6193825713169206,-0.5166406148234988,1.0,-0.5613195258564543,-0.5591702487951022,0.0
2019-12-05,-0.0,-0.6101934719663069,-0.5375427744143195,1.0,-0.5576138457488813,-0.5849565675177678,0.0
2019-12-06,-0.0,-0.6446355364463553,-0.5535113155351131,1.0,-0.581608505816085,-0.5532780055327801,0.0
2019-12-09,-0.0,-0.601188656817796,-0.6031244693496349,1.0,-0.6107658346068943,-0.5810833757853626,0.0
2019-12-10,-0.0,-0.6024883020784214,-0.7633936667996664,1.0,-0.7145707134825348,-0.5468460952519134,0.0
2019-12-11,-0.0,-0.5873711905283928,-0.7826865453482422,1.0,-0.7244390849959804,-0.5596725864211064,0.0
2019-12-12,-0.0,-0.5597674076254968,-0.7912557044015898,1.0,-0.746871779773296,-0.5824010010304725,0.0
2019-12-13,-0.0,-0.5684926443409477,-0.8362534190877504,1.0,-0.7369335403267538,-0.5546314777851703,0.0
2019-12-16,-0.0,-0.567154279818711,-0.8603485758502524,1.0,-0.7376100814326245,-0.5195843619882825,0.0
2019-12-17,-0.0,-0.5385601206181682,-0.9362608367885413,1.0,-0.7941575574820957,-0.5003392385978138,0.0
2019-12-18,-0.0,-0.5360469667318982,-1.009119373776908,1.0,-0.8392954990215263,-0.5293933463796477,0.0
2019-12-19,-0.0,-0.5394958642047905,-1.0133286291112942,1.0,-0.8380963581481047,-0.5292641812693559,0.0
2019-12-20,-0.0,-0.5464526029984653,-1.0175894227363946,1.0,-0.845197339944123,-0.5257545350804707,0.0
2019-12-23,-0.0,-0.5798352922363477,-1.024946030223075,1.0,-0.9012153194211242,-0.4917646118173823,0.0
2019-12-24,-0.0,-0.5759491138936672,-1.035244229307517,1.0,-0.8945073408809057,-0.494779373524823,0.0
2019-12-26,-0.0,-0.5809874664637809,-1.0390021222920753,1.0,-0.8946462179153486,-0.4897289072197974,0.0
2019-12-27,-0.0,-0.5963886985611221,-1.0594897424529441,1.0,-0.8813832574261417,-0.4932086574503245,0.0
2019-12-30,-0.0,-0.6076321727917473,-1.0837362991618311,1.0,-0.8946244358478402,-0.4436250805931657,0.0
2019-12-31,-0.0,-0.6174720591782584,-1.0732491758462652,1.0,-0.892739406609311,-0.4368014794564606,0.0
2020-01-02,-0.0,-0.6206007892405573,-1.0764677458323266,1.0,-0.8941773375211404,-0.43549166465329786,0.0
2020-01-03,-0.0,-0.6209960819162257,-1.0866825544290504,1.0,-0.8778123359049965,-0.4537706507250474,0.0
2020-01-06,-0.0,-0.6293558606124604,-1.0973519616603038,1.0,-0.8794167817399074,-0.45528389245390305,0.0
2020-01-07,-0.0,-0.6302630507370307,-1.097524228357358,1.0,-0.8972229008876945,-0.44694193338219723,0.0
2020-01-08,-0.0,-0.6336512594766446,-1.0970897529958425,1.0,-0.9002608624765631,-0.44497432134996334,0.0
2020-01-09,-0.0,-0.6430057520499327,-1.0932158446538571,1.0,-0.8959327703667442,-0.4473544649777669,0.0
2020-01-10,-0.0,-0.6469338562732361,-1.0942926012174694,1.0,-0.8918985169751196,-0.4523430158924705,0.0
2020-01-13,-0.0,-0.6519895629484671,-1.109711350293542,1.0,-0.87646771037182,-0.4388454011741683,0.0
2020-01-14,-0.0,-0.6427897435897436,-1.1506461538461539,1.0,-0.8985025641025641,-0.41062564102564103,0.0
2020-01-15,-0.0,-0.6445033652865593,-1.137670813787477,1.0,-0.882194574750153,-0.41476646950846424,0.0
2020-01-16,-0.0,-0.6434332735864429,-1.13858562815708,1.0,-0.8726576503177448,-0.41893433273586445,0.0
2020-01-17,-0.0,-0.6380235868239121,-1.1366002440016267,1.0,-0.8707604717364782,-0.4213501423342822,0.0
2020-01-21,-0.0,-0.6434228160662794,-1.1332087885310482,1.0,-0.8627705803517036,-0.4218413678268286,0.0
2020-01-22,-0.0,-0.6585757271815446,-1.0942026078234703,1.0,-0.8714543630892677,-0.38784353059177534,0.0
2020-01-23,-0.0,-0.6380385373506577,-1.0830282794963595,1.0,-0.8750553119594513,-0.4265658312884669,0.0
2020-01-24,-0.0,-0.6436394271272114,-1.0847274040197377,1.0,-0.8729088939703936,-0.41043848036265895,0.0
2020-01-27,-0.0,-0.6361052167994555,-1.0910437602594387,1.0,-0.8610721864114986,-0.4155022620811146,0.0
2020-01-28,-0.0,-0.6657932348737494,-1.1052882324916626,1.0,-0.8247181197395586,-0.37438462760044466,0.0
2020-01-29,-0.0,-0.6652265250307187,-1.1002814221728963,1.0,-0.8214752863767886,-0.3767093424234016,0.0
2020-01-30,-0.0,-0.6611353711790392,-1.104644700277888,1.0,-0.8171496625645097,-0.3868995633187773,0.0
2020-01-31,-0.0,-0.6807013358778625,-1.103490776081425,1.0,-0.8068940839694655,-0.3847407760814249,0.0
2020-02-03,-0.0,-0.6714061272584446,-1.0875098193244306,1.0,-0.7888845247446976,-0.3799685781618225,0.0
2020-02-04,-0.0,-0.6531202375835254,-1.0809268883591885,1.0,-0.7823844320268845,-0.39119221601344223,0.0
2020-02-05,-0.0,-0.6572105856293475,-1.0729024987370304,1.0,-0.7809038977188824,-0.3750048575758753,0.0
2020-02-06,-0.0,-0.6620077735463861,-1.0595186682894273,1.0,-0.8025990341957521,-0.4019080522947666,0.0
2020-02-07,-0.0,-0.6640769079850892,-1.055954483029233,1.0,-0.8014125956444967,-0.4024328036099666,0.0
2020-02-10,-0.0,-0.655750548417424,-1.0551551237856471,1.0,-0.8024913820119084,-0.40387026010654964,0.0
2020-02-11,-0.0,-0.6533964256384186,-1.0463024519964021,1.0,-0.7977005201204489,-0.4132806695084275,0.0
2020-02-12,-0.0,-0.6569099956898241,-1.0489400885545237,1.0,-0.7910348340582266,-0.4214568394655382,0.0
2020-02-13,-0.0,-0.661999450915794,-1.0572224183237247,1.0,-0.7907204769188533,-0.4120876965917559,0.0
2020-02-14,-0.0,-0.6624366479393393,-1.0608572663340274,1.0,-0.7853298235964328,-0.42018622559226815,0.0
2020-02-18,-0.0,-0.6618207536049664,-1.0625122784959333,1.0,-0.7868060194098464,-0.4180189383521276,0.0
2020-02-19,-0.0,-0.6498944405348346,-1.056102900930487,1.0,-0.793689889749003,-0.40992258972554535,0.0
2020-02-20,-0.0,-0.6523565948118377,-0.9434782608695653,1.0,-0.6800511508951407,-0.3777493606138107,0.0
2020-02-21,-0.0,-0.6538461538461539,-0.9433851997954562,1.0,-0.6785740375483965,-0.3767623639418511,0.0
2020-02-24,-0.0,-0.64542916457871,-0.9179611997995561,1.0,-0.643209964922328,-0.37271816164363947,0.0
2020-02-25,-0.0,-0.6639196049794839,-0.9148063147645872,1.0,-0.5565755615828639,-0.34199179358787124,0.0
2020-02-26,-0.0,-0.6502407922403853,-0.879841280607746,1.0,-0.5442582920708133,-0.3170996405073594,0.0
2020-02-27,-0.0,-0.65050717508566,-0.8806527122841538,1.0,-0.543304949621739,-0.31797672761814294,0.0
2020-02-28,-0.0,-0.7103650753127393,-0.7643285677814653,1.0,-0.4295059994894051,-0.28701812611692623,0.0
2020-03-02,-0.0,-0.7285902080861842,-0.7793773445766136,1.0,-0.41530667863669884,-0.2830164481067043,0.0
2020-03-03,-0.0,-0.7693893247192739,-0.6787878787878788,1.0,-0.3650822950315336,-0.2631902784187048,0.0
2020-03-04,-0.0,-0.8050425273390036,-0.6922539489671933,1.0,-0.2977825030376671,-0.242588092345079,0.0
2020-03-05,-0.0,-0.8598962631144641,-0.6155251679830248,1.0,-0.24820228692679477,-0.22344689378757515,0.0
2020-03-06,-0.0,-0.852452763760122,-0.6071470484684897,1.0,-0.24900246449947191,-0.225325666001643,0.0
2020-03-09,-0.0,-0.8294899091372538,-0.6629381953399106,1.0,-0.2685998740516388,-0.2377125378594776,0.0
2020-03-10,-0.006802721088435374,-0.7391752909694683,-0.6466776283973306,1.0,-0.44095173614469485,-0.3904632943224683,0.0
2020-03-11,-0.035502376659564,-0.7165054909031306,-0.6558596951319456,1.0,-0.4639567284051795,-0.4063268316669399,0.0
2020-03-12,-0.04703222519424277,-0.6522735957202904,-0.6180422876066743,1.0,-0.46573684880906896,-0.4012227741688957,0.0
2020-03-13,-0.12839580209895052,-0.5586806596701649,-0.535112443778111,1.0,-0.43022488755622185,-0.3461169415292354,0.0
2020-03-16,-0.06027887641098184,-0.7299575622852855,-0.5258812321371864,1.0,-0.3987124339617195,-0.17208926354686915,0.0
2020-03-17,-0.19270863165129734,-0.5837963228134487,-0.4454149722206312,1.0,-0.38968440345953376,-0.25224812417664244,0.0
2020-03-18,-0.1852750352609309,-0.613342736248237,-0.3752045133991537,1.0,-0.39297602256699576,-0.25404795486600845,0.0
2020-03-19,-0.18146367208115877,-0.6960945288219083,-0.41541077816220023,1.0,-0.4184600949979477,-0.2206063449246467,0.0
2020-03-20,-0.18097304906302236,-0.7074401008827238,-0.41156632159300854,1.0,-0.41763688084694567,-0.21499164198363588,0.0
2020-03-23,-0.1837506179301521,-0.7545436040594377,-0.35554973974235954,1.0,-0.4113815464247289,-0.20268108988339295,0.0
2020-03-24,-0.2005342159509915,-0.7647417472345615,-0.3259878640072003,1.0,-0.4034782103765642,-0.2086055221670586,0.0
2020-03-25,-0.2021862530208509,-0.7568425785421233,-0.2638678131849604,1.0,-0.39560501320744107,-0.19162030011802395,0.0
2020-03-26,-0.1979774078143046,-0.7557959379137439,-0.2725992281472717,1.0,-0.3979830417758246,-0.19265331417786416,0.0
2020-03-27,-0.20127649874629586,-0.7644745839981764,-0.2846763163893321,1.0,-0.4050034191930704,-0.1939252336448598,0.0
2020-03-30,-0.1906519763743753,-0.7656179009541119,-0.29432644252612455,1.0,-0.40444684234438893,-0.18454679691049525,0.0
2020-03-31,-0.17923753997679223,-0.7779413013330315,-0.2916819969999717,1.0,-0.3954093906546288,-0.18594515042594742,0.0
2020-04-01,-0.17792664925627344,-0.7704099012149426,-0.307851708867946,1.0,-0.394373793573294,-0.1880890200976496,0.0
2020-04-02,-0.17674826163152244,-0.7660410424557634,-0.30468087512013114,1.0,-0.39600881904008145,-0.1831646786138278,0.0
2020-04-03,-0.17712979167842827,-0.7670072827866539,-0.30375995031897474,1.0,-0.3935245300062101,-0.18139219782080956,0.0
2020-04-06,-0.17985672382671478,-0.7559510379061372,-0.30231836642599275,1.0,-0.3979016245487365,-0.18436935920577618,0.0
2020-04-07,-0.1766936299292214,-0.7510672958094595,-0.29830917874396135,1.0,-0.3973991686327379,-0.18520390967307043,0.0
2020-04-08,-0.17836273738622319,-0.7503371165299472,-0.30239352736262504,1.0,-0.39790987751432744,-0.18030115743341948,0.0
2020-04-09,-0.1782372938499143,-0.7527884696429072,-0.30331806815946954,1.0,-0.3974657938358666,-0.17773157643356838,0.0
2020-04-13,-0.1681388457739523,-0.7878368844362917,-0.2958938902215324,1.0,-0.3984478622830535,-0.1717510935515733,0.0
2020-04-14,-0.16468293234570694,-0.801023437279127,-0.2855163834779904,1.0,-0.4013174634587656,-0.17466285940459697,0.0
2020-04-15,-0.1367424777510948,-0.8224042943918634,-0.26320101709280974,1.0,-0.40748693318265294,-0.19542308235626502,0.0
2020-04-16,-0.13413532135999096,-0.8263300576075906,-0.2626228397153507,1.0,-0.408025528069581,-0.19278775556308594,0.0
2020-04-17,-0.12919159986451395,-0.830162583267472,-0.2560404200067743,1.0,-0.4087444958789658,-0.19848707237213503,0.0
2020-04-20,-0.12962858433054864,-0.8293350643486114,-0.2559832919394897,1.0,-0.40898058252427183,-0.19840821855949423,0.0
2020-04-21,-0.13118504292815183,-0.8265363759602349,-0.2558461364663353,1.0,-0.409794396746498,-0.2008585630366019,0.0
2020-04-22,-0.12122064407256364,-0.8404443819434678,-0.2456757136830263,1.0,-0.41139080298129665,-0.19381240331880187,0.0
2020-04-23,-0.11060270050248434,-0.8509109283328187,-0.23779580608034134,1.0,-0.4093422788647784,-0.1984672823737473,0.0
2020-04-24,-0.11089270169329701,-0.8571227991350987,-0.2326247507792536,1.0,-0.40731796355058836,-0.2001628710229985,0.0
2020-04-27,-0.12481714864408686,-0.8567007989197704,-0.2195060200292562,1.0,-0.4084336671542703,-0.20364014853156293,0.0
2020-04-28,-0.12486998566328396,-0.8605684086245187,-0.21316728979844263,1.0,-0.4070221797430636,-0.20549293003120345,0.0
2020-04-29,-0.09744799363419347,-0.899539615778106,-0.19327611685801976,1.0,-0.4078947368421052,-0.24371944981243604,0.0
2020-04-30,-0.09668154804219867,-0.9041715244405266,-0.19265220234879293,1.0,-0.40805300423692664,-0.24201666334916258,0.0
2020-05-01,-0.09219757434601075,-0.9032294714119351,-0.19439316045104668,1.0,-0.40676570000284035,-0.24375834351123354,0.0
2020-05-04,-0.09380932143363083,-0.9014307975633943,-0.19439014024649387,1.0,-0.4107947301317467,-0.23283751239552347,0.0
2020-05-05,-0.09306016038992321,-0.900932301850435,-0.18872736546799287,1.0,-0.4134716200515742,-0.2375244410439514,0.0
2020-05-06,-0.08984784518176409,-0.9016802198736293,-0.17901566882951292,1.0,-0.4150964780551384,-0.24778284645680446,0.0
2020-05-07,-0.0873300335665927,-0.905899755362121,-0.17198611822267734,1.0,-0.4240484724355692,-0.2553621209535188,0.0
2020-05-08,-0.09175228310502283,-0.910816210045662,-0.1680365296803653,1.0,-0.42910958904109586,-0.25419520547945207,0.0
2020-05-11,-0.09424113637011894,-0.9037907527311103,-0.17148235831027694,1.0,-0.4320146039533358,-0.2508057845346416,0.0
2020-05-12,-0.0897124052081843,-0.9067391615395621,-0.15335527257118328,1.0,-0.4414365431392188,-0.27045356989555014,0.0
2020-05-13,-0.08532188841201717,-0.9153934191702432,-0.14932761087267526,1.0,-0.44237482117310445,-0.2687839771101574,0.0
2020-05-14,-0.08541779823332667,-0.9131528544066778,-0.1529115805723107,1.0,-0.4450415940081759,-0.26219947971756097,0.0
2020-05-15,-0.0970360419584417,-0.9163117729442364,-0.1558007259839369,1.0,-0.44416497556235174,-0.24489095949924258,0.0
2020-05-18,-0.09822935438656713,-0.9032294974112531,-0.15029034011270345,1.0,-0.4476100574959238,-0.26113447180983435,0.0
2020-05-19,-0.09018438333381126,-0.9243254093424713,-0.1265735669429071,1.0,-0.44788231583173227,-0.27858228428870474,0.0
2020-05-20,-0.08850344036697248,-0.9274082568807339,-0.12511467889908257,1.0,-0.4482798165137615,-0.27769495412844036,0.0
2020-05-21,-0.09248008253567949,-0.9251733822433658,-0.12775835387172582,1.0,-0.4474981372155672,-0.2729409067461455,0.0
2020-05-22,-0.09256605720181121,-0.9305324697655758,-0.12494984811142318,1.0,-0.4467243652203817,-0.2710494640912478,0.0
2020-05-26,-0.09195303550973653,-0.9323024054982818,-0.12697594501718212,1.0,-0.44455899198167237,-0.2678980526918671,0.0
2020-05-27,-0.08678337105692921,-0.9363665014468671,-0.11849984242042232,1.0,-0.4453198865427041,-0.2781136292009283,0.0
2020-05-28,-0.07713917156370934,-0.9398882040991831,-0.11480579045435002,1.0,-0.4442597104772825,-0.29046868281496346,0.0
2020-05-29,-0.07507877399026067,-0.9442566599828128,-0.11297622457748496,1.0,-0.4409051847608135,-0.291291893440275,0.0
2020-06-01,-0.07591098907385162,-0.957153480922144,-0.09887878267833647,1.0,-0.4387906870316343,-0.28951432984383046,0.0
2020-06-02,-0.07747809654698505,-0.9593426100899044,-0.09832216686709042,1.0,-0.4383840119108973,-0.28966958712706864,0.0
2020-06-03,-0.07775867010604759,-0.9601605044425338,-0.09624534250501576,1.0,-0.4407280022929206,-0.29128690169102894,0.0
2020-06-04,-0.07595806839663172,-0.9622501002463194,-0.0934295698000802,1.0,-0.43953714842183655,-0.2929770292719253,0.0
2020-06-05,-0.07801804382070743,-0.960504081340398,-0.09331232994415006,1.0,-0.4400114563940999,-0.29225261348990406,0.0
2020-06-08,-0.07828102200223169,-0.9671540156218706,-0.08992589625475667,1.0,-0.4358959686418129,-0.2898629509885268,0.0
2020-06-09,-0.09400533241592844,-0.9619276970270347,-0.09698689831140161,1.0,-0.44127175253003065,-0.2726986038244316,0.0
2020-06-10,-0.09546197288077289,-0.9628758994352551,-0.10205544247914458,1.0,-0.44202046842301407,-0.26431212911733515,0.0
2020-06-11,-0.09846594982078853,-0.9584516129032258,-0.10721146953405018,1.0,-0.4422652329749103,-0.260989247311828,0.0
2020-06-12,-0.10396265087679343,-0.9289455704850832,-0.12781826463220225,1.0,-0.43680255067182877,-0.2492029150535186,0.0
2020-06-15,-0.10617276920448722,-0.9237799669722682,-0.13356300894026538,1.0,-0.438443141051193,-0.24525938158419225,0.0
2020-06-16,-0.10663554328332717,-0.9212331691764639,-0.134845853852942,1.0,-0.43923823621509295,-0.24466964616129125,0.0
2020-06-17,-0.1061649684066716,-0.9210166790003985,-0.13559514999715377,1.0,-0.43923265213183815,-0.24423635225138043,0.0
2020-06-18,-0.10444064901793339,-0.9242243097068034,-0.13336179903216624,1.0,-0.43896954170224883,-0.24557358383148306,0.0
2020-06-19,-0.10452862432355454,-0.9234406152093421,-0.13423526060951294,1.0,-0.4390487040729137,-0.24690971233266876,0.0
2020-06-22,-0.10408477183387456,-0.9236028029396685,-0.13815302227539453,1.0,-0.4369338574602632,-0.24574146869481,0.0
2020-06-23,-0.10146330353584239,-0.9223936685076581,-0.13741957524340945,1.0,-0.4365427318795194,-0.2490462904970677,0.0
2020-06-24,-0.10061730151053963,-0.9181577674736153,-0.1366312974710551,1.0,-0.43683327169800584,-0.25246778368844763,0.0
2020-06-25,-0.09793785150258479,-0.9204681020280635,-0.1366244390160768,1.0,-0.4373118218485486,-0.24811111742316652,0.0
2020-06-26,-0.09804366961015361,-0.9176012947556716,-0.13600613305318152,1.0,-0.4375479144779806,-0.25014906726482866,0.0
2020-06-29,-0.09338510372973587,-0.9146355288516042,-0.13878811926085477,1.0,-0.4341627933340891,-0.2532025847409591,0.0
2020-06-30,-0.08977719528178245,-0.9346116587839762,-0.1340247307538891,1.0,-0.43891389822781923,-0.25183771155051565,0.0
2020-07-01,-0.08804350921153792,-0.9353056749907457,-0.13197983997266438,1.0,-0.4405307668213787,-0.2516016970870469,0.0
2020-07-02,-0.07298291646464936,-0.9458973847075265,-0.12431908279382825,1.0,-0.43544477084105754,-0.27333656561047254,0.0
2020-07-06,-0.07327229685405437,-0.9456090813154218,-0.12461139157468414,1.0,-0.43544108838880813,-0.2732380707909073,0.0
2020-07-07,-0.07406773374418671,-0.9446489200833118,-0.12473965020400012,1.0,-0.43581842563268564,-0.2738451881651402,0.0
2020-07-08,-0.07334189131364999,-0.9449436599629154,-0.1243759806019113,1.0,-0.43674226215946377,-0.27322778490942806,0.0
2020-07-09,-0.07330709110616693,-0.9455759027896629,-0.12333846768212677,1.0,-0.436020309201894,-0.27417422556905696,0.0
2020-07-10,-0.06959027619265007,-0.9503252682036064,-0.11903674960054782,1.0,-0.4366012325952978,-0.27770486190367494,0.0
2020-07-13,-0.06521304831758898,-0.949484859727732,-0.11889608721710096,1.0,-0.4368275350323925,-0.28354119695196783,0.0
2020-07-14,-0.05996352029183766,-0.9437984496124031,-0.11399908800729594,1.0,-0.4411764705882352,-0.2910396716826265,0.0
2020-07-15,-0.059428277693691633,-0.9429991147157095,-0.11908501584944456,1.0,-0.44229945455064684,-0.29194391295656397,0.0
2020-07-16,-0.06278385557999372,-0.936587734582536,-0.1189694078665486,1.0,-0.44414293467394095,-0.2939244194350024,0.0
2020-07-17,-0.06080000000000001,-0.9343142857142859,-0.11951428571428573,1.0,-0.44394285714285714,-0.29854285714285717,0.0
2020-07-20,-0.07296297358533858,-0.9292454183038404,-0.12372730662230763,1.0,-0.4456936358161012,-0.29641208019043797,0.0
2020-07-21,-0.053046821207252695,-0.9359077346798257,-0.11461441358733074,1.0,-0.453551755795272,-0.31182579756713336,0.0
2020-07-22,-0.047254260630056805,-0.9405807080966316,-0.11051816147357547,1.0,-0.45590176163424573,-0.3148849486429104,0.0
2020-07-23,-0.05156267953579226,-0.9435826726416179,-0.11162817419280707,1.0,-0.4567965069516259,-0.30897391704010113,0.0
2020-07-24,-0.042561129606244974,-0.9483411778211457,-0.10696246125588335,1.0,-0.4550855240500516,-0.3169842727585811,0.0
2020-07-27,-0.04331839595541767,-0.94657014822475,-0.10878432724347926,1.0,-0.45375157991497184,-0.3201769504768471,0.0
2020-07-28,-0.0513765695196406,-0.9464923395922129,-0.11309180969934339,1.0,-0.4540663518027877,-0.3148542794608916,0.0
2020-07-29,-0.059567829905246124,-0.9391610815807718,-0.11624682227871504,1.0,-0.45473191587705103,-0.3191298821354287,0.0
2020-07-30,-0.059697179842810914,-0.9423832639852057,-0.11540684234858993,1.0,-0.4539990753582987,-0.3180189551548775,0.0
2020-07-31,-0.055523407210230885,-0.9446212603437302,-0.11535790752849952,1.0,-0.45607893061744115,-0.3217695735200509,0.0
2020-08-03,-0.05362155279682843,-0.9448447492548544,-0.11525884770089996,1.0,-0.45542147755881585,-0.3246520241919148,0.0
2020-08-04,-0.05718840579710146,-0.9484637681159421,-0.11811594202898552,1.0,-0.4536521739130435,-0.3211014492753623,0.0
2020-08-05,-0.05809537614146978,-0.9479344832584433,-0.11824902159733296,1.0,-0.45377590955210906,-0.32091607479344836,0.0
2020-08-06,-0.05900449862139022,-0.9557683935568132,-0.11618052532288492,1.0,-0.45523146132636766,-0.31615150195907704,0.0
2020-08-07,-0.06923659232516159,-0.9509113142724044,-0.11864554824433705,1.0,-0.45853956792639605,-0.314214173411751,0.0
2020-08-10,-0.07545025354082882,-0.9469312816926035,-0.12190359619980183,1.0,-0.4593751821414,-0.31063122923588044,0.0
2020-08-11,-0.07940395999183507,-0.9460822908465284,-0.12547750269734348,1.0,-0.45959816872247977,-0.30548508441956085,0.0
2020-08-12,-0.07750378920368427,-0.9473300687886208,-0.12323656290078115,1.0,-0.4601259181532004,-0.30657572577824416,0.0
2020-08-13,-0.08562135552495091,-0.9429190963166993,-0.1385999355349137,1.0,-0.4642072259501275,-0.298883581914613,0.0
