Date,CVM,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-08-19,1.0,-0.0,-1.1989710789766408,-1.4022525027808677,-5.842046718576196,-4.461206896551724,0.0
2019-08-20,1.0,-0.0,-1.2095973524544954,-1.3825151682294539,-5.798676227247656,-4.3985107556536125,0.0
2019-08-21,1.0,-0.0,-1.2066036443348402,-1.485956980408275,-5.707357172215372,-4.300589121797507,0.0
2019-08-22,1.0,-0.0,-1.2280536912751678,-1.3986577181208055,-5.5590604026845645,-4.237046979865772,0.0
2019-08-23,1.0,-0.0,-1.211543588376433,-1.4049586776859502,-5.500133297787256,-4.213009864036257,0.0
2019-08-26,1.0,-0.0,-1.1359147609147608,-1.396439708939709,-5.371881496881497,-4.089527027027027,0.0
2019-08-27,1.0,-0.0,-1.122510089832053,-1.3853664887384456,-5.382241895586512,-4.129019658898581,0.0
2019-08-28,1.0,-0.0,-1.115524876269862,-1.3687158114092213,-5.395154988278198,-4.144829382651732,0.0
2019-08-29,1.0,-0.0,-0.9836560221272317,-1.3287654010560725,-5.2227809906965055,-4.037088257480513,0.0
2019-08-30,1.0,-0.0,-0.9195019723865878,-1.3386341222879685,-5.140655818540434,-3.928624260355029,0.0
2019-09-03,1.0,-0.0,-0.9703540365061866,-1.3978929315202746,-5.06688717383315,-3.8152639960798727,0.0
2019-09-04,1.0,-0.0,-0.9182874617737002,-1.4316819571865445,-5.052110091743119,-3.8303363914373088,0.0
2019-09-05,1.0,-0.0,-0.9520614784093681,-1.4170529397414002,-5.059038789948768,-3.7700658697243234,0.0
2019-09-06,1.0,-0.0,-0.9234742912061509,-1.4234742912061509,-5.011052378664104,-3.655333974050937,0.0
2019-09-09,1.0,-0.0,-0.9490514258441713,-1.4173726285646107,-4.952750268464384,-3.612576064908722,0.0
2019-09-10,1.0,-0.0,-0.9184672317058612,-1.4946878357407185,-4.974573236242091,-3.549719469977319,0.0
2019-09-11,1.0,-0.0,-0.8856220867694514,-1.5649575714114976,-4.994143659615156,-3.507111270467312,0.0
2019-09-12,1.0,-0.0,-0.823915900131406,-1.5901326006450842,-5.015051965117668,-3.517023055787839,0.0
2019-09-13,1.0,-0.0,-0.8417864354436394,-1.5786910559448866,-4.96032782990854,-3.496971136714574,0.0
2019-09-16,1.0,-0.0,-0.856581766246132,-1.557724351344918,-4.977505355867651,-3.5101166388955014,0.0
2019-09-17,1.0,-0.0,-0.9738118331716781,-1.5531037827352085,-5.083050436469447,-3.514185257032008,0.0
2019-09-18,1.0,-0.0,-0.977375015204963,-1.5180634959250698,-5.108989174066415,-3.559542634715971,0.0
2019-09-19,1.0,-0.0,-0.9912493923189108,-1.5205396208070003,-5.080335439961108,-3.5614973262032086,0.0
2019-09-20,1.0,-0.0,-1.0310370009737098,-1.5686465433300876,-5.045034079844206,-3.526655306718598,0.0
2019-09-23,1.0,-0.0,-1.0402144772117965,-1.5838410918839874,-5.0288813063612,-3.5332683402388496,0.0
2019-09-24,1.0,-0.0,-1.041194393662401,-1.58915295551493,-5.026203534430225,-3.531139549055454,0.0
2019-09-25,1.0,-0.0,-1.0053514959863779,-1.6010702991972756,-5.037338846995865,-3.5186086110435415,0.0
2019-09-26,1.0,-0.0,-0.9126298660658405,-1.9267743146826888,-5.194392289397922,-3.4834146952059077,0.0
2019-09-27,1.0,-0.0,-0.8295220966084275,-2.0047533401849944,-5.389902363823227,-3.622816032887975,0.0
2019-09-30,1.0,-0.0,-0.7729449838187702,-2.0866019417475727,-5.424595469255663,-3.66084142394822,0.0
2019-10-01,1.0,-0.0,-0.7534388787957436,-2.11562418894368,-5.434855956397612,-3.67298209187646,0.0
2019-10-02,1.0,-0.0,-0.8336795637496754,-2.2796676188003118,-5.3760062321474935,-3.494417034536484,0.0
2019-10-03,1.0,-0.0,-0.977330942622951,-2.2197745901639347,-5.2663934426229515,-3.3438780737704916,0.0
2019-10-04,1.0,-0.0,-1.0437080969571944,-2.270887055183084,-5.236075296544611,-3.342573491490459,0.0
2019-10-07,1.0,-0.0,-1.045157988998337,-2.2110784188307533,-5.200844313675323,-3.335550722783677,0.0
2019-10-08,1.0,-0.0,-1.0634475729392279,-2.2196458147534717,-5.141419289081411,-3.3159638170467574,0.0
2019-10-09,1.0,-0.0,-1.049893710141303,-2.1393022383393774,-5.060022508440666,-3.2554708015505818,0.0
2019-10-10,1.0,-0.0,-1.183444902162719,-2.3379248197734293,-4.9915036045314105,-3.360581874356334,0.0
2019-10-11,1.0,-0.0,-1.2305885423463394,-2.532559049980425,-4.914524337726738,-3.372047500978729,0.0
2019-10-14,1.0,-0.0,-1.146015356102727,-2.705586444267938,-5.05361397934869,-3.33267143235372,0.0
2019-10-15,1.0,-0.01697612732095491,-1.1561007957559681,-2.7579575596816976,-5.047745358090186,-3.283819628647215,0.0
2019-10-16,1.0,-0.0,-1.214989350372737,-2.799787007454739,-5.0375399361022355,-3.259850905218317,0.0
2019-10-17,1.0,-0.008696815627508696,-1.215948621889216,-2.843724913031844,-5.040674337704041,-3.2706716617607707,0.0
2019-10-18,1.0,-0.0,-1.2575716603569498,-2.920227149810709,-5.024607896160087,-3.3185505678745266,0.0
2019-10-21,1.0,-0.012617012617012618,-1.2135395468728802,-2.9339302672636007,-5.044091710758378,-3.362501695835029,0.0
2019-10-22,1.0,-0.0,-1.1652600054451403,-2.9746800980125236,-5.077457119520828,-3.395589436427988,0.0
2019-10-23,1.0,-0.0,-1.1581452270872994,-2.955806363883601,-5.094234430242046,-3.3898558607560516,0.0
2019-10-24,1.0,-0.1043360433604336,-1.071409214092141,-3.1018970189701895,-4.989430894308943,-3.2831978319783195,0.0
2019-10-25,1.0,-0.0445327486982735,-1.1042751438750342,-3.0768703754453273,-5.105097286927926,-3.3716086599068236,0.0
2019-10-28,1.0,-0.05939911797133406,-1.164691289966924,-3.12045203969129,-5.103914002205071,-3.3332414553472987,0.0
2019-10-29,1.0,-0.11993313832010027,-1.1434740214514554,-3.2797046942471093,-5.053628639086224,-3.3326368575010443,0.0
2019-10-30,1.0,-0.12075208913649026,-1.1476323119777159,-3.2798050139275765,-5.048607242339832,-3.3307799442896937,0.0
2019-10-31,1.0,-0.10730274202574146,-1.1506715165081143,-3.297565752658086,-5.037912702853945,-3.3966144376049243,0.0
2019-11-01,1.0,-0.11196965439730262,-1.183759483000843,-3.3384377634166906,-5.04383253722956,-3.370890699634729,0.0
2019-11-04,1.0,-0.1605058365758755,-1.1286826014452473,-3.3835464146748198,-4.942745969983324,-3.2809894385769875,0.0
2019-11-05,1.0,-0.30817430931358586,-1.18014810595272,-3.735545428652805,-4.887781258900598,-3.1293078894901734,0.0
2019-11-06,1.0,-0.2599080987937967,-1.1629810453762208,-3.7445433658816776,-4.908960367604825,-3.2831705916140153,0.0
2019-11-07,1.0,-0.2723746588133889,-1.1501221088924005,-3.7539146674328396,-4.9031748312024135,-3.286022123258152,0.0
2019-11-08,1.0,-0.2820733104238259,-1.0920675830469646,-3.763172966781214,-4.894329896907217,-3.2867983963344787,0.0
2019-11-11,1.0,-0.28128142508260306,-1.028731504094239,-3.8793276828041945,-4.871139204137336,-3.3054158885217637,0.0
2019-11-12,1.0,-0.284627529783264,-0.9961245873403187,-3.8798622075498783,-4.878713937132194,-3.3140519592364006,0.0
2019-11-13,1.0,-0.39727032579982385,-1.0189316113883182,-4.179043146463164,-4.807161725858526,-3.273260933372468,0.0
2019-11-14,1.0,-0.38900323434284034,-1.0098500441046752,-4.213025580711555,-4.809908850338136,-3.2796236401058514,0.0
2019-11-15,1.0,-0.3906963050198734,-0.9974974238186368,-4.251582511408803,-4.800529957308994,-3.280877373767113,0.0
2019-11-18,1.0,-0.4235328986366331,-0.9979253112033195,-4.290901007705987,-4.826615293420272,-3.2803793716656786,0.0
2019-11-19,1.0,-0.4642912711996266,-1.246927026606504,-4.409677921269644,-4.997510502567295,-3.4411078263575545,0.0
2019-11-20,1.0,-0.47291407222914067,-1.265566625155666,-4.435087173100872,-4.9873910336239105,-3.4056662515566622,0.0
2019-11-21,1.0,-0.6368529365205002,-1.1530789931929712,-4.620547728352065,-4.9191071711255345,-3.5007123634636694,0.0
2019-11-22,1.0,-0.6296472077202975,-1.1499762695775986,-4.613194114855244,-4.920740389178927,-3.50672361968043,0.0
2019-11-25,1.0,-0.631404174573055,-1.1499051233396584,-4.60942441492726,-4.917615433270082,-3.504427577482606,0.0
2019-11-26,1.0,-0.6426187827745113,-1.0363896392817415,-4.668520578420467,-4.9744160177975525,-3.5687271571587478,0.0
2019-11-27,1.0,-0.6582779360557138,-1.002690724912947,-4.639917695473251,-4.9577397910731245,-3.569167458056347,0.0
2019-11-29,1.0,-0.7478260869565218,-0.9634782608695652,-4.724901185770751,-4.968063241106719,-3.40600790513834,0.0
2019-12-02,1.0,-0.8116957159146441,-1.020361622414074,-4.967747190096107,-5.049356572731715,-3.440299723081935,0.0
2019-12-03,1.0,-0.7996112101085372,-1.000971974728657,-4.911388303904099,-5.030779199740807,-3.4569901182569254,0.0
2019-12-04,1.0,-0.8503732554365466,-1.1103537812398572,-4.893054203180785,-4.968841285296982,-3.405874716001298,0.0
2019-12-05,1.0,-0.872479921324373,-1.06015407310277,-5.000491722668415,-4.928208490411408,-3.5292574987706935,0.0
2019-12-06,1.0,-1.0615735461801596,-1.2091545854373678,-4.898354780908942,-4.84411141879785,-3.2761035999348427,0.0
2019-12-09,1.0,-0.9825959661678595,-0.9952830188679246,-5.020006506180872,-4.930546519193234,-3.337182823682498,0.0
2019-12-10,1.0,-1.3749126484975542,-0.9778127183787562,-5.701956673654787,-5.271488469601677,-3.144129979035639,0.0
2019-12-11,1.0,-1.40743929739969,-0.9185465817117272,-5.617874978474256,-5.16273463061822,-3.1138281384535906,0.0
2019-12-12,1.0,-1.412919896640827,-0.917312661498708,-5.617054263565892,-5.1650301464254955,-3.1142118863049095,0.0
2019-12-13,1.0,-1.436799448180721,-0.9215381962407312,-5.733919641317468,-5.129849974133472,-3.0222452146921883,0.0
2019-12-16,1.0,-1.4419727539230902,-0.9180893257458183,-5.7456458010001725,-5.130712191757199,-3.0081048456630457,0.0
2019-12-17,1.0,-1.7498646453708717,-0.8225951994224869,-6.094387294712146,-5.356433856704566,-3.024183360404259,0.0
2019-12-18,1.0,-2.0334689349112423,-0.9325073964497042,-6.138868343195266,-5.339312130177515,-3.047152366863905,0.0
2019-12-19,1.0,-2.0294117647058822,-1.019108280254777,-6.238666167103784,-5.356687898089173,-3.08992131884601,0.0
2019-12-20,1.0,-2.0356676003734826,-1.1142857142857143,-6.2296918767507,-5.301213818860878,-2.993090569561158,0.0
2019-12-23,1.0,-2.04050774687325,-1.1517640470412545,-6.212805674817996,-5.296621243233153,-2.9652790741086426,0.0
2019-12-24,1.0,-2.05875748502994,-1.1596182634730539,-6.202657185628742,-5.321856287425149,-2.969685628742515,0.0
2019-12-26,1.0,-2.064546480993602,-1.1456529920963492,-6.244072261949567,-5.369025216409485,-2.9947308995107265,0.0
2019-12-27,1.0,-2.043345426771052,-1.2201642161542867,-6.389154095856407,-5.415696009165552,-3.0265419133091465,0.0
2019-12-30,1.0,-2.1285769528228924,-1.2382057231245165,-6.489945862335653,-5.470610982211911,-3.0075406032482594,0.0
2019-12-31,1.0,-2.0981642512077294,-1.2732367149758455,-6.492367149758454,-5.463961352657005,-2.9959420289855077,0.0
2020-01-02,1.0,-2.088132972555083,-1.280827212988017,-6.5,-5.464244298415153,-2.994201778121376,0.0
2020-01-03,1.0,-2.0,-1.2574782279439607,-6.342862552063612,-5.321658462703522,-3.010223400227187,0.0
2020-01-06,1.0,-2.0658396946564883,-1.3076335877862595,-6.379389312977099,-5.3200381679389315,-3.011068702290076,0.0
2020-01-07,1.0,-2.0530635617484254,-1.313418591334224,-6.3853788891009735,-5.309219316663485,-3.0265317808742127,0.0
2020-01-08,1.0,-2.0505146778497902,-1.3128097598170034,-6.367136866183759,-5.295844452916508,-3.0356462066336256,0.0
2020-01-09,1.0,-2.0514064015518914,-1.3740058195926286,-6.478564500484966,-5.377691561590689,-3.117361784675073,0.0
2020-01-10,1.0,-2.08974862529458,-1.4041633935585232,-6.562843676355066,-5.423016496465043,-3.1590730557737627,0.0
2020-01-13,1.0,-2.1097536945812805,-1.404729064039409,-6.613399014778325,-5.428177339901477,-3.1481773399014776,0.0
2020-01-14,1.0,-2.3589169381107493,-1.3845684039087949,-6.947679153094463,-5.598534201954398,-3.0684039087947883,0.0
2020-01-15,1.0,-2.404538021259199,-1.3902289452166803,-6.97403924775143,-5.6163123466884715,-3.0564186426819293,0.0
2020-01-16,1.0,-2.3976715686274512,-1.3672385620915033,-6.941584967320262,-5.616625816993465,-3.10171568627451,0.0
2020-01-17,1.0,-2.4154002026342454,-1.3673758865248227,-6.847011144883485,-5.598986828774063,-3.0346504559270517,0.0
2020-01-21,1.0,-2.4305668016194333,-1.37165991902834,-6.819635627530365,-5.597773279352227,-3.023481781376518,0.0
2020-01-22,1.0,-2.606047608835514,-1.3720780613339052,-7.377868325112589,-5.90542569161484,-3.184001715633712,0.0
2020-01-23,1.0,-2.6457878655608904,-1.3190746398952422,-7.491924923614142,-6.024879965080752,-3.3428633784373636,0.0
2020-01-24,1.0,-2.6453513749454385,-1.3195111305106941,-7.500436490615451,-6.027498908773461,-3.331514622435618,0.0
2020-01-27,1.0,-2.610350076103501,-1.2646227440747988,-7.525983909545553,-5.9826049141117625,-3.3602957164601,0.0
2020-01-28,1.0,-2.50521609538003,-1.3581009154779646,-7.436661698956781,-5.815414094102619,-3.17479242069406,0.0
2020-01-29,1.0,-2.442027455121436,-1.3554382259767688,-7.399155227032734,-5.770010559662091,-3.152692713833157,0.0
2020-01-30,1.0,-2.466568234549673,-1.3414891373128033,-7.379455811010335,-5.782535330099135,-3.122337059692048,0.0
2020-01-31,1.0,-2.3774063888301247,-1.4556801353924265,-7.373386926168818,-5.796488258938016,-3.1523164797969114,0.0
2020-02-03,1.0,-2.3930222782681803,-1.3993274485077765,-7.3318621269440944,-5.745901639344263,-3.147120638923918,0.0
2020-02-04,1.0,-2.3324973876698016,-1.3590386624869386,-7.3084639498432615,-5.745036572622779,-3.1536050156739814,0.0
2020-02-05,1.0,-2.202497398543184,-1.3883454734651406,-7.354422476586889,-5.765244536940687,-3.101352757544225,0.0
2020-02-06,1.0,-2.3494860499265786,-1.3836794629746174,-7.553387874973779,-5.744493392070484,-2.9467170127963085,0.0
2020-02-07,1.0,-2.3345911949685534,-1.4041928721174004,-7.536897274633124,-5.738993710691823,-2.949475890985325,0.0
2020-02-10,1.0,-2.3635407905803194,-1.3494533221194283,-7.582632464255678,-5.774600504625736,-2.9560555088309504,0.0
2020-02-11,1.0,-2.319832109129066,-1.3500524658971669,-7.550472193074501,-5.768520461699896,-2.9972717733473244,0.0
2020-02-12,1.0,-2.348073278584965,-1.3343861865655928,-7.586649821014951,-5.807959570435882,-2.979785217940619,0.0
2020-02-13,1.0,-2.337568826768319,-1.3735705209656925,-7.669843286742906,-5.846463362981787,-2.9498094027954256,0.0
2020-02-14,1.0,-2.3331913987651696,-1.4060038322333406,-7.743453268043432,-5.839046199701937,-2.968277624015329,0.0
2020-02-18,1.0,-2.312486750053,-1.4288742845028621,-7.6673733305066785,-5.789272842908629,-3.0016959932160274,0.0
2020-02-19,1.0,-2.2756206238064927,-1.5841290048801189,-7.655633354551242,-5.715680033948653,-2.986632718014004,0.0
2020-02-20,1.0,-2.3125664469487557,-1.5700616627684456,-7.645970657027429,-5.7467573889007015,-2.987454816074846,0.0
2020-02-21,1.0,-2.2631240625669595,-1.6395971716305977,-7.7272337690164985,-5.784872509106492,-3.011999142918363,0.0
2020-02-24,1.0,-2.190466056607789,-1.7071717386678018,-7.668227282400511,-5.744839327516494,-2.970419238135774,0.0
2020-02-25,1.0,-1.9014644351464434,-1.9407949790794978,-7.850627615062761,-5.463179916317991,-2.764435146443515,0.0
2020-02-26,1.0,-1.930670991283195,-1.7646462598824246,-7.690857490370972,-5.370362862355565,-2.5153050881816337,0.0
2020-02-27,1.0,-2.501070205479452,-2.2255993150684934,-7.513270547945206,-5.288955479452055,-2.875214041095891,0.0
2020-02-28,1.0,-2.2315573770491803,-2.587295081967213,-7.080532786885246,-4.828688524590163,-2.763934426229508,0.0
2020-03-02,1.0,-2.3267144319344935,-2.482906857727738,-7.030910951893552,-4.860184237461617,-2.770112589559877,0.0
2020-03-03,1.0,-1.9745903148591422,-2.623089670410606,-6.047136807217823,-4.278954152089855,-2.4888602467317256,0.0
2020-03-04,1.0,-1.7315581144296512,-2.7794170564951424,-6.097517092479309,-4.062432529686938,-2.321158690176323,0.0
2020-03-05,1.0,-1.6086129367001036,-3.1350743687305425,-5.60307851954341,-3.7625389138706327,-2.1859218263576614,0.0
2020-03-06,1.0,-1.6264177281451755,-3.4770546152503927,-5.588553481067876,-3.6761472692374806,-2.080788693072762,0.0
2020-03-09,1.0,-1.6748672566371683,-3.4808849557522126,-5.726725663716814,-3.7339823008849553,-2.082654867256637,0.0
2020-03-10,1.0,-2.314774830351635,-2.206508328192474,-5.273904996915484,-3.3474706971005554,-1.2799198025909932,0.0
2020-03-11,1.0,-2.063320591656972,-3.1746717633372112,-6.014292836961941,-3.3598138607279378,-1.007478810038225,0.0
2020-03-12,1.0,-2.080840132970686,-2.556210335448776,-5.4057116953762465,-3.1559383499546687,-0.9117558174675128,0.0
2020-03-13,1.0,-2.231371558474362,-1.7817630714826977,-4.549633745895428,-2.7481687294771406,-0.3185147764587017,0.0
2020-03-16,1.0,-1.7018976169461608,-2.1199249779346867,-3.984223300970874,-2.2265004413062663,-0.0,0.0
2020-03-17,1.0,-1.6521900175942217,-1.4524493008611907,-2.711269561996481,-2.2491897397907215,-0.19511065839429576,0.0
2020-03-18,1.0,-1.5535651563048825,-1.4703196347031964,-2.4185985247629085,-2.146996838777661,-0.19160519845451351,0.0
2020-03-19,1.0,-1.6635017421602787,-1.1235191637630664,-2.384843205574913,-2.1937282229965156,-0.34520905923344947,0.0
2020-03-20,1.0,-1.620733571064697,-1.0800645270843945,-2.316861946001019,-2.1247240618101544,-0.348021735438954,0.0
2020-03-23,1.0,-1.609127315201068,-1.275404638745203,-2.077256799599533,-2.077423660937761,-0.3037710662439513,0.0
2020-03-24,1.0,-1.6827157381732627,-1.3552642635072683,-1.9664734055961681,-2.0641122594739936,-0.33417359885723885,0.0
2020-03-25,1.0,-1.838493162178035,-1.471683866096149,-1.6470341471599967,-2.213021226612971,-0.21973319909388372,0.0
2020-03-26,1.0,-1.859866220735786,-1.4699832775919732,-1.6078595317725752,-2.2016722408026754,-0.2217391304347826,0.0
2020-03-27,1.0,-1.852967516079134,-1.4233493446226493,-1.4956443865505171,-2.1979158186110883,-0.1714564845721729,0.0
2020-03-30,1.0,-1.8082489146164977,-1.3876025084418715,-1.5380286219649462,-2.180736452805917,-0.12526129602830036,0.0
2020-03-31,1.0,-1.7524540848638381,-1.4048448385053833,-1.5284990500316658,-2.1181918936035466,-0.11233375554148196,0.0
2020-04-01,1.0,-1.7557607323232323,-1.4300820707070707,-1.4856376262626263,-2.1152935606060606,-0.1046401515151515,0.0
2020-04-02,1.0,-1.7666538609296967,-1.3028812908182867,-1.438724548597772,-2.1080291970802922,-0.06723011909335383,0.0
2020-04-03,1.0,-1.7531223661022146,-1.321891042831967,-1.4410390008428473,-2.0699563251858097,-0.07631599111179221,0.0
2020-04-06,1.0,-1.7515850584370942,-1.299671530058819,-1.4338094874341152,-2.0689022992895887,-0.08494385455656558,0.0
2020-04-07,1.0,-1.6520727272727271,-1.1972363636363634,-1.3508363636363634,-2.0111272727272724,-0.06145454545454544,0.0
2020-04-08,1.0,-1.6450323424667492,-1.201831528454103,-1.3332364270659205,-2.006977251253725,-0.0808925067228723,0.0
2020-04-09,1.0,-1.6583363341735686,-1.150090025207058,-1.3630536550234067,-1.9919337414476053,-0.03860280878646021,0.0
2020-04-13,1.0,-1.6850959810194839,-1.0736932921130204,-1.3850025163563162,-1.996261413473291,-0.04953627147889856,0.0
2020-04-14,1.0,-1.673546907475095,-1.0444348885544328,-1.4087293055256935,-1.9845911273561243,-0.05554361069304093,0.0
2020-04-15,1.0,-1.603819469279737,-1.1010657320649453,-1.3528359917030257,-1.995136256347901,-0.09977827050997784,0.0
2020-04-16,1.0,-1.647487670645415,-1.0512472303623757,-1.3876063183475091,-2.007433350010721,-0.053748838539060824,0.0
2020-04-17,1.0,-1.6395997140814869,-1.0761972837741245,-1.3686919228020016,-2.00457469621158,-0.05889921372408864,0.0
2020-04-20,1.0,-1.7400072280448138,-0.9800505963136971,-1.4573906758221902,-2.0350560173473076,-0.015612576797976148,0.0
2020-04-21,1.0,-1.7463277649769584,-0.9883352534562211,-1.4440524193548387,-2.021745391705069,-0.0,0.0
2020-04-22,1.0,-1.7152145643693109,-1.0632856523623755,-1.397919375812744,-2.0479699465395176,-0.0,0.0
2020-04-23,1.0,-1.6893078140739675,-1.0876385091380054,-1.3778961001582963,-2.0404374730177004,-0.0,0.0
2020-04-24,1.0,-1.6873018160853273,-1.0994522917267224,-1.3773421735370426,-2.04259152493514,-0.0,0.0
2020-04-27,1.0,-1.7396176664469345,-1.13403647549989,-1.3729583241778363,-2.0778583461510287,-0.0,0.0
2020-04-28,1.0,-1.7558606587307384,-1.099466880888045,-1.3651500766815163,-2.0825239173300227,-0.0,0.0
2020-04-29,1.0,-1.7578210457230363,-1.1018012105301538,-1.354408225771166,-2.0783198424852327,-0.0,0.0
2020-04-30,1.0,-1.690426128399215,-1.0089010372862348,-1.3136389122511916,-1.995654611718531,-0.0,0.0
2020-05-01,1.0,-1.748945147679325,-0.9256680731364276,-1.331364275668073,-2.0264416315049227,-0.0,0.0
2020-05-04,1.0,-1.7430128563443263,-0.8930268306316379,-1.3273476802683064,-2.0237562884292903,-0.0,0.0
2020-05-05,1.0,-1.7794714723270888,-0.9232851342688227,-1.3049362490205856,-2.1153216041028564,-0.0,0.0
2020-05-06,1.0,-1.7742739179954443,-0.9264664009111617,-1.2967682232346243,-2.1209424829157175,-0.0,0.0
2020-05-07,1.0,-1.7756373531939273,-0.9389859639071899,-1.2995560011458036,-2.1470209109137786,-0.0,0.0
2020-05-08,1.0,-1.7790756001433177,-0.9366535292010031,-1.297957721246865,-2.152203511286277,-0.0,0.0
2020-05-11,1.0,-1.7831153048824078,-0.9130030738437345,-1.3020945028236472,-2.1501894345557226,-0.0,0.0
2020-05-12,1.0,-1.7884601617868134,-0.9093707495167871,-1.3117617581788243,-2.1491158994917314,-0.0,0.0
2020-05-13,1.0,-1.7954545454545456,-0.8529159519725559,-1.333976558033162,-2.164594053744997,-0.0,0.0
2020-05-14,1.0,-1.7935828877005346,-0.8368627450980392,-1.3373975044563278,-2.162281639928698,-0.0,0.0
2020-05-15,1.0,-1.7778331080600411,-0.8445614284698015,-1.3337838799174788,-2.157715017429039,-0.0,0.0
2020-05-18,1.0,-1.7235298201763523,-0.812469624383809,-1.301256682635562,-2.105741859334861,-0.0,0.0
2020-05-19,1.0,-1.7514014810713543,-0.6462038895425288,-1.4396151982836183,-2.0837428195722887,-0.0,0.0
2020-05-20,1.0,-1.7578211517165003,-0.6300526024363233,-1.4477436323366555,-2.085686600221484,-0.0,0.0
2020-05-21,1.0,-1.7788937713608146,-0.583106647136779,-1.5015693659761458,-2.1113901095068703,-0.0,0.0
2020-05-22,1.0,-1.702048543032925,-0.5708877019809343,-1.459536204448651,-2.0283956460009462,-0.0,0.0
2020-05-26,1.0,-1.697680690399137,-0.5676240560949298,-1.4482874865156419,-2.0286542610571736,-0.0,0.0
2020-05-27,1.0,-1.7015488215488217,-0.5418181818181819,-1.4830303030303031,-2.007609427609428,-0.0,0.0
2020-05-28,1.0,-1.7170702501330495,-0.45003991484832356,-1.5069185737094197,-1.9784459819052687,-0.0,0.0
2020-05-29,1.0,-1.7162521611916475,-0.44793190583854237,-1.5059848384093628,-1.979718047612714,-0.0,0.0
2020-06-01,1.0,-1.7229414119845188,-0.42893367142666494,-1.5316962498331776,-1.9893233684772456,-0.0,0.0
2020-06-02,1.0,-1.7248380418085887,-0.4312429038936753,-1.5325586054898819,-1.9899819675415749,-0.0,0.0
2020-06-03,1.0,-1.7245892880993723,-0.43088019233337777,-1.5333912114331507,-1.989381594764258,-0.0,0.0
2020-06-04,1.0,-1.7094979467479137,-0.41230626573056034,-1.547754669492648,-1.953901178964101,-0.0,0.0
2020-06-05,1.0,-1.6896597203903985,-0.4231073595357425,-1.543656027433395,-1.9381429701925614,-0.0,0.0
2020-06-08,1.0,-1.6788445199660151,-0.409581073132475,-1.5481341088817724,-1.8990262074374222,-0.0,0.0
2020-06-09,1.0,-1.6320082204097364,-0.4146811380129729,-1.5207758011688397,-1.8546657247447178,-0.0,0.0
2020-06-10,1.0,-1.6249518675394687,-0.4153510460788089,-1.5230394044410218,-1.8542549095109746,-0.0,0.0
2020-06-11,1.0,-1.6198781660788715,-0.421930105803142,-1.5109971144597627,-1.8595703751202306,-0.0,0.0
2020-06-12,1.0,-1.5870095738689693,-0.3470996808710343,-1.5373255741192666,-1.7860584444027283,-0.0,0.0
2020-06-15,1.0,-1.592945304178936,-0.32924002255497775,-1.5539753148298978,-1.7891109579600275,-0.0,0.0
2020-06-16,1.0,-1.593282652043868,-0.30022432701894314,-1.548417248255234,-1.78938185443669,-0.0,0.0
2020-06-17,1.0,-1.5882426050211282,-0.296793437733035,-1.5440591598309719,-1.7851727566492668,-0.0,0.0
2020-06-18,1.0,-1.5909768829231918,-0.29070345513298534,-1.5476012925677356,-1.784924185930897,-0.0,0.0
2020-06-19,1.0,-1.5895652173913042,-0.2948447204968944,-1.5453416149068322,-1.7814285714285714,-0.0,0.0
2020-06-22,1.0,-1.5908978174603172,-0.2947048611111111,-1.536830357142857,-1.7779017857142856,-0.0,0.0
2020-06-23,1.0,-1.604992840689784,-0.2927224055282326,-1.5441075764178547,-1.7836643217331756,-0.0,0.0
2020-06-24,1.0,-1.5957723778824697,-0.28446565831886933,-1.5399826431936525,-1.7787007190676916,-0.0,0.0
2020-06-25,1.0,-1.5482756530698831,-0.2625613673555973,-1.5285774895448208,-1.7215588823565067,-0.0,0.0
2020-06-26,1.0,-1.5277994362142389,-0.2662988064535477,-1.5027289629940623,-1.7008936604090448,-0.0,0.0
2020-06-29,1.0,-1.5156035562981085,-0.2599797123933409,-1.5003878513037772,-1.6909720150366967,-0.0,0.0
2020-06-30,1.0,-1.5184787792083931,-0.2491654744873629,-1.5041130185979972,-1.6891988555078685,-0.0,0.0
2020-07-01,1.0,-1.5189221556886225,-0.25143712574850297,-1.4972455089820358,-1.7204191616766467,-0.0,0.0
2020-07-02,1.0,-1.503443319959279,-0.279777232169591,-1.489370620995269,-1.7157913647523804,-0.0,0.0
2020-07-06,1.0,-1.5147393648891552,-0.27561414020371483,-1.4865787896944278,-1.7146794487717196,-0.0,0.0
2020-07-07,1.0,-1.5036156098727065,-0.2848263909639634,-1.4744516823044282,-1.7132612203430346,-0.0,0.0
2020-07-08,1.0,-1.5037337953282752,-0.28090089013680625,-1.4758946173606546,-1.7134834816894677,-0.0,0.0
2020-07-09,1.0,-1.499701599427071,-0.2873000716161375,-1.4701002625925041,-1.7109692050608738,-0.0,0.0
2020-07-10,1.0,-1.4970868014268728,-0.27158145065398337,-1.4744946492271107,-1.702140309155767,-0.0,0.0
2020-07-13,1.0,-1.500177242112726,-0.26911260782228524,-1.4614203001299775,-1.6773602741344678,-0.0,0.0
2020-07-14,1.0,-1.4911546172897745,-0.26182332822266774,-1.45170421040217,-1.6922986201202972,-0.0,0.0
2020-07-15,1.0,-1.4947858363282862,-0.26017792965297826,-1.4478289047310433,-1.688917692806222,-0.0,0.0
