Date,IWF,IWM,LEGH,MTUM,SPY,VLUE,VXX
2020-07-20,-0.3969258036914803,-0.481634274538565,1.0,-0.4662632929959663,-0.7110072118322943,-0.0,0.0
2020-07-21,-0.38177430194904377,-0.4910185128612452,1.0,-0.4612635180546221,-0.720840716075029,-0.0,0.0
2020-07-22,-0.3723287336671144,-0.49914519477347663,1.0,-0.45561118573696424,-0.7257906948345341,-0.0,0.0
2020-07-23,-0.37602004951251566,-0.5004126042971974,1.0,-0.4562486628564443,-0.7236468107215991,-0.0,0.0
2020-07-24,-0.3723514685229285,-0.5072357574647371,1.0,-0.45072357574647376,-0.722751419673933,-0.0,0.0
2020-07-27,-0.3767717497556208,-0.5043377321603129,1.0,-0.44840542521994137,-0.7252260508308896,-0.0,0.0
2020-07-28,-0.378105803612359,-0.502154579627762,1.0,-0.4454937196295957,-0.730387213104734,-0.0,0.0
2020-07-29,-0.38587889188526603,-0.4996016180436382,1.0,-0.4442571708752145,-0.7347389065947536,-0.0,0.0
2020-07-30,-0.3848625818693763,-0.4908489930831854,1.0,-0.4465324110913877,-0.7382934443288242,-0.0,0.0
2020-07-31,-0.3855952964233219,-0.49237506124448793,1.0,-0.446686673199412,-0.7375979911807937,-0.0,0.0
2020-08-03,-0.3863775572706113,-0.49228224917309815,1.0,-0.44505696435134146,-0.7388521376944751,-0.0,0.0
2020-08-04,-0.3852722431365347,-0.4900988583845989,1.0,-0.44394454136442935,-0.7412848529366755,-0.0,0.0
2020-08-05,-0.38539752541957617,-0.4909653313732697,1.0,-0.44475070439789294,-0.7414553472987873,-0.0,0.0
2020-08-06,-0.3859380267876299,-0.4956324516504735,1.0,-0.44276212952462685,-0.7406136022312808,-0.0,0.0
2020-08-07,-0.3884925272156959,-0.5031367242757857,1.0,-0.4482132972507534,-0.7353773294790578,-0.0,0.0
2020-08-10,-0.3773927792585413,-0.5018173007026896,1.0,-0.43239641385994665,-0.7171977223164526,-0.0,0.0
2020-08-11,-0.3754240368306276,-0.506814877635086,1.0,-0.4282469105888054,-0.7183486794281561,-0.0,0.0
2020-08-12,-0.37311127933383803,-0.5085238455715367,1.0,-0.426555639666919,-0.7198183194549583,-0.0,0.0
2020-08-13,-0.37031891761295,-0.50842594829669,1.0,-0.4229584440686156,-0.7183498429572359,-0.0,0.0
2020-08-14,-0.3747091705695724,-0.5075086871128569,1.0,-0.4257440701012237,-0.7136727602356852,-0.0,0.0
2020-08-17,-0.3757915467353431,-0.5103166186941372,1.0,-0.4274200878654749,-0.716285411301318,-0.0,0.0
2020-08-18,-0.3708775430005139,-0.5069375170037181,1.0,-0.43082131737250995,-0.7135515855022521,-0.0006952631419848252,0.0
2020-08-19,-0.3715789155351256,-0.5084827773913569,1.0,-0.42825173133335354,-0.7117065352163788,-0.004143103396135119,0.0
2020-08-20,-0.373759380295328,-0.5098946986201888,1.0,-0.4290426046961995,-0.71320503510046,-0.0,0.0
2020-08-21,-0.3706023656764071,-0.5094718277738924,1.0,-0.43895764283759536,-0.7212272326451182,-0.00048651442819351115,0.0
2020-08-24,-0.3716084681834773,-0.5045017642048911,1.0,-0.44439712860445313,-0.7211947925538387,-0.0,0.0
2020-08-25,-0.3712773400663158,-0.506433851489064,1.0,-0.44714507346454535,-0.7171538952940102,-0.0,0.0
2020-08-26,-0.3773372312564712,-0.5060295998538279,1.0,-0.44457640538400633,-0.7173092149339181,-0.0,0.0
2020-08-27,-0.36576455904289323,-0.5188894639106213,1.0,-0.44071356814514906,-0.7188651100490121,-0.0,0.0
2020-08-28,-0.3660882800608828,-0.5161948249619482,1.0,-0.4413698630136986,-0.7190867579908676,-0.001400304414003044,0.0
2020-08-31,-0.35493882962695117,-0.5202495028023866,1.0,-0.4204182486590731,-0.706321942988007,-0.011360212137648406,0.0
2020-09-01,-0.3551117537201036,-0.516778119163805,1.0,-0.426441351888668,-0.7062172420025302,-0.007711307910115068,0.0
2020-09-02,-0.378422047436132,-0.5204865556978233,1.0,-0.43427230046948356,-0.7154136942869337,-0.0,0.0
2020-09-03,-0.36814170028206605,-0.5256740772193746,1.0,-0.43647447757119895,-0.7026781110673016,-0.0,0.0
2020-09-04,-0.3433303221921108,-0.5357121348991268,1.0,-0.4169527250828064,-0.7151460403492923,-0.0,0.0
2020-09-08,-0.3680331363830176,-0.5302734969848327,1.0,-0.43001157336906864,-0.7173356886154595,-0.0,0.0
2020-09-09,-0.3518754552075747,-0.5480395727118232,1.0,-0.405104394270454,-0.7296977421704297,-0.0,0.0
2020-09-10,-0.3465965739146198,-0.5579020514214931,1.0,-0.3911598537720173,-0.7255808332578024,-0.0,0.0
2020-09-11,-0.34419896172884223,-0.5603042375950742,1.0,-0.39155499215260176,-0.7222021006881565,-0.0,0.0
2020-09-14,-0.34794040315512703,-0.5625434434404183,1.0,-0.39306113814258514,-0.7186073921847139,-0.0,0.0
2020-09-15,-0.3487114414332759,-0.5618296625275687,1.0,-0.38901477386023753,-0.7216834345448503,-0.0,0.0
2020-09-16,-0.3514306454539955,-0.5548363680358115,1.0,-0.38690944286492046,-0.7263323452906659,-0.005111608493134112,0.0
2020-09-17,-0.3559670781893004,-0.55119825708061,1.0,-0.38937303316388283,-0.7269426289034132,-0.0024207213749697413,0.0
2020-09-18,-0.35249076932389084,-0.5487258640518129,1.0,-0.39147146056534105,-0.7269233097270141,-0.006809515162520428,0.0
2020-09-21,-0.35606267236415434,-0.545807194593448,1.0,-0.38918689577840415,-0.7319453283631846,-0.007606752128981423,0.0
2020-09-22,-0.3454929060665362,-0.5728045499021527,1.0,-0.38090141878669276,-0.7411631604696673,-0.017367906066536203,0.0
2020-09-23,-0.3526546368064704,-0.5731135688244845,1.0,-0.37973714040623757,-0.745044575840201,-0.013081707055543644,0.0
2020-09-24,-0.34713395257883156,-0.5688095820092887,1.0,-0.37561109753116595,-0.7467611830848203,-0.017141285749205575,0.0
2020-09-25,-0.34227369704358424,-0.5739713501981103,1.0,-0.3697653154526059,-0.7384638829625114,-0.02340749771411155,0.0
2020-09-28,-0.33896242202951465,-0.5745626045945534,1.0,-0.3675034230944774,-0.7369846341092348,-0.024737562756732088,0.0
2020-09-29,-0.34028453307393,-0.5710420719844358,1.0,-0.36469479571984437,-0.7368981031128404,-0.02696376459143969,0.0
2020-09-30,-0.3402133933185397,-0.5729397817430162,1.0,-0.3658388302884762,-0.735781378241177,-0.025017478797458734,0.0
2020-10-01,-0.340234078127375,-0.5727618179054567,1.0,-0.36598267213862284,-0.7359477124183006,-0.025049399604803162,0.0
2020-10-02,-0.34299340806221335,-0.5713417783043228,1.0,-0.36437923387709226,-0.7360187125975881,-0.02302621586317932,0.0
2020-10-05,-0.33578148710166916,-0.5771168437025797,1.0,-0.3572078907435508,-0.736752655538695,-0.028042488619119878,0.0
2020-10-06,-0.33771943122214476,-0.5691719976957826,1.0,-0.354212776278689,-0.7398356729224145,-0.030925021981020526,0.0
2020-10-07,-0.33200933871016647,-0.5786665049573997,1.0,-0.35259694975895217,-0.734817015857615,-0.03395894605985264,0.0
2020-10-08,-0.332293149937892,-0.5773017844699609,1.0,-0.3543187808646651,-0.7337837428424274,-0.031962916957009126,0.0
2020-10-09,-0.33531193216232585,-0.5791338582677166,1.0,-0.35605693519079346,-0.734251968503937,-0.023682616596002425,0.0
2020-10-12,-0.3460544321119051,-0.5823019613805687,1.0,-0.36028584461000457,-0.7434392580203741,-0.00881861030865136,0.0
2020-10-13,-0.3353556802669498,-0.5874715607462461,1.0,-0.36086758683452147,-0.7391779159714849,-0.010647656605490672,0.0
2020-10-14,-0.3469125607853932,-0.5887084441997736,1.0,-0.37850567330336116,-0.7411383307337065,-0.0031195522525002298,0.0
2020-10-15,-0.3621271719267817,-0.5945426952024034,1.0,-0.3864713352123146,-0.7540496174931087,-0.0,0.0
2020-10-16,-0.361350263239393,-0.5992877051718798,1.0,-0.3825023227005264,-0.7538247135336017,-0.0,0.0
2020-10-19,-0.3600916720864691,-0.599368205890551,1.0,-0.3820805847192542,-0.7554894855833255,-0.0,0.0
2020-10-20,-0.36035952270261895,-0.5985433131876647,1.0,-0.38282969161630254,-0.7576011157601116,-0.0,0.0
2020-10-21,-0.3569948987478745,-0.5939712474880198,1.0,-0.3836759931983305,-0.7570258154274231,-0.0,0.0
2020-10-22,-0.35542744396830783,-0.5935197459691094,1.0,-0.378425871689737,-0.7555260967413756,-0.0,0.0
2020-10-23,-0.35786200314049077,-0.5861633670987406,1.0,-0.38492564426244646,-0.7499307244681178,-0.0,0.0
2020-10-26,-0.35883929396543757,-0.5868835289406401,1.0,-0.3845608846995041,-0.7501771247266119,-0.0,0.0
2020-10-27,-0.35471268610803497,-0.5846560846560848,1.0,-0.38864279561953985,-0.748154300479882,-0.0,0.0
2020-10-28,-0.3544858438534134,-0.5897168770682681,1.0,-0.37519916656453,-0.7447603873023655,-0.0,0.0
