Date,IWF,IWM,MTUM,PLAN,SPY,VLUE,VXX
2020-05-05,-0.7527865579770422,-0.2706371651971386,-0.7292297454666445,1.0,-0.5745799367825654,-0.0,0.0
2020-05-06,-0.7515881198656333,-0.2732896531080587,-0.7235507366880634,1.0,-0.5775102271593441,-0.0,0.0
2020-05-07,-0.7567657534702572,-0.27495755800406113,-0.7232781864784794,1.0,-0.5738157850937052,-0.0,0.0
2020-05-08,-0.7542995908319751,-0.28023019859618775,-0.7206679751172616,1.0,-0.571404810219221,-0.0,0.0
2020-05-11,-0.7084222937446226,-0.2504062968037985,-0.6988623689493644,1.0,-0.5289506389216405,-0.0,0.0
2020-05-12,-0.708816409733724,-0.24716524398012485,-0.7037839215186648,1.0,-0.5253216970314689,-0.0,0.0
2020-05-13,-0.7108326442338274,-0.23373195089370907,-0.7094014375675848,1.0,-0.5264614210291967,-0.0,0.0
2020-05-14,-0.7163632892057026,-0.23978487780040733,-0.6957421079429734,1.0,-0.5303589613034623,-0.0,0.0
2020-05-15,-0.7057458844467044,-0.24534418102078437,-0.6948770101061463,1.0,-0.5320663573380793,-0.0,0.0
2020-05-18,-0.7079468298747251,-0.2546300723598228,-0.6972681776162698,1.0,-0.5278441873067482,-0.0,0.0
2020-05-19,-0.710201615467786,-0.243178782675062,-0.7026966863830058,1.0,-0.5239458118679641,-0.0,0.0
2020-05-20,-0.7134382336146183,-0.23910284880400992,-0.7052217498889665,1.0,-0.5146247065541527,-0.0,0.0
2020-05-21,-0.7162535309613737,-0.23801060081886563,-0.7057479290316437,1.0,-0.5139175421334942,-0.0,0.0
2020-05-22,-0.7162046298942554,-0.24530818329046392,-0.7018513226001079,1.0,-0.5121463275221492,-0.0,0.0
2020-05-26,-0.7175875882240733,-0.24680485788770906,-0.7026133401157246,1.0,-0.5122400966490749,-0.0,0.0
2020-05-27,-0.7420150568636873,-0.205510171391959,-0.754252763094666,1.0,-0.5018100272304982,-0.0,0.0
2020-05-28,-0.761070465922218,-0.17269926838659994,-0.7714029007829548,1.0,-0.5036580670003851,-0.0,0.0
2020-05-29,-0.7619368502117829,-0.17173661917597227,-0.7719804903093314,1.0,-0.5031446540880503,-0.0,0.0
2020-06-01,-0.760455420141116,-0.16898652982681206,-0.7734765875561257,1.0,-0.5042976266837715,-0.0,0.0
2020-06-02,-0.7601334017444843,-0.16758594150846587,-0.7736659825551565,1.0,-0.5053873781426372,-0.0,0.0
2020-06-03,-0.7597729532116858,-0.1667895968957445,-0.7771221498893628,1.0,-0.5031908411634545,-0.0,0.0
2020-06-04,-0.7610173840528578,-0.15924690486881776,-0.7859708769003785,1.0,-0.5011225864391557,-0.0,0.0
2020-06-05,-0.7653952353432222,-0.15738778655365054,-0.7892827329352083,1.0,-0.4986515122327104,-0.0,0.0
2020-06-08,-0.7649265696145706,-0.14442377990123773,-0.8038222279227858,1.0,-0.4933624062079138,-0.0,0.0
2020-06-09,-0.764047833354764,-0.15021859328790022,-0.8027517037418027,1.0,-0.4975890446187476,-0.0,0.0
2020-06-10,-0.7654376546979974,-0.14783503166286285,-0.8049117618695555,1.0,-0.4963515381400881,-0.0,0.0
2020-06-11,-0.7700003216778718,-0.13806414256763277,-0.8154212371730949,1.0,-0.49332518416058163,-0.0,0.0
2020-06-12,-0.7640877783117092,-0.13330129745314753,-0.8153131507288164,1.0,-0.4908857920871376,-0.0,0.0
2020-06-15,-0.767814174339889,-0.13616092912830055,-0.8120568513587217,1.0,-0.4923160832878822,-0.0,0.0
2020-06-16,-0.7649583600256247,-0.14199231262011533,-0.8068545803971814,1.0,-0.48926969891095456,-0.0,0.0
2020-06-17,-0.7633052773066213,-0.13822126924184722,-0.809069670688386,1.0,-0.4897110122571766,-0.0,0.0
2020-06-18,-0.7663892445582586,-0.1310179257362356,-0.8136683738796415,1.0,-0.48994878361075545,-0.0,0.0
2020-06-19,-0.7669526797720433,-0.13232374975987704,-0.8128001536786834,1.0,-0.48953063968752003,-0.0,0.0
2020-06-22,-0.7640758384755572,-0.13252549796975413,-0.8105636729865398,1.0,-0.49010454966908595,-0.0,0.0
2020-06-23,-0.7614787359810844,-0.1326325206888839,-0.8100456912803145,1.0,-0.4910055276863597,-0.0,0.0
2020-06-24,-0.7589633795615773,-0.1338914807950406,-0.8125838818942929,1.0,-0.4900300377069086,-0.0,0.0
2020-06-25,-0.762483994878361,-0.13505121638924455,-0.8120038412291933,1.0,-0.4914852752880922,-0.0,0.0
2020-06-26,-0.7617859655856202,-0.13516279664811617,-0.8099852875327832,1.0,-0.49142838866500355,-0.0,0.0
2020-06-29,-0.7584235572163137,-0.13148733671872503,-0.8156877774584013,1.0,-0.4881670978250456,-0.0,0.0
2020-06-30,-0.7589422585590189,-0.12988630556974962,-0.8160449667858969,1.0,-0.4887902401635155,-0.0,0.0
2020-07-01,-0.7561987427003223,-0.13010179659827042,-0.8123942942847113,1.0,-0.49248492197721544,-0.0,0.0
2020-07-02,-0.7609813755870045,-0.12449286010925471,-0.8157045650576623,1.0,-0.4933712423729355,-0.0,0.0
2020-07-06,-0.7602888548057259,-0.12452070552147237,-0.8166538854805725,1.0,-0.4938650306748466,-0.0,0.0
2020-07-07,-0.7580557595886692,-0.12691214511544724,-0.8137834126401174,1.0,-0.4948104621083894,-0.0,0.0
2020-07-08,-0.7586966234760962,-0.11993361843365036,-0.8178655773281419,1.0,-0.4948937256654114,-0.0,0.0
2020-07-09,-0.7633066189852804,-0.12286471470992048,-0.8161180114307608,1.0,-0.49066062134806343,-0.0,0.0
2020-07-10,-0.7628612486029059,-0.12514769279897814,-0.8146575123742615,1.0,-0.4906913619671084,-0.0,0.0
2020-07-13,-0.7768008440707229,-0.11362982383220899,-0.8175656233014675,1.0,-0.48924129552067014,-0.0,0.0
2020-07-14,-0.7790247801758594,-0.11088729016786572,-0.8190247801758593,1.0,-0.4884732214228617,-0.0,0.0
2020-07-15,-0.7830747080467125,-0.10667093265077589,-0.8197728363461846,1.0,-0.490001599744041,-0.0,0.0
2020-07-16,-0.7890389909725335,-0.09238747679108777,-0.8245086113067418,1.0,-0.4952941929701005,-0.0,0.0
2020-07-17,-0.7920738153974305,-0.0931983468426617,-0.825297151827764,1.0,-0.4931919392560791,-0.0,0.0
2020-07-20,-0.7941610996916751,-0.0964478417266187,-0.8239015930113051,1.0,-0.49717368961973274,-0.0,0.0
2020-07-21,-0.7904489691052733,-0.09881816430085426,-0.8226604149270987,1.0,-0.4995825036932366,-0.0,0.0
2020-07-22,-0.7877552330807758,-0.10064851675870042,-0.8212726338769745,1.0,-0.5007705149608322,-0.0,0.0
2020-07-23,-0.7877513006615712,-0.10145160254351597,-0.8211831203031665,1.0,-0.501091913417689,-0.0,0.0
2020-07-24,-0.7819237679671458,-0.10526822381930184,-0.8197510266940452,1.0,-0.5014437885010267,-0.0,0.0
2020-07-27,-0.782777545976827,-0.10501652919087202,-0.8181468048913567,1.0,-0.5036107455788426,-0.0,0.0
2020-07-28,-0.7838176272274844,-0.10374056830951998,-0.8163108043024563,1.0,-0.506951356558035,-0.0,0.0
2020-07-29,-0.7849670046676325,-0.10535972959922744,-0.8138741348784807,1.0,-0.5148559472074682,-0.0,0.0
2020-07-30,-0.7854013658033759,-0.10733152944208221,-0.8139737147274837,1.0,-0.5145277670403299,-0.0,0.0
2020-07-31,-0.7831391231571493,-0.10609669735402048,-0.8136226099272517,1.0,-0.5160947659821027,-0.0,0.0
2020-08-03,-0.7775846530191837,-0.11117548603064246,-0.8143105446118192,1.0,-0.5157074803656495,-0.0,0.0
2020-08-04,-0.7756600128783001,-0.10685769478428847,-0.8120734063103671,1.0,-0.5249839021249195,-0.0,0.0
2020-08-05,-0.7761035448662224,-0.10650697060433369,-0.8118741749573393,1.0,-0.5251939856402331,-0.0,0.0
2020-08-06,-0.7757743576534225,-0.1073475433060725,-0.8114495460106896,1.0,-0.5252108957434477,-0.0,0.0
2020-08-07,-0.7738978893693926,-0.11566513909507517,-0.81243142064158,1.0,-0.5253017491770476,-0.0,0.0
2020-08-10,-0.7787493546721735,-0.11018972638100155,-0.813597057305111,1.0,-0.5241029943211152,-0.0,0.0
2020-08-11,-0.7813699867712064,-0.1033459168199271,-0.8194753654050915,1.0,-0.522343755041461,-0.0,0.0
2020-08-12,-0.7660368856416363,-0.12118188548070424,-0.7939747014709195,1.0,-0.5374489040522706,-0.0,0.0
2020-08-13,-0.7625924734641364,-0.13097458990028948,-0.7815053071727243,1.0,-0.5413959472499196,-0.0,0.0
2020-08-14,-0.7689059377216169,-0.12942427954354974,-0.7873122300303012,1.0,-0.537844110631165,-0.0,0.0
2020-08-17,-0.7668545659526493,-0.12797551940731197,-0.7874053792881301,1.0,-0.5388629408922532,-0.0,0.0
2020-08-18,-0.7665023678360877,-0.12786314873876486,-0.7829644663509552,1.0,-0.5442157146999129,-0.0,0.0
2020-08-19,-0.7721759886458938,-0.12447584026836978,-0.7834978388491065,1.0,-0.5454486807302754,-0.0,0.0
2020-08-20,-0.7704775407617451,-0.12202745376039183,-0.783141071083328,1.0,-0.5466262808532577,-0.0,0.0
2020-08-21,-0.7597729532116858,-0.13879357342141552,-0.7589391655709842,1.0,-0.5494019177115737,-0.0,0.0
2020-08-24,-0.7605285947974468,-0.13756936202970138,-0.7586682490297334,1.0,-0.5506944221701896,-0.0,0.0
2020-08-25,-0.7611815700754535,-0.137325413388987,-0.7687590303419489,1.0,-0.543522234708621,-0.0,0.0
2020-08-26,-0.7605394124257505,-0.13729330550650184,-0.7693369722266816,1.0,-0.5436185583560764,-0.0,0.0
2020-08-27,-0.8503179356054235,-0.08656595902163308,-0.8249840191097804,1.0,-0.6025636712310333,-0.0,0.0
2020-08-28,-0.8486471916169682,-0.08126958455473567,-0.826712490313016,1.0,-0.6127228006334445,-0.0,0.0
2020-08-31,-0.8488379925900977,-0.08164365106096329,-0.8252273492758505,1.0,-0.6123947457056248,-0.0,0.0
2020-09-01,-0.8485787417486191,-0.08594907719250977,-0.8183012259194395,1.0,-0.6151151825407517,-0.0,0.0
2020-09-02,-0.846969696969697,-0.08622895622895624,-0.8182491582491583,1.0,-0.6155555555555556,-0.0,0.0
2020-09-03,-0.8540882194728349,-0.08495831091984939,-0.8185180204410974,1.0,-0.604458041958042,-0.0,0.0
2020-09-04,-0.8320480721081622,-0.09243865798698048,-0.799699549323986,1.0,-0.614154565181105,-0.0,0.0
2020-09-08,-0.8248615836168368,-0.09549062770995931,-0.7978120205456608,1.0,-0.6171703021813089,-0.0,0.0
2020-09-09,-0.813473740158788,-0.11108527389296746,-0.7752715676178453,1.0,-0.6220974653689001,-0.0,0.0
2020-09-10,-0.8084789021843614,-0.11902946733401835,-0.763432662666976,1.0,-0.6237197122874474,-0.0,0.0
2020-09-11,-0.7969981857166419,-0.1219198416625433,-0.75701797789873,1.0,-0.6227280224311398,-0.0,0.0
2020-09-14,-0.7983437262859215,-0.12217493153848691,-0.7573657989376092,1.0,-0.6214985647827378,-0.0,0.0
2020-09-15,-0.7973356196003429,-0.12312866846930028,-0.7522258128338719,1.0,-0.6247774187166129,-0.0,0.0
2020-09-16,-0.7955099887914552,-0.12629392760598668,-0.7497527526867541,1.0,-0.6250741741939738,-0.0,0.0
2020-09-17,-0.7901287412334135,-0.13190214349214713,-0.7462711138915413,1.0,-0.6243126666886175,-0.0,0.0
2020-09-18,-0.7853762734143936,-0.1349326322707854,-0.7435096943805455,1.0,-0.6224449556358856,-0.0,0.0
2020-09-21,-0.7813136288998358,-0.13684729064039408,-0.7485714285714286,1.0,-0.6173399014778326,-0.0,0.0
2020-09-22,-0.7855551186262943,-0.12567177873902216,-0.7519661816751868,1.0,-0.6137763796041421,-0.0,0.0
2020-09-23,-0.7840272545615358,-0.1264781996265601,-0.7520883152618993,1.0,-0.6131621187800964,-0.0,0.0
2020-09-24,-0.7805372197895561,-0.12035161100581661,-0.7463891248937977,1.0,-0.6204823214169009,-0.0,0.0
2020-09-25,-0.7798980525421514,-0.12040909685008497,-0.7473532871520063,1.0,-0.6198862893739381,-0.0,0.0
2020-09-28,-0.7801795918367347,-0.11937959183673469,-0.7459918367346938,1.0,-0.6197551020408163,-0.0,0.0
2020-09-29,-0.7820358109650696,-0.11813052411858714,-0.7413652522748769,1.0,-0.6199406412054401,-0.0,0.0
2020-09-30,-0.7748663967611336,-0.12220242914979756,-0.7282914979757085,1.0,-0.6135060728744939,-0.0,0.0
2020-10-01,-0.7743523316062175,-0.12431994818652849,-0.7274611398963731,1.0,-0.6122085492227979,-0.0,0.0
2020-10-02,-0.7762701985039345,-0.12360351024902046,-0.7270166121563421,1.0,-0.6113467828114375,-0.0,0.0
2020-10-05,-0.7701517652007894,-0.13170242371290813,-0.7201242597806037,1.0,-0.6139533378636378,-0.0,0.0
2020-10-06,-0.7731198447355653,-0.12366165291929485,-0.7151544557658096,1.0,-0.6227397703380236,-0.0,0.0
2020-10-07,-0.7696282659948971,-0.12760391434938476,-0.7152407712430965,1.0,-0.6172205535639311,-0.0,0.0
2020-10-08,-0.7623756019261637,-0.12914927768860354,-0.7003531300160514,1.0,-0.6183948635634029,-0.0,0.0
2020-10-09,-0.7632955676092049,-0.12815739641172127,-0.7009981705555733,1.0,-0.6171004910613986,-0.0,0.0
2020-10-12,-0.7606289106369325,-0.12976094978341088,-0.700497352799615,1.0,-0.6177763516765603,-0.0,0.0
2020-10-13,-0.7510418670257101,-0.13749438994678465,-0.7010001923446817,1.0,-0.6162082451753542,-0.0,0.0
2020-10-14,-0.7504486029223275,-0.1389387336580364,-0.6993719559087413,1.0,-0.6155152524993591,-0.0,0.0
2020-10-15,-0.749185251453767,-0.13719726500095852,-0.6952840437088632,1.0,-0.6134257780049843,-0.0,0.0
2020-10-16,-0.7471895758814512,-0.13860500766479306,-0.6951647930505876,1.0,-0.612704394481349,-0.0,0.0
2020-10-19,-0.7460216219663871,-0.14060656312785022,-0.6858117804636923,1.0,-0.6166406225085308,-0.0,0.0
2020-10-20,-0.7451249044098904,-0.14144149885291868,-0.6844251848075452,1.0,-0.6153453989293908,-0.0,0.0
2020-10-21,-0.7449317863062603,-0.14190998342470992,-0.6871732755323218,1.0,-0.6135407369628969,-0.0,0.0
2020-10-22,-0.7445946807832131,-0.14337649084763057,-0.6887237706486382,1.0,-0.612283946680273,-0.0,0.0
2020-10-23,-0.7471623517408494,-0.14003315903583727,-0.6889427368958041,1.0,-0.6122305828338223,-0.0,0.0
2020-10-26,-0.7485083437031363,-0.14141220765131934,-0.6874062729332184,1.0,-0.6133818321049105,-0.0,0.0
2020-10-27,-0.7513333972086487,-0.13979112771869312,-0.686244450831976,1.0,-0.6163967934591678,-0.0,0.0
2020-10-28,-0.7522194545570672,-0.14025675416746505,-0.684677779906751,1.0,-0.6163058057099061,-0.0,0.0
2020-10-29,-0.7461069090446831,-0.13856225767495073,-0.6814021483506006,1.0,-0.6119621178414797,-0.0,0.0
2020-10-30,-0.746321776986876,-0.1377863929581493,-0.6813054116749817,1.0,-0.612348660586609,-0.0,0.0
2020-11-02,-0.7420163799123866,-0.13643578185512029,-0.6808456605929782,1.0,-0.6151355469494,-0.0,0.0
2020-11-03,-0.748906081552413,-0.1294628701883442,-0.6761684317331473,1.0,-0.6162407254740313,-0.0,0.0
2020-11-04,-0.7506494329341696,-0.12320217956028638,-0.6756320091237407,1.0,-0.6184819109168092,-0.0,0.0
2020-11-05,-0.7488357457520453,-0.11957205789804908,-0.6827249842668344,1.0,-0.595531780994336,-0.0,0.0
2020-11-06,-0.74782225856159,-0.11786534167741124,-0.6833233749488978,1.0,-0.5957420044655493,-0.0,0.0
