Date,CCX,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-08-13,1.0,-0.07745760375017235,-0.061271198124913835,-0.14162415552185303,-0.09838687439680134,-0.0,0.0
2020-08-14,1.0,-0.07717232440779857,-0.06138488266276921,-0.14131483881642445,-0.0989438270413369,-0.0,0.0
2020-08-17,1.0,-0.07757883411040913,-0.06188098325378651,-0.1411289210141529,-0.09883576571854223,-0.0,0.0
2020-08-18,1.0,-0.07771062725943097,-0.06174628142506278,-0.13804950740955377,-0.10229875541573528,-0.0,0.0
2020-08-19,1.0,-0.07837669956518738,-0.06233694526882462,-0.13740078680378218,-0.10225688453309406,-0.0,0.0
2020-08-20,1.0,-0.07872863336370917,-0.0618424322757021,-0.1376301328252285,-0.1025184326070748,-0.0,0.0
2020-08-21,1.0,-0.07849174352460374,-0.06157839509581929,-0.13820621858949575,-0.10240514718064836,-0.0,0.0
2020-08-24,1.0,-0.07832880153483045,-0.0625388193399677,-0.13674069371023176,-0.10264868669859631,-0.0,0.0
2020-08-25,1.0,-0.07838046840477242,-0.06381186478126381,-0.13445923552806008,-0.1042863455589925,-0.0,0.0
2020-08-26,1.0,-0.07920614313730906,-0.06371018976327927,-0.13404966439245364,-0.10413501643510205,-0.0,0.0
2020-08-27,1.0,-0.07504589435326921,-0.06792364283841047,-0.13282446962690997,-0.10450109732363456,-0.0,0.0
2020-08-28,1.0,-0.0748664577840964,-0.06782702314731744,-0.1327968640008834,-0.10477715358390041,-0.0,0.0
2020-08-31,1.0,-0.07483434566537824,-0.06776642738818332,-0.13303423522915514,-0.10481778023191606,-0.0,0.0
2020-09-01,1.0,-0.07442431939919376,-0.06966149428460985,-0.1287481362858247,-0.10769506875034512,-0.0,0.0
2020-09-02,1.0,-0.073506679916087,-0.06960086121232197,-0.12885061278569063,-0.10818979794633986,-0.0,0.0
2020-09-03,1.0,-0.07522971434916581,-0.0673458623657108,-0.1270715931488216,-0.11835493989950864,-0.0,0.0
2020-09-04,1.0,-0.07170317512999226,-0.0682182763580042,-0.12462661798871558,-0.11834826861378472,-0.0,0.0
2020-09-08,1.0,-0.07009559118513702,-0.06969441254997441,-0.12370135709048653,-0.11988324318342164,-0.0,0.0
2020-09-09,1.0,-0.06784412284577994,-0.0715725806451613,-0.12063632346442774,-0.12087107821475916,-0.0,0.0
2020-09-10,1.0,-0.06771588320563264,-0.0722164699385656,-0.11988679505763787,-0.12071512390418997,-0.0,0.0
2020-09-11,1.0,-0.06733184289696668,-0.07279677624134029,-0.12011813088239354,-0.11977312246418813,-0.0,0.0
2020-09-14,1.0,-0.06688109107976037,-0.07143645951243753,-0.12004086027442644,-0.12207006984898264,-0.0,0.0
2020-09-15,1.0,-0.06695300307972767,-0.07196619204794984,-0.1191426480133685,-0.12298194975762682,-0.0,0.0
2020-09-16,1.0,-0.06875743903451713,-0.0695186425665015,-0.1213912032551831,-0.12433913693359538,-0.0,0.0
2020-09-17,1.0,-0.07291709995424482,-0.06536056459104585,-0.12371920191894402,-0.12452338366401841,-0.0,0.0
2020-09-18,1.0,-0.07013844574535971,-0.06626806869572456,-0.12447631995116945,-0.12634908303970258,-0.0,0.0
2020-09-21,1.0,-0.06891434594474648,-0.0670004438033951,-0.1261788527682237,-0.12479196715854876,-0.0,0.0
2020-09-22,1.0,-0.06512780531269143,-0.07643258896252157,-0.12257058528707467,-0.12809767778582168,-0.0,0.0
2020-09-23,1.0,-0.06201421043117952,-0.07775414007425019,-0.1234861441343734,-0.1272125585728389,-0.0,0.0
2020-09-24,1.0,-0.06112615427341526,-0.07710893563840868,-0.12228008053877665,-0.12808442685551621,-0.0,0.0
2020-09-25,1.0,-0.060930355380745226,-0.0781782046114717,-0.12272240830565247,-0.12800378035051632,-0.0,0.0
2020-09-28,1.0,-0.06005276312135518,-0.07842266037211887,-0.12082754790336019,-0.1291863371285754,-0.0,0.0
2020-09-29,1.0,-0.061688628599316744,-0.08160078086871646,-0.1199888447326222,-0.13113016802621488,-0.0,0.0
2020-09-30,1.0,-0.061720819969320884,-0.08159252544972807,-0.12087574954678566,-0.13031655278203877,-0.0,0.0
2020-10-01,1.0,-0.06308358960022366,-0.08402292423818841,-0.1196812971764048,-0.13103159071847917,-0.0,0.0
2020-10-02,1.0,-0.06291321303272158,-0.08281732664271836,-0.11908921907104818,-0.13295500608025942,-0.0,0.0
2020-10-05,1.0,-0.05953661159448626,-0.08686786866472074,-0.11570744242559668,-0.13447760568691255,-0.0,0.0
2020-10-06,1.0,-0.0644546308367327,-0.07875296129638197,-0.1131250262836957,-0.14546448547037302,-0.0,0.0
2020-10-07,1.0,-0.06359701346183479,-0.07997254402062,-0.11240141762505779,-0.14483029122949556,-0.0,0.0
2020-10-08,1.0,-0.06385662037750656,-0.07987332371116686,-0.11326597816795819,-0.14430447150484146,-0.0,0.0
2020-10-09,1.0,-0.06640307338549116,-0.07830683379602367,-0.11481730742267464,-0.14255068562294945,-0.0,0.0
2020-10-12,1.0,-0.0666685360963504,-0.07860017105281605,-0.11445115881272519,-0.14235239684253326,-0.0,0.0
2020-10-13,1.0,-0.06475656742556918,-0.08021015761821366,-0.11433975481611208,-0.14173029772329246,-0.0,0.0
2020-10-14,1.0,-0.06448894756059882,-0.08031626548324579,-0.11253265174283067,-0.14705221470100832,-0.0,0.0
2020-10-15,1.0,-0.06388506586523608,-0.08009156531752941,-0.11288374575176248,-0.14751565879279835,-0.0,0.0
2020-10-16,1.0,-0.0642683628908828,-0.0785205779518935,-0.11397559571450638,-0.1473805411629246,-0.0,0.0
2020-10-19,1.0,-0.06428651653843993,-0.07873308249564777,-0.11282080080867074,-0.1481018700511035,-0.0,0.0
2020-10-20,1.0,-0.06366237482117311,-0.07883811607618728,-0.11339729024657075,-0.14668013127997984,-0.0,0.0
2020-10-21,1.0,-0.06354927839100127,-0.0786687050309261,-0.1136201068738692,-0.1467061249105878,-0.0,0.0
2020-10-22,1.0,-0.06370355825467398,-0.07843027251434101,-0.11333959803082792,-0.14708481184869354,-0.0,0.0
2020-10-23,1.0,-0.0642532540394973,-0.07746577648114901,-0.11422800718132854,-0.14664216786355475,-0.0,0.0
2020-10-26,1.0,-0.06421027532715262,-0.07740858661654769,-0.1142404308736693,-0.14673829193374197,-0.0,0.0
2020-10-27,1.0,-0.06257088052868123,-0.07661397589011942,-0.11585903700488638,-0.14507931618666256,-0.0,0.0
2020-10-28,1.0,-0.06255775531348884,-0.07657304472011425,-0.11593066562123716,-0.14506734619585002,-0.0,0.0
2020-10-29,1.0,-0.05862261257493377,-0.07710860170082252,-0.1151261675728426,-0.14325944514150285,-0.0,0.0
2020-10-30,1.0,-0.05779066040496663,-0.07709137529787205,-0.11588790256274475,-0.142783483604844,-0.0,0.0
2020-11-02,1.0,-0.05625583241639623,-0.07699486050949204,-0.11579871025251752,-0.14375252447873865,-0.0,0.0
2020-11-03,1.0,-0.057110628342245985,-0.0763424688057041,-0.11573919340463458,-0.14341020499108734,-0.0,0.0
2020-11-04,1.0,-0.05729913292786461,-0.07514161250365341,-0.11550291575621772,-0.14381149879611976,-0.0,0.0
2020-11-05,1.0,-0.05066174121960365,-0.08110322607524269,-0.1108364464565945,-0.146152457399975,-0.0,0.0
2020-11-06,1.0,-0.049822360386366164,-0.0801737537470856,-0.11130232041745308,-0.14652492505828799,-0.0,0.0
