Date,INSG,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-06-13,1.0,-0.0,-0.8307080593362899,-0.5695060406790029,-3.0906866493347604,-2.155528368252026,0.0
2019-06-14,1.0,-0.0,-0.7989255564082886,-0.614888718342287,-3.1302379125095934,-2.130468150422103,0.0
2019-06-17,1.0,-0.0,-0.7914844649021865,-0.6171077867280399,-3.1354046797084774,-2.1276563099347907,0.0
2019-06-18,1.0,-0.0,-0.7791448784989234,-0.6339587819132575,-3.130344509381729,-2.1464933866502616,0.0
2019-06-19,1.0,-0.0,-0.76183908045977,-0.6614559386973179,-3.1236015325670494,-2.1159386973180077,0.0
2019-06-20,1.0,-0.0,-0.775823669457031,-0.6553260118270486,-3.1271023730896244,-2.121649642884571,0.0
2019-06-21,1.0,-0.0,-0.7902409083934324,-0.6527543348166334,-3.108485499462943,-2.1207610863894426,0.0
2019-06-24,1.0,-0.0,-0.7495596231906257,-0.6641648158076129,-3.076357509381941,-2.1686451711725514,0.0
2019-06-25,1.0,-0.0,-0.7132156233279829,-0.6698005044714515,-3.0869066727814722,-2.1735840403577162,0.0
2019-06-26,1.0,-0.0,-0.69880533006586,-0.6530096492571603,-3.088604686782049,-2.2177209373564097,0.0
2019-06-27,1.0,-0.0,-0.6766283524904214,-0.6816091954022988,-3.0833716475095785,-2.221226053639847,0.0
2019-06-28,1.0,-0.0,-0.6343797856049004,-0.692113323124043,-3.107656967840735,-2.2228177641653906,0.0
2019-07-01,1.0,-0.0,-0.6574641333850328,-0.6787902287708414,-3.141062427297402,-2.277626987204343,0.0
2019-07-02,1.0,-0.0,-0.6656610195714396,-0.6706892550475748,-3.129651117815425,-2.269745493927439,0.0
2019-07-03,1.0,-0.0,-0.6889922480620155,-0.653953488372093,-3.123798449612403,-2.2851937984496122,0.0
2019-07-05,1.0,-0.0,-0.6828358208955224,-0.646377487562189,-3.1355721393034823,-2.3089241293532337,0.0
2019-07-08,1.0,-0.0,-0.7010975324978594,-0.6255935237798708,-3.1349731454814354,-2.3221763835914997,0.0
2019-07-09,1.0,-0.0,-0.6906335017489312,-0.6242518460940537,-3.1326078507578705,-2.3255343956471046,0.0
2019-07-10,1.0,-0.0,-0.6458527493010251,-0.611991301646474,-3.168841255048151,-2.3397794346070206,0.0
2019-07-11,1.0,-0.0,-0.6213366413397425,-0.6431229648007443,-3.172352302682586,-2.3163281128857185,0.0
2019-07-12,1.0,-0.0,-0.6055495103373232,-0.6436343852013058,-3.1891807865692523,-2.334136483755635,0.0
2019-07-15,1.0,-0.0,-0.6298600311041991,-0.6715396578538103,-3.1824261275272163,-2.2922239502332817,0.0
2019-07-16,1.0,-0.0,-0.6292466765140325,-0.6724714296820338,-3.1778745238280344,-2.294565808909275,0.0
2019-07-17,1.0,-0.0,-0.629396692289774,-0.6746641820017082,-3.167870176255921,-2.292646944638559,0.0
2019-07-18,1.0,-0.0,-0.6265499070055798,-0.6727371357718538,-3.168009919404836,-2.282160570365778,0.0
2019-07-19,1.0,-0.0,-0.63204770755886,-0.6843246592317224,-3.154972118959108,-2.273466542750929,0.0
2019-07-22,1.0,-0.0,-0.6196124031007751,-0.6709302325581395,-3.1565891472868217,-2.304806201550387,0.0
2019-07-23,1.0,-0.0,-0.6337010565568676,-0.665786202610317,-3.159338098197638,-2.309975139838409,0.0
2019-07-24,1.0,-0.0,-0.6400248312252657,-0.6994645767052067,-3.1401412275936984,-2.2800496624505313,0.0
2019-07-25,1.0,-0.0,-0.6174972997994136,-0.7044437586792162,-3.144499305662706,-2.248495602530473,0.0
2019-07-26,1.0,-0.0,-0.5235342079905122,-0.6742272626195241,-3.0364687569490774,-2.1781187458305538,0.0
2019-07-29,1.0,-0.0,-0.40959719789842386,-0.6030823117338004,-2.8919089316987745,-2.100595446584939,0.0
2019-07-30,1.0,-0.0,-0.419588706866504,-0.6052980132450332,-2.8658766120599513,-2.0803764377831997,0.0
2019-07-31,1.0,-0.0,-0.4617669406645023,-0.5932859017752296,-2.808592940526352,-2.0438626787317813,0.0
2019-08-01,1.0,-0.0,-0.491906041193084,-0.5686436591582283,-2.8065027209478544,-2.0213542742990978,0.0
2019-08-02,1.0,-0.0,-0.48540046391049263,-0.568836130440715,-2.7874198389957705,-1.9804884704598174,0.0
2019-08-05,1.0,-0.0,-0.4857727737973388,-0.5518935516888434,-2.7819174343227564,-2.00402592971682,0.0
2019-08-06,1.0,-0.0,-0.48791018998272884,-0.5279659891058854,-2.6642752756742394,-1.96260130197954,0.0
2019-08-07,1.0,-0.0,-0.5268192914165072,-0.4962723494095137,-2.6198456158870487,-1.9546084317477073,0.0
2019-08-08,1.0,-0.0,-0.48096153846153844,-0.43397435897435893,-2.5510897435897437,-1.9442307692307694,0.0
2019-08-09,1.0,-0.0,-0.4407048234772136,-0.39975914305634785,-2.5021233441085124,-1.995753311782975,0.0
2019-08-12,1.0,-0.0,-0.4304853387259859,-0.4245449949443883,-2.4985465116279073,-1.9658746208291207,0.0
2019-08-13,1.0,-0.0,-0.4310258023914411,-0.4125235997482693,-2.497608558842039,-1.9521082441787287,0.0
2019-08-14,1.0,-0.0,-0.44484742371185587,-0.4058279139569785,-2.4636068034017007,-1.9388444222111054,0.0
2019-08-15,1.0,-0.0,-0.4930687022900764,-0.42186259541984733,-2.3887022900763357,-1.8031755725190837,0.0
2019-08-16,1.0,-0.0,-0.5139620330679731,-0.4137783221065524,-2.3754439681567665,-1.8205756276791183,0.0
2019-08-19,1.0,-0.0,-0.4941126487011411,-0.4224326292789512,-2.364408837096383,-1.7884802136440885,0.0
2019-08-20,1.0,-0.0,-0.5021477403351685,-0.4248290882691028,-2.357674390465243,-1.7653215560529978,0.0
2019-08-21,1.0,-0.0,-0.5029130878731455,-0.5092798366268244,-2.2923298696618417,-1.7019040182593548,0.0
2019-08-22,1.0,-0.0,-0.5131624324635016,-0.41556500747212327,-2.1586964018852743,-1.6603632601448444,0.0
2019-08-23,1.0,-0.0,-0.5090240257500862,-0.42257730773652147,-2.158236578917117,-1.6579491895620186,0.0
2019-08-26,1.0,-0.0,-0.482440762314087,-0.41927274783690555,-2.130520839224114,-1.6229712152915232,0.0
2019-08-27,1.0,-0.0,-0.4805729431004343,-0.4119438335307055,-2.122201545141826,-1.6244854226583207,0.0
2019-08-28,1.0,-0.0,-0.4999717242549342,-0.3938245772776113,-2.1257705140530456,-1.6355821975909066,0.0
2019-08-29,1.0,-0.0,-0.515375918598078,-0.3871113623516111,-2.1171848501978516,-1.6331825890333522,0.0
2019-08-30,1.0,-0.0,-0.488999490979017,-0.40393642893501497,-2.1425824331202987,-1.6202703466998474,0.0
2019-09-03,1.0,-0.0,-0.4916838654850067,-0.48810246448949857,-2.239164744445793,-1.8512201044069445,0.0
2019-09-04,1.0,-0.0,-0.4657231577690195,-0.5214976710856324,-2.159620207810821,-1.8246745491460648,0.0
2019-09-05,1.0,-0.0,-0.49497005988023945,-0.5075449101796407,-2.1977844311377246,-1.7877245508982034,0.0
2019-09-06,1.0,-0.0,-0.48107914527873946,-0.5272173809239585,-2.2153515578369345,-1.745135490032231,0.0
2019-09-09,1.0,-0.0,-0.482035392957159,-0.5235059286182446,-2.2074122624083894,-1.7455162962521598,0.0
