Date,HRTX,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-06-26,1.0,-0.0,-1.1253937893789379,-0.5323469846984699,-1.7496624662466247,-1.218159315931593,0.0
2019-06-27,1.0,-0.0,-1.1082253521126761,-0.5487323943661973,-1.7467042253521126,-1.2301408450704225,0.0
2019-06-28,1.0,-0.0,-1.0794821277793414,-0.55902054601745,-1.7608218406980016,-1.229721362229102,0.0
2019-07-01,1.0,-0.0,-1.0704486674912854,-0.5642640278871023,-1.7731361745192848,-1.2145507702687508,0.0
2019-07-02,1.0,-0.0,-1.0770870736086176,-0.5630049371633752,-1.7650920107719927,-1.2052289048473968,0.0
2019-07-03,1.0,-0.0,-1.1067057695561446,-0.5393378828041284,-1.7648750775477977,-1.2289210986407988,0.0
2019-07-05,1.0,-0.0,-1.0643307796304642,-0.561795853988283,-1.7730396575033796,-1.23400180261379,0.0
2019-07-08,1.0,-0.0,-1.0595634271532517,-0.5645552484629702,-1.7783292909921598,-1.2380280895707596,0.0
2019-07-09,1.0,-0.0,-1.0566708018495545,-0.5630991316115935,-1.7800270666516298,-1.2390323672042405,0.0
2019-07-10,1.0,-0.0,-1.0207115701072462,-0.5642058673324633,-1.840662770243432,-1.2487658173977187,0.0
2019-07-11,1.0,-0.0,-1.0115242690888449,-0.580244110133409,-1.8446778313936987,-1.2405336361055919,0.0
2019-07-12,1.0,-0.0,-1.0361898258791398,-0.5786388983725959,-1.8475588938204164,-1.2278365767611243,0.0
2019-07-15,1.0,-0.0,-1.044422956600876,-0.5911495364313748,-1.8423297878391447,-1.2100563107900575,0.0
2019-07-16,1.0,-0.0,-1.0519074421513446,-0.6206151572005231,-1.8319972710216614,-1.180908522371937,0.0
2019-07-17,1.0,-0.0,-1.0489466810516155,-0.6194991766509569,-1.8234058259042647,-1.1864175799216399,0.0
2019-07-18,1.0,-0.0,-1.0520922288642185,-0.633134073441503,-1.8314830629091943,-1.1764304013663536,0.0
2019-07-19,1.0,-0.0,-1.0573635485886295,-0.6481513034588515,-1.8070085761344918,-1.1669790424263078,0.0
2019-07-22,1.0,-0.0,-1.0492316448491747,-0.6475241889584519,-1.8220830961866818,-1.1727376209447924,0.0
2019-07-23,1.0,-0.0,-1.0471730245231607,-0.6406675749318801,-1.812840599455041,-1.1759763851044505,0.0
2019-07-24,1.0,-0.0,-1.0485795454545455,-0.6676136363636364,-1.807784090909091,-1.1578409090909092,0.0
2019-07-25,1.0,-0.0,-1.0268835423020446,-0.6722015136112053,-1.8202304303625891,-1.1284310403253135,0.0
2019-07-26,1.0,-0.0,-1.0277683711479852,-0.6716898069759567,-1.8200135455469013,-1.1245625917146405,0.0
2019-07-29,1.0,-0.0,-1.011408562069355,-0.67197560149102,-1.8227154636846268,-1.1417033773861969,0.0
2019-07-30,1.0,-0.0,-1.00886604924328,-0.6758527219335894,-1.815450643776824,-1.1470521798057376,0.0
2019-07-31,1.0,-0.0,-1.0258757062146893,-0.6750282485875707,-1.8077401129943502,-1.1410734463276837,0.0
2019-08-01,1.0,-0.0,-1.0465313028764804,-0.6695431472081218,-1.7985899605188944,-1.1254371122391427,0.0
2019-08-02,1.0,-0.0,-1.030497411658789,-0.6829844699527347,-1.7807787530947559,-1.1325118163403107,0.0
2019-08-05,1.0,-0.0,-1.0300011257458066,-0.6778115501519756,-1.783406506810762,-1.1374535629854778,0.0
2019-08-06,1.0,-0.0,-1.0257898850061404,-0.6698671430166351,-1.7231774031483758,-1.163391760634141,0.0
2019-08-07,1.0,-0.0,-1.041608644794742,-0.6420096919734863,-1.7096307023895727,-1.1768506656269146,0.0
2019-08-08,1.0,-0.0,-1.033290509970396,-0.6415684522147127,-1.7231748868904653,-1.1876780427861253,0.0
2019-08-09,1.0,-0.0,-1.0191517708448985,-0.6308981902964361,-1.7042855556789165,-1.1969579216165205,0.0
2019-08-12,1.0,-0.0,-1.005883005883006,-0.6731601731601731,-1.7170052170052168,-1.1539571539571538,0.0
2019-08-13,1.0,-0.0,-0.9748960931005819,-0.6730950401773345,-1.7233028539761708,-1.1704627320587422,0.0
2019-08-14,1.0,-0.0,-0.9926596390529279,-0.6704564269551301,-1.6980517688614163,-1.1579557370715823,0.0
2019-08-15,1.0,-0.0,-1.0271847808463492,-0.6820515592066152,-1.6371939685456411,-1.0580986866994542,0.0
2019-08-16,1.0,-0.0,-1.0374655349516138,-0.676542141968968,-1.6261555927988323,-1.0661188300805535,0.0
2019-08-19,1.0,-0.0,-1.0086642987837693,-0.6877623506619308,-1.6359380045205034,-1.049187385642019,0.0
