Date,IWF,IWM,MTUM,SPY,UEIC,VLUE,VXX
2019-03-01,-0.5335444620385031,-1.8909909159096592,-0.10117509792482707,-2.3617801483456953,1.0,-2.4464538711559296,0.0
2019-03-04,-0.5273105745212323,-1.8869275603663613,-0.09975020815986678,-2.360699417152373,1.0,-2.451706910907577,0.0
2019-03-05,-0.5561309722686268,-1.874958235883729,-0.11042432342131642,-2.364266622118276,1.0,-2.447043100567992,0.0
2019-03-06,-0.5573729450054243,-1.8683968956021029,-0.11649837269465076,-2.3608445297504796,1.0,-2.4421263456563467,0.0
2019-03-07,-0.5658792214273831,-1.8283979371152888,-0.12660123107636,-2.369655631342539,1.0,-2.42746631176177,0.0
2019-03-08,-0.5831580718431901,-1.816774627744595,-0.21468831496592916,-2.3742744174308066,1.0,-2.4236560948935812,0.0
2019-03-11,-0.5870714651202456,-1.8324236738870885,-0.2500426402865427,-2.3910114275967933,1.0,-2.467508101654443,0.0
2019-03-12,-0.5876430599776268,-1.7803975561483523,-0.3178728164529731,-2.4051286464159713,1.0,-2.5140693571981756,0.0
2019-03-13,-0.6172509065791746,-1.7822483163529614,-0.3717838024520808,-2.376532550509411,1.0,-2.4862718010706266,0.0
2019-03-14,-0.6181661644425313,-1.7740852346104174,-0.37623762376237624,-2.36668101592768,1.0,-2.4743865690916915,0.0
2019-03-15,-0.6296904720733184,-1.7645685630295693,-0.3911464637731282,-2.3722116548504237,1.0,-2.488414317828117,0.0
2019-03-18,-0.6453262786596119,-1.7993827160493827,-0.46075837742504405,-2.39320987654321,1.0,-2.5195767195767194,0.0
2019-03-19,-0.642093167152833,-1.8070361530982058,-0.46415628038539736,-2.3944135065853445,1.0,-2.531689207106868,0.0
2019-03-20,-0.6517611569514683,-1.813947298376364,-0.4660633484162896,-2.3973915357998403,1.0,-2.543163871883595,0.0
2019-03-21,-0.670399004709855,-1.8105394117124323,-0.4745401226339643,-2.4077134986225897,1.0,-2.5233271127699277,0.0
2019-03-22,-0.6799569931009766,-1.8079025176955468,-0.5188603171758803,-2.42935220858346,1.0,-2.5236089956097127,0.0
2019-03-25,-0.6408830022075056,-1.6708167770419426,-0.5760706401766005,-2.4347019867549666,1.0,-2.507637969094923,0.0
2019-03-26,-0.6342592592592592,-1.6967592592592593,-0.6079059829059829,-2.4382122507122506,1.0,-2.5259081196581197,0.0
2019-03-27,-0.6361535726981871,-1.6832563099893354,-0.6057589761820121,-2.439299680056879,1.0,-2.5228403839317455,0.0
2019-03-28,-0.6285765219716553,-1.6827703003832786,-0.6298244050271861,-2.4373830109635444,1.0,-2.534896158302879,0.0
2019-03-29,-0.6234622927438046,-1.6782848992690318,-0.6389730789802103,-2.4365305758602247,1.0,-2.537083259047958,0.0
2019-04-01,-0.6205480674819245,-1.6927608676247434,-0.6386682138712845,-2.4388110327590824,1.0,-2.53539230563242,0.0
2019-04-02,-0.6354101857612656,-1.683139276508755,-0.6850946582525997,-2.409652475335526,1.0,-2.474891120789263,0.0
2019-04-03,-0.6330487371042334,-1.6848096762717895,-0.6854322305229456,-2.41150836001423,1.0,-2.478922091782284,0.0
2019-04-04,-0.6402498884426595,-1.687103971441321,-0.686925479696564,-2.423293172690763,1.0,-2.487014725568942,0.0
2019-04-05,-0.655289492494639,-1.6778949249463904,-0.6856683345246605,-2.424857040743388,1.0,-2.491243745532523,0.0
2019-04-08,-0.6530357142857143,-1.6750892857142856,-0.6841964285714286,-2.4253571428571425,1.0,-2.490982142857143,0.0
2019-04-09,-0.6793146752780769,-1.6599390025116614,-0.7024578399712954,-2.4418729817007536,1.0,-2.4866343738787227,0.0
2019-04-10,-0.6812645531076482,-1.642396560988716,-0.7148486476804586,-2.4420562421637113,1.0,-2.4751925488088844,0.0
2019-04-11,-0.6999462269223875,-1.6215271554041943,-0.7332855350421222,-2.4455995698153794,1.0,-2.4618211148951423,0.0
2019-04-12,-0.7000268552502015,-1.6180288246352161,-0.7321636379912273,-2.4426640408199805,1.0,-2.4588667084415,0.0
2019-04-15,-0.6979269496544916,-1.6235304675581081,-0.7327470160638966,-2.4511352418558734,1.0,-2.4689939872565736,0.0
2019-04-16,-0.6966786355475763,-1.6245960502692998,-0.7300718132854578,-2.453411131059246,1.0,-2.4719928186714544,0.0
2019-04-17,-0.6984012933357284,-1.6112807616310403,-0.7420513741692114,-2.458685108676127,1.0,-2.471079576073289,0.0
2019-04-18,-0.7081541218637993,-1.6044802867383512,-0.7483870967741935,-2.442741935483871,1.0,-2.456989247311828,0.0
2019-04-22,-0.0,-0.9324094335035255,-0.0,-2.113177729151471,1.0,-2.0327011913445174,0.0
2019-04-23,-0.0,-0.9414164788989708,-0.0,-2.1120516411911576,1.0,-2.03623409049388,0.0
2019-04-24,-0.0,-0.9273434177753478,-0.0,-2.106676386610777,1.0,-2.040884514914039,0.0
2019-04-25,-0.0,-0.9040699427193246,-0.0,-2.1016581248115767,1.0,-2.0238167018390114,0.0
2019-04-26,-0.0,-0.8754798464491362,-0.0,-2.1030470249520152,1.0,-2.0195537428023034,0.0
2019-04-29,-0.0,-0.8689490919916641,-0.0,-2.0810360226257814,1.0,-2.004167907115213,0.0
2019-04-30,-0.0,-0.871808637556669,-0.0,-2.082498210450966,1.0,-2.010796945836316,0.0
2019-05-01,-0.0,-0.85924869234427,-0.0,-2.09480504041845,1.0,-1.9898359486447932,0.0
2019-05-02,-0.0,-0.8525832239589549,-0.0,-2.098198305691445,1.0,-2.015093664240544,0.0
2019-05-03,-0.0,-0.8532482252580087,-0.0,-2.097715206108692,1.0,-2.01455586708823,0.0
2019-05-06,-0.0,-0.8981634022820184,-0.0,-2.1421075111355177,1.0,-2.061382634694002,0.0
2019-05-07,-0.0,-0.928048255062473,-0.0,-2.154797808826245,1.0,-2.072197944235859,0.0
2019-05-08,-0.0,-0.9219853836784409,-0.0,-2.121437271619975,1.0,-2.046650426309379,0.0
2019-05-09,-0.0,-0.9202969092236554,-0.0,-2.119676320272572,1.0,-2.0442321732781696,0.0
2019-05-10,-0.0,-0.9222599830076464,-0.0,-2.1095399927175627,1.0,-2.03683699478092,0.0
2019-05-13,-0.0,-0.9230582524271845,-0.0,-2.105764563106796,1.0,-2.0390776699029125,0.0
2019-05-14,-0.0,-0.8378313828516838,-0.0,-2.1127298781944113,1.0,-2.020300931454502,0.0
2019-05-15,-0.0,-0.8481793381568024,-0.0,-2.1079350017791483,1.0,-1.974320958367928,0.0
2019-05-16,-0.0,-0.8491069839197769,-0.0,-2.1085860084257995,1.0,-1.9759686702664212,0.0
2019-05-17,-0.0,-0.8436478211759111,-0.0,-2.1008263480173595,1.0,-2.000475595981214,0.0
2019-05-20,-0.0,-0.8413981690643205,-0.0,-2.1009392462251815,1.0,-2.0017833789085717,0.0
2019-05-21,-0.0,-0.8384300219701917,-0.006769194228371236,-2.0938186568493555,1.0,-1.998812422065198,0.0
2019-05-22,-0.0,-0.8210832295188942,-0.02289849913982322,-2.094916058610666,1.0,-1.993415198433885,0.0
2019-05-23,-0.0,-0.8098537336412625,-0.03404986083969918,-2.0997808965476406,1.0,-1.9780304376147333,0.0
2019-05-24,-0.0,-0.7724357088212793,-0.04584240569646325,-2.0919202024362975,1.0,-1.9745777673159537,0.0
2019-05-28,-0.0,-0.7604258573025117,-0.05246750191165226,-2.093818010705253,1.0,-1.9752955708487736,0.0
2019-05-29,-0.0,-0.7788642789820924,-0.05831762488218662,-2.105501885014138,1.0,-1.9480442978322339,0.0
2019-05-30,-0.0,-0.7785832154644037,-0.055634134842055635,-2.109205563413484,1.0,-1.949964639321075,0.0
2019-05-31,-0.0,-0.7751563052966852,-0.0637017812905509,-2.113070661790728,1.0,-1.946384334080453,0.0
2019-06-03,-0.0,-0.77419922562478,-0.06640854159333569,-2.1039540068051155,1.0,-1.92197583010677,0.0
2019-06-04,-0.0,-0.7781761682801482,-0.12686745547986136,-2.201147364646827,1.0,-1.8697263057248716,0.0
2019-06-05,-0.0,-0.7463512241054614,-0.15725047080979285,-2.194974105461394,1.0,-1.786605461393597,0.0
2019-06-06,-0.0,-0.7636599152143194,-0.13165332077249178,-2.183407913330193,1.0,-1.8092322185586436,0.0
2019-06-07,-0.0,-0.7999412110523222,-0.1355085243974133,-2.150676072898295,1.0,-1.792768959435626,0.0
2019-06-10,-0.0,-0.8060183012670109,-0.13403331769122478,-2.129751290473956,1.0,-1.7959877991553264,0.0
2019-06-11,-0.0,-0.8477029190787042,-0.18413597733711048,-2.214250523463481,1.0,-1.9123660549328734,0.0
2019-06-12,-0.0,-0.8482571745288829,-0.19331198423451165,-2.211171326518044,1.0,-1.9056534055918217,0.0
2019-06-13,-0.0,-0.8859714003944774,-0.22516025641025642,-2.1843565088757395,1.0,-1.8682199211045365,0.0
2019-06-14,-0.0,-0.8725906767658106,-0.233635076051481,-2.1913295153642465,1.0,-1.860459387893343,0.0
2019-06-17,-0.0,-0.8645121575869499,-0.23681132656201906,-2.199692212988612,1.0,-1.8547860880270852,0.0
2019-06-18,-0.0,-0.8702825832666381,-0.23751769993227856,-2.1964538570461123,1.0,-1.8522440435880074,0.0
2019-06-19,-0.0,-0.8548634550475606,-0.2520405032218472,-2.191347038969009,1.0,-1.838600797790733,0.0
2019-06-20,-0.0,-0.8651588716120706,-0.24608198635609366,-2.1926126236863133,1.0,-1.842050273492717,0.0
2019-06-21,-0.0,-0.8864577538784845,-0.24463811113171394,-2.1885159775017,1.0,-1.8611780703380927,0.0
2019-06-24,-0.0,-0.8718012268418117,-0.25212218848751466,-2.1860710081169836,1.0,-1.8862383047276783,0.0
2019-06-25,-0.0,-0.8761952067552464,-0.24891344840432136,-2.1909226375263877,1.0,-1.892834968334782,0.0
2019-06-26,-0.0,-0.874821128600759,-0.2432651029677098,-2.190381384931251,1.0,-1.9131462701424748,0.0
2019-06-27,-0.0,-0.8701533474629097,-0.2585712504675228,-2.1923700286747287,1.0,-1.9125420770477497,0.0
2019-06-28,-0.0,-0.8521950006218133,-0.26588732744683496,-2.1930108195498073,1.0,-1.907038925506778,0.0
2019-07-01,-0.0,-0.8433294051975438,-0.26446691062457356,-2.1892327730571233,1.0,-1.905290578676425,0.0
2019-07-02,-0.0,-0.856362846683626,-0.25507228392380715,-2.1833467766954144,1.0,-1.9098467456722712,0.0
2019-07-03,-0.0,-0.8513789897737837,-0.25869228385497367,-2.1828943290982337,1.0,-1.9047412457390767,0.0
2019-07-05,-0.0,-0.8417721518987342,-0.2575080665177464,-2.1880739637627205,1.0,-1.9176594688508315,0.0
2019-07-08,-0.0,-0.8484247085090549,-0.24863557429918134,-2.183763334160258,1.0,-1.9211113867526668,0.0
2019-07-09,-0.0,-0.8447089455086478,-0.24604798214617818,-2.185481371272705,1.0,-1.923005393342012,0.0
2019-07-10,-0.0,-0.8325985718720893,-0.24675566594225395,-2.203539273517541,1.0,-1.9264203663458555,0.0
2019-07-11,-0.0,-0.8227501710305367,-0.2595932582872069,-2.213757074444928,1.0,-1.9231917407798995,0.0
2019-07-12,-0.0,-0.8217372380774731,-0.2611453087110614,-2.2155692345955353,1.0,-1.919231486662936,0.0
2019-07-15,-0.0,-0.8465509734403185,-0.28083597686135475,-2.2005349256702122,1.0,-1.8922062573863283,0.0
2019-07-16,-0.0,-0.8554434479322371,-0.29035874439461884,-2.199115595416044,1.0,-1.8832835077229695,0.0
2019-07-17,-0.0,-0.8703069547350725,-0.2841043521573999,-2.195753689060457,1.0,-1.87609737874354,0.0
2019-07-18,-0.0,-0.8688829622278731,-0.28239161446380945,-2.1922719096942256,1.0,-1.8586491347764063,0.0
2019-07-19,-0.0,-0.871612424204925,-0.29216681103823783,-2.174730850142309,1.0,-1.8488429649795817,0.0
2019-07-22,-0.0,-0.8561495440116893,-0.0,-1.8686451352849296,1.0,-1.3137501889454326,0.0
2019-07-23,-0.0,-0.8743128435782108,-0.0,-1.836431784107946,1.0,-1.286806596701649,0.0
2019-07-24,-0.0,-0.8767595088349805,-0.0,-1.838774084057103,1.0,-1.2760307477288608,0.0
2019-07-25,-0.0,-0.8571428571428571,-0.0,-1.8649214659685864,1.0,-1.264223385689354,0.0
2019-07-26,-0.0,-0.8548050139275767,-0.0,-1.8624154397134898,1.0,-1.2569140469558298,0.0
2019-07-29,-0.0,-0.8420528647518543,-0.0,-1.8653989745631938,1.0,-1.2703967345313354,0.0
2019-07-30,-0.0,-0.8545825658386021,-0.0,-1.8576691392442872,1.0,-1.2660924976352865,0.0
2019-07-31,-0.0,-0.8806854979325462,-0.0,-1.844467692920839,1.0,-1.2566133612315051,0.0
2019-08-01,-0.0,-0.91701244813278,-0.0,-1.8432235164725292,1.0,-1.2390141478778183,0.0
2019-08-02,-0.0,-0.8969216885591096,-0.010879374310638725,-1.8661887095156924,1.0,-1.2394966409305124,0.0
2019-08-05,-0.0,-0.9104046242774567,-0.028024360033030556,-1.9077725020644096,1.0,-1.3148740710156896,0.0
2019-08-06,-0.0,-0.9101152767680964,-0.033804133347180396,-1.8793228788036143,1.0,-1.3694049226295566,0.0
2019-08-07,-0.0,-0.9170769629437677,-0.021611816532780513,-1.8749416947395696,1.0,-1.3690593417983934,0.0
2019-08-08,-0.0,-0.9189511323003575,-0.0249261543245064,-1.8735554749442918,1.0,-1.364771726175053,0.0
2019-08-09,-0.0,-0.8918542943995054,-0.009789273017672214,-1.853779174609717,1.0,-1.3968262146426915,0.0
2019-08-12,-0.0,-0.8616946966847564,-0.10907527806136155,-2.011982161087529,1.0,-1.3903605394659073,0.0
2019-08-13,-0.0,-0.8523909644724783,-0.10345571189821554,-2.03525796538897,1.0,-1.400021564504825,0.0
2019-08-14,-0.0,-0.8764588823750873,-0.10019899962351422,-2.0144140267842734,1.0,-1.387242510622277,0.0
2019-08-15,-0.0,-0.9064914586070959,-0.11679369250985545,-1.9492772667542708,1.0,-1.2836793692509856,0.0
2019-08-16,-0.0,-0.9106062996266497,-0.11663248672240625,-1.941841510227691,1.0,-1.2893200820318662,0.0
2019-08-19,-0.0,-0.8919524653393099,-0.12879182737412695,-1.9345877202126551,1.0,-1.2567497133326384,0.0
