Date,AG,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-03-08,1.0,-0.0,-1.5973681719208557,-0.0,-3.7108775915932974,-3.1587617154217553,0.0
2019-03-11,1.0,-0.0,-1.5813909418230054,-0.0,-3.6374834186090585,-3.256206177752511,0.0
2019-03-12,1.0,-0.0,-1.3944971718914774,-0.0,-3.7246668584028373,-3.4676445211389124,0.0
2019-03-13,1.0,-0.0,-1.459517321915142,-0.0,-3.7832814324639936,-3.488614246788633,0.0
2019-03-14,1.0,-0.0,-1.4653734238603298,-0.0,-3.759553831231814,-3.4743937924345296,0.0
2019-03-15,1.0,-0.0,-1.461909924115502,-0.0,-3.819552577116389,-3.5736670937222823,0.0
2019-03-18,1.0,-0.0,-1.5257142857142856,-0.0,-3.7738916256157635,-3.5526108374384235,0.0
2019-03-19,1.0,-0.0,-1.5250295624753647,-0.0,-3.7486204178163187,-3.580508474576271,0.0
2019-03-20,1.0,-0.0,-1.5326538689887197,-0.0,-3.7467840886602017,-3.6156738571145857,0.0
2019-03-21,1.0,-0.0,-1.544494270054808,-0.0,-3.871748878923767,-3.548779272546089,0.0
2019-03-22,1.0,-0.0,-1.54207970867894,-0.0,-4.024580214444669,-3.548654663160024,0.0
2019-03-25,1.0,-0.0,-1.2209417842241208,-0.0,-4.151698787999205,-3.561692827339559,0.0
2019-03-26,1.0,-0.0,-1.3015259409969482,-0.0,-4.225330620549339,-3.64618514750763,0.0
2019-03-27,1.0,-0.0,-1.2126974544722808,-0.0,-4.228795653486266,-3.619780662038434,0.0
2019-03-28,1.0,-0.0,-1.1881138504710365,-0.0,-4.190018039687312,-3.6440168370414914,0.0
2019-03-29,1.0,-0.0,-1.1614662223568615,-0.0,-4.232252852670907,-3.7042310410986565,0.0
2019-04-01,1.0,-0.0,-1.1930054424511187,-0.0,-4.210038298730095,-3.67556944164483,0.0
2019-04-02,1.0,-0.0,-1.2880569306930691,-0.0,-4.411406765676568,-3.6140676567656764,0.0
2019-04-03,1.0,-0.0,-1.2855229263266357,-0.0,-4.415765069551777,-3.6026790314270998,0.0
2019-04-04,1.0,-0.0,-1.278173007526549,-0.0,-4.4081864109702025,-3.6239818537993607,0.0
2019-04-05,1.0,-0.0,-1.2650077760497667,-0.0,-4.437636080870917,-3.665422498703992,0.0
2019-04-08,1.0,-0.0,-1.2279252297841579,-0.0,-4.433440049571414,-3.666012599401012,0.0
2019-04-09,1.0,-0.0,-1.1745375632944095,-0.0,-4.533843133202439,-3.6252970962075026,0.0
2019-04-10,1.0,-0.0,-1.1365283096987888,-0.0,-4.59890280509264,-3.6155677466100817,0.0
2019-04-11,1.0,-0.0,-1.080810190018793,-0.0,-4.728335769471705,-3.6314470661933598,0.0
2019-04-12,1.0,-0.0,-1.086674343138281,-0.0,-4.743954778603579,-3.6372867162148017,0.0
2019-04-15,1.0,-0.0,-1.0992616033755274,-0.0,-4.766455696202532,-3.682805907172996,0.0
2019-04-16,1.0,-0.0,-1.0999894525893892,-0.0,-4.7677460183524945,-3.6796751397531904,0.0
2019-04-17,1.0,-0.0,-1.0324215862287465,-0.0,-4.865244481993875,-3.663005597211955,0.0
2019-04-18,1.0,-0.0,-1.0347771103382863,-0.0,-4.822847507640425,-3.680893666350511,0.0
2019-04-22,1.0,-0.0,-1.0494050148746281,-0.0,-4.858584785380366,-3.716638334041649,0.0
2019-04-23,1.0,-0.0,-1.0710184988305336,-0.0,-4.855305124388687,-3.705081862640867,0.0
2019-04-24,1.0,-0.0,-1.018524399280195,-0.0,-4.841960410712396,-3.7248862072615645,0.0
2019-04-25,1.0,-0.0,-1.0176220806794054,-0.0,-4.880891719745223,-3.7171974522292994,0.0
2019-04-26,1.0,-0.0,-0.9970050272756444,-0.0,-4.977430741255749,-3.7220023531928548,0.0
2019-04-29,1.0,-0.0,-1.0083690987124463,-0.0,-4.996459227467811,-3.7247854077253217,0.0
2019-04-30,1.0,-0.0,-0.9899405083829097,-0.0,-5.064359113034072,-3.762358031368307,0.0
2019-05-01,1.0,-0.0,-0.9880771732061566,-0.0,-5.085519184912205,-3.765337090830262,0.0
2019-05-02,1.0,-0.0,-0.9834361805781099,-0.0,-5.053913608314389,-3.7886759770488254,0.0
2019-05-03,1.0,-0.0,-0.9703325364051292,-0.0,-5.086720278200391,-3.810149967398391,0.0
2019-05-06,1.0,-0.0,-0.8725564315800842,-0.0,-5.094934658170429,-3.8328113187169235,0.0
2019-05-07,1.0,-0.0,-0.8837840773324644,-0.0,-5.12316715542522,-3.854349951124145,0.0
2019-05-08,1.0,-0.0,-0.9192362558981674,-0.0,-5.121145616152749,-3.933062657741688,0.0
2019-05-09,1.0,-0.0,-0.9194910606559176,-0.0,-5.123395853899309,-3.9256334320500166,0.0
2019-05-10,1.0,-0.0,-0.9241371705811003,-0.0,-5.171463226375565,-3.930863380747601,0.0
2019-05-13,1.0,-0.0,-0.9263484328275557,-0.0,-5.189389744157714,-3.9596854579687677,0.0
2019-05-14,1.0,-0.0,-0.7471523626931319,-0.0,-5.4502086387729785,-4.08041051088305,0.0
2019-05-15,1.0,-0.0,-0.7698922265535427,-0.0,-5.613850034395781,-4.08151800045861,0.0
2019-05-16,1.0,-0.0,-0.7838427947598254,-0.0,-5.615260859572512,-4.092507469547231,0.0
2019-05-17,1.0,-0.0,-0.7570332480818414,-0.0,-5.635549872122762,-4.232736572890025,0.0
2019-05-20,1.0,-0.0,-0.7057112946376642,-0.0,-5.669768523903687,-4.256368500639758,0.0
2019-05-21,1.0,-0.0,-0.7015998145142591,-0.0,-5.647345235335034,-4.243913749130535,0.0
2019-05-22,1.0,-0.0,-0.6619225384974334,-0.0,-5.735300979934671,-4.268548763415772,0.0
2019-05-23,1.0,-0.0,-0.6710252256422125,-0.0,-5.7041194168016665,-4.196366581809766,0.0
2019-05-24,1.0,-0.0,-0.5485773768216516,-0.0,-5.770298403886191,-4.2471663196854035,0.0
2019-05-28,1.0,-0.0,-0.5373271889400921,-0.0,-5.753456221198157,-4.229838709677419,0.0
2019-05-29,1.0,-0.0,-0.5528594212804739,-0.0,-5.707678286625655,-4.131578947368421,0.0
2019-05-30,1.0,-0.0,-0.5378065395095368,-0.0,-5.682788374205267,-4.132720254314259,0.0
2019-05-31,1.0,-0.0,-0.5288823060271164,-0.0,-5.721431012874558,-4.143101287455851,0.0
2019-06-03,1.0,-0.0,-0.5998129967274427,-0.0,-6.001519401589528,-4.086372136512389,0.0
2019-06-04,1.0,-0.0,-0.5941037735849056,-0.0,-6.023466981132075,-4.174882075471698,0.0
2019-06-05,1.0,-0.0,-0.5623836126629423,-0.0,-6.150605214152701,-3.9257448789571696,0.0
2019-06-06,1.0,-0.0,-0.5885501512683268,-0.0,-6.087735629508959,-3.959739353037002,0.0
2019-06-07,1.0,-0.0,-0.6471474953617811,-0.0,-6.016233766233766,-3.932282003710575,0.0
2019-06-10,1.0,-0.0,-0.6593634686346863,-0.0,-5.936577490774908,-3.935424354243542,0.0
2019-06-11,1.0,-0.0,-0.6782382807887589,-0.0,-6.123981579879561,-4.005549651670799,0.0
2019-06-12,1.0,-0.0,-0.6773658652137865,-0.0,-6.140471396423072,-4.026293971337203,0.0
2019-06-13,1.0,-0.0,-0.7740011926058438,-0.02719141323792487,-6.138938580799047,-3.9859272510435306,0.0
2019-06-14,1.0,-0.0,-0.7419508138291553,-0.07758108589758822,-6.133301651419747,-3.927765237020316,0.0
2019-06-17,1.0,-0.0,-0.7277344672808882,-0.07429718875502007,-6.097802976612332,-3.912000944956296,0.0
2019-06-18,1.0,-0.0,-0.761301775147929,-0.07420118343195266,-6.096213017751478,-3.902603550295858,0.0
2019-06-19,1.0,-0.0,-0.666512381393196,-0.16188382318907663,-5.951862994677159,-3.791136311039111,0.0
2019-06-20,1.0,-0.0,-0.6985823843829886,-0.15140599581687195,-5.963165233557984,-3.8066465256797586,0.0
2019-06-21,1.0,-0.0,-0.7136527923516381,-0.16171155415646496,-5.968054098169524,-3.8156698146204966,0.0
2019-06-24,1.0,-0.0,-0.6481243426434499,-0.17821666471894357,-5.94928129017179,-3.910716372560477,0.0
2019-06-25,1.0,-0.0,-0.5440489032722042,-0.22545846817691478,-6.171281313676136,-4.0453074433656955,0.0
2019-06-26,1.0,-0.0,-0.5443786982248521,-0.19369641347663324,-6.174012800386427,-4.163869097935033,0.0
2019-06-27,1.0,-0.0,-0.5218867466957682,-0.2553655874863587,-6.193524918152056,-4.154965441978901,0.0
2019-06-28,1.0,-0.0,-0.4377807454170208,-0.2818987495447372,-6.2542187689692845,-4.166444093723443,0.0
2019-07-01,1.0,-0.0,-0.40295993261942004,-0.30152809529539165,-6.225003008061606,-4.102635061966069,0.0
2019-07-02,1.0,-0.0,-0.44766543899251515,-0.2656528454318641,-6.121420933824404,-4.045978377093977,0.0
2019-07-03,1.0,-0.0,-0.42142081775419127,-0.3091303823422989,-6.229284766614401,-4.101435291279701,0.0
2019-07-05,1.0,-0.0,-0.41451340255976815,-0.30016904129437333,-6.233639217580294,-4.1260565080898335,0.0
2019-07-08,1.0,-0.0,-0.41489361702127664,-0.2989603481624758,-6.241175048355899,-4.1338249516441,0.0
2019-07-09,1.0,-0.0,-0.3847445430558887,-0.2957543775485728,-6.194171264092109,-4.1184936435596065,0.0
2019-07-10,1.0,-0.0,-0.37330289559053226,-0.2944851616003845,-6.220233089030398,-4.12687732788658,0.0
2019-07-11,1.0,-0.0,-0.35871138996138996,-0.3216698841698842,-6.253740347490348,-4.131515444015444,0.0
2019-07-12,1.0,-0.0,-0.4066199565112346,-0.3114278811307079,-6.238463396955786,-4.123701377144237,0.0
2019-07-15,1.0,-0.0,-0.4745618305744888,-0.3846153846153847,-6.265214216163584,-4.046859785783837,0.0
2019-07-16,1.0,-0.0,-0.4791387909013502,-0.44824230628877265,-6.240238413818269,-3.9962291692008267,0.0
2019-07-17,1.0,-0.0,-0.5446169380285246,-0.44364508393285373,-6.4794900921368175,-4.15372964786066,0.0
2019-07-18,1.0,-0.0,-0.5697042048016979,-0.5137286112216475,-6.837644249900517,-4.34341424592121,0.0
2019-07-19,1.0,-0.0,-0.5772509323388386,-0.5452850293020778,-6.832445391582312,-4.364144912093767,0.0
2019-07-22,1.0,-0.0,-0.5267226442756231,-0.5113954418232707,-6.849526855924298,-4.440357190457151,0.0
2019-07-23,1.0,-0.0,-0.5375899760063982,-0.5171954145561184,-6.843375099973341,-4.431618235137297,0.0
2019-07-24,1.0,-0.0,-0.5352317880794702,-0.5717880794701987,-6.77933774834437,-4.358543046357616,0.0
2019-07-25,1.0,-0.0,-0.4757958431991581,-0.5997106024730333,-6.779926335174954,-4.299000263088661,0.0
2019-07-26,1.0,-0.0,-0.45071344416808484,-0.5937949993454641,-6.759392590653227,-4.286817646288781,0.0
2019-07-29,1.0,-0.0,-0.3952087969629533,-0.6037439455426103,-6.745909150412357,-4.3458567875376355,0.0
2019-07-30,1.0,-0.0,-0.22118380062305293,-0.40598130841121494,-6.686604361370716,-4.147289719626168,0.0
2019-07-31,1.0,-0.0,-0.28260052611800074,-0.400851810096455,-6.696730552423901,-4.146310910685206,0.0
2019-08-01,1.0,-0.0,-0.29649230769230767,-0.3464615384615385,-6.614523076923076,-4.050338461538462,0.0
2019-08-02,1.0,-0.0,-0.21430360721442887,-0.44764529058116237,-6.736097194388778,-4.1271292585170345,0.0
2019-08-05,1.0,-0.0,-0.20223741454319455,-0.4221255438160348,-6.708763206960845,-4.096954630205096,0.0
2019-08-06,1.0,-0.0,-0.2185708826901032,-0.42949942682460834,-6.778244809578397,-4.310915806903579,0.0
2019-08-07,1.0,-0.0,-0.2746451860375911,-0.34062140391254314,-6.7881345096534975,-4.382687635852193,0.0
2019-08-08,1.0,-0.0,-0.26790107471189956,-0.3492166256636023,-6.888385342483491,-4.442833095947171,0.0
2019-08-09,1.0,-0.0,-0.18561831301318737,-0.31736750435431704,-6.58198556854939,-4.355934312017915,0.0
2019-08-12,1.0,-0.0,-0.15222772277227722,-0.3538366336633664,-6.597153465346535,-4.273019801980198,0.0
2019-08-13,1.0,-0.0,-0.1046439628482972,-0.3258204334365325,-6.660804953560372,-4.292631578947368,0.0
2019-08-14,1.0,-0.0,-0.16081284495735074,-0.3184897139989965,-6.711866532865028,-4.3526091319618665,0.0
2019-08-15,1.0,-0.0,-0.29591957421644,-0.3911295091661739,-6.300059136605559,-3.8402128917800114,0.0
2019-08-16,1.0,-0.0,-0.29982259018332347,-0.3944411590774689,-6.2917800118273215,-3.8411590774689532,0.0
2019-08-19,1.0,-0.0,-0.17066988533494268,-0.44526252263126137,-6.544840072420038,-3.909233554616778,0.0
2019-08-20,1.0,-0.0,-0.17740019011406846,-0.47338403041825095,-6.430846007604563,-3.8003802281368824,0.0
2019-08-21,1.0,-0.0,-0.20248084640642103,-0.534719688678098,-6.590903563176456,-3.8329076979204673,0.0
2019-08-22,1.0,-0.0,-0.21889821233126594,-0.5062629210750335,-6.607564149337225,-3.8282865134379183,0.0
2019-08-23,1.0,-0.0,-0.21067313523347483,-0.5134020618556702,-6.582171012734991,-3.822437841115828,0.0
2019-08-26,1.0,-0.0,-0.09843830005120328,-0.5933179723502304,-7.0855094726062475,-4.0235535074244755,0.0
2019-08-27,1.0,-0.0,-0.07676587048154299,-0.5760633541959382,-7.068080214586792,-4.052113935368502,0.0
2019-08-28,1.0,-0.0,-0.011562897077509529,-0.6189326556543837,-7.08831003811944,-3.987674714104193,0.0
2019-08-29,1.0,-0.0,-0.0,-0.6489940528913071,-7.076047070732634,-3.928381627230166,0.0
2019-08-30,1.0,-0.0,-0.0,-0.6928664072632944,-7.314915693904021,-3.962386511024643,0.0
2019-09-03,1.0,-0.0,-0.0,-0.7640664961636828,-7.150511508951405,-3.8731457800511504,0.0
2019-09-04,1.0,-0.0,-0.0,-0.7891324082479575,-7.246919984437817,-3.9324341849306186,0.0
2019-09-05,1.0,-0.0,-0.0,-0.7808201568324978,-7.2526031623602005,-3.821570896002057,0.0
2019-09-06,1.0,-0.0,-0.0,-0.9629321116201583,-7.965292239344718,-3.954879911148133,0.0
2019-09-09,1.0,-0.0,-0.0,-0.9821904361239658,-8.061421960454355,-3.9796662459683074,0.0
2019-09-10,1.0,-0.0,-0.0,-1.112925936355956,-8.1085609687412,-3.858912982258519,0.0
2019-09-11,1.0,-0.0,-0.0,-1.148574638393484,-8.08285353180733,-3.811543322567055,0.0
2019-09-12,1.0,-0.0,-0.0,-1.163572923935799,-8.030425680390788,-3.762875087229588,0.0
2019-09-13,1.0,-0.0,-0.0,-1.1379406827084497,-8.051203133743705,-3.8007834359261325,0.0
2019-09-16,1.0,-0.0,-0.0,-1.1606916912695064,-8.08547729509349,-3.8125966540137775,0.0
2019-09-17,1.0,-0.0,-0.0,-1.1646306818181817,-8.199005681818182,-3.8409090909090904,0.0
2019-09-18,1.0,-0.0,-0.0,-1.1686013590033977,-8.163646659116647,-3.8240373725934313,0.0
2019-09-19,1.0,-0.0,-0.0,-1.173741362290227,-8.090114229304753,-3.838668735016218,0.0
2019-09-20,1.0,-0.0,-0.0,-1.295650942059782,-8.029324266893328,-3.841337299900836,0.0
