Date,IWF,IWM,MTUM,PUYI,SPY,VLUE,VXX
2020-05-07,-1.5460705553615088,-0.7741529863779253,-1.4028641285365002,1.0,-2.2264757247642333,-0.03604610548375829,0.0
2020-05-08,-1.5421434552051352,-0.773025397711415,-1.4041306168015628,1.0,-2.2246720625174436,-0.03342171364778119,0.0
2020-05-11,-1.5611746651785716,-0.7297712053571429,-1.4268973214285714,1.0,-2.243024553571429,-0.014508928571428572,0.0
2020-05-12,-1.5575918054490976,-0.7329802801198523,-1.4188558288621003,1.0,-2.2408194550902376,-0.01790815971012473,0.0
2020-05-13,-1.558792924037461,-0.6926118626430801,-1.4307318765175165,1.0,-2.2545265348595214,-0.0,0.0
2020-05-14,-1.571309540341619,-0.654909040411054,-1.448271073462019,1.0,-2.2689904179975002,-0.0,0.0
2020-05-15,-1.5820843741326671,-0.649458784346378,-1.4488620593949486,1.0,-2.258257008048848,-0.0,0.0
2020-05-18,-1.60203300146209,-0.6523010513123999,-1.4338230174754578,1.0,-2.274246327368934,-0.0,0.0
2020-05-19,-1.5999030067895248,-0.6011500623527781,-1.463973950394901,1.0,-2.2630594429818482,-0.0,0.0
2020-05-20,-1.6060289612921193,-0.603661932609301,-1.4678362573099417,1.0,-2.2843219159008634,-0.0,0.0
2020-05-21,-1.6101376720901126,-0.5811430955360868,-1.4785843415380338,1.0,-2.283270755110555,-0.0,0.0
2020-05-22,-1.6099680244682333,-0.5880022243848186,-1.4719171416655081,1.0,-2.2813151675239816,-0.0,0.0
2020-05-26,-1.6098052851182196,-0.5903337969401946,-1.477260083449235,1.0,-2.276703755215577,-0.0,0.0
2020-05-27,-1.6359067429847831,-0.5532598073432919,-1.518497836102192,1.0,-2.2725813206756946,-0.0,0.0
2020-05-28,-1.6455273233553778,-0.5331012878524191,-1.5209885137486947,1.0,-2.2617473024712846,-0.0,0.0
2020-05-29,-1.5088676671214187,-0.5160137724939907,-1.39115182225687,1.0,-2.0804261677385827,-0.0,0.0
2020-06-01,-1.5111284654431862,-0.5335806325654041,-1.3737472341533257,1.0,-2.089418196017181,-0.0,0.0
2020-06-02,-1.5023929633941275,-0.5366705471478463,-1.3533824860949424,1.0,-2.075022636140215,-0.0,0.0
2020-06-03,-1.500840662183135,-0.535307811691671,-1.3603207449560268,1.0,-2.0701629591308848,-0.0,0.0
2020-06-04,-1.491092674770082,-0.5251784680686861,-1.3650395523827898,1.0,-2.0499710592321048,-0.0,0.0
2020-06-05,-1.4751891268111295,-0.534812155404539,-1.3612001538658802,1.0,-2.0398769072958074,-0.0,0.0
2020-06-08,-1.4681650324716669,-0.5105055392843499,-1.3808098815739207,1.0,-2.00744938240163,-0.0,0.0
2020-06-09,-1.4783689072953168,-0.5013698630136986,-1.3863013698630136,1.0,-2.0054157374960178,-0.0,0.0
2020-06-10,-1.4385392482901422,-0.49231348434460687,-1.3810629353077741,1.0,-1.9627909895212396,-0.0,0.0
2020-06-11,-1.4608176100628931,-0.44176100628930814,-1.4221383647798742,1.0,-1.9645283018867925,-0.0,0.0
2020-06-12,-1.3707294282543947,-0.31665011972201135,-1.3640717164048357,1.0,-1.7886468492670677,-0.0,0.0
2020-06-15,-1.3632448789571694,-0.3063896648044693,-1.3682495344506518,1.0,-1.7815409683426446,-0.0,0.0
2020-06-16,-1.2343225531461453,-0.20464595876178807,-1.2479087857637594,1.0,-1.641057062176994,-0.0,0.0
2020-06-17,-1.2047896033118484,-0.19493790284546453,-1.2323534035529005,1.0,-1.6081852958130274,-0.0,0.0
2020-06-18,-1.1985582197147784,-0.19861045813090947,-1.2247819046126522,1.0,-1.6018910306639502,-0.0,0.0
2020-06-19,-1.177092465576814,-0.19354339642102006,-1.2080346552524368,1.0,-1.5783610953535145,-0.0,0.0
2020-06-22,-1.1768409102636876,-0.1919087672222509,-1.2195675731461892,1.0,-1.571907735177254,-0.0,0.0
2020-06-23,-1.1748464674614234,-0.1881612220673995,-1.2200030964545596,1.0,-1.5777468132321824,-0.0,0.0
2020-06-24,-1.1628539187525646,-0.195475995075913,-1.21096635207222,1.0,-1.5599610176446452,-0.0,0.0
2020-06-25,-1.1483611563517915,-0.18414087947882735,-1.2103013029315963,1.0,-1.5467732084690555,-0.0,0.0
2020-06-26,-1.1479729386031843,-0.18241009206978995,-1.2094206215982501,1.0,-1.5469250724858843,-0.0,0.0
2020-06-29,-1.1402077527235874,-0.1733468457055992,-1.211553078287307,1.0,-1.5419812515834812,-0.0,0.0
2020-06-30,-1.1052735532293108,-0.1549476594904207,-1.1748469286984002,1.0,-1.5027157811574166,-0.0,0.0
2020-07-01,-0.9746219824918207,-0.12450260854186931,-0.9864709523388453,1.0,-1.3356618622336192,-0.0,0.0
2020-07-02,-0.9605385124696535,-0.14341205032001764,-0.9768704480247187,1.0,-1.3332156256896932,-0.0,0.0
2020-07-06,-0.94702480063097,-0.1486285163438787,-0.9637630356673386,1.0,-1.322320567873105,-0.0,0.0
2020-07-07,-0.9363358111062527,-0.1591604722343682,-0.9564494971578488,1.0,-1.320594665500656,-0.0,0.0
2020-07-08,-0.9205822817520134,-0.12838623541065505,-0.9528403462681424,1.0,-1.3049657607993452,-0.0,0.0
2020-07-09,-0.9152965481621761,-0.13006800378755273,-0.9516656623913231,1.0,-1.3070069725402427,-0.0,0.0
2020-07-10,-0.9118469146420124,-0.14233498172436035,-0.9417759621586755,1.0,-1.3041496452375831,-0.0,0.0
2020-07-13,-0.9141409805100025,-0.1428264789216107,-0.9384820125354169,1.0,-1.297458573023096,-0.0,0.0
2020-07-14,-0.8979827829885648,-0.14621611203905946,-0.9271060859137435,1.0,-1.3115765129127586,-0.0,0.0
2020-07-15,-0.8820744748298744,-0.13394479901940068,-0.9251024979923074,1.0,-1.285641827634304,-0.0,0.0
2020-07-16,-0.8873293028368495,-0.12691836130723377,-0.9261404473005539,1.0,-1.287363125184966,-0.0,0.0
2020-07-17,-0.8893629604596147,-0.12888644812436634,-0.9266644136532611,1.0,-1.2795285569449137,-0.0,0.0
2020-07-20,-0.8961844863731657,-0.13014675052410904,-0.9155974842767296,1.0,-1.2509433962264151,-0.0,0.0
2020-07-21,-0.8776031845799287,-0.14527550806620573,-0.9061386968363713,1.0,-1.2612612612612613,-0.0,0.0
2020-07-22,-0.8740365281501341,-0.14875167560321717,-0.903610924932976,1.0,-1.2626089142091155,-0.0,0.0
2020-07-23,-0.8466365155034021,-0.154015401540154,-0.8688831846147577,1.0,-1.2049464205679827,-0.0,0.0
2020-07-24,-0.80882945299283,-0.1676468218802868,-0.8576895190526062,1.0,-1.1938693305405623,-0.0,0.0
2020-07-27,-0.7983719723873748,-0.1687083516220422,-0.846893579665616,1.0,-1.1762898527592673,-0.0,0.0
2020-07-28,-0.7976846528961661,-0.16009197954248106,-0.8314633469452483,1.0,-1.1753558260317964,-0.0,0.0
2020-07-29,-0.7115563320075827,-0.15715719436494072,-0.7678697543024943,1.0,-1.0804742965468535,-0.0,0.0
2020-07-30,-0.7011896431070679,-0.14260984862436007,-0.764723214614563,1.0,-1.0745828882914075,-0.0,0.0
2020-07-31,-0.6999189567523761,-0.14900906210859796,-0.763427392617697,1.0,-1.0714654092684006,-0.0,0.0
2020-08-03,-0.6932031681709339,-0.1560876772886351,-0.7660342604531221,1.0,-1.0685945846380547,-0.0,0.0
2020-08-04,-0.6941935483870968,-0.1575668202764977,-0.7664884792626728,1.0,-1.0683870967741935,-0.0,0.0
2020-08-05,-0.6955611082531051,-0.15499375321525685,-0.7626589255530243,1.0,-1.0613654736532667,-0.0,0.0
2020-08-06,-0.6968929043631555,-0.15234317614220655,-0.7636256794476274,1.0,-1.0598281181137064,-0.0,0.0
2020-08-07,-0.7003684598378778,-0.1619012527634488,-0.7680176860722181,1.0,-1.054310980103169,-0.0,0.0
2020-08-10,-0.6914566236811255,-0.16390679953106685,-0.7643977139507621,1.0,-1.043779308323564,-0.0,0.0
2020-08-11,-0.6859727186519805,-0.1569042235028084,-0.7647895543073893,1.0,-1.0395725435845067,-0.0,0.0
2020-08-12,-0.6796584190934968,-0.16531640026275454,-0.7499087657835195,1.0,-1.0544850740821838,-0.0,0.0
2020-08-13,-0.6741929600583622,-0.1863213569213934,-0.7265365675724967,1.0,-1.0605872697428416,-0.0,0.0
2020-08-14,-0.6536025336500396,-0.18574102065788528,-0.7117973079968329,1.0,-1.0477938530195063,-0.0,0.0
2020-08-17,-0.6546646023115977,-0.1904727613149462,-0.7106902387210601,1.0,-1.0447917041731178,-0.0,0.0
2020-08-18,-0.6549762350568918,-0.19130779202074027,-0.7041984732824427,1.0,-1.050266455422728,-0.0,0.0
2020-08-19,-0.6459362692445398,-0.18768349445041174,-0.7036519871106338,1.0,-1.0431435732187613,-0.0,0.0
2020-08-20,-0.643935059362037,-0.18334286940351882,-0.7030825346874553,1.0,-1.0457016163638966,-0.0,0.0
2020-08-21,-0.6438600242320577,-0.16766445727318083,-0.7194426626755043,1.0,-1.0326063716057303,-0.0,0.0
2020-08-24,-0.6432234171355317,-0.15953279680934404,-0.7310732853785343,1.0,-1.027206039455879,-0.0,0.0
2020-08-25,-0.6232186305179005,-0.12957942301007994,-0.7219325686478971,1.0,-1.0011470281543273,-0.0,0.0
2020-08-26,-0.6309361806064413,-0.1279528245926236,-0.7257754980983285,1.0,-1.0046407760214942,-0.0,0.0
2020-08-27,-0.5942109272211065,-0.16432380029083857,-0.6995014195692818,1.0,-1.004327955127761,-0.0,0.0
2020-08-28,-0.5887144089732528,-0.16931837791199308,-0.6941501294219155,1.0,-0.9991026747195859,-0.0,0.0
2020-08-31,-0.5927790314181567,-0.17066481513626108,-0.7003645200486027,1.0,-1.007845860093734,-0.0,0.0
2020-09-01,-0.592215464813206,-0.1747697654213727,-0.6901476976542137,1.0,-1.0181059947871416,-0.0,0.0
2020-09-02,-0.586348455329808,-0.1740537155580295,-0.6929446145282494,1.0,-1.0256053437239077,-0.0,0.0
2020-09-03,-0.5917864333819344,-0.1731930847740054,-0.6911754495591197,1.0,-1.0153787405401653,-0.0,0.0
2020-09-04,-0.5490182593445893,-0.18816409339431242,-0.6574395653519479,1.0,-1.0440493793198309,-0.0,0.0
2020-09-08,-0.5445173705370949,-0.19250197587711762,-0.6554413937665372,1.0,-1.0438816535514244,-0.0,0.0
2020-09-09,-0.5252504530379184,-0.21318425821451772,-0.6262864567306048,1.0,-1.0543987417512906,-0.0,0.0
2020-09-10,-0.5160156916254477,-0.21940985843424868,-0.6124850758997099,1.0,-1.0618113593723348,-0.0014668258570697593,0.0
2020-09-11,-0.5149388478179402,-0.22212380335911147,-0.613259292065547,1.0,-1.0564507886757741,-0.0,0.0
2020-09-14,-0.5135402118745104,-0.21599618489627684,-0.612596654971557,1.0,-1.057226555846987,-0.007017065776475799,0.0
2020-09-15,-0.5150163443203487,-0.20992236447834378,-0.6048420049032961,1.0,-1.0613593026423318,-0.01392672296377009,0.0
2020-09-16,-0.5172707453331518,-0.19590543670799837,-0.6031475677885271,1.0,-1.0606349638915384,-0.02946586728437117,0.0
2020-09-17,-0.5139560215126966,-0.19620123902239772,-0.6008918238137382,1.0,-1.058240860507863,-0.034617741166859554,0.0
2020-09-18,-0.5118772120882112,-0.19364279880206917,-0.6035257282875034,1.0,-1.057208004356112,-0.03695888919139668,0.0
2020-09-21,-0.5079624336463863,-0.19793793385055125,-0.6090921464543352,1.0,-1.0520620661494489,-0.035694841431876956,0.0
2020-09-22,-0.5141766630316249,-0.1910100872410033,-0.6175027262813523,1.0,-1.048459651035987,-0.036668484187568164,0.0
2020-09-23,-0.5091639980922532,-0.18678885330789669,-0.620937521291817,1.0,-1.0461265926279213,-0.043673775294678745,0.0
2020-09-24,-0.500187157586688,-0.17010923197332153,-0.6138428556844863,1.0,-1.056045190050022,-0.06268077721441453,0.0
2020-09-25,-0.4992168879809329,-0.17371467483827036,-0.6129383724889343,1.0,-1.0533878106911814,-0.06557711950970377,0.0
2020-09-28,-0.4930938286725183,-0.17027284479825816,-0.6038307137511058,1.0,-1.0560998843301355,-0.07872354902361027,0.0
2020-09-29,-0.45891031448168756,-0.15769380095768085,-0.5385013588714895,1.0,-0.9851171217807686,-0.09518571243690954,0.0
2020-09-30,-0.4488538407509099,-0.1473405274248132,-0.5363003639614329,1.0,-0.9598684630611072,-0.10028095268501373,0.0
2020-10-01,-0.45877801064001295,-0.15444139932290826,-0.5389972593906175,1.0,-0.9723359664678383,-0.09969369659842012,0.0
2020-10-02,-0.47525722684958355,-0.17230115956230607,-0.5542054548423975,1.0,-0.9790952147640047,-0.08554630083292505,0.0
2020-10-05,-0.4699663936833176,-0.17586218147411012,-0.5489575516330061,1.0,-0.9791836601520442,-0.08874677803517243,0.0
2020-10-06,-0.4733378937424672,-0.16899573276002477,-0.5493664288739047,1.0,-0.9799016254601127,-0.08586598912016678,0.0
2020-10-07,-0.4674008667035938,-0.1793033788407025,-0.546512006777231,1.0,-0.9761493597471572,-0.08895115832002867,0.0
2020-10-08,-0.4675734600240799,-0.17604373433991735,-0.5480134066577722,1.0,-0.9758224594058116,-0.08655754775308319,0.0
2020-10-09,-0.4706857867525119,-0.17273111566351249,-0.5487269534679543,1.0,-0.9704744252593241,-0.08909699866679673,0.0
2020-10-12,-0.4614636045153756,-0.1704619177371221,-0.5483326845724665,1.0,-0.9678863370961462,-0.09565978980147917,0.0
2020-10-13,-0.4481021708046276,-0.18052125308722217,-0.550825425711686,1.0,-0.9673079422851942,-0.10291823735863771,0.0
2020-10-14,-0.44824672581326575,-0.17971466640668163,-0.5515257872672321,1.0,-0.9683793181892042,-0.10197913619966852,0.0
2020-10-15,-0.44656724177145274,-0.17782759853137084,-0.5519706274165773,1.0,-0.9671832862202294,-0.10566332001169705,0.0
2020-10-16,-0.4446933541118795,-0.18181227882211617,-0.5455667023797929,1.0,-0.9639297425408265,-0.11061329177624103,0.0
2020-10-19,-0.44388533584391127,-0.18154075901697883,-0.545855923124371,1.0,-0.9643865857221698,-0.1107684316462682,0.0
2020-10-20,-0.4395369199338457,-0.18134059733437105,-0.5415247916463989,1.0,-0.9598858514122645,-0.12056944579563511,0.0
2020-10-21,-0.4386556802699021,-0.18030234217868035,-0.5460325699085188,1.0,-0.9586063712450529,-0.12038538895737365,0.0
