Date,IWF,IWM,MTUM,NDSN,SPY,VLUE,VXX
2019-02-07,-0.0,-0.6572822719921051,-0.0,1.0,-0.6165190931768962,-0.467474437347515,0.0
2019-02-08,-0.0,-0.6341954257431128,-0.0,1.0,-0.6136901362486743,-0.4716216583720867,0.0
2019-02-11,-0.0,-0.6330439988027536,-0.0,1.0,-0.6160104486952737,-0.47195994666811786,0.0
2019-02-12,-0.0,-0.6359150513890024,-0.0,1.0,-0.6205392437501703,-0.4697254709522641,0.0
2019-02-13,-0.0,-0.6327164699790139,-0.0,1.0,-0.6209152108146412,-0.47183232945408954,0.0
2019-02-14,-0.0,-0.6123006336027966,-0.0,1.0,-0.6366342582477607,-0.48208433471706363,0.0
2019-02-15,-0.0,-0.6280951079529926,-0.0,1.0,-0.629242962558076,-0.4756490844493031,0.0
2019-02-19,-0.0,-0.6195263201027126,-0.0,1.0,-0.6377741961919852,-0.4744174611413117,0.0
2019-02-20,-0.0,-0.6248258149129757,-0.0,1.0,-0.6371758791223804,-0.47028607338998335,0.0
2019-02-21,-0.0,-0.6170113937539277,-0.0,1.0,-0.6401814257220143,-0.47509494794939755,0.0
2019-02-22,-0.0,-0.614816847304157,-0.0,1.0,-0.6417066813005899,-0.4873096446700508,0.0
2019-02-25,-0.0,-0.6166345359405122,-0.0,1.0,-0.6484990360782155,-0.4889011291655192,0.0
2019-02-26,-0.0,-0.615605104318827,-0.0,1.0,-0.6469972163272055,-0.4935093569991456,0.0
2019-02-27,-0.0,-0.6214344827586207,-0.0,1.0,-0.651448275862069,-0.48571034482758624,0.0
2019-02-28,-0.0,-0.6215783664459161,-0.0,1.0,-0.6515452538631347,-0.48625827814569533,0.0
2019-03-01,-0.0,-0.6230372271435273,-0.0,1.0,-0.6499710240913982,-0.4866020917846399,0.0
2019-03-04,-0.0,-0.617428736996054,-0.0,1.0,-0.6444438312315461,-0.49758547421286464,0.0
2019-03-05,-0.0,-0.600221269533951,-0.0,1.0,-0.6696169271193473,-0.4960309777347532,0.0
2019-03-06,-0.0,-0.6009607420904424,-0.0,1.0,-0.6712219093368672,-0.48854287449616257,0.0
2019-03-07,-0.0,-0.5919221974267846,-0.0,1.0,-0.6850152905198776,-0.47808358817533125,0.0
2019-03-08,-0.0,-0.5918620689655172,-0.0,1.0,-0.6930758620689655,-0.4737103448275862,0.0
2019-03-11,-0.0,-0.5870973121716653,-0.0,1.0,-0.6927759401840065,-0.4997081468716124,0.0
2019-03-12,-0.0,-0.5630693567316828,-0.0,1.0,-0.7053596378472027,-0.5259878164645392,0.0
2019-03-13,-0.0,-0.5689621345889739,-0.0,1.0,-0.7069144314582808,-0.5268645421676617,0.0
2019-03-14,-0.0,-0.5718527648607764,-0.0,1.0,-0.7032046613255644,-0.5262199563000728,0.0
2019-03-15,-0.0,-0.5712402535479889,-0.0,1.0,-0.7029505805800191,-0.5305435575251023,0.0
2019-03-18,-0.0,-0.5813264903276747,-0.0,1.0,-0.7068975241103154,-0.5316958998364446,0.0
2019-03-19,-0.0,-0.5853368784295978,-0.0,1.0,-0.7046161679017933,-0.5385812072184194,0.0
2019-03-20,-0.0,-0.5873168796577031,-0.0,1.0,-0.701396956731178,-0.5448981326683857,0.0
2019-03-21,-0.0,-0.5883136388109609,-0.0,1.0,-0.7105046898466945,-0.5349258975884836,0.0
2019-03-22,-0.0,-0.5876822879796121,-0.0,1.0,-0.713322950587569,-0.5306526971541837,0.0
2019-03-25,-0.0,-0.5816182291077688,-0.0,1.0,-0.7147461268800182,-0.5307022503675224,0.0
2019-03-26,-0.0,-0.5870549612271467,-0.0,1.0,-0.7155997056659309,-0.5274806135733288,0.0
2019-03-27,-0.0,-0.58659612990834,-0.0,1.0,-0.7160518275432839,-0.5263664139413828,0.0
2019-03-28,-0.0,-0.5865093512152335,-0.0,1.0,-0.714257420139773,-0.5286478227654698,0.0
2019-03-29,-0.0,-0.590776547858336,-0.0,1.0,-0.7134728080853835,-0.5267672621238287,0.0
2019-04-01,-0.0,-0.5921685043822448,-0.0,1.0,-0.7132315521628498,-0.521826406559231,0.0
2019-04-02,-0.0,-0.5940305270013876,-0.0,1.0,-0.7178659417211791,-0.5199218418146292,0.0
2019-04-03,-0.0,-0.5935251798561151,-0.0,1.0,-0.7241828584376594,-0.5146717271851811,0.0
2019-04-04,-0.0,-0.5918043472100206,-0.0,1.0,-0.715816022897951,-0.5262844673675857,0.0
2019-04-05,-0.0,-0.5899929128277817,-0.0,1.0,-0.718979447200567,-0.5258965272856131,0.0
2019-04-08,-0.0,-0.5858242753623188,-0.0,1.0,-0.7158061594202899,-0.5289855072463768,0.0
2019-04-09,-0.0,-0.5852885404579289,-0.0,1.0,-0.713412390682931,-0.531486146095718,0.0
2019-04-10,-0.0,-0.5669178024210616,-0.0,1.0,-0.7117864499562628,-0.5430457970033015,0.0
2019-04-11,-0.0,-0.5634546429882267,-0.0,1.0,-0.7293825347977074,-0.5305062254722042,0.0
2019-04-12,-0.0,-0.5614361927343552,-0.0,1.0,-0.7300928670223277,-0.5312050131255822,0.0
2019-04-15,-0.0,-0.5594628975265018,-0.0,1.0,-0.7390247349823321,-0.5283957597173145,0.0
2019-04-16,-0.0,-0.5648244895653893,-0.0,1.0,-0.7368614272401232,-0.5222953319589958,0.0
2019-04-17,-0.0,-0.5604023053452368,-0.0,1.0,-0.7404508984065996,-0.5243247824612951,0.0
2019-04-18,-0.0,-0.5595863705712834,-0.0,1.0,-0.7335141549415156,-0.5322371023337289,0.0
2019-04-22,-0.0,-0.5538557425349878,-0.0,1.0,-0.740041928721174,-0.5391240296900673,0.0
2019-04-23,-0.0,-0.5519644222870578,-0.0,1.0,-0.7397388323938475,-0.5409172025040364,0.0
2019-04-24,-0.0,-0.5489268928025369,-0.0,1.0,-0.7401041961605981,-0.5424146327651622,0.0
2019-04-25,-0.0,-0.543828315473153,-0.0,1.0,-0.7456483528944832,-0.5454725860407099,0.0
2019-04-26,-0.0,-0.5421151546215616,-0.0,1.0,-0.7325588017540862,-0.5728686143857851,0.0
2019-04-29,-0.0,-0.5422493093725971,-0.0,1.0,-0.7330903084327742,-0.5726084356221343,0.0
2019-04-30,-0.0,-0.5483016826580873,-0.0,1.0,-0.7313726048458276,-0.5674629160379239,0.0
2019-05-01,-0.0,-0.5521805966750171,-0.0,1.0,-0.7286210430425872,-0.565930312001822,0.0
2019-05-02,-0.0,-0.5507625768267699,-0.0,1.0,-0.7289153198269975,-0.5657580241292967,0.0
2019-05-03,-0.0,-0.5579264823034027,-0.0,1.0,-0.7237111642198701,-0.5634744508933652,0.0
2019-05-06,-0.0,-0.5508821855435402,-0.0,1.0,-0.7213147410358565,-0.5735913488901536,0.0
2019-05-07,-0.0,-0.551039456936784,-0.0,1.0,-0.7141281289775138,-0.5632866638382125,0.0
2019-05-08,-0.0,-0.5111231687466088,-0.0,1.0,-0.6399620184481823,-0.5618556701030928,0.0
2019-05-09,-0.0,-0.512271017669183,-0.0,1.0,-0.645155180344725,-0.5483940796060286,0.0
2019-05-10,-0.0,-0.5090565017572317,-0.0,1.0,-0.6481211138145445,-0.5462557447958908,0.0
2019-05-13,-0.0,-0.5103507918490893,-0.0,1.0,-0.6449651370196205,-0.5472136641262634,0.0
2019-05-14,-0.0,-0.4882687282816583,-0.0,1.0,-0.653637906419201,-0.551841176629044,0.0
2019-05-15,-0.0,-0.48994175385611044,-0.0,1.0,-0.6695879624635962,-0.5370510193075181,0.0
2019-05-16,-0.0,-0.48928158368971725,-0.0,1.0,-0.663600419591705,-0.5368084133516232,0.0
2019-05-17,-0.0,-0.48584423273588456,-0.0,1.0,-0.6565746272673448,-0.5487916464825878,0.0
2019-05-20,-0.0,-0.4900072625548054,-0.0,1.0,-0.6538720176453183,-0.5459827312585739,0.0
2019-05-21,-0.0,-0.48476971813825037,-0.0,1.0,-0.6710529878428506,-0.5517829583299488,0.0
2019-05-22,-0.0,-0.4859003935405075,-0.0,1.0,-0.6714886687474555,-0.556683403446872,0.0
2019-05-23,-0.0,-0.4883417577042231,-0.0,1.0,-0.6649817924887222,-0.5642154464916572,0.0
2019-05-24,-0.0,-0.48225718936516554,-0.0,1.0,-0.6647314161692892,-0.565979381443299,0.0
2019-05-28,-0.0,-0.47355423485033515,-0.0,1.0,-0.6687834133897799,-0.5714673396835735,0.0
2019-05-29,-0.0,-0.48135106584685394,-0.0,1.0,-0.6686259107776483,-0.5586554348709336,0.0
2019-05-30,-0.0,-0.4785228009509402,-0.0,1.0,-0.6629295439809813,-0.5600821266479361,0.0
2019-05-31,-0.0,-0.4787518573551263,-0.0,1.0,-0.663514791300824,-0.5593678238551939,0.0
2019-06-03,-0.0,-0.4817716747442111,-0.0,1.0,-0.6692514808831449,-0.5415185783521809,0.0
2019-06-04,-0.0,-0.4782690650581645,-0.0,1.0,-0.6789638087031451,-0.5355719517449375,0.0
2019-06-05,-0.0,-0.4816083953525727,-0.0,1.0,-0.6828719815816244,-0.5126090913958345,0.0
2019-06-06,-0.0,-0.47862080051438677,-0.0,1.0,-0.6927074961153085,-0.5077693832717142,0.0
2019-06-07,-0.0,-0.48386664522699246,-0.0,1.0,-0.6889103285630058,-0.5072090904218256,0.0
2019-06-10,-0.0,-0.4846423693864982,-0.0,1.0,-0.6841710628497978,-0.5090646171973329,0.0
2019-06-11,-0.0,-0.48751847373370955,-0.0,1.0,-0.6864973800886739,-0.513099556630391,0.0
2019-06-12,-0.0,-0.49632036957455955,-0.0,1.0,-0.6843038246669532,-0.5052374301675978,0.0
2019-06-13,-0.0,-0.4970860749295018,-0.0,1.0,-0.6836041358936484,-0.5049281589901974,0.0
2019-06-14,-0.0,-0.49314480427141744,-0.0,1.0,-0.6862171661613586,-0.5036891953529554,0.0
2019-06-17,-0.0,-0.5039183475614682,-0.0,1.0,-0.6738749899011661,-0.5152559717771255,0.0
2019-06-18,-0.0,-0.4990971567174235,-0.0,1.0,-0.6751650720927099,-0.5207923460450075,0.0
2019-06-19,-0.0,-0.5037604118931449,-0.0,1.0,-0.6721298218184759,-0.5197455319837183,0.0
2019-06-20,-0.0,-0.5016825952348902,-0.0,1.0,-0.6716920177682056,-0.5187777628213757,0.0
2019-06-21,-0.0,-0.5016585313233193,-0.0,1.0,-0.6812923060327393,-0.5138210943609935,0.0
2019-06-24,-0.0,-0.502744000860863,-0.0,1.0,-0.6822339395243732,-0.5051920800602605,0.0
2019-06-25,-0.0,-0.4944845027981059,-0.0,1.0,-0.6884416702539818,-0.5075602668962549,0.0
2019-06-26,-0.0,-0.4944868760757315,-0.0,1.0,-0.6802925989672978,-0.5145761617900172,0.0
2019-06-27,-0.0,-0.48789290812616154,-0.0,1.0,-0.6773507151129905,-0.5282139682710696,0.0
2019-06-28,-0.0,-0.4949753482231861,-0.0,1.0,-0.6714443516447989,-0.5277635584772477,0.0
2019-07-01,-0.0,-0.4919187844560979,-0.0,1.0,-0.6661557079467527,-0.5311819281968535,0.0
2019-07-02,-0.0,-0.4948417602493149,-0.0,1.0,-0.6593681156305411,-0.5323733276019559,0.0
2019-07-03,-0.0,-0.5004165211082149,-0.0,1.0,-0.6521108214871146,-0.5347056136296455,0.0
2019-07-05,-0.0,-0.5006177149916743,-0.0,1.0,-0.6493795992909707,-0.5357200408229038,0.0
2019-07-08,-0.0,-0.4951278600269179,-0.0,1.0,-0.6580888290713325,-0.5385733512786003,0.0
2019-07-09,-0.0,-0.49652134203669385,-0.0,1.0,-0.6516238214199371,-0.5380772020307841,0.0
2019-07-10,-0.0,-0.5056119435046453,-0.0,1.0,-0.6408356157027013,-0.5386928736372912,0.0
2019-07-11,-0.0,-0.5049036730526372,-0.0,1.0,-0.6455114598167504,-0.5365290055619744,0.0
2019-07-12,-0.0,-0.48497681524565117,-0.0,1.0,-0.6682301857460666,-0.5271382240210137,0.0
2019-07-15,-0.0,-0.5040696268837135,-0.0,1.0,-0.6568888172562926,-0.5252907835710641,0.0
2019-07-16,-0.0,-0.5015445778601553,-0.0,1.0,-0.656351572783195,-0.52829935262041,0.0
2019-07-17,-0.0,-0.4997987171573495,-0.0,1.0,-0.6534446203805587,-0.5305547355143447,0.0
2019-07-18,-0.0,-0.5009517171121417,-0.0,1.0,-0.6500630009919305,-0.5298517466019678,0.0
2019-07-19,-0.0,-0.5038381018841591,-0.0,1.0,-0.6553760266251543,-0.5248000429437973,0.0
2019-07-22,-0.0,-0.4968317044356138,-0.0,1.0,-0.6495542906239932,-0.5386102459456557,0.0
2019-07-23,-0.0,-0.49713917318075596,-0.0,1.0,-0.651865581432831,-0.5372176108738281,0.0
2019-07-24,-0.0,-0.49712581927581395,-0.0,1.0,-0.6520898248630064,-0.5369614268829913,0.0
2019-07-25,-0.0,-0.4989521762493283,-0.0,1.0,-0.6487372380440624,-0.5390112842557765,0.0
2019-07-26,-0.0,-0.4994762147788015,-0.0,1.0,-0.6485266861855005,-0.5380751564640468,0.0
2019-07-29,-0.0,-0.4848957213502472,-0.0,1.0,-0.6499408729305525,-0.5527574715115029,0.0
2019-07-30,-0.0,-0.4899994623366848,-0.0,1.0,-0.6500887144470133,-0.5482015162105489,0.0
2019-07-31,-0.0,-0.5150977387002231,-0.0,1.0,-0.639885993923261,-0.533811943749832,0.0
2019-08-01,-0.0,-0.523813361270046,-0.0,1.0,-0.6352915894377736,-0.5271174147795954,0.0
2019-08-02,-0.0,-0.5243787777031564,-0.0,1.0,-0.6352719946272666,-0.5267159167226326,0.0
2019-08-05,-0.0,-0.5249280275513224,-0.0,1.0,-0.6311512901229586,-0.5344795113945167,0.0
2019-08-06,-0.0,-0.5249306740614335,-0.0,1.0,-0.6051887798634813,-0.5362627986348123,0.0
2019-08-07,-0.0,-0.5431655632660658,-0.0,1.0,-0.581957406078009,-0.5336736593018,0.0
2019-08-08,-0.0,-0.543560958740124,-0.0,1.0,-0.58436859886675,-0.5322816631640551,0.0
2019-08-09,-0.0,-0.5454593874833555,-0.0,1.0,-0.5855659121171771,-0.5320905459387484,0.0
2019-08-12,-0.0,-0.5434163985000399,-0.0,1.0,-0.592856572963485,-0.523230765139225,0.0
2019-08-13,-0.0,-0.5461930551130934,-0.0,1.0,-0.5899171710735903,-0.5186896039078263,0.0
2019-08-14,-0.0,-0.5476127320954907,-0.0,1.0,-0.5875331564986738,-0.5173740053050397,0.0
2019-08-15,-0.0,-0.5541043299295496,-0.0,1.0,-0.5805166363228582,-0.5039974669516346,0.0
2019-08-16,-0.0,-0.5584984303690611,-0.0,1.0,-0.5730603846255309,-0.5064763763948611,0.0
2019-08-19,-0.0,-0.5588716919338651,-0.0,1.0,-0.5728434842322117,-0.5094553906291268,0.0
2019-08-20,-0.0,-0.5651543510927161,-0.0,1.0,-0.571375846887934,-0.49969683389133474,0.0
2019-08-21,-0.0,-0.5673783136336115,-0.0012372653802616685,1.0,-0.5739331876694659,-0.48993076578829603,0.0
2019-08-22,-0.0,-0.5714662030451504,-0.0,1.0,-0.5724672040461515,-0.4902797534376482,0.0
2019-08-23,-0.0,-0.5674157303370787,-0.0,1.0,-0.5723743208313552,-0.4977580840850346,0.0
2019-08-26,-0.0,-0.5628213199034728,-0.0,1.0,-0.5693788689539397,-0.49081943132934636,0.0
2019-08-27,-0.0,-0.5607461943563811,-0.0,1.0,-0.5667985432441638,-0.49251971598501326,0.0
2019-08-28,-0.0,-0.5430279511248624,-0.00553253972415963,1.0,-0.5943940426870837,-0.4790759872043631,0.0
2019-08-29,-0.0,-0.5378144654088051,-0.011268343815513627,1.0,-0.5994758909853249,-0.4719863731656184,0.0
2019-08-30,-0.0,-0.535856365159129,-0.01237960636515913,1.0,-0.5998743718592965,-0.4691425879396985,0.0
2019-09-03,-0.0,-0.542471345580154,-0.02349924111582143,1.0,-0.5880567331344534,-0.46278850682995765,0.0
2019-09-04,-0.0,-0.5570697124852303,-0.02426152028357621,1.0,-0.5893921491400814,-0.4549822764868058,0.0
2019-09-05,-0.0,-0.5577180327868854,-0.01954098360655738,1.0,-0.5931803278688524,-0.45248524590163935,0.0
