Date,IWF,IWM,MTUM,RLMD,SPY,VLUE,VXX
2019-09-24,-0.0,-1.8360220994475138,-3.9754696132596683,1.0,-9.180773480662983,-6.10696132596685,0.0
2019-09-25,-0.0,-1.747870528109029,-3.8507240204429296,1.0,-8.813671209540033,-5.882453151618398,0.0
2019-09-26,-0.0,-1.694915254237288,-4.85223203628551,1.0,-9.942229649080927,-6.3826688947242785,0.0
2019-09-27,-0.0,-1.5653998601072514,-4.683609232921428,1.0,-9.754255071112148,-6.312427139193285,0.0
2019-09-30,-0.0,-1.2469448927830298,-4.868803320267466,1.0,-9.656213972792253,-6.285450772423334,0.0
2019-10-01,-0.0,-1.1655156537753224,-4.936694290976059,1.0,-9.629834254143647,-6.288213627992634,0.0
2019-10-02,-0.0,-1.2689780194878766,-5.107863131656469,1.0,-9.377294357579878,-5.905959664627237,0.0
2019-10-03,-0.0,-1.4915667998224589,-4.961828672880603,1.0,-9.134265423879272,-5.605193075898802,0.0
2019-10-04,-0.0,-1.5610139075818752,-5.078734858681023,1.0,-9.167563930013458,-5.624270973530732,0.0
2019-10-07,-0.0,-1.637116633087083,-5.047235280949183,1.0,-9.091560331318558,-5.610476830087307,0.0
2019-10-08,-0.0,-1.6283225374134467,-5.009157918248827,1.0,-9.096046459682823,-5.602859057404513,0.0
2019-10-09,-0.0,-1.6823788546255507,-4.949118942731277,1.0,-8.962555066079295,-5.43237885462555,0.0
2019-10-10,-0.0,-1.9441404468764247,-5.321933424532603,1.0,-8.891700866393068,-5.641814865481076,0.0
2019-10-11,-0.0,-1.9947440585009142,-5.611517367458866,1.0,-8.655164533820841,-5.590493601462523,0.0
2019-10-14,-0.0,-1.8086560364464692,-5.82004555808656,1.0,-8.7248291571754,-5.425740318906606,0.0
2019-10-15,-0.0,-1.8315741165672328,-5.8832033042680125,1.0,-8.772143184947224,-5.459385039008719,0.0
2019-10-16,-1.3185179479279001,-1.3249114158065014,-1.349946079186566,0.42266214758896936,-1.361269450007703,-1.3484054845170237,0.5773378524110307
2019-10-17,-1.3462202007528228,-1.3506116687578416,-1.3792346298619822,0.4229924717691342,-1.389664366373902,-1.3761762860727726,0.5770075282308657
2019-10-18,-1.4108939232845343,-1.4166189580436739,-1.4482702216406314,0.4252882963932281,-1.4582481393637032,-1.444671628363458,0.5747117036067719
2019-10-21,-1.4149241492414923,-1.4201722017220173,-1.4526445264452645,0.4250922509225092,-1.4626486264862648,-1.4496924969249692,0.5749077490774908
2019-10-22,-2.0251136363636366,-2.0360227272727274,-2.095,0.4770454545454546,-2.115568181818182,-2.0919318181818185,0.5229545454545454
2019-10-23,-2.056477639465191,-2.067427385892116,-2.1277086214845546,0.4801751959428308,-2.1493775933609958,-2.1249423697556478,0.5198248040571692
2019-10-24,-2.038263849229012,-2.044089091947459,-2.111022272986865,0.4735579668760708,-2.1273557966876075,-2.1011993146773276,0.5264420331239292
2019-10-25,-2.0672531543002663,-2.0746614191457344,-2.1407570320638962,0.47551799976849174,-2.1592776941775673,-2.133233013080218,0.5244820002315084
2019-10-28,-2.080316610406239,-2.089046676754743,-2.1546967756954953,0.47491560935863114,-2.1719241066232104,-2.1442206960772903,0.5250843906413688
2019-10-29,-2.0471168176086207,-2.0523902327181016,-2.1226642210248765,0.4656654820589247,-2.134701364209561,-2.1069586151553366,0.5343345179410753
2019-10-30,-2.070923629621045,-2.0770657086568547,-2.148221114845289,0.46749333642368757,-2.1603893846332136,-2.1322285316954455,0.5325066635763124
2019-10-31,-2.0187952898550723,-2.0251358695652173,-2.09375,0.46410778985507245,-2.104846014492754,-2.0798233695652173,0.5358922101449275
2019-11-01,-2.031883397859257,-2.038260077431109,-2.107720337053063,0.46686404008198584,-2.117854702801184,-2.0913231610111587,0.5331359599180141
2019-11-04,-2.037890892490299,-2.041771285094727,-2.114699840219128,0.4688427299703264,-2.1234877881762153,-2.094955489614243,0.5311572700296735
2019-11-05,-2.034467068592879,-2.0328745307701057,-2.1138664543282903,0.4604709361847344,-2.1131839381185302,-2.080878170856558,0.5395290638152656
2019-11-06,-2.0334470989761093,-2.0325369738339023,-2.1137656427758813,0.4559726962457337,-2.113424345847554,-2.083390216154721,0.5440273037542662
2019-11-07,-2.0164822759087833,-2.0162564913072933,-2.095732671031836,0.45314969519078807,-2.0951682095281106,-2.0657033190336422,0.546850304809212
2019-11-08,-2.0048282057040194,-2.0041545025825287,-2.083426903211318,0.4509319559847294,-2.082640916236245,-2.053334830451381,0.5490680440152705
2019-11-11,-1.9943016759776537,-1.9916201117318435,-2.074301675977654,0.44748603351955313,-2.071173184357542,-2.041787709497207,0.5525139664804469
2019-11-12,-1.9943016759776537,-1.9913966480446927,-2.074413407821229,0.44748603351955313,-2.071284916201117,-2.041787709497207,0.5525139664804469
2019-11-13,-2.0022401433691757,-1.9956317204301075,-2.08456541218638,0.44758064516129037,-2.0744847670250897,-2.043906810035842,0.5524193548387097
2019-11-14,-1.9791643577524103,-1.972625512578965,-2.060512024825446,0.44586057852155603,-2.050094203701651,-2.0205031585947024,0.554139421478444
2019-11-15,-1.959907732864675,-1.9529876977152902,-2.0413005272407734,0.44496924428822493,-2.029657293497364,-2.0004393673110723,0.5550307557117751
2019-11-18,-1.9571177889888132,-1.9490019741171307,-2.0383856108795784,0.44296994955033997,-2.0263215617459966,-1.9962711120859833,0.5570300504496599
2019-11-19,-1.885084278596417,-1.8825400190819463,-1.9599279126470899,0.4186367009434962,-1.9499628962154139,-1.9235662037527828,0.5813632990565037
2019-11-20,-1.8850720949957593,-1.8830576759966071,-1.9601357082273112,0.4184690415606446,-1.9502756573367261,-1.9236641221374045,0.5815309584393554
2019-11-21,-1.8814759991541552,-1.874497779657433,-1.9566504546415733,0.4091774159441742,-1.943011207443434,-1.917424402622119,0.5908225840558258
2019-11-22,-1.8866984631690513,-1.8791732909379968,-1.9618441971383145,0.4093269740328564,-1.948489666136725,-1.9227344992050872,0.5906730259671437
2019-11-25,-1.8758039008961518,-1.8684238270954137,-1.950131787032156,0.4088560885608856,-1.9369530838165523,-1.9114391143911438,0.5911439114391144
2019-11-26,-1.8501248959200667,-1.8405495420482931,-1.9228767693588675,0.41069941715237307,-1.9096586178184847,-1.8848875936719403,0.589300582847627
2019-11-27,-1.8490428630878066,-1.8407199334165625,-1.9212442779858507,0.41125676238035785,-1.9083437369954224,-1.8842072409488138,0.5887432376196421
2019-11-29,-1.8430600186586505,-1.8319684876127293,-1.9158287550533846,0.4082098061573546,-1.9011091531045923,-1.8739504509173837,0.5917901938426454
2019-12-02,-1.843021448554554,-1.830794736296757,-1.917003419334784,0.40389596932960314,-1.8994922805926848,-1.8713086726764068,0.5961040306703969
2019-12-03,-1.8590828371461399,-1.8473832654340332,-1.9335631463491065,0.4067690379191476,-1.916849472474668,-1.8891674501201294,0.5932309620808524
2019-12-04,-1.8885593220338983,-1.8780720338983052,-1.9634533898305084,0.4102754237288136,-1.945656779661017,-1.917372881355932,0.5897245762711865
2019-12-05,-2.222851514405319,-2.207830583600099,-2.3214725437084467,0.43289830091110565,-2.2970943117458757,-2.2628662890913573,0.5671016990888944
2019-12-06,-2.2523341217477904,-2.236648823602639,-2.3496825594423005,0.4292294286069961,-2.324411801319557,-2.2856965019295408,0.5707705713930039
2019-12-09,-2.256579767993015,-2.2362479730572535,-2.35898715230136,0.4235998503180741,-2.3310465261319697,-2.290632406136959,0.576400149681926
2019-12-10,-2.3213784301212503,-2.2887045309508616,-2.4261646458200383,0.42437779195915765,-2.3894065092533503,-2.3375877472878113,0.5756222080408424
2019-12-11,-2.3416956130194264,-2.3078605429049275,-2.4475749388910333,0.427248166730992,-2.410137655988679,-2.3579055705647756,0.5727518332690081
2019-12-12,-2.4289897510980967,-2.3938506588579798,-2.540529748436044,0.43231731665113804,-2.5009982696659123,-2.4457606814854254,0.567682683348862
2019-12-13,-2.4413848415987167,-2.404224034220024,-2.5555407031145565,0.43376553936639484,-2.5120973131934234,-2.4539500066835984,0.5662344606336052
2019-12-16,-2.4390276479230666,-2.402430880192333,-2.552691331641512,0.43355148924802994,-2.509817016161346,-2.4525176973420595,0.5664485107519701
2019-12-17,-2.53208224092728,-2.481302607975714,-2.6495101421277765,0.4379743342072581,-2.600800331171519,-2.535255967986753,0.5620256657927418
2019-12-18,-2.495989123045547,-2.4435078178110126,-2.605574439157036,0.42460910944935415,-2.5570360299116244,-2.493949694085656,0.5753908905506459
2019-12-19,-2.4942247587987496,-2.4442179643973367,-2.6034787335235765,0.4228835439597771,-2.5542872672917514,-2.4927299904878377,0.5771164560402229
2019-12-20,-2.495038738616284,-2.446649449503874,-2.604458338996874,0.42313442979475335,-2.5544379502514616,-2.4919124643196957,0.5768655702052468
2019-12-23,-2.4873949579831933,-2.4399566278124154,-2.596096503117376,0.42125237191650855,-2.5463540254811603,-2.4838709677419355,0.5787476280834914
2019-12-24,-2.481741952934812,-2.4346767649445495,-2.5896672978090343,0.42128753043007844,-2.5404381931295643,-2.4780903435217745,0.5787124695699215
2019-12-26,-2.4721735615146208,-2.4251448591833986,-2.5793019808651128,0.4202937609486592,-2.5303867403314917,-2.468265732381081,0.5797062390513409
2019-12-27,-2.4775151924375423,-2.4317353139770423,-2.5855503038487506,0.41890614449696145,-2.535719108710331,-2.47373396353815,0.5810938555030384
2019-12-30,-2.4658693899489386,-2.417629669443698,-2.573636119322763,0.41574845471647404,-2.5223058317656544,-2.457807041117979,0.5842515452835259
2019-12-31,-2.4733153638814014,-2.426145552560647,-2.5818059299191374,0.41765498652291105,-2.530188679245283,-2.4656334231805928,0.5823450134770889
2020-01-02,-2.444089031054245,-2.397974143675863,-2.5501799280287885,0.4139677462348394,-2.499533519925363,-2.4362255097960817,0.5860322537651607
2020-01-03,-2.4142386288727753,-2.370731707317073,-2.5197099538562955,0.4154251812788399,-2.4698747528015823,-2.4093605800922875,0.5845748187211601
2020-01-06,-2.365364718054837,-2.322943610967408,-2.4677961717537507,0.4086911536471806,-2.4181324366270047,-2.3590274185204345,0.5913088463528194
2020-01-07,-2.353244078269825,-2.311277033985582,-2.4553295571575697,0.40808444902162716,-2.405895983522142,-2.3474510813594236,0.5919155509783728
2020-01-08,-2.3477199743095696,-2.3059730250481696,-2.449068721901092,0.4073217726396917,-2.4,-2.3424534360950546,0.5926782273603083
2020-01-09,-2.3095900809716596,-2.26998987854251,-2.4073886639676116,0.40612348178137647,-2.359944331983806,-2.304655870445344,0.5938765182186235
2020-01-10,-2.276585122316525,-2.236769845232152,-2.372191712431353,0.404518222666001,-2.325012481278083,-2.270594108836745,0.5954817773339991
2020-01-13,-2.263282025819265,-2.223684210526316,-2.358118172790467,0.4033018867924528,-2.311196623634558,-2.2569513406156907,0.5966981132075473
2020-01-14,-2.2592546737650117,-2.2154265197474308,-2.3533490157236594,0.39965333663488917,-2.304692336263464,-2.2481119227435924,0.6003466633651108
2020-01-15,-2.24679802955665,-2.2027093596059113,-2.3397783251231528,0.39655172413793105,-2.291256157635468,-2.234729064039409,0.6034482758620691
2020-01-16,-2.245998522531396,-2.2019207091849298,-2.338832799803004,0.3965771977345482,-2.2906919477961094,-2.234671263235656,0.6034228022654519
2020-01-17,-2.235387820120083,-2.1910305109667934,-2.3256953804680798,0.39762284033819384,-2.279009925254258,-2.2222766817791935,0.6023771596618062
2020-01-21,-2.2350851402670586,-2.1904936910449586,-2.324758054636775,0.3976479235575156,-2.278574053656744,-2.2214871983339455,0.6023520764424843
2020-01-22,-2.235755422129641,-2.1906629089572354,-2.3259404484744515,0.3979904423477515,-2.279132459257444,-2.221909079769636,0.6020095576522485
2020-01-23,-2.223969763472324,-2.1782492075103637,-2.3116313094367227,0.3958790538892953,-2.2668861253352843,-2.2112899292855404,0.6041209461107047
2020-01-24,-2.222614840989399,-2.1768002924332888,-2.310344827586207,0.39588156451809425,-2.2653832094553428,-2.2096990374070917,0.6041184354819057
2020-01-27,-2.260428270825597,-2.2133927466270578,-2.351404876841193,0.39967817799232574,-2.3041217972521353,-2.248421834385444,0.6003218220076743
2020-01-28,-2.3265513733468977,-2.2822990844354023,-2.423194303153612,0.4113682604272635,-2.371693794506613,-2.312436419125128,0.5886317395727366
2020-01-29,-2.3202232935803093,-2.2774676478051257,-2.4166455214412585,0.41537680791677234,-2.365516366404466,-2.3074092869829994,0.5846231920832277
2020-01-30,-2.3191327500950933,-2.2755166730062126,-2.414986686953214,0.4152402687967542,-2.3642703182452136,-2.305185748700393,0.5847597312032459
2020-01-31,-2.274165421026408,-2.234055804683608,-2.3675884404583956,0.4080717488789238,-2.318634778276034,-2.2619581464872947,0.5919282511210763
2020-02-03,-2.3369939982122334,-2.294598391010088,-2.432128719192951,0.42523304814199975,-2.3819435576554717,-2.3240965393947133,0.5747669518580002
2020-02-04,-2.3841749089016138,-2.3410983862571575,-2.482561166059344,0.42686100989068193,-2.4323269130661114,-2.3738938053097343,0.573138990109318
2020-02-05,-2.398585832133037,-2.357208327877439,-2.5003273536729087,0.43171402383134744,-2.4489982977609013,-2.389027104884117,0.5682859761686527
2020-02-06,-2.410327158060701,-2.3643410852713176,-2.5135987386677177,0.4318749178820129,-2.457364341085271,-2.39324661673893,0.5681250821179871
2020-02-07,-2.4115945839358486,-2.3658472459576707,-2.5149204679900095,0.4321020113053767,-2.458787958459314,-2.3947679768634154,0.5678979886946234
2020-02-10,-2.416831291979455,-2.369682602396945,-2.5203476886606087,0.43289872250757283,-2.4638482813117344,-2.399183458448571,0.5671012774924272
2020-02-11,-2.4199419678185174,-2.373780005275653,-2.5237404378791877,0.43313109997362176,-2.467818517541546,-2.4039831179108413,0.5668689000263782
2020-02-12,-2.418929607171105,-2.3720010545742154,-2.522146058528869,0.4327708937516478,-2.4665172686527814,-2.402583706828368,0.5672291062483522
2020-02-13,-2.423854180425307,-2.377757231541408,-2.5281997094175144,0.4328358208955224,-2.4718002905824856,-2.4065513142253336,0.5671641791044776
2020-02-14,-2.0722864005490105,-2.038430744595676,-2.1574974265126383,0.41530367150863545,-2.1098021274162186,-2.0595905295665102,0.5846963284913644
2020-02-18,-2.0543515261545444,-2.0209917167820266,-2.1384318620220126,0.41370702371496654,-2.0913423351866562,-2.0417564960853283,0.5862929762850335
2020-02-19,-1.984380156198438,-1.957540424595754,-2.064349356506435,0.4113958860411396,-2.019359806401936,-1.9741502584974149,0.5886041139588604
2020-02-20,-1.978826110806363,-1.9518376302797587,-2.0582556226001096,0.4089961601755348,-2.0136039495337354,-1.9684037301151944,0.5910038398244651
2020-02-21,-2.0049977787649933,-1.979120390937361,-2.0860728565082183,0.41070635273211903,-2.040759662372279,-1.9952243447356728,0.5892936472678809
2020-02-24,-1.9962372731297036,-1.9727755644090306,-2.07779991146525,0.4101372288623285,-2.032647189021691,-1.9873837981407703,0.5898627711376716
2020-02-25,-2.1270698766881972,-2.1087492660011744,-2.2216089254257194,0.4469759248385202,-2.1678214914856135,-2.1187316500293596,0.5530240751614797
2020-02-26,-2.186785413407149,-2.1631965338789265,-2.2841497171741483,0.4609459622096522,-2.2278252497292095,-2.173065350824407,0.5390540377903479
2020-02-27,-2.179942418426104,-2.1549904030710176,-2.2760316698656435,0.45969289827255283,-2.2203694817658355,-2.164947216890595,0.5403071017274472
2020-02-28,-2.300391265934621,-2.2872649249021837,-2.4007320459421937,0.4994320333207119,-2.3430518742900417,-2.290167865707434,0.5005679666792882
2020-03-02,-2.306486281451511,-2.2899228726766974,-2.4046023517511697,0.5017069161714502,-2.3482108989758506,-2.2947275256037427,0.4982930838285498
2020-03-03,-2.2738407699037624,-2.2714660667416573,-2.3678290213723288,0.4986876640419947,-2.3173353330833644,-2.267966504186977,0.5013123359580053
2020-03-04,-2.336798870491593,-2.3434732383519448,-2.440893338467463,0.5158516236683353,-2.3828776793736366,-2.331279681683995,0.48414837633166474
2020-03-05,-2.3329057087876843,-2.3535599743425273,-2.4325849903784476,0.5245670301475305,-2.3787042976266837,-2.330981398332264,0.4754329698524695
2020-03-06,-2.3858247085025543,-2.417660159832307,-2.484344294510677,0.5432988340102187,-2.4303681383466524,-2.3826804663959122,0.45670116598978117
2020-03-09,-2.4485580147551977,-2.4787391012743125,-2.5491616364855796,0.558283031522468,-2.4933601609657945,-2.4439973172367537,0.44171696847753184
2020-03-10,-2.773996118823705,-2.7469771607702644,-2.884758919241678,0.67786236751754,-2.8054933572174954,-2.7165248544558893,0.3221376324824601
2020-03-11,-2.8731805512542583,-2.8799938061319295,-3.0057293279653146,0.692009910188913,-2.9100340662743887,-2.815887271601115,0.30799008981108705
2020-03-12,-2.9852776444231073,-2.9681549047847655,-3.1142582813250117,0.7391582653224515,-3.019843174907985,-2.9150264042246756,0.26084173467754834
2020-03-13,-3.273687857266586,-3.2018014896934006,-3.4119175472024947,0.9258617703100641,-3.2974190195738786,-3.137363589121774,0.07413822968993591
2020-03-16,-3.135270541082164,-3.1275885103540415,-3.290080160320641,0.9131596526386105,-3.1686706746826983,-2.9786239144956577,0.08684034736138944
2020-03-17,-2.9187675070028014,-2.8731714908185495,-3.042483660130719,1.0,-2.978369125427949,-2.7489884842826022,0.0
2020-03-18,-2.829375283618212,-2.8024504613522914,-2.9323854182423235,1.0,-2.8932082892149444,-2.6690364543941913,0.0
2020-03-19,-2.773520710059172,-2.7063609467455625,-2.8637573964497047,1.0,-2.83121301775148,-2.617899408284024,0.0
2020-03-20,-2.7877526753864443,-2.7211652794292505,-2.879310344827586,1.0,-2.8466111771700353,-2.628418549346016,0.0
2020-03-23,-2.7233454545454543,-2.6815999999999995,-2.792872727272727,1.0,-2.7793454545454543,-2.568290909090909,0.0
2020-03-24,-2.692551049755536,-2.6574633304572903,-2.7459016393442623,1.0,-2.7414437733678456,-2.542853034224906,0.0
2020-03-25,-2.5414687118229944,-2.5099769241210805,-2.555314239174698,1.0,-2.588299171983168,-2.3789873761368265,0.0
2020-03-26,-2.5323060286563934,-2.4991889699918897,-2.5410921870775884,1.0,-2.575831305758313,-2.3687483103541496,0.0
2020-03-27,-2.4891751892681633,-2.451720015938372,-2.487315712578032,1.0,-2.5336698100677384,-2.3199628104661976,0.0
2020-03-30,-2.483550013266118,-2.445210931281507,-2.4936322631997876,1.0,-2.5317060228177235,-2.3120191032104005,0.0
2020-03-31,-2.493466666666667,-2.4648,-2.505866666666667,1.0,-2.5434666666666668,-2.3256,0.0
2020-04-01,-2.492272848387956,-2.4706901145750066,-2.4972022382094323,1.0,-2.541433519850786,-2.3212096989075404,0.0
2020-04-02,-2.4533560120371583,-2.4065157660604477,-2.451785947926207,1.0,-2.5001962580138692,-2.272013607222295,0.0
2020-04-03,-2.4448212888077223,-2.40086094442995,-2.444038612053222,1.0,-2.4895643099399947,-2.2651969736498825,0.0
2020-04-06,-2.442360296991012,-2.3949459424254265,-2.4397551126742214,1.0,-2.486908948808128,-2.2619512830532758,0.0
2020-04-07,-2.368321093947835,-2.3152696885287414,-2.3674347936186377,1.0,-2.420486199037731,-2.1899214991136997,0.0
2020-04-08,-2.369854338188727,-2.3156428119062697,-2.369981000633312,1.0,-2.4216592780240656,-2.1891070297656743,0.0
2020-04-09,-2.361184625078765,-2.295022054190296,-2.363579080025205,1.0,-2.4099558916194077,-2.172652804032766,0.0
2020-04-13,-2.3601156796177545,-2.277002389035584,-2.36237897648686,1.0,-2.4058845718596755,-2.1684898780334465,0.0
2020-04-14,-2.359638100025132,-2.2718019602915307,-2.363910530283991,1.0,-2.40424729831616,-2.1662478009550137,0.0
2020-04-15,-2.343929912390488,-2.2682102628285357,-2.3480600750938674,1.0,-2.3944931163954943,-2.1609511889862327,0.0
2020-04-16,-2.3364055299539173,-2.2498443143604434,-2.3408892763731473,1.0,-2.3832357703325444,-2.1444762735085314,0.0
2020-04-17,-2.334121747790365,-2.252458608241006,-2.336984937134321,1.0,-2.381302128719034,-2.1436574131706707,0.0
2020-04-20,-2.338555265448216,-2.2374735795101333,-2.341912221807783,1.0,-2.378963073480045,-2.136143230138008,0.0
2020-04-21,-2.342210054753609,-2.2417869586859136,-2.3449477351916377,1.0,-2.3802887008461924,-2.1347685415629667,0.0
2020-04-22,-2.3223773631533424,-2.2301989373532685,-2.3237365624613866,1.0,-2.363524033115038,-2.116644013344866,0.0
2020-04-23,-2.312553899223851,-2.2265615375138594,-2.3141554761611434,1.0,-2.3557964765307378,-2.110755205125046,0.0
2020-04-24,-2.3122690317812267,-2.2259177137225916,-2.3141167775314115,1.0,-2.3553830992855382,-2.1106183789110617,0.0
2020-04-27,-2.322496909765142,-2.2358467243510507,-2.318417799752781,1.0,-2.3639060568603214,-2.120271940667491,0.0
2020-04-28,-2.322186574531096,-2.224457058242843,-2.3163869693978283,1.0,-2.361920039486673,-2.114758144126357,0.0
2020-04-29,-2.3264902300272077,-2.2318822656443236,-2.3200593618600047,1.0,-2.3675488498639625,-2.1210734603017563,0.0
2020-04-30,-2.3163139763779523,-2.2081692913385824,-2.313484251968504,1.0,-2.359128937007874,-2.106176181102362,0.0
2020-05-01,-2.309783274152075,-2.191624831639525,-2.3023141912574996,1.0,-2.3487204603893717,-2.091955430390596,0.0
2020-05-04,-2.2294208219827074,-2.1129930119625726,-2.21911642781002,1.0,-2.262821272059694,-2.0197796991590664,0.0
2020-05-05,-2.2297121194171305,-2.1143229475180663,-2.218220589977491,1.0,-2.263475891482052,-2.02132448761995,0.0
2020-05-06,-2.217688679245283,-2.104127358490566,-2.2068396226415095,1.0,-2.2515330188679243,-2.012382075471698,0.0
2020-05-07,-2.219992918682875,-2.1072819544435264,-2.207836657618317,1.0,-2.2531570872182227,-2.0140446122978872,0.0
2020-05-08,-2.2032129455909946,-2.0916979362101316,-2.1930112570356473,1.0,-2.235342401500938,-2.0028142589118203,0.0
2020-05-11,-2.204287220335012,-2.0822302916715474,-2.1947991097575263,1.0,-2.23521143258756,-1.9971887079770412,0.0
2020-05-12,-2.2051792828685257,-2.0830794469182097,-2.195687836887743,1.0,-2.2359971877197093,-1.9978907897820484,0.0
2020-05-13,-2.200186981418722,-2.0718709828210824,-2.1920065443496553,1.0,-2.2312726422811733,-1.9910015192240271,0.0
2020-05-14,-2.1999766518795236,-2.0651412561288818,-2.1925052533271074,1.0,-2.230329208498716,-1.9859911277142188,0.0
2020-05-15,-2.1971338692764766,-2.061516952114645,-2.1889782127461257,1.0,-2.225096120237679,-1.9780962367470578,0.0
2020-05-18,-2.1927906976744187,-2.058139534883721,-2.1817441860465117,1.0,-2.219418604651163,-1.9759302325581396,0.0
2020-05-19,-2.1956622593365807,-2.034330781721178,-2.193922523776386,1.0,-2.216423103688239,-1.9578983994432844,0.0
2020-05-20,-2.198723157283807,-2.0335461404526987,-2.1976784677887404,1.0,-2.2185722576900755,-1.959141033081834,0.0
2020-05-21,-2.207542777325108,-2.033639855662903,-2.2094051914794552,1.0,-2.2265161215225238,-1.962984518682342,0.0
2020-05-22,-2.2081732448480618,-2.035510536733031,-2.2088718127837934,1.0,-2.226801723134242,-1.963441611363372,0.0
2020-05-26,-2.2065394461252037,-2.0340935536420757,-2.207121247381894,1.0,-2.2252734465906445,-1.9629974400744703,0.0
2020-05-27,-2.212530569465471,-2.0309770583440083,-2.215791312449051,1.0,-2.2277861884243624,-1.958425526959357,0.0
2020-05-28,-2.216722953301502,-2.026784674507977,-2.219867241178526,1.0,-2.2291836497030397,-1.9528356818446488,0.0
2020-05-29,-2.217720339969729,-2.024333449761323,-2.2209803236698105,1.0,-2.229595994877169,-1.9501688205844687,0.0
2020-06-01,-2.2207459207459204,-2.0257575757575754,-2.224242424242424,1.0,-2.2327505827505827,-1.9515151515151516,0.0
2020-06-02,-2.2226758427621602,-2.0271783506357166,-2.225591974804619,1.0,-2.2348069520587894,-1.9542750495742447,0.0
2020-06-03,-2.2224166083508283,-2.0267086540704455,-2.2263820853743876,1.0,-2.2343130394215067,-1.9532306974574296,0.0
2020-06-04,-2.2147089578250263,-2.0147554316254213,-2.2216800278842803,1.0,-2.2249331939119323,-1.9422563030091788,0.0
2020-06-05,-2.188657540549868,-1.994823421143449,-2.1944092948349248,1.0,-2.198895663177269,-1.9268376854940759,0.0
2020-06-08,-2.1852617079889805,-1.9837006427915518,-2.196625344352617,1.0,-2.193755739210285,-1.919077134986226,0.0
2020-06-09,-2.18719155285206,-1.9817514059451393,-2.1979800298404686,1.0,-2.1939630437277633,-1.916102375760358,0.0
2020-06-10,-2.1863318426785923,-1.9784428391239537,-2.197225088865956,1.0,-2.191835798646944,-1.9128540305010893,0.0
2020-06-11,-2.187363834422658,-1.9771815158812063,-2.199403738103429,1.0,-2.1913771356495815,-1.91124871001032,0.0
2020-06-12,-2.1509965094020944,-1.9235446458732126,-2.172503096498142,1.0,-2.1531359081184553,-1.8598130841121496,0.0
2020-06-15,-2.150506186726659,-1.9178852643419573,-2.173115860517435,1.0,-2.1515185601799773,-1.8555680539932506,0.0
2020-06-16,-2.1497133865347875,-1.91345397324941,-2.1712936945037655,1.0,-2.1508373609081715,-1.8543329212093964,0.0
2020-06-17,-2.14611154752553,-1.9085400067332512,-2.168667938502974,1.0,-2.147570418583773,-1.8511951520592527,0.0
2020-06-18,-2.14583800762845,-1.907112407448957,-2.168498990352255,1.0,-2.14684765537357,-1.8501234013910703,0.0
2020-06-19,-2.1468013468013467,-1.9083052749719416,-2.1693602693602694,1.0,-2.147811447811448,-1.8509539842873177,0.0
2020-06-22,-2.1466726517787005,-1.9080911233307147,-2.169229042756144,1.0,-2.147458197733139,-1.8506340478060825,0.0
2020-06-23,-2.136419546013642,-1.9020462931902047,-2.1590070446159007,1.0,-2.1378731969137874,-1.8465839203846586,0.0
2020-06-24,-2.124081905185845,-1.8919430224794125,-2.147006454484754,1.0,-2.1258624527042067,-1.8395281549076343,0.0
2020-06-25,-2.112599645704163,-1.879317980513729,-2.1375110717449073,1.0,-2.1140389725420725,-1.8282772364924713,0.0
2020-06-26,-2.097051056338028,-1.868507922535211,-2.1214788732394365,1.0,-2.0987015845070425,-1.8176716549295775,0.0
2020-06-29,-2.0957142857142856,-1.862967032967033,-2.121098901098901,1.0,-2.0974725274725277,-1.8117582417582416,0.0
2020-06-30,-2.098252555225849,-1.8581162765139025,-2.124409275744587,1.0,-2.0983624574129025,-1.811078140454995,0.0
2020-07-01,-2.0914172969417955,-1.853008878658336,-2.117724432752384,1.0,-2.0931711059958347,-1.8059848733969086,0.0
2020-07-02,-2.092844600526778,-1.857221246707638,-2.119293239683933,1.0,-2.0953687445127303,-1.809811237928007,0.0
2020-07-06,-2.093513335528482,-1.8573153331138186,-2.119416090440127,1.0,-2.095708484249808,-1.8097903632971135,0.0
2020-07-07,-2.09347539543058,-1.8619288224956063,-2.119178383128295,1.0,-2.0975395430579966,-1.812170474516696,0.0
2020-07-08,-2.0885673572289813,-1.8577222404910663,-2.1147648799736927,1.0,-2.0921845884029375,-1.8081771347144577,0.0
2020-07-09,-2.0811933122063166,-1.8530215277018907,-2.1065457327068082,1.0,-2.084471642443449,-1.8025352420500493,0.0
2020-07-10,-2.076344203293707,-1.8494928563638349,-2.1015377903806307,1.0,-2.0791798451303305,-1.7997600610753628,0.0
2020-07-13,-2.078080697928026,-1.8484187568157033,-2.102399127589967,1.0,-2.07917121046892,-1.797164667393675,0.0
2020-07-14,-2.073949030712263,-1.846111958179046,-2.0985624047048574,1.0,-2.0769984752777173,-1.79525157917665,0.0
2020-07-15,-2.0720113129555098,-1.8418361797019471,-2.097030349178723,1.0,-2.0744044381594695,-1.7924507777656915,0.0
2020-07-16,-2.0728498423398936,-1.8369033380450148,-2.0976405349570513,1.0,-2.0745895400674135,-1.7911275415896488,0.0
2020-07-17,-2.076311778793817,-1.8392118441106031,-2.1009144350097975,1.0,-2.077073807968648,-1.7925103418245156,0.0
2020-07-20,-2.0886117492615686,-1.8493600262553331,-2.112241549064654,1.0,-2.0878459687123945,-1.8016628377639208,0.0
