Date,IWF,IWM,MTUM,RPAI,SPY,VLUE,VXX
2019-09-12,-0.0,-0.17946824224519942,-0.09490398818316101,1.0,-0.8760955194485476,-0.3113737075332349,0.0
2019-09-13,-0.0,-0.178237831176833,-0.08640788662969809,1.0,-0.8777325939617991,-0.3222181146025878,0.0
2019-09-16,-0.0,-0.17261069679293115,-0.08875433803440892,1.0,-0.8786334883949889,-0.3212975953136922,0.0
2019-09-17,-0.0,-0.17729431742672214,-0.08680136834592572,1.0,-0.8803189525754929,-0.3166145743607412,0.0
2019-09-18,-0.0,-0.1714292746560339,-0.08816362696596028,1.0,-0.8825961751458319,-0.3191070417681951,0.0
2019-09-19,-0.0,-0.19254157813759248,-0.0952206510855496,1.0,-0.8278017925611155,-0.32659291278970376,0.0
2019-09-20,-0.0,-0.19258390737212366,-0.09936977868972592,1.0,-0.822560945820509,-0.3282036249938932,0.0
2019-09-23,-0.0,-0.19392043788485974,-0.10216498875965203,1.0,-0.8186883002639038,-0.3288046134297723,0.0
2019-09-24,-0.0,-0.20588803088803087,-0.13938223938223937,1.0,-0.7643581081081081,-0.3034749034749035,0.0
2019-09-25,-0.0,-0.19083600898051806,-0.14371243029234967,1.0,-0.7806291190884291,-0.298964343480675,0.0
2019-09-26,-0.0,-0.1812611817758498,-0.17608999338283948,1.0,-0.8118765777026199,-0.28157243339950494,0.0
2019-09-27,-0.0,-0.15029360025767446,-0.1859220534674562,1.0,-0.838036718614504,-0.3033621565372513,0.0
2019-09-30,-0.0,-0.10340291394673484,-0.22559507557894212,1.0,-0.8309215915014023,-0.3221474844250291,0.0
2019-10-01,-0.0,-0.09278350515463918,-0.23569742889082101,1.0,-0.8285181964973295,-0.3271394857781642,0.0
2019-10-02,-0.0,-0.09794392523364487,-0.25450467289719625,1.0,-0.8316510903426791,-0.30811214953271027,0.0
2019-10-03,-0.0,-0.14682333110235243,-0.24664733149897128,1.0,-0.8208274460226568,-0.2645695446320121,0.0
2019-10-04,-0.0,-0.16021962187274852,-0.259074308712827,1.0,-0.8011229534669947,-0.26399344115674145,0.0
2019-10-07,-0.0,-0.17436964383018777,-0.26631000148610495,1.0,-0.7790409669589339,-0.25712091940357656,0.0
2019-10-08,-0.0,-0.18136529545230343,-0.2793232711847687,1.0,-0.7514057413435928,-0.25414323764427343,0.0
2019-10-09,-0.0,-0.18900656068014843,-0.2753028478757648,1.0,-0.7534707718013613,-0.23942796766346414,0.0
2019-10-10,-0.0,-0.21131145091398115,-0.3122976540319769,1.0,-0.7101409573143398,-0.25663694775115803,0.0
2019-10-11,-0.0,-0.2113595883633485,-0.29549277656837525,1.0,-0.7203394023352464,-0.24661092420344352,0.0
2019-10-14,-0.0,-0.20523044156616063,-0.30394511998811263,1.0,-0.725798063349761,-0.2415612075583843,0.0
2019-10-15,-0.0,-0.21333366243767588,-0.33126820358394626,1.0,-0.7102483092264402,-0.2134323937404354,0.0
2019-10-16,-0.0,-0.22158767831095946,-0.3388464486143044,1.0,-0.7043931864817424,-0.20742169151276915,0.0
2019-10-17,-0.0,-0.2170813219457854,-0.34600816932788714,1.0,-0.7031068201510088,-0.2093328382225523,0.0
2019-10-18,-0.0,-0.2632746635113149,-0.37556081447517625,1.0,-0.6244884878962678,-0.201769955134842,0.0
2019-10-21,-0.0,-0.2708979853209202,-0.37081917146938576,1.0,-0.6196739076892763,-0.20156642529924634,0.0
2019-10-22,-0.0,-0.2890456594160298,-0.3656917499510092,1.0,-0.6105477170291985,-0.1842543601802861,0.0
2019-10-23,-0.0,-0.28767627222562847,-0.3451870018393623,1.0,-0.6171673819742489,-0.20242795830778665,0.0
2019-10-24,-0.0,-0.2801403543453013,-0.381600731424053,1.0,-0.6090340754651709,-0.200252044775013,0.0
2019-10-25,-0.0,-0.2805757171777021,-0.3798696489408977,1.0,-0.6070458697476917,-0.20125413518984842,0.0
2019-10-28,-0.0,-0.2980348535409714,-0.389395624768261,1.0,-0.5972809294277592,-0.18719564948708442,0.0
2019-10-29,-0.0,-0.29554676026186744,-0.42433973066487446,1.0,-0.5794936897916512,-0.18985388196052078,0.0
2019-10-30,-0.0,-0.2972589439091792,-0.42477655787088897,1.0,-0.5782109692035751,-0.18933452834416312,0.0
2019-10-31,-0.0,-0.2869135926222935,-0.44221130713712914,1.0,-0.5887880914194066,-0.18810144346431434,0.0
2019-11-01,-0.0,-0.3081841112859319,-0.4558077970080668,1.0,-0.5696161434529607,-0.1638320721260708,0.0
2019-11-04,-0.0,-0.31186024976850113,-0.4614961083164402,1.0,-0.5572990965287684,-0.17203493755787472,0.0
2019-11-05,-0.0,-0.33171321362915207,-0.5359993956030119,1.0,-0.5067616913042383,-0.14382129995718854,0.0
2019-11-06,-0.0,-0.3200814975168725,-0.552731440213931,1.0,-0.5081879536482873,-0.1657965108875589,0.0
2019-11-07,-0.0,-0.3351480614633154,-0.5551287269766968,1.0,-0.494377734812252,-0.15935687391879516,0.0
2019-11-08,-0.0,-0.3348953292925177,-0.5594152702083227,1.0,-0.4948046656140172,-0.15761727703356593,0.0
2019-11-11,-0.0,-0.3268723594930226,-0.5719114069901421,1.0,-0.4969658174369479,-0.1647164255537063,0.0
2019-11-12,-0.0,-0.3269723360655738,-0.5751793032786885,1.0,-0.4947233606557377,-0.16460040983606555,0.0
2019-11-13,-0.0,-0.33216801325875284,-0.6142790553138595,1.0,-0.47863579863269107,-0.16451729852910713,0.0
2019-11-14,-0.0,-0.33313493090419755,-0.6121059986543139,1.0,-0.4800217380052792,-0.16259510377309663,0.0
2019-11-15,-0.0,-0.334809930977645,-0.5880035026269702,1.0,-0.49631709075924585,-0.1563047285464098,0.0
2019-11-18,-0.0,-0.332481610530391,-0.5931862175764615,1.0,-0.501922828752097,-0.15338753387533874,0.0
2019-11-19,-0.0,-0.3534865397242285,-0.6008929743926461,1.0,-0.51317137229153,-0.15887065003282996,0.0
2019-11-20,-0.0,-0.3455411565845414,-0.5425907903498438,1.0,-0.5028171899810481,-0.17010705321927985,0.0
2019-11-21,-0.0,-0.3239975035106881,-0.5856607895147449,1.0,-0.4841889010246008,-0.20666250585114682,0.0
2019-11-22,-0.0,-0.3259432734842571,-0.5933905802758263,1.0,-0.4833723653395785,-0.19942753057507157,0.0
2019-11-25,-0.0,-0.326339355443328,-0.596110792940074,1.0,-0.48534388504191184,-0.1954235434997657,0.0
2019-11-26,-0.0,-0.32921980688800534,-0.5944648112769143,1.0,-0.46042236794547425,-0.19757835493365003,0.0
2019-11-27,-0.0,-0.3401302527523647,-0.5994727864785238,1.0,-0.4555486638755363,-0.18922830412983924,0.0
2019-11-29,-0.0,-0.34418968212610734,-0.6250130276185514,1.0,-0.47628973423658155,-0.16005732152162586,0.0
2019-12-02,-0.0,-0.3374617698354523,-0.5747794656623613,1.0,-0.4649040770416804,-0.1504688724313121,0.0
2019-12-03,-0.0,-0.3391178780432194,-0.5788260329845717,1.0,-0.4679147771894713,-0.14754389076077318,0.0
2019-12-04,-0.0,-0.3443206789421838,-0.5857139248819176,1.0,-0.46035715187795206,-0.1354600793109545,0.0
2019-12-05,-0.0,-0.34497717470806327,-0.5834699488007263,1.0,-0.45988549522056044,-0.13382430830537972,0.0
2019-12-06,-0.0,-0.37598370049662555,-0.591289952884248,1.0,-0.47592003056156884,-0.10360371832420731,0.0
2019-12-09,-0.0,-0.36309034907597537,-0.6108829568788501,1.0,-0.47959445585215604,-0.11316735112936344,0.0
2019-12-10,-0.0,-0.3615268655109293,-0.6900775277269302,1.0,-0.540405943792398,-0.09992462582104017,0.0
2019-12-11,-0.0,-0.3505415746079646,-0.6979307000053887,1.0,-0.538044942609258,-0.10788381742738588,0.0
2019-12-12,-0.0,-0.36012653094330443,-0.7027874658663855,1.0,-0.5383783491497013,-0.1023332522237543,0.0
2019-12-13,-0.0,-0.370421768707483,-0.7569523809523809,1.0,-0.5234829931972789,-0.0702312925170068,0.0
2019-12-16,-0.0,-0.3736552583800775,-0.7252255914153319,1.0,-0.511882502777552,-0.09904343820285613,0.0
2019-12-17,-0.0,-0.3462649607924061,-0.7713853349841794,1.0,-0.5456046223689641,-0.08815517952950887,0.0
2019-12-18,-0.0,-0.3489818036620843,-0.8222862358108494,1.0,-0.5734413324967201,-0.10738121042724318,0.0
2019-12-19,-0.0,-0.3437250882587405,-0.8179592301560187,1.0,-0.5770413392552101,-0.10833048627718939,0.0
2019-12-20,-0.0,-0.3276810780460416,-0.7938236945536216,1.0,-0.5690623245367771,-0.11684446939921392,0.0
2019-12-23,-0.0,-0.34013146806000333,-0.7884431709646609,1.0,-0.5770548907241979,-0.1035170515197483,0.0
2019-12-24,-0.0,-0.3408433294940585,-0.7877349214821473,1.0,-0.5777453156164846,-0.1028738376829508,0.0
2019-12-26,-0.0,-0.33780898876404497,-0.7875561797752809,1.0,-0.5752808988764045,-0.10834269662921349,0.0
2019-12-27,-0.0,-0.33826930670728267,-0.7940711908388334,1.0,-0.5808089355220849,-0.1074067806171377,0.0
2019-12-30,-0.0,-0.33664624332947457,-0.7976677866561256,1.0,-0.5832792161956123,-0.1059095914391394,0.0
2019-12-31,-0.0,-0.33868147981051205,-0.8003327317843447,1.0,-0.5770640649672908,-0.10365441010602301,0.0
2020-01-02,-0.0,-0.34169464744222794,-0.8013882226799469,1.0,-0.5751812872097288,-0.10332665556840946,0.0
2020-01-03,-0.0,-0.36239625513339646,-0.8480227448953217,1.0,-0.5458200511185779,-0.11559116625025129,0.0
2020-01-06,-0.0,-0.3712149640620038,-0.860779955546575,1.0,-0.5418699304332766,-0.11272118465490864,0.0
2020-01-07,-0.0,-0.3678714627743964,-0.8612513341217873,1.0,-0.5438890010672974,-0.11160469610869128,0.0
2020-01-08,-0.0,-0.3688394276629571,-0.8660500072264778,1.0,-0.5536060124295419,-0.10206677265500796,0.0
2020-01-09,-0.0,-0.36846667244517645,-0.8657074340527579,1.0,-0.5486694981364307,-0.10641125653693914,0.0
2020-01-10,-0.0,-0.37035867099330905,-0.8628779829423083,1.0,-0.5369726904631996,-0.10142721764351147,0.0
2020-01-13,-0.0,-0.3752675590056794,-0.8675761294557494,1.0,-0.5213333713861698,-0.08981420702645623,0.0
2020-01-14,-0.0,-0.37065770192224806,-0.8829411257650203,1.0,-0.5326552308709019,-0.08703272706375888,0.0
2020-01-15,-0.0,-0.37513678511777915,-0.8860220008063122,1.0,-0.5305534757818349,-0.08794563151529114,0.0
2020-01-16,-0.0,-0.3769151019467803,-0.8867353991475637,1.0,-0.5317647736435895,-0.08443727681142725,0.0
2020-01-17,-0.0,-0.3733574858391558,-0.8838954541533685,1.0,-0.5331953190143477,-0.08487880617614078,0.0
2020-01-21,-0.0,-0.37834343666503867,-0.880914758525584,1.0,-0.5290027867957594,-0.08472433705863763,0.0
2020-01-22,-0.0,-0.3688248017303533,-0.9003893294881038,1.0,-0.5274693583273252,-0.08723864455659697,0.0
2020-01-23,-0.0,-0.3524524409809764,-0.868926197570479,1.0,-0.5302830621132248,-0.11333944533577812,0.0
2020-01-24,-0.0,-0.3531317185036549,-0.8686254837322632,1.0,-0.5308298695714491,-0.11394582198652717,0.0
2020-01-27,-0.0,-0.34406018478789435,-0.8713063874824793,1.0,-0.5285048199319202,-0.11662232901398781,0.0
2020-01-28,-0.0,-0.3536997585570232,-0.8617241869052691,1.0,-0.5210339440420395,-0.10404772049424799,0.0
2020-01-29,-0.0,-0.3536979298334317,-0.841998820257858,1.0,-0.5032162017920845,-0.10996882110053088,0.0
2020-01-30,-0.0,-0.35462647960187815,-0.8451654623668007,1.0,-0.4955155059465235,-0.11628756993842608,0.0
2020-01-31,-0.0,-0.37364755985267034,-0.85451197053407,1.0,-0.5200851749539596,-0.12931629834254144,0.0
2020-02-03,-0.0,-0.3685317866484704,-0.8421471625156376,1.0,-0.5060843853064938,-0.1264073694984647,0.0
2020-02-04,-0.0,-0.37159522056741606,-0.8307944957245598,1.0,-0.5039356701965004,-0.12506370689166998,0.0
2020-02-05,-0.0,-0.37390912673835935,-0.8262203704746354,1.0,-0.49805754180507855,-0.11696976521592252,0.0
2020-02-06,-0.0,-0.37719224164625736,-0.8398502378740534,1.0,-0.4932578892548489,-0.10480533738704502,0.0
2020-02-07,-0.0,-0.3806244905989151,-0.8313987802478852,1.0,-0.4921165790731008,-0.10637699896011917,0.0
2020-02-10,-0.0,-0.38024531956100716,-0.8306340696662645,1.0,-0.4915092486035872,-0.10444325932579224,0.0
2020-02-11,-0.0,-0.38129354356471945,-0.8401827771979805,1.0,-0.4984345471469269,-0.10075310975093786,0.0
2020-02-12,-0.0,-0.3747622427253371,-0.8523775727466288,1.0,-0.5227253371185238,-0.08902767920511,0.0
2020-02-13,-0.0,-0.4003804089396101,-0.8286761209476659,1.0,-0.513048586053537,-0.054991468770104336,0.0
2020-02-14,-0.0,-0.40722068173542836,-0.8407416743691006,1.0,-0.4954765705963084,-0.05744615298434305,0.0
2020-02-18,-0.0,-0.406328435658084,-0.8605149609408048,1.0,-0.5069798922699456,-0.046335204038466964,0.0
2020-02-19,-0.0,-0.4089792460821685,-0.8612452350698856,1.0,-0.5049272906960327,-0.04851051814203021,0.0
2020-02-20,-0.0,-0.401105039099061,-0.9747592162072402,1.0,-0.570876483197971,-0.07252196491651822,0.0
2020-02-21,-0.0,-0.42509704027171274,-0.978681465308103,1.0,-0.5573447355652597,-0.07141557496360991,0.0
2020-02-24,-0.0,-0.43207547169811317,-0.986548995739501,1.0,-0.5554473524041388,-0.06914181375532563,0.0
2020-02-25,-0.0,-0.44992910315490964,-0.9649356020323763,1.0,-0.48097601323407774,-0.05819449367836464,0.0
2020-02-26,-0.0,-0.44448004660646667,-0.9473638217302651,1.0,-0.4736673463443053,-0.0473929507719196,0.0
2020-02-27,-0.0,-0.45162994043602006,-0.9617675537689622,1.0,-0.46354273642205335,-0.057245972829435755,0.0
2020-02-28,-0.0,-0.466800577135259,-0.8926641582029592,1.0,-0.4089173055704869,-0.06068407502758367,0.0
2020-03-02,-0.0,-0.46731897135122935,-0.8807523122039251,1.0,-0.41191066997518605,-0.059750733137829914,0.0
2020-03-03,-0.0,-0.5126424982440975,-0.7840239883300015,1.0,-0.36455237992328055,-0.040196661083797075,0.0
2020-03-04,-0.0,-0.5397495126445375,-0.79501695729965,1.0,-0.31551259112879537,-0.020188533126819237,0.0
2020-03-05,-0.0,-0.5926040538449636,-0.7191706637784311,1.0,-0.2670070658620867,-0.0,0.0
2020-03-06,-0.0,-0.622342064714946,-0.6934001027221365,1.0,-0.2522855675398048,-0.0,0.0
2020-03-09,-0.0,-0.626974764054165,-0.6956298727944193,1.0,-0.242024004924087,-0.0,0.0
2020-03-10,-0.0,-0.4767131200808723,-0.610344910583195,1.0,-0.29966062531590726,-0.020169928033311673,0.0
2020-03-11,-0.0,-0.5131976579469261,-0.5977193313816225,1.0,-0.2500472188119747,-0.0,0.0
2020-03-12,-0.0,-0.5164929112541261,-0.6058324823671899,1.0,-0.2524400959414852,-0.0,0.0
2020-03-13,-0.026567457147421994,-0.43838586720836276,-0.5329468422614293,1.0,-0.2618629173989455,-0.022664505968548146,0.0
2020-03-16,-0.0,-0.5090555567692744,-0.48810434098704475,1.0,-0.187555982784611,-0.0,0.0
2020-03-17,-0.25036099078085083,-0.499694546262357,-0.5657558591580585,1.0,-0.32358658225036097,-0.13745418193935355,0.0
2020-03-18,-0.2761595923330824,-0.5812728009728415,-0.5005211650935202,1.0,-0.3865886849267473,-0.15081938734147893,0.0
2020-03-19,-0.38093371347113325,-0.7907697790449038,-0.6844262295081966,1.0,-0.5485744832501782,-0.15908766928011403,0.0
2020-03-20,-0.5137191319531055,-1.0836867049139436,-0.7465702170117235,1.0,-0.6794296166957678,-0.13390704248773594,0.0
2020-03-23,-0.5909394330470383,-1.2537492768457121,-0.699434827110498,1.0,-0.760224289083708,-0.1457879044101286,0.0
2020-03-24,-0.5945142248457681,-1.250543695353069,-0.6833251963960766,1.0,-0.7525631352358971,-0.1573831609782078,0.0
2020-03-25,-0.567944105095808,-1.2300225922516943,-0.5623797171784788,1.0,-0.7150447661283574,-0.10840097063007278,0.0
2020-03-26,-0.5671629165961766,-1.2299103366604636,-0.5864066993740483,1.0,-0.7274572830316358,-0.11846557266114024,0.0
2020-03-27,-0.568984938879386,-1.2214109891943763,-0.5528808043723142,1.0,-0.7337811339647045,-0.09499770536943553,0.0
2020-03-30,-0.5560117788561239,-1.22301024428684,-0.5633943013562274,1.0,-0.731491850192858,-0.07361785077350587,0.0
2020-03-31,-0.5407973559181987,-1.2388349514563108,-0.552737037802107,1.0,-0.7202230944019832,-0.07874406114439166,0.0
2020-04-01,-0.5492736227805141,-1.2627788584909565,-0.5289516162410496,1.0,-0.7269152766855677,-0.07098216133438186,0.0
2020-04-02,-0.5504834169624282,-1.2382001387019135,-0.5153591971606902,1.0,-0.7268388202178436,-0.04854566964467834,0.0
2020-04-03,-0.5480996174818915,-1.242085130625865,-0.5135916008789778,1.0,-0.7194595914381055,-0.046105640107430616,0.0
2020-04-06,-0.5496279429105844,-1.2373032976863334,-0.511852966291221,1.0,-0.72008295043305,-0.047371203187898996,0.0
2020-04-07,-0.5223472541405817,-1.2064347412631744,-0.48910373246691496,1.0,-0.7161423250653777,-0.02829067279499168,0.0
2020-04-08,-0.5274013911784811,-1.2156326645490734,-0.4791524265208476,1.0,-0.7329821880905473,-0.06557838446383339,0.0
2020-04-09,-0.5374719461365823,-1.1899647322859892,-0.49474991984610456,1.0,-0.7342898364860532,-0.05125841615902533,0.0
2020-04-13,-0.5474989995998399,-1.1601040416166466,-0.5022809123649459,1.0,-0.7362545018007202,-0.055462184873949584,0.0
2020-04-14,-0.5498219928797151,-1.158286331453258,-0.5021000840033601,1.0,-0.7355894235769431,-0.05436217448697948,0.0
2020-04-15,-0.533131931470366,-1.1694955678340024,-0.48729975752275706,1.0,-0.7312477640418173,-0.053821997853480144,0.0
2020-04-16,-0.533854580092078,-1.1723686299412603,-0.48698206064454674,1.0,-0.7327750436577234,-0.04294332433719638,0.0
2020-04-17,-0.5282277465918204,-1.2050922213311948,-0.4696872493985565,1.0,-0.7460705693664795,-0.060585404971932634,0.0
2020-04-20,-0.5255976817193915,-1.217459550833132,-0.4669162038155035,1.0,-0.7513885534894953,-0.06343073331723416,0.0
2020-04-21,-0.5357767562950005,-1.216613106618395,-0.46983687914412403,1.0,-0.7696782329251922,-0.07598747101655616,0.0
2020-04-22,-0.5276438899914941,-1.229494916764551,-0.45959739155089313,1.0,-0.7689254323787922,-0.06472518125480983,0.0
2020-04-23,-0.5216987231291418,-1.234362372716987,-0.45373363504121544,1.0,-0.766405366090189,-0.06453046710845321,0.0
2020-04-24,-0.5212162928172323,-1.2417604664345292,-0.45193942829378897,1.0,-0.7666207790104462,-0.06737387642724106,0.0
2020-04-27,-0.5339742809622328,-1.2404364934485417,-0.43787270293294384,1.0,-0.7666220437304775,-0.07776560788608981,0.0
2020-04-28,-0.5313237328126271,-1.2580343340655764,-0.4337726791961598,1.0,-0.7675534944268163,-0.07729232771946952,0.0
2020-04-29,-0.5155846815482285,-1.2860536555396271,-0.42097071472455455,1.0,-0.7687077616219538,-0.10452590620520172,0.0
2020-04-30,-0.5169668868737434,-1.296582003200525,-0.42037667719830946,1.0,-0.7715317385417094,-0.09778014853719584,0.0
2020-05-01,-0.5304322861127061,-1.286317775408088,-0.4201049954884751,1.0,-0.7778279058321713,-0.08674431958001803,0.0
2020-05-04,-0.5309423634655448,-1.285119071933336,-0.419100526939259,1.0,-0.7814223275193006,-0.06821616764021077,0.0
2020-05-05,-0.5300801046264509,-1.2858427333660292,-0.41192578061141083,1.0,-0.7842488147784862,-0.07491417361451691,0.0
2020-05-06,-0.5270839295204611,-1.287150975021463,-0.40427619475900417,1.0,-0.7862720248558931,-0.08339806222149546,0.0
2020-05-07,-0.5310259067357513,-1.2996891191709845,-0.403440414507772,1.0,-0.81139896373057,-0.09952331606217617,0.0
2020-05-08,-0.5297505593768128,-1.301483384436894,-0.40328996436562525,1.0,-0.8109720725946797,-0.09799453053783046,0.0
2020-05-11,-0.5337306514361394,-1.2915321579339458,-0.40799602681897196,1.0,-0.8147090472642993,-0.09076235410975914,0.0
2020-05-12,-0.5315139160460957,-1.2967092399217874,-0.39418396638515624,1.0,-0.8253109789075176,-0.11249323958896701,0.0
2020-05-13,-0.5292042010876334,-1.300386068329943,-0.3915064967412512,1.0,-0.8284279131553821,-0.10174768566565653,0.0
2020-05-14,-0.5283606897984625,-1.3117805942239769,-0.3793891543735716,1.0,-0.8330355287762311,-0.10280490338666114,0.0
2020-05-15,-0.5344403187450457,-1.3059368350786433,-0.3801159831448955,1.0,-0.8404188743794068,-0.11114356043222497,0.0
2020-05-18,-0.5428043350415862,-1.2874485423842728,-0.3692766529446358,1.0,-0.8507939174997899,-0.15029824414013274,0.0
2020-05-19,-0.5386433666793297,-1.3132413152674012,-0.3504706428601579,1.0,-0.8571609471951374,-0.16149592672322824,0.0
2020-05-20,-0.539915611814346,-1.310590717299578,-0.3519831223628692,1.0,-0.8579746835443038,-0.1589451476793249,0.0
2020-05-21,-0.5446952119805948,-1.2975321662096604,-0.36393165998734445,1.0,-0.8603248259860788,-0.15207762075511494,0.0
2020-05-22,-0.5529266842239402,-1.3154787188853965,-0.3639877665448985,1.0,-0.8672585166935689,-0.14816073400730612,0.0
2020-05-26,-0.55271429785065,-1.3148840370401835,-0.36403024381955656,1.0,-0.8672160394189109,-0.14888284767649307,0.0
2020-05-27,-0.5439576845966813,-1.3287975088512562,-0.3443671884997654,1.0,-0.8737789532056477,-0.1747643219724438,0.0
2020-05-28,-0.5487061431555612,-1.325190774608859,-0.3476147844992966,1.0,-0.8750905912947095,-0.16656008867289082,0.0
2020-05-29,-0.5471826783735402,-1.3298525274912625,-0.3452391100502941,1.0,-0.8739664137754668,-0.1659705054982525,0.0
2020-06-01,-0.548282344898308,-1.341608272090241,-0.33263544693214836,1.0,-0.8788668603657495,-0.1713809605195693,0.0
2020-06-02,-0.5550403572041903,-1.3482311523269792,-0.3357805255023184,1.0,-0.8825777090846643,-0.171646917396531,0.0
2020-06-03,-0.5583548664944014,-1.3507321274763135,-0.33320413436692503,1.0,-0.8897932816537467,-0.17454780361757105,0.0
2020-06-04,-0.5607011469378922,-1.362302531919498,-0.322094784678641,1.0,-0.9008006924908029,-0.1821683618264445,0.0
2020-06-05,-0.552264657486793,-1.3598337230449467,-0.31653243266649345,1.0,-0.9011431540659911,-0.2003550705811033,0.0
2020-06-08,-0.5519078348997357,-1.365585343670146,-0.3129628827580233,1.0,-0.9035904543289012,-0.1969769154142665,0.0
2020-06-09,-0.5567162238307832,-1.3635299726929913,-0.3153309349399679,1.0,-0.9045121581205843,-0.19435655151488881,0.0
2020-06-10,-0.5524433074621689,-1.3694228851407015,-0.30559771061873997,1.0,-0.9065602913757966,-0.20192516151411352,0.0
2020-06-11,-0.5451862140810834,-1.3846254015105477,-0.2912579216945916,1.0,-0.9075874641895998,-0.2120409757791475,0.0
2020-06-12,-0.5339980315802987,-1.3616757242500748,-0.3002695879156147,1.0,-0.8956737558303736,-0.18755616414908638,0.0
2020-06-15,-0.5368655692729767,-1.3674125514403292,-0.29672496570644724,1.0,-0.8993055555555556,-0.18634259259259262,0.0
2020-06-16,-0.5361456102783726,-1.365867237687366,-0.2926766595289079,1.0,-0.8995717344753746,-0.18839400428265524,0.0
2020-06-17,-0.5344628417404698,-1.364694305395114,-0.2922175159371925,1.0,-0.8989004406794164,-0.1881230479613229,0.0
2020-06-18,-0.5322076029657566,-1.3734624780354003,-0.2883041186302661,1.0,-0.9007842969185273,-0.19101701452877898,0.0
2020-06-19,-0.5325704979857718,-1.374775006428388,-0.28799177166366674,1.0,-0.8999314305305564,-0.19036598954315592,0.0
2020-06-22,-0.5359426634050041,-1.376636195871422,-0.280932148834814,1.0,-0.9070426161967298,-0.19106476116904852,0.0
2020-06-23,-0.5354874699622383,-1.376115688293855,-0.280423961551665,1.0,-0.907397871610024,-0.19164092001373154,0.0
2020-06-24,-0.53372522097314,-1.3738951343001802,-0.28164421179095517,1.0,-0.9071054664035012,-0.19437054835664636,0.0
2020-06-25,-0.5296131461828141,-1.3713197535090722,-0.2854330708661417,1.0,-0.905083875385142,-0.18790653885655598,0.0
2020-06-26,-0.5389758854234071,-1.3812605150770028,-0.2961477071739787,1.0,-0.9169147146369871,-0.18053578361589231,0.0
2020-06-29,-0.5328398037359042,-1.3784109494706034,-0.2974520099853663,1.0,-0.9129293277093914,-0.18240509598002927,0.0
2020-06-30,-0.5353409335340934,-1.3709184770918479,-0.300021510002151,1.0,-0.9139169713916971,-0.18175951817595185,0.0
2020-07-01,-0.5310700472711646,-1.372110012892136,-0.2942415126772669,1.0,-0.9185217017619253,-0.18147829823807476,0.0
2020-07-02,-0.5274758324382385,-1.3744790547798067,-0.29228786251342637,1.0,-0.9161331901181525,-0.1860365198711063,0.0
2020-07-06,-0.5287445217839649,-1.3752255736014438,-0.29109736186302315,1.0,-0.9163873850648793,-0.18518518518518517,0.0
2020-07-07,-0.5228062647500537,-1.3808624758635484,-0.2860759493670886,1.0,-0.91564042051062,-0.18553958378030466,0.0
2020-07-08,-0.5213642213642213,-1.3858429858429857,-0.2832260832260832,1.0,-0.9145860145860145,-0.18498498498498497,0.0
2020-07-09,-0.5171954832338671,-1.386071873255764,-0.28178266283113645,1.0,-0.9165772186681551,-0.19183375552788628,0.0
2020-07-10,-0.5167231978017259,-1.392726804345026,-0.2780043793740071,1.0,-0.9164054785110127,-0.1896440685243227,0.0
2020-07-13,-0.5157605428154255,-1.3948295112943399,-0.27724813192476166,1.0,-0.9163875289873743,-0.19015717598557072,0.0
2020-07-14,-0.5111101578586136,-1.397563486616335,-0.2714910775566232,1.0,-0.9195264241592312,-0.18994509265614276,0.0
2020-07-15,-0.5177819774933425,-1.3870371961171721,-0.27802594278842024,1.0,-0.9204965209174469,-0.1918649600549781,0.0
2020-07-16,-0.5214159900330799,-1.3778407870430038,-0.28027666795549255,1.0,-0.9220260342827684,-0.19461270782317308,0.0
2020-07-17,-0.522966527736003,-1.3782924418854468,-0.2814420143513943,1.0,-0.9191767283977141,-0.1949039659691488,0.0
2020-07-20,-0.5377003845655274,-1.3692693254979909,-0.2921833815840643,1.0,-0.9217473966210086,-0.20006049345374413,0.0
2020-07-21,-0.5263294310769364,-1.3725862888245715,-0.28765821417771825,1.0,-0.9245323772085187,-0.20873471856235692,0.0
2020-07-22,-0.5256792363180857,-1.3725541013347156,-0.28741739017753015,1.0,-0.9244957021294976,-0.20927821692367501,0.0
2020-07-23,-0.5317343492943112,-1.3740583600311715,-0.290847692440904,1.0,-0.9273530175772795,-0.20542904147545243,0.0
2020-07-24,-0.5290961796391641,-1.3770172630121575,-0.28555358456280017,1.0,-0.924804222731796,-0.2101414788214425,0.0
2020-07-27,-0.5304637769020916,-1.3753951413848353,-0.2877495344909713,1.0,-0.9247824015935565,-0.21192569176806825,0.0
2020-07-28,-0.5306042884990253,-1.3686376434914447,-0.2826077539527832,1.0,-0.9301711067792939,-0.21979640459172622,0.0
2020-07-29,-0.5395249136007699,-1.3507590008311825,-0.29358239643029005,1.0,-0.9447482392055646,-0.24603001006168249,0.0
2020-07-30,-0.5385119776184648,-1.346126945270152,-0.29297079909075013,1.0,-0.9443521594684385,-0.24943171883196363,0.0
2020-07-31,-0.5360860817076372,-1.3511941212492347,-0.29179424372320883,1.0,-0.9436182311258858,-0.2513340915055551,0.0
2020-08-03,-0.5307113483244378,-1.3537492344037099,-0.2923702861142707,1.0,-0.9415084434333713,-0.2564966313763234,0.0
2020-08-04,-0.5294066088176002,-1.3427118941186782,-0.29169953545446575,1.0,-0.9518800946621089,-0.26676308177754404,0.0
