Date,IWF,IWM,MTUM,PEB,SPY,VLUE,VXX
2019-04-03,-0.0,-0.5149373239825501,-0.0,1.0,-0.7160804020100503,-0.5300403114473466,0.0
2019-04-04,-0.0,-0.5128750621649997,-0.0,1.0,-0.7139581146046305,-0.5360556998397524,0.0
2019-04-05,-0.0,-0.5070679686851642,-0.0,1.0,-0.7188303964148387,-0.5404298874104402,0.0
2019-04-08,-0.0,-0.5076233432026342,-0.0,1.0,-0.7176457566617782,-0.5417969506627189,0.0
2019-04-09,-0.0,-0.5023150073470293,-0.0,1.0,-0.7334553217444343,-0.5366935595663866,0.0
2019-04-10,-0.0,-0.5063464167154853,-0.0,1.0,-0.7232962312048428,-0.5600189695093034,0.0
2019-04-11,-0.0,-0.5067307155225381,-0.0,1.0,-0.7387867955091325,-0.5473105066190024,0.0
2019-04-12,-0.0,-0.5097507822977202,-0.0,1.0,-0.7388522574877068,-0.5453173893607509,0.0
2019-04-15,-0.0,-0.5097139017972118,-0.0,1.0,-0.742483623537316,-0.5471978052740608,0.0
2019-04-16,-0.0,-0.517230760617004,-0.0,1.0,-0.7381652249377118,-0.5440777133898826,0.0
2019-04-17,-0.0,-0.5034169840914183,-0.0,1.0,-0.7541171857494958,-0.5433004705355142,0.0
2019-04-18,-0.0,-0.49812345955635223,-0.0,1.0,-0.7448745238628726,-0.5578086488908806,0.0
2019-04-22,-0.0,-0.49818957532208724,-0.0,1.0,-0.7476632890785079,-0.5610071013557134,0.0
2019-04-23,-0.0,-0.48659487352066855,-0.0,1.0,-0.73515059734141,-0.582674294688429,0.0
2019-04-24,-0.0,-0.5048538193756545,-0.0,1.0,-0.748676874310135,-0.5766846857045822,0.0
2019-04-25,-0.0,-0.5102714600146735,-0.0,1.0,-0.7403070150685706,-0.571222980980868,0.0
2019-04-26,-0.0,-0.5096655848737125,-0.0,1.0,-0.7416114011570482,-0.5707915902356427,0.0
2019-04-29,-0.0,-0.5426405559065066,-0.0,1.0,-0.7769769712283925,-0.5518003790271636,0.0
2019-04-30,-0.0,-0.541373466984519,-0.0,1.0,-0.7825487549185742,-0.5482379297469627,0.0
2019-05-01,-0.0,-0.5439951754637873,-0.0,1.0,-0.7796795129515824,-0.5480443397851933,0.0
2019-05-02,-0.0,-0.5418221482289454,-0.0,1.0,-0.773465755783914,-0.5551409380561455,0.0
2019-05-03,-0.0,-0.5532984714400643,-0.0,1.0,-0.7676416503850132,-0.5523215722330767,0.0
2019-05-06,-0.0,-0.5243686435835904,-0.0,1.0,-0.7571134727459717,-0.5753342475145697,0.0
2019-05-07,-0.0,-0.5278799806052309,-0.0,1.0,-0.7537149539374234,-0.5705769943812213,0.0
2019-05-08,-0.0,-0.5354879232570091,-0.0,1.0,-0.7484154627990635,-0.5711185976132016,0.0
2019-05-09,-0.0,-0.5349168375484165,-0.0,1.0,-0.7358168147641831,-0.5772955115060379,0.0
2019-05-10,-0.0,-0.5315725130071361,-0.0,1.0,-0.7388337645352969,-0.5726551616296591,0.0
2019-05-13,-0.0,-0.5316239802154694,-0.0,1.0,-0.7375991358480912,-0.5733818471247051,0.0
2019-05-14,-0.0,-0.5019024266508835,-0.0,1.0,-0.7456948789492968,-0.5707843634621347,0.0
2019-05-15,-0.0,-0.5030027913271492,-0.0,1.0,-0.7552090675839512,-0.5613105139989286,0.0
2019-05-16,-0.0,-0.5041737168640721,-0.0,1.0,-0.7542583192329384,-0.5616469261139312,0.0
2019-05-17,-0.0,-0.5011995145494058,-0.0,1.0,-0.7426547373768733,-0.5785329231463971,0.0
2019-05-20,-0.0,-0.49520478393320544,-0.0,1.0,-0.7455432697732145,-0.5799390725487984,0.0
2019-05-21,-0.0,-0.4978617349684216,-0.0,1.0,-0.7509700076467756,-0.5833073720581154,0.0
2019-05-22,-0.0,-0.49569331897772995,-0.0,1.0,-0.7514308381027938,-0.5862186207287358,0.0
2019-05-23,-0.0,-0.49372396792565093,-0.0,1.0,-0.7507154393222452,-0.588983651148953,0.0
2019-05-24,-0.0,-0.4913461538461538,-0.0,1.0,-0.7513574660633484,-0.5853223981900452,0.0
2019-05-28,-0.0,-0.4807714059495532,-0.0,1.0,-0.7545526524148852,-0.5923820834747201,0.0
2019-05-29,-0.0,-0.4856747678324442,-0.0,1.0,-0.7551302678747848,-0.5819008101165778,0.0
2019-05-30,-0.0,-0.48670340539776746,-0.0,1.0,-0.758372191606613,-0.5809806415147661,0.0
2019-05-31,-0.0,-0.48758975518742576,-0.0,1.0,-0.7504664442811104,-0.5889071069146831,0.0
2019-06-03,-0.0,-0.4962162770416631,-0.0,1.0,-0.7543533912847779,-0.5626072523701016,0.0
2019-06-04,-0.0,-0.502866940243971,-0.0,1.0,-0.764686041936028,-0.543172747203328,0.0
2019-06-05,-0.0,-0.5039249526778755,-0.0,1.0,-0.7898897672864937,-0.4898396615076272,0.0
2019-06-06,-0.0,-0.5102392877017251,-0.0,1.0,-0.7738174735670563,-0.498330550918197,0.0
2019-06-07,-0.0,-0.5350865051903114,-0.0,1.0,-0.7466297577854671,-0.48644982698961936,0.0
2019-06-10,-0.0,-0.5363080583141996,-0.0,1.0,-0.7427038092340037,-0.48731638496223967,0.0
2019-06-11,-0.0,-0.5374304783092325,-0.0,1.0,-0.746440489432703,-0.49699666295884315,0.0
2019-06-12,-0.0,-0.5262103505843072,-0.0,1.0,-0.7473288814691151,-0.5088759042849194,0.0
2019-06-13,-0.0,-0.5350229773012115,-0.0,1.0,-0.745522907673026,-0.5045815346052082,0.0
2019-06-14,-0.0,-0.5357461272707009,-0.0,1.0,-0.7491084364203722,-0.5012816226457149,0.0
2019-06-17,-0.0,-0.5387809704300326,-0.0,1.0,-0.7418689557147236,-0.5063404029988016,0.0
2019-06-18,-0.0,-0.5455356147586667,-0.0,1.0,-0.738546427377104,-0.502675287036005,0.0
2019-06-19,-0.0,-0.5357381429525718,-0.0,1.0,-0.7431808060565577,-0.5044255177020708,0.0
2019-06-20,-0.0,-0.5416167748043775,-0.0,1.0,-0.7382139177410821,-0.5048592353317924,0.0
2019-06-21,-0.0,-0.5449456975772766,-0.0,1.0,-0.7337788916736286,-0.506015037593985,0.0
2019-06-24,-0.0,-0.5462805065555898,-0.0,1.0,-0.7287467501607449,-0.5205333929719606,0.0
2019-06-25,-0.0,-0.5782314840889891,-0.0,1.0,-0.7165868769360744,-0.5212616164460715,0.0
2019-06-26,-0.0,-0.5766489166877975,-0.0,1.0,-0.6971797255796918,-0.5436283210773956,0.0
2019-06-27,-0.0,-0.5772343965930563,-0.0,1.0,-0.7056152522774065,-0.5374397157119892,0.0
2019-06-28,-0.0,-0.6159465605457646,-0.0,1.0,-0.6838544627629335,-0.5426947129050597,0.0
2019-07-01,-0.0,-0.6129966769859978,-0.0,1.0,-0.6918117526768723,-0.5354028799454685,0.0
2019-07-02,-0.0,-0.6203254110230855,-0.0,1.0,-0.6810631229235881,-0.5381775846892126,0.0
2019-07-03,-0.0,-0.6118965664381418,-0.0,1.0,-0.6958438824566893,-0.536938525872614,0.0
2019-07-05,-0.0,-0.596684768701487,-0.0,1.0,-0.7048704898922407,-0.5417247163856587,0.0
2019-07-08,-0.0,-0.5989421901214207,-0.0,1.0,-0.7013393237978788,-0.5433218642477322,0.0
2019-07-09,-0.0,-0.5964298911344191,-0.0,1.0,-0.7010602313748898,-0.5449532418066569,0.0
2019-07-10,-0.0,-0.5780703500440755,-0.0,1.0,-0.7141638467881821,-0.5513123098359257,0.0
2019-07-11,-0.0,-0.5769963870160166,-0.0,1.0,-0.7178743136752866,-0.5499985775653609,0.0
2019-07-12,-0.0,-0.6068595560120984,-0.0,1.0,-0.7038749072647378,-0.5426296866974833,0.0
2019-07-15,-0.0,-0.625445728141492,-0.0,1.0,-0.703152189416631,-0.524062187990301,0.0
2019-07-16,-0.0,-0.6258810101298331,-0.0,1.0,-0.7094878013982023,-0.5181052931944643,0.0
2019-07-17,-0.0,-0.6301455894947188,-0.0,1.0,-0.7091921210391093,-0.5153868113045961,0.0
2019-07-18,-0.0,-0.6294700191215503,-0.0,1.0,-0.710465481320814,-0.5140272268044179,0.0
2019-07-19,-0.0,-0.6287716898880246,-0.0,1.0,-0.711542297062427,-0.5089608798472804,0.0
2019-07-22,-0.0,-0.6029687766592732,-0.0,1.0,-0.7057669339703123,-0.5349485298299494,0.0
2019-07-23,-0.0,-0.602518190086403,-0.0,1.0,-0.7026205093224194,-0.53706230104593,0.0
2019-07-24,-0.0,-0.6005573882379707,-0.0,1.0,-0.7022238653168013,-0.541036287111819,0.0
2019-07-25,-0.0,-0.5957053994944187,-0.0,1.0,-0.7059675632686682,-0.5386712869599796,0.0
2019-07-26,-0.0,-0.5910639264221642,-0.0,1.0,-0.7092085840808449,-0.5384069490178268,0.0
2019-07-29,-0.0,-0.5982869500882135,-0.0,1.0,-0.7144442547379205,-0.5328666552842752,0.0
2019-07-30,-0.0,-0.5867976244860668,-0.0,1.0,-0.7210484239378712,-0.5473389675650983,0.0
2019-07-31,-0.0,-0.5877278180883277,-0.0,1.0,-0.7207621550591327,-0.5481631720276524,0.0
2019-08-01,-0.0,-0.6023831922232675,-0.0,1.0,-0.7087716297499929,-0.5395535790643975,0.0
2019-08-02,-0.0,-0.602563736546093,-0.0,1.0,-0.7074827989836412,-0.5448653895566277,0.0
2019-08-05,-0.0,-0.6004676894998003,-0.0,1.0,-0.7090343922888267,-0.5422916785490218,0.0
2019-08-06,-0.0,-0.6004908183126005,-0.0,1.0,-0.6787396688386788,-0.5415644128515416,0.0
2019-08-07,-0.0,-0.6104575899138853,-0.0,1.0,-0.6591433556593685,-0.5446051668824224,0.0
2019-08-08,-0.0,-0.6113581358698711,-0.0,1.0,-0.6597061968818596,-0.5431417797039455,0.0
2019-08-09,-0.0,-0.6137901861252115,-0.0,1.0,-0.665989847715736,-0.5402989283699944,0.0
2019-08-12,-0.0,-0.6125496604773041,-0.0,1.0,-0.675269786706489,-0.5297681102251275,0.0
2019-08-13,-0.0,-0.5766149223835754,-0.0,1.0,-0.6587937461748178,-0.5465420352751349,0.0
2019-08-14,-0.0,-0.5814669268185441,-0.0,1.0,-0.6431339140949188,-0.5234823710461952,0.0
2019-08-15,-0.0,-0.59352204681546,-0.0,1.0,-0.6318998366902558,-0.4964071856287425,0.0
2019-08-16,-0.0,-0.5929868503443957,-0.0,1.0,-0.6305845198878332,-0.49895183904603735,0.0
2019-08-19,-0.0,-0.5882512622835117,-0.0,1.0,-0.6338563439926164,-0.49248059069439165,0.0
2019-08-20,-0.0,-0.590757735726468,-0.0,1.0,-0.6314464387233006,-0.48496169360296704,0.0
2019-08-21,-0.0,-0.5960390154278458,-0.0,1.0,-0.6345951203696198,-0.4712652995055524,0.0
2019-08-22,-0.0,-0.5966723113727388,-0.0,1.0,-0.6447598311964089,-0.44652312985511916,0.0
2019-08-23,-0.0,-0.5918921827083445,-0.0,1.0,-0.6442943993113466,-0.45386560499273687,0.0
2019-08-26,-0.0,-0.5853957428670379,-0.0,1.0,-0.6408876575112556,-0.43772810826651043,0.0
2019-08-27,-0.0,-0.5836438152011922,-0.0,1.0,-0.6376676602086438,-0.439935064935065,0.0
2019-08-28,-0.0,-0.5666276720195682,-0.0,1.0,-0.6567584813357439,-0.43533978517494415,0.0
2019-08-29,-0.0,-0.5688877090522962,-0.0,1.0,-0.6570215025219007,-0.42874966817095833,0.0
2019-08-30,-0.0,-0.5672159813480289,-0.0,1.0,-0.6576409495548962,-0.42459728698601107,0.0
2019-09-03,-0.0,-0.5743542191018678,-0.0,1.0,-0.654338322956683,-0.4206649887402305,0.0
2019-09-04,-0.0,-0.5721439169139466,-0.0,1.0,-0.6556273844849513,-0.4216299279355659,0.0
2019-09-05,-0.0,-0.5623975030418452,-0.0,1.0,-0.6524361212505951,-0.4302491667989208,0.0
2019-09-06,-0.0,-0.560529717466431,-0.0,1.0,-0.6548394755586039,-0.4226923787163321,0.0
2019-09-09,-0.0,-0.5620532299332647,-0.0,1.0,-0.6538207907995042,-0.4218828308406531,0.0
2019-09-10,-0.0,-0.5684360866460367,-0.0,1.0,-0.6209632627152265,-0.455473564495226,0.0
2019-09-11,-0.0,-0.56668871543855,-0.0,1.0,-0.6079110993517661,-0.4712528112184151,0.0
2019-09-12,-0.0,-0.5509108696226964,-0.0,1.0,-0.6173289971180033,-0.4757938711297956,0.0
2019-09-13,-0.0,-0.5504677107348226,-0.0,1.0,-0.6057450247767443,-0.4937064419535204,0.0
2019-09-16,-0.0,-0.5495204281702083,-0.0,1.0,-0.6061152032218748,-0.4939324890042923,0.0
2019-09-17,-0.0,-0.5257242823442096,-0.0,1.0,-0.6165875897898057,-0.5083096986243274,0.0
2019-09-18,-0.0,-0.5147885084278596,-0.0,1.0,-0.6122919537792856,-0.5231633626629916,0.0
