Date,IWF,IWM,MTUM,SPY,VLUE,VXX,WU
2019-08-19,-0.0,-0.001635548758469806,-0.18090868540113425,-0.58983835680452,-0.3516854648569426,0.0,1.0
2019-08-20,-0.0,-0.0,-0.18221778646054532,-0.5892295931368385,-0.35184320054361673,0.0,1.0
2019-08-21,-0.0,-0.003011601026489364,-0.1769845814510827,-0.5921613539479544,-0.3486882568768425,0.0,1.0
2019-08-22,-0.0,-0.004965727988455744,-0.16932283598242898,-0.5863803238333722,-0.361437090168283,0.0,1.0
2019-08-23,-0.0,-0.003947871121110498,-0.16865475230292482,-0.5863437619391264,-0.36356497007258987,0.0,1.0
2019-08-26,-0.0,-0.0015218126479540075,-0.16680757524518094,-0.5824949272911735,-0.3628043625295908,0.0,1.0
2019-08-27,-0.0,-0.001268472125325046,-0.16764973256379356,-0.58301093000148,-0.36219107418447816,0.0,1.0
2019-08-28,-0.0,-0.0,-0.17610501617096835,-0.5887500792694527,-0.34899697719153616,0.0,1.0
2019-08-29,-0.0,-0.0,-0.17691498316498316,-0.5808712121212121,-0.3465909090909091,0.0,1.0
2019-08-30,-0.0,-0.0,-0.1784956625848054,-0.5802684366401311,-0.341679094288895,0.0,1.0
2019-09-03,-0.0,-0.0,-0.17505824081264298,-0.5824920771507125,-0.3412177052070435,0.0,1.0
2019-09-04,-0.0,-0.0,-0.17396964034516788,-0.585168699741754,-0.3404018560120935,0.0,1.0
2019-09-05,-0.0,-0.0,-0.1700993050744263,-0.5874115596985157,-0.3419621674959585,0.0,1.0
2019-09-06,-0.0,-0.0,-0.17017926865107688,-0.5888576346614047,-0.340127629203577,0.0,1.0
2019-09-09,-0.0,-0.0,-0.16924141111367305,-0.5849875280357181,-0.341899511602071,0.0,1.0
2019-09-10,-0.0,-0.0,-0.14432708258961383,-0.5787362718128557,-0.3768505491274858,0.0,1.0
2019-09-11,-0.0,-0.0,-0.15703485930281394,-0.5795884082318354,-0.3633347333053339,0.0,1.0
2019-09-12,-0.0,-0.0007994782352569902,-0.1498390524079022,-0.5835559950348194,-0.3696955671035745,0.0,1.0
2019-09-13,-0.0,-0.0,-0.14831248028598465,-0.5830932604352854,-0.3714225633477027,0.0,1.0
2019-09-16,-0.0,-0.0,-0.15247533085063858,-0.5821288055713354,-0.3693744871552105,0.0,1.0
2019-09-17,-0.0,-0.0,-0.15711230173016244,-0.5834480421846212,-0.37716270303466676,0.0,1.0
2019-09-18,-0.0,-0.0,-0.15563082133784928,-0.5836579170194751,-0.3775613886536833,0.0,1.0
2019-09-19,-0.0,-0.0,-0.15362643872714962,-0.588122037914692,-0.3740267433987813,0.0,1.0
2019-09-20,-0.0,-0.0,-0.13951872671003598,-0.5891702983220699,-0.376618455125371,0.0,1.0
2019-09-23,-0.0,-0.0,-0.12965447836296545,-0.5979537068097954,-0.36900369003690037,0.0,1.0
2019-09-24,-0.0,-0.0,-0.12007713105992329,-0.6044098845130055,-0.371465699733814,0.0,1.0
2019-09-25,-0.0,-0.0,-0.11530129351141025,-0.6055736670522663,-0.3823956251971816,0.0,1.0
2019-09-26,-0.0,-0.0,-0.1155126709786873,-0.6286501961615947,-0.376481815290001,0.0,1.0
2019-09-27,-0.0,-0.0,-0.11483906746581916,-0.6380777680609176,-0.38005247104494166,0.0,1.0
2019-09-30,-0.0,-0.0,-0.09958087049973134,-0.6622031166039763,-0.38757657173562604,0.0,1.0
2019-10-01,-0.0,-0.0,-0.1110896196002579,-0.6515151515151515,-0.38654631420588864,0.0,1.0
2019-10-02,-0.0,-0.0,-0.11823009610629742,-0.6576078777063491,-0.37416955128894236,0.0,1.0
2019-10-03,-0.0,-0.0,-0.1159722371446376,-0.6603562756516321,-0.37247781335281605,0.0,1.0
2019-10-04,-0.0,-0.0,-0.12610905332069947,-0.6513696270135241,-0.3760229132569558,0.0,1.0
2019-10-07,-0.0,-0.0,-0.11557009989665863,-0.6626980709610747,-0.37469858766792974,0.0,1.0
2019-10-08,-0.0,-0.0,-0.12101924524244703,-0.6536286420814966,-0.37565853134071603,0.0,1.0
2019-10-09,-0.0,-0.0,-0.11561226678104225,-0.6581170920008578,-0.37081278147115593,0.0,1.0
2019-10-10,-0.0,-0.0,-0.14026002166847235,-0.6373997833152762,-0.3891874322860238,0.0,1.0
2019-10-11,-0.0,-0.0,-0.15532904459706165,-0.6242501956011476,-0.3937668434321482,0.0,1.0
2019-10-14,-0.0,-0.0,-0.159872293291054,-0.6253936537584431,-0.386616858154334,0.0,1.0
2019-10-15,-0.0,-0.0,-0.16333181255295576,-0.6245193247735124,-0.3846922592278781,0.0,1.0
2019-10-16,-0.0,-0.0,-0.16684050412863974,-0.6230769230769231,-0.38305084745762713,0.0,1.0
2019-10-17,-0.0,-0.0,-0.17327561829769644,-0.6193200356731123,-0.38257237944010614,0.0,1.0
2019-10-18,-0.0,-0.0,-0.1878704672245467,-0.598631450488145,-0.39271705020920505,0.0,1.0
2019-10-21,-0.0,-0.0,-0.18681917211328977,-0.5958823529411764,-0.3959477124183007,0.0,1.0
2019-10-22,-0.0,-0.0,-0.18225876244050193,-0.5934011250540892,-0.38788403288619644,0.0,1.0
2019-10-23,-0.0,-0.0,-0.18388689213181486,-0.5978868055254839,-0.3833845754124627,0.0,1.0
2019-10-24,-0.0,-0.0,-0.21244901965060742,-0.5949052365270114,-0.37360144816906943,0.0,1.0
2019-10-25,-0.0,-0.0,-0.2185650165875236,-0.579110561807498,-0.37060647455495566,0.0,1.0
2019-10-28,-0.0,-0.0,-0.22279601623017337,-0.5842645431466574,-0.36274871438800527,0.0,1.0
2019-10-29,-0.0,-0.0,-0.236940704918747,-0.5753714111445126,-0.36605236788219403,0.0,1.0
2019-10-30,-0.0,-0.0,-0.2351012075406133,-0.5706715315784902,-0.3660628963600035,0.0,1.0
2019-10-31,-0.0,-0.0,-0.2417183251767265,-0.5637846655791191,-0.3695921696574225,0.0,1.0
2019-11-01,-0.0,-0.0,-0.2524273958287978,-0.5590847738058954,-0.36552444812121737,0.0,1.0
2019-11-04,-0.0,-0.0,-0.24434581848340167,-0.580212045816242,-0.4169412503082061,0.0,1.0
2019-11-05,-0.0,-0.0,-0.2787450167796572,-0.5637739588729476,-0.4098065271740355,0.0,1.0
2019-11-06,-0.0,-0.0,-0.2836233460213885,-0.5582744245060722,-0.42382635490302706,0.0,1.0
2019-11-07,-0.0,-0.0,-0.30864791766944005,-0.5555479153773866,-0.42785761763964336,0.0,1.0
2019-11-08,-0.0,-0.0,-0.3080898566703418,-0.5578601617052554,-0.4310226019845645,0.0,1.0
2019-11-11,-0.0,-0.0,-0.3246453696228808,-0.5489562910852266,-0.4329373774651136,0.0,1.0
2019-11-12,-0.0,-0.0,-0.3215385684181275,-0.5589468077715768,-0.43521756246671145,0.0,1.0
2019-11-13,-0.0,-0.0,-0.36731471662542714,-0.5459644161659007,-0.44326617179215266,0.0,1.0
2019-11-14,-0.0,-0.0,-0.3558818676786009,-0.5519362669997878,-0.4491715181370354,0.0,1.0
2019-11-15,-0.0,-0.0,-0.3618607284393282,-0.547485374598981,-0.449589545197207,0.0,1.0
2019-11-18,-0.0,-0.0,-0.3620286085825748,-0.5533278165267762,-0.449012885683887,0.0,1.0
2019-11-19,-0.0,-0.0,-0.36562237426479416,-0.5694634497659345,-0.46558636418197097,0.0,1.0
2019-11-20,-0.0,-0.0,-0.37025825825825825,-0.5721801801801801,-0.45996396396396394,0.0,1.0
2019-11-21,-0.0,-0.0,-0.3935381999271226,-0.5604518401554719,-0.4752581076156929,0.0,1.0
2019-11-22,-0.0,-0.0,-0.38514743356388786,-0.5601504671763134,-0.481592039800995,0.0,1.0
2019-11-25,-0.0,-0.0,-0.3855638075821562,-0.5607980195136159,-0.4807048201543615,0.0,1.0
2019-11-26,-0.0,-0.0,-0.3856220258327668,-0.5609158007186559,-0.4813537923667087,0.0,1.0
2019-11-27,-0.0,-0.0,-0.3796608524781058,-0.558186361320686,-0.48807646587904224,0.0,1.0
2019-11-29,-0.0,-0.0,-0.3874665368702847,-0.5608663908493551,-0.48534923339011926,0.0,1.0
2019-12-02,-0.0,-0.0,-0.4018338727076591,-0.5603608904579779,-0.48950671766205744,0.0,1.0
2019-12-03,-0.0,-0.0,-0.3953772478498827,-0.5563184128225176,-0.491619429241595,0.0,1.0
2019-12-04,-0.0,-0.0,-0.3966958354780989,-0.5593303429173714,-0.49515895776650243,0.0,1.0
2019-12-05,-0.0,-0.0,-0.399441066875858,-0.5575848205530497,-0.4944351833692881,0.0,1.0
2019-12-06,-0.0,-0.0,-0.407316892542398,-0.5723172628304821,-0.48895307215680467,0.0,1.0
2019-12-09,-0.0,-0.0,-0.431339216519587,-0.5776605584860379,-0.4909377265568361,0.0,1.0
2019-12-10,-0.0,-0.0,-0.519332508620009,-0.642302529413313,-0.47045508383123213,0.0,1.0
2019-12-11,-0.0,-0.0,-0.5243368665295576,-0.6406423034330011,-0.47173443020619105,0.0,1.0
2019-12-12,-0.0,-0.0,-0.5270273838759936,-0.6424780163194168,-0.4711505453009057,0.0,1.0
2019-12-13,-0.0,-0.0,-0.5365220615498703,-0.6398643995974362,-0.4720324169712378,0.0,1.0
2019-12-16,-0.0,-0.0,-0.5427102382656172,-0.6423365402454215,-0.4652672868463598,0.0,1.0
2019-12-17,-0.0,-0.0,-0.5735990104334732,-0.6617457244272347,-0.4537216306335377,0.0,1.0
2019-12-18,-0.0,-0.0,-0.614915611229665,-0.6833688994817504,-0.47307596375024247,0.0,1.0
2019-12-19,-0.0,-0.0,-0.6212108605818565,-0.6693845855173752,-0.48281887012230634,0.0,1.0
2019-12-20,-0.0,-0.0,-0.6322142797541234,-0.670013628904403,-0.4791533390815787,0.0,1.0
2019-12-23,-0.0,-0.0,-0.6284230406043437,-0.6727489862800644,-0.4761428650780426,0.0,1.0
2019-12-24,-0.0,-0.0,-0.6387195546276966,-0.6671398747390396,-0.47774530271398746,0.0,1.0
2019-12-26,-0.0,-0.0,-0.6378518332915727,-0.6700631977504942,-0.47612684094768787,0.0,1.0
2019-12-27,-0.0,-0.0,-0.6441164983540703,-0.6691960051330693,-0.4763990403392289,0.0,1.0
2019-12-30,-0.0,-0.0,-0.6534974818130945,-0.675853385562395,-0.46863458310016787,0.0,1.0
2019-12-31,-0.0,-0.0,-0.6595882319851493,-0.683354896776734,-0.46970804972717556,0.0,1.0
2020-01-02,-0.0,-0.0,-0.6609892739506207,-0.6848624757185889,-0.4693561555136398,0.0,1.0
2020-01-03,-0.0,-0.0,-0.7027365663353932,-0.6577725887746676,-0.4871145029472905,0.0,1.0
2020-01-06,-0.0,-0.004060971773386336,-0.7098693053450397,-0.6579346240741271,-0.4879743758400778,0.0,1.0
2020-01-07,-0.0,-0.000973988770482411,-0.717600550017188,-0.6492781024407013,-0.496848859860204,0.0,1.0
2020-01-08,-0.0,-0.0,-0.7198178328989201,-0.6464927104516942,-0.4979520522441498,0.0,1.0
2020-01-09,-0.0,-0.003785814667163794,-0.718186250609459,-0.647087503943557,-0.4989818452978461,0.0,1.0
2020-01-10,-0.0,-0.00146948654411341,-0.7294127816515876,-0.6555926929061258,-0.4948712038264278,0.0,1.0
2020-01-13,-0.0,-0.0017632605867899985,-0.7300476947535771,-0.6618008382714266,-0.4969793322734499,0.0,1.0
2020-01-14,-0.0,-0.0,-0.7527514121003902,-0.6748092936586503,-0.4839864904210097,0.0,1.0
2020-01-15,-0.0,-0.0034099851359622275,-0.7547433767596398,-0.6730203141849552,-0.4833726793156713,0.0,1.0
2020-01-16,-0.0,-0.01093996149133555,-0.7608670284147266,-0.6756520217048837,-0.46986405274520104,0.0,1.0
2020-01-17,-0.0,-0.024665771498628055,-0.7521162940043201,-0.6856792573997315,-0.45656488995271177,0.0,1.0
2020-01-21,-0.0,-0.025013134084408382,-0.7519409258070167,-0.6850738427412294,-0.45665752145233784,0.0,1.0
2020-01-22,-0.0,-0.0363481928416613,-0.739294710327456,-0.6992853377072228,-0.4540155819811376,0.0,1.0
2020-01-23,-0.0,-0.03460106149019148,-0.741606310295282,-0.6958625340879101,-0.46019411781954667,0.0,1.0
2020-01-24,-0.0,-0.04072517078297425,-0.7416944006539382,-0.6929993577392421,-0.4439481520406376,0.0,1.0
2020-01-27,-0.0,-0.05399707174231332,-0.7379795021961932,-0.7016983894582723,-0.43458272327964853,0.0,1.0
2020-01-28,-0.0,-0.07726037007804963,-0.7556783302639657,-0.6840597503580929,-0.4062088923967377,0.0,1.0
2020-01-29,-0.0,-0.07659102840809659,-0.7511229073091057,-0.680248497929184,-0.4086799276672694,0.0,1.0
2020-01-30,-0.0,-0.08342062383612664,-0.7453736033519553,-0.6858414804469274,-0.39504771880819367,0.0,1.0
2020-01-31,-0.0,-0.09590878604963113,-0.7440002332837604,-0.6813635435803225,-0.39474528329396663,0.0,1.0
2020-02-03,-0.0,-0.09286812262536617,-0.7374343803474579,-0.6759186751355898,-0.3940659531888976,0.0,1.0
2020-02-04,-0.0,-0.08811350803532648,-0.7322716085131027,-0.6764731431880701,-0.39872593021572317,0.0,1.0
2020-02-05,-0.0,-0.09190277578023874,-0.7346181504386595,-0.6629080972242197,-0.3869984179490867,0.0,1.0
2020-02-06,-0.0,-0.0925489067894131,-0.7361334867663981,-0.6624856156501726,-0.38567318757192176,0.0,1.0
2020-02-07,-0.0,-0.09447891531655753,-0.7292887510054005,-0.6617545673905549,-0.38707916810295306,0.0,1.0
2020-02-10,-0.0,-0.09661474797402149,-0.7292660497729754,-0.6614460601183976,-0.3863727800448301,0.0,1.0
2020-02-11,-0.0,-0.09280996740980013,-0.7394514463703747,-0.6621290341187668,-0.3896980359357425,0.0,1.0
2020-02-12,-0.0,-0.0898756455754638,-0.7379901324331343,-0.6699270030872212,-0.3874606884214778,0.0,1.0
2020-02-13,-0.0,-0.0829733959311424,-0.9051956181533647,-0.742754303599374,-0.3989671361502347,0.0,1.0
2020-02-14,-0.0,-0.08406469408224675,-0.9084440822467402,-0.7351429287863591,-0.4067201604814443,0.0,1.0
2020-02-18,-0.0,-0.08327850361876116,-0.9098912805088197,-0.7370680201773349,-0.4028887426763167,0.0,1.0
2020-02-19,-0.0,-0.10545683283535146,-0.9113382607328196,-0.7173454945746186,-0.41100802012895105,0.0,1.0
2020-02-20,-0.0,-0.10751303473836295,-0.9078459702242604,-0.714492116338966,-0.4110182800427163,0.0,1.0
2020-02-21,-0.0,-0.11617762435273811,-0.9080182017887964,-0.7053820806527539,-0.40866154087556883,0.0,1.0
2020-02-24,-0.0,-0.12208860759493671,-0.9170253164556962,-0.718259493670886,-0.4071835443037975,0.0,1.0
2020-02-25,-0.0,-0.15968901366735572,-0.8994539228087497,-0.6453891956930862,-0.3806497393021319,0.0,1.0
2020-02-26,-0.0,-0.15214162296523082,-0.8782927642547516,-0.6353633029191549,-0.3654854648519203,0.0,1.0
2020-02-27,-0.0,-0.15150137866254584,-0.8768293791473504,-0.6373359997575978,-0.3643608156834227,0.0,1.0
2020-02-28,-0.0,-0.1937281213535589,-0.8091598599766628,-0.5652858809801634,-0.34897899649941655,0.0,1.0
2020-03-02,-0.0,-0.19644729178800235,-0.8006115317414095,-0.56648223645894,-0.3484857309260338,0.0,1.0
2020-03-03,-0.0,-0.22233207163437094,-0.735043217897294,-0.5308174679396644,-0.33653465905881025,0.0,1.0
2020-03-04,-0.0,-0.24436921182955149,-0.7449427827984667,-0.49293528440726336,-0.3156598864049691,0.0,1.0
2020-03-05,-0.0,-0.28343253426527604,-0.6900016381805275,-0.46060175831376615,-0.2962649483973134,0.0,1.0
2020-03-06,-0.0,-0.3436262427649616,-0.6672297765100114,-0.47412002547841253,-0.2844166274336038,0.0,1.0
2020-03-09,-0.0,-0.33712048093097646,-0.6715936353859305,-0.47050712847806303,-0.2784105010616882,0.0,1.0
2020-03-10,-0.11702774912044019,-0.2781525275771764,-0.5736052694230617,-0.41835304076396057,-0.2581805676798138,0.0,1.0
2020-03-11,-0.13133548404297862,-0.2659236942437411,-0.5743994454368517,-0.42832004692457404,-0.26616364945210225,0.0,1.0
2020-03-12,-0.16766606962074604,-0.18677153908054928,-0.5325390026737273,-0.4444357916050152,-0.26443942579757546,0.0,1.0
2020-03-13,-0.24885933404523833,-0.1267109989321425,-0.45874186972138625,-0.4044510241724104,-0.18818561304727696,0.0,1.0
2020-03-16,-0.22101969272757216,-0.18942192315836529,-0.4309107592405242,-0.378796790814766,-0.13262593228713268,0.0,1.0
2020-03-17,-0.24244712990936557,-0.13932823884840945,-0.303003376577217,-0.3740447840767727,-0.1626310645103963,0.0,1.0
2020-03-18,-0.24493352698022566,-0.1376382527091945,-0.3144676572450006,-0.3751536141213272,-0.16219416824935762,0.0,1.0
2020-03-19,-0.24744575696460627,-0.1131845482148002,-0.3067307905409898,-0.37678686199330685,-0.17211497972119413,0.0,1.0
2020-03-20,-0.25176523498988085,-0.004474926917022712,-0.3642230717337531,-0.40116932763660895,-0.22707443220148416,0.0,1.0
2020-03-23,-0.2517401392111369,-0.0,-0.39029161548610164,-0.40480414903780537,-0.22785587552886583,0.0,1.0
2020-03-24,-0.2713442325158946,-0.006221616712079926,-0.3608310626702997,-0.398069936421435,-0.23419618528610353,0.0,1.0
2020-03-25,-0.2826358868578701,-0.013232099361436,-0.28788045028636633,-0.3984112703254262,-0.2122402405038292,0.0,1.0
2020-03-26,-0.287420818446836,-0.013304692808451877,-0.28093286281042457,-0.39745303903732765,-0.21276549109002038,0.0,1.0
2020-03-27,-0.288135593220339,-0.012382541494686924,-0.28181259330815844,-0.4005664354087995,-0.21258891718626505,0.0,1.0
2020-03-30,-0.2934612760525563,-0.01190659594603517,-0.27517221647555956,-0.4048902876510333,-0.21541915179259194,0.0,1.0
2020-03-31,-0.27881984288110157,-0.037072998499426246,-0.2771427310442228,-0.3967031512048725,-0.21696531026568983,0.0,1.0
2020-04-01,-0.27589489296703784,-0.031191198282159695,-0.29280765058774044,-0.3947490757753525,-0.21906891284616917,0.0,1.0
2020-04-02,-0.28342422376638227,-0.00782830504002111,-0.2887237224030258,-0.401508487993667,-0.2174773506904741,0.0,1.0
2020-04-03,-0.2826855899993409,-0.009117472592657688,-0.2891447151613683,-0.39769756354768543,-0.21833600632730626,0.0,1.0
2020-04-06,-0.2839858588963791,-0.005906765332337894,-0.2878505083331504,-0.3991348455238137,-0.21898948200522605,0.0,1.0
2020-04-07,-0.2840866682765131,-0.005114921080938687,-0.2872697736702303,-0.3991394639211468,-0.2196342721664874,0.0,1.0
2020-04-08,-0.28089393339492325,-0.003915357881307465,-0.279134221987594,-0.4021820421450882,-0.23349170735999294,0.0,1.0
2020-04-09,-0.2806272173798782,-0.0,-0.2793132144890718,-0.39849327668520873,-0.2315930095046209,0.0,1.0
2020-04-13,-0.2841356673960612,-0.0,-0.2805251641137856,-0.39446389496717726,-0.22905908096280087,0.0,1.0
2020-04-14,-0.28335047823327275,-0.0,-0.27801002429468796,-0.3959596401759723,-0.23139048786359953,0.0,1.0
2020-04-15,-0.27130768559713864,-0.0,-0.26860333246096135,-0.3979106691093082,-0.24313007066213033,0.0,1.0
2020-04-16,-0.26319246770308735,-0.0,-0.2627107510400701,-0.4046419969345303,-0.259075979855485,0.0,1.0
2020-04-17,-0.262634667600946,-0.0005036349303669966,-0.2590435315757204,-0.4055575019707454,-0.2619777524743803,0.0,1.0
2020-04-20,-0.2590399754402123,-0.00646887266188628,-0.2562331425564108,-0.407144266824551,-0.2639519329868649,0.0,1.0
2020-04-21,-0.26173523206751054,-0.0065049226441631506,-0.2535601265822785,-0.41031557665260193,-0.2654931434599156,0.0,1.0
2020-04-22,-0.2593965990126166,-0.006297312122874384,-0.2507295666483818,-0.4121557871640154,-0.26560614371914426,0.0,1.0
2020-04-23,-0.2543980720779932,-0.010187315149523495,-0.24743126300799648,-0.4111293679482966,-0.2676963522839303,0.0,1.0
2020-04-24,-0.25445264749052515,-0.012530943983175237,-0.2455583061318378,-0.41008171402282734,-0.26810086095471775,0.0,1.0
2020-04-27,-0.259029655521115,-0.013695618721009476,-0.2437732198993163,-0.4142979621446943,-0.26751522346061685,0.0,1.0
2020-04-28,-0.2539518295099291,-0.02382105587600722,-0.2427017744705209,-0.41217912025009906,-0.268922548544758,0.0,1.0
2020-04-29,-0.25165096416307126,-0.025975169498987406,-0.24104076780840009,-0.4113102051598133,-0.27130844413137273,0.0,1.0
2020-04-30,-0.2520552776002292,-0.029908972691807544,-0.23971259174362478,-0.4105926693262216,-0.2717594939498799,0.0,1.0
2020-05-01,-0.23411356452931945,-0.047388546294454395,-0.2412969962204098,-0.40379727250624403,-0.28369029463121365,0.0,1.0
2020-05-04,-0.23462268733165542,-0.043891023093566475,-0.2408045215701859,-0.40638936724510977,-0.2820903430918002,0.0,1.0
2020-05-05,-0.23643153893750554,-0.04530186511093433,-0.2449836471316185,-0.40464509855917974,-0.27846283037213826,0.0,1.0
2020-05-06,-0.23916795751272404,-0.0458951095375083,-0.2465368444346094,-0.40464704580659433,-0.27663199822969686,0.0,1.0
2020-05-07,-0.24524959029100413,-0.0504938654382779,-0.24513885812995526,-0.4026442840058467,-0.2710944766798069,0.0,1.0
2020-05-08,-0.24275025457121352,-0.05113560897861602,-0.2477531323327578,-0.4013591889139771,-0.2706424049231859,0.0,1.0
2020-05-11,-0.24099907001461407,-0.05075063106151189,-0.2473982551702759,-0.40182011425534736,-0.2732828484123821,0.0,1.0
2020-05-12,-0.2364346244287679,-0.05459425884023249,-0.23277430232042237,-0.4087803363059585,-0.2857935134655486,0.0,1.0
2020-05-13,-0.23582354245178452,-0.05063178896031922,-0.23351806694746177,-0.41101751274661935,-0.2858124584349368,0.0,1.0
2020-05-14,-0.23597374373530847,-0.048853506009668694,-0.22579500598749278,-0.41253825342617645,-0.2944072382135095,0.0,1.0
2020-05-15,-0.2386020933120454,-0.05326414759623913,-0.22755898527585594,-0.4123425580982792,-0.28570161433386554,0.0,1.0
2020-05-18,-0.23517970027850227,-0.05466159763052031,-0.23124530303700103,-0.41072454798638436,-0.2785022766455948,0.0,1.0
2020-05-19,-0.23329575845987224,-0.05454987511880291,-0.2374289945405919,-0.4125058020025197,-0.2725062440598546,0.0,1.0
2020-05-20,-0.2314421117902383,-0.0594383913544158,-0.23467534768358578,-0.4167552484719638,-0.27225617858091944,0.0,1.0
2020-05-21,-0.23191230207064553,-0.058509578119809544,-0.23501273391650981,-0.41729598051157124,-0.27186358099878194,0.0,1.0
2020-05-22,-0.23290886944967334,-0.057225113497951494,-0.23350680987709002,-0.41716310486103425,-0.27379027793156907,0.0,1.0
2020-05-26,-0.2330808751882363,-0.057356718929931785,-0.2331694569935335,-0.41722030294977414,-0.2737177783683231,0.0,1.0
2020-05-27,-0.22403050930134588,-0.062038535730915056,-0.2118578302033214,-0.4201015498547704,-0.29921731225471715,0.0,1.0
2020-05-28,-0.22316340333059848,-0.06257622458256647,-0.211322260904273,-0.41987271880612903,-0.30048561988602346,0.0,1.0
2020-05-29,-0.22758635990504292,-0.05886007143966455,-0.2140971313203026,-0.4246000931821711,-0.29347946664300134,0.0,1.0
2020-06-01,-0.22766212437303035,-0.0653602024057881,-0.20433663278441122,-0.4267610635181322,-0.2952194948732745,0.0,1.0
2020-06-02,-0.2302412368385979,-0.06948331778399751,-0.1998089653027678,-0.4235639077702252,-0.29825847438802255,0.0,1.0
2020-06-03,-0.25232449226692255,-0.0729673543051653,-0.19048271765700317,-0.4679597011856624,-0.30077901902999565,0.0,1.0
2020-06-04,-0.25531525764711266,-0.06792099126697454,-0.2033971926295094,-0.46744547574413614,-0.2920534040510265,0.0,1.0
2020-06-05,-0.24370727692553895,-0.06591070163004961,-0.1993324341007293,-0.46656455042180106,-0.3106696234653986,0.0,1.0
2020-06-08,-0.24364785056997665,-0.06789360435837567,-0.1945703429016161,-0.4701506203360344,-0.31280043950006864,0.0,1.0
2020-06-09,-0.24860878924588362,-0.0674193326768498,-0.1957542308837337,-0.47083610048778257,-0.3074175006297662,0.0,1.0
2020-06-10,-0.24731797698835692,-0.06491753779994053,-0.18825628474048997,-0.4694741176201478,-0.31747375162980074,0.0,1.0
2020-06-11,-0.24069751476040094,-0.07508352785024486,-0.17547713854180969,-0.47086823195569594,-0.3263307245182846,0.0,1.0
2020-06-12,-0.2430713829884219,-0.07373051326465493,-0.1886224815388823,-0.45740268028079134,-0.3163232746831981,0.0,1.0
2020-06-15,-0.24538926250997378,-0.068870397811467,-0.19329761769064177,-0.45895360765986554,-0.3132109882594324,0.0,1.0
2020-06-16,-0.24764704541829038,-0.060891957794945425,-0.18821357763040952,-0.46327567740024156,-0.3188623777944896,0.0,1.0
2020-06-17,-0.24580980142102385,-0.0563854982692658,-0.18985698670067408,-0.4637229003461468,-0.3214838768445983,0.0,1.0
2020-06-18,-0.24615699938511992,-0.055612488897998226,-0.1904761904761905,-0.46382455421192864,-0.32126346473548767,0.0,1.0
2020-06-19,-0.24616716404310088,-0.05645032690161059,-0.19083308654349954,-0.4634029660341253,-0.3212064605781716,0.0,1.0
2020-06-22,-0.2444105459678521,-0.05589454032147898,-0.19038295159601112,-0.46341241291380175,-0.3226629024179227,0.0,1.0
2020-06-23,-0.24473534433693797,-0.05488901536710302,-0.19023335230506544,-0.4636767216846898,-0.32307342060330113,0.0,1.0
2020-06-24,-0.24304638776346338,-0.052305731324259114,-0.1911958847361952,-0.4634906905813265,-0.3261255519643101,0.0,1.0
2020-06-25,-0.24229114989873243,-0.05102064037503129,-0.18999613135197868,-0.4648977083949662,-0.3274696766265389,0.0,1.0
2020-06-26,-0.24147106986899564,-0.05226528384279476,-0.1888646288209607,-0.46449690684133915,-0.3273062227074236,0.0,1.0
2020-06-29,-0.23681343622333184,-0.0488197911938266,-0.1903994552882433,-0.46171130276895145,-0.33186563776668176,0.0,1.0
2020-06-30,-0.23876194150082822,-0.044294175043681494,-0.19242551453402618,-0.4617531598175588,-0.33193401257119515,0.0,1.0
2020-07-01,-0.23818812801959763,-0.04420804318733414,-0.1910086873681584,-0.4629709438156373,-0.3318665366207726,0.0,1.0
2020-07-02,-0.23744613290995692,-0.04499886595599909,-0.19076888183261512,-0.4622363347697891,-0.3326151054660921,0.0,1.0
2020-07-06,-0.2394065874240087,-0.04541330187823246,-0.18963796388712456,-0.46252608656201794,-0.3314127574630251,0.0,1.0
2020-07-07,-0.23564468615454337,-0.04987536823022886,-0.18780874688420574,-0.4625198277815545,-0.3301835486063902,0.0,1.0
2020-07-08,-0.23525809670688563,-0.05028123015513018,-0.1851129456590765,-0.4641885149233421,-0.3331670144243854,0.0,1.0
2020-07-09,-0.23441503957185297,-0.05113726557362179,-0.184456992539175,-0.46370501394652697,-0.3340363290019729,0.0,1.0
2020-07-10,-0.23140758207872303,-0.05196807545800834,-0.18227371666968983,-0.46408489025938693,-0.33765644839470343,0.0,1.0
2020-07-13,-0.2269592049734537,-0.05286563506829423,-0.1821028270635749,-0.4641058220265916,-0.3428551980759631,0.0,1.0
2020-07-14,-0.21713716072318637,-0.052131949793828444,-0.17626534958539125,-0.4695727037926503,-0.3505142960714124,0.0,1.0
2020-07-15,-0.2183400176738495,-0.04896562662859991,-0.1789590555819908,-0.46808510638297873,-0.35155099358756486,0.0,1.0
2020-07-16,-0.21519905686043347,-0.058855536410628455,-0.17420876031558902,-0.46606057857984945,-0.35281581572503856,0.0,1.0
2020-07-17,-0.21828628302569672,-0.06161780673181325,-0.1743802026782483,-0.45622964169381114,-0.35154270720231634,0.0,1.0
2020-07-20,-0.22072775853089688,-0.0644430858410887,-0.1765278626904875,-0.4532300794782963,-0.34941013970971174,0.0,1.0
2020-07-21,-0.21190045248868777,-0.06757918552036199,-0.17221719457013573,-0.45518099547511315,-0.3555656108597285,0.0,1.0
