Date,HMI,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-06-25,1.0,-0.0,-0.7214217859404688,-0.0,-3.224667511082964,-2.9703134895503487,0.0
2019-06-26,1.0,-0.0,-0.7230452348886952,-0.0,-3.200744672423354,-2.9982571496474684,0.0
2019-06-27,1.0,-0.0,-0.7263701350277998,-0.0,-3.229308975377283,-2.9871326449563145,0.0
2019-06-28,1.0,-0.0,-0.6840977622599588,-0.0,-3.2610696714807172,-2.9900809395334074,0.0
2019-07-01,1.0,-0.0,-0.6621408272813388,-0.0,-3.263814335333123,-2.9680296810862017,0.0
2019-07-02,1.0,-0.0,-0.6638046474990154,-0.0,-3.247026388341867,-2.966285939346199,0.0
2019-07-03,1.0,-0.0,-0.6835952926309139,-0.0,-3.235052523497354,-2.9797014453834607,0.0
2019-07-05,1.0,-0.0,-0.6884858044164038,-0.0,-3.217744479495268,-2.980205047318612,0.0
2019-07-08,1.0,-0.0,-0.6931997475544336,-0.0,-3.2122120542757964,-2.983512148942884,0.0
2019-07-09,1.0,-0.0,-0.6736484350300348,-0.0,-3.225735061650332,-3.004584255453683,0.0
2019-07-10,1.0,-0.0,-0.7045705279747833,-0.0,-3.1886524822695033,-2.986918833727344,0.0
2019-07-11,1.0,-0.0,-0.7053395378184398,-0.0,-3.1951257985645554,-2.986592002523858,0.0
2019-07-12,1.0,-0.0,-0.7285207100591716,-0.0,-3.182248520710059,-2.978777120315582,0.0
2019-07-15,1.0,-0.0,-0.7580874230708537,-0.0,-3.1812371784756195,-2.950844248066909,0.0
2019-07-16,1.0,-0.0,-0.7623551667060771,-0.0,-3.213289193662804,-2.9063608418065736,0.0
2019-07-17,1.0,-0.0,-0.7954190118824265,-0.0,-3.16635397123202,-2.8555347091932455,0.0
2019-07-18,1.0,-0.0,-0.7986236020958786,-0.0,-3.1772894345819966,-2.844529600375381,0.0
2019-07-19,1.0,-0.0,-0.8090538847117795,-0.0,-3.185228696741855,-2.8377192982456143,0.0
2019-07-22,1.0,-0.0,-0.7736751332706177,-0.0,-3.1785042333019753,-2.8873471307619942,0.0
2019-07-23,1.0,-0.0,-0.7828405615245863,-0.0,-3.1747313936161867,-2.884950199984315,0.0
2019-07-24,1.0,-0.0,-0.6583351445337969,-0.0,-2.8845178584365714,-2.701948851698906,0.0
2019-07-25,1.0,-0.0,-0.5824191480267844,-0.0,-2.899629576862801,-2.641473144322553,0.0
2019-07-26,1.0,-0.0,-0.5336379613356768,-0.0,-2.86572934973638,-2.630509666080844,0.0
2019-07-29,1.0,-0.0,-0.5038699690402476,-0.0,-2.8694061356600056,-2.6630312412046155,0.0
2019-07-30,1.0,-0.0,-0.5031654473832301,-0.0,-2.865644344400675,-2.665517726505346,0.0
2019-07-31,1.0,-0.0,-0.537861210715039,-0.0,-2.84785207058989,-2.6451522182380653,0.0
2019-08-01,1.0,-0.0,-0.6834246266976813,-0.0,-3.084715239738876,-2.7354243265551137,0.0
2019-08-02,1.0,-0.0,-0.6616750696064413,-0.0,-3.1401158853186844,-2.72330498908872,0.0
2019-08-05,1.0,-0.0,-0.6464593480704383,-0.0,-3.119070813038591,-2.72798801049082,0.0
2019-08-06,1.0,-0.0,-0.6418309147353982,-0.0,-2.937694029311963,-2.6400981878564727,0.0
2019-08-07,1.0,-0.0,-0.6775928483174649,-0.0,-2.90682462388255,-2.683625263463915,0.0
2019-08-08,1.0,-0.0,-0.6753465854910877,-0.0,-2.94117215579843,-2.7186239272353845,0.0
2019-08-09,1.0,-0.0,-0.6385358413828164,-0.0,-2.8893892076403516,-2.7347665044665552,0.0
2019-08-12,1.0,-0.0,-0.6299081640031818,-0.0,-2.90035432786174,-2.7009906717767014,0.0
2019-08-13,1.0,-0.0,-0.6130384504191962,-0.0,-2.90770453888407,-2.7067794160161895,0.0
2019-08-14,1.0,-0.0,-0.6193928084403932,-0.0,-2.8672934759204765,-2.6904471398837293,0.0
2019-08-15,1.0,-0.0,-0.6829148202855736,-0.0,-2.822325385102342,-2.5286628683969896,0.0
2019-08-16,1.0,-0.0,-0.6888498065423848,-0.0,-2.8152655645444953,-2.5307069996482587,0.0
2019-08-19,1.0,-0.0,-0.6651296024593027,-0.0,-2.810661636274715,-2.5108642492838675,0.0
2019-08-20,1.0,-0.0,-0.6972919325109883,-0.0,-2.8821069048631793,-2.509783071033603,0.0
2019-08-21,1.0,-0.0,-0.7238278741168915,-0.0,-2.910368943124242,-2.5020338257332475,0.0
2019-08-22,1.0,-0.0,-0.7314371471450011,-0.0,-2.926677624526549,-2.4883155863646107,0.0
2019-08-23,1.0,-0.0,-0.7442095389277725,-0.0,-2.976982466267408,-2.49433581066455,0.0
2019-08-26,1.0,-0.0,-0.7063346501128668,-0.0,-2.921557562076749,-2.426354401805869,0.0
2019-08-27,1.0,-0.0,-0.6959307237397916,-0.0,-2.908406082793579,-2.4358631371444663,0.0
2019-08-28,1.0,-0.0,-0.6758334505556337,-0.0,-2.931284287522858,-2.426220284146856,0.0
2019-08-29,1.0,-0.0,-0.667345219710796,-0.0,-2.945949740277973,-2.4062192896251577,0.0
2019-08-30,1.0,-0.0,-0.6487222454964392,-0.0,-2.9464460270911883,-2.387026951543081,0.0
2019-09-03,1.0,-0.0,-0.6812941094263155,-0.0,-2.9576549507371954,-2.348612955069527,0.0
2019-09-04,1.0,-0.0,-0.6474206626590242,-0.0,-2.9721096043618065,-2.3705438277645743,0.0
2019-09-05,1.0,-0.0,-0.7050269174299099,-0.0,-2.9910508284975186,-2.295392574984269,0.0
2019-09-06,1.0,-0.0,-0.6926391881559741,-0.0,-3.004587474803642,-2.253492736498228,0.0
2019-09-09,1.0,-0.0,-0.660176495307466,-0.0,-3.0400616332819723,-2.3035439137134057,0.0
2019-09-10,1.0,-0.0,-0.6526271601483243,-0.0,-3.0662562093332397,-2.2775484502903516,0.0
2019-09-11,1.0,-0.0,-0.6492406746448318,-0.0,-3.057946672265379,-2.2912730072083423,0.0
2019-09-12,1.0,-0.0,-0.5472538347352796,-0.021842086661482997,-3.1562875521311935,-2.3432529864989045,0.0
2019-09-13,1.0,-0.0,-0.5496534163247984,-0.007214598953175839,-3.156387042014429,-2.3598811713113594,0.0
2019-09-16,1.0,-0.0,-0.5538026176158471,-0.0014149274849663955,-3.157976653696498,-2.3614432260346656,0.0
2019-09-17,1.0,-0.0,-0.488782277409341,-0.012910963736418795,-3.166008183998871,-2.387470015521377,0.0
2019-09-18,1.0,-0.0,-0.517569185268643,-0.014013097669178227,-3.1454122949088092,-2.364763044855996,0.0
2019-09-19,1.0,-0.0,-0.5225352112676057,-0.016126760563380284,-3.1366901408450705,-2.3669014084507043,0.0
2019-09-20,1.0,-0.0,-0.5439785401665961,-0.06247352816603134,-3.106805026118876,-2.345898630523789,0.0
2019-09-23,1.0,-0.0,-0.5438087829715013,-0.06894844777597058,-3.1086203238809134,-2.3501873983452373,0.0
2019-09-24,1.0,-0.0,-0.5419491525423729,-0.04858757062146892,-3.1144774011299434,-2.357132768361582,0.0
2019-09-25,1.0,-0.0,-0.5169729274793098,-0.055126946275775,-3.1129891990461496,-2.328517323607799,0.0
2019-09-26,1.0,-0.0,-0.4351128472222222,-0.17151331018518517,-3.2855179398148144,-2.341579861111111,0.0
2019-09-27,1.0,-0.0,-0.3927240850317773,-0.1736430710789685,-3.341368982394623,-2.3973263204032436,0.0
2019-09-30,1.0,-0.0,-0.3483335780355307,-0.21024812802818968,-3.36059315812656,-2.4218910585817057,0.0
2019-10-01,1.0,-0.0,-0.32945936005884524,-0.23111438028687017,-3.36425156307466,-2.4308201544685546,0.0
2019-10-02,1.0,-0.0,-0.3832397280520249,-0.3306237067691398,-3.34244753177653,-2.3335796630209873,0.0
2019-10-03,1.0,-0.0,-0.4964886613021215,-0.29370885149963427,-3.296854425749818,-2.2282370153621067,0.0
2019-10-04,1.0,-0.0,-0.5315971455896418,-0.32472596189215036,-3.27013904215405,-2.230265577870963,0.0
2019-10-07,1.0,-0.0,-0.5743992945844663,-0.31846572121390254,-3.229333529282093,-2.2258799323976786,0.0
2019-10-08,1.0,-0.0,-0.5708116811827564,-0.2773183049110737,-3.2484812998609383,-2.2224987191685575,0.0
2019-10-09,1.0,-0.0,-0.5882267757584534,-0.27282600825429004,-3.2058504090941997,-2.173774527550503,0.0
2019-10-10,1.0,-0.0,-0.669363218049577,-0.4124239275641977,-3.1035327297016475,-2.2363811785661274,0.0
