Date,IPG,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-04-26,1.0,-0.0,-0.04110848839704485,-0.0,-1.1922994390116797,-0.8321020201710555,0.0
2019-04-29,1.0,-0.0,-0.07893418498340535,-0.0,-1.2368338656146283,-0.8152983906318493,0.0
2019-04-30,1.0,-0.0,-0.07563946025484487,-0.0,-1.2378134685826991,-0.8173507404276635,0.0
2019-05-01,1.0,-0.0,-0.08829355721158381,-0.0,-1.2521145803854983,-0.8039493129578972,0.0
2019-05-02,1.0,-0.0,-0.08983221265631874,-0.0,-1.230848991390687,-0.8214038836171683,0.0
2019-05-03,1.0,-0.0,-0.08791174251948705,-0.0,-1.2324616545134524,-0.822699270807141,0.0
2019-05-06,1.0,-0.0,-0.07330697294922488,-0.0,-1.237745559530534,-0.827088432812402,0.0
2019-05-07,1.0,-0.0,-0.08102586667504794,-0.0,-1.235503032969796,-0.8264449822421976,0.0
2019-05-08,1.0,-0.0,-0.09785329828514207,-0.0,-1.2065026912004004,-0.8249155088246338,0.0
2019-05-09,1.0,-0.0,-0.09488069549989055,-0.0,-1.2336679488382276,-0.798699064952935,0.0
2019-05-10,1.0,-0.0,-0.09427050720100187,-0.0,-1.2342830306825296,-0.8023168440826549,0.0
2019-05-13,1.0,-0.0,-0.09344477836213373,-0.0,-1.2343163035311795,-0.802717255196594,0.0
2019-05-14,1.0,-0.0,-0.08025552764598258,-0.0,-1.2260365305299719,-0.7947405960244365,0.0
2019-05-15,1.0,-0.0,-0.08689852015015667,-0.0,-1.2406539881487915,-0.7748270406105544,0.0
2019-05-16,1.0,-0.0,-0.08920479235210131,-0.0,-1.240393568812465,-0.7742566267303991,0.0
2019-05-17,1.0,-0.0,-0.08370386492957309,-0.0,-1.2274493952302479,-0.798202792201735,0.0
2019-05-20,1.0,-0.0,-0.07036737738546651,-0.0,-1.2355628768570894,-0.8021383725989928,0.0
2019-05-21,1.0,-0.0,-0.07011872940883943,-0.0,-1.2359047678249517,-0.8020762106048361,0.0
2019-05-22,1.0,-0.0,-0.0677117352492924,-0.0,-1.2387484059593792,-0.8038630213679201,0.0
2019-05-23,1.0,-0.0,-0.0670106297010008,-0.0,-1.2505439174488717,-0.7905451606887549,0.0
2019-05-24,1.0,-0.0,-0.053629032258064514,-0.0,-1.2556451612903226,-0.7924627791563275,0.0
2019-05-28,1.0,-0.0,-0.04462323998143277,-0.0,-1.260034039919542,-0.7899118056630048,0.0
2019-05-29,1.0,-0.0,-0.05315306972867858,-0.0,-1.2621539031391795,-0.7713985862888539,0.0
2019-05-30,1.0,-0.0,-0.05216210376863483,-0.0,-1.2628476187536652,-0.7715052933732522,0.0
2019-05-31,1.0,-0.0,-0.05093635269799155,-0.0,-1.2543732453028107,-0.7798722734705211,0.0
2019-06-03,1.0,-0.0,-0.05881449631449632,-0.0,-1.2680589680589682,-0.7443796068796069,0.0
2019-06-04,1.0,-0.0,-0.053147669986474855,-0.0,-1.2589450387310954,-0.7618037624492807,0.0
2019-06-05,1.0,-0.0,-0.05421924889767371,-0.0,-1.2822867568800367,-0.7043941006537936,0.0
2019-06-06,1.0,-0.0,-0.057929609142301386,-0.0,-1.2694669017081028,-0.7119324053249043,0.0
2019-06-07,1.0,-0.0,-0.06887855862425182,-0.0,-1.2594415580469724,-0.7100233950110899,0.0
2019-06-10,1.0,-0.0,-0.07565799436653844,-0.0,-1.2411787866856467,-0.711905987824454,0.0
2019-06-11,1.0,-0.0,-0.07344615478777121,-0.0,-1.2821556446430211,-0.704654650059675,0.0
2019-06-12,1.0,-0.0,-0.06967263364394312,-0.0,-1.2826753310446297,-0.712880088278568,0.0
2019-06-13,1.0,-0.0,-0.08904992937419395,-0.0,-1.2845298777866487,-0.6970767057667505,0.0
2019-06-14,1.0,-0.0,-0.09207011942406286,-0.0,-1.2737236361403614,-0.7042642679519847,0.0
2019-06-17,1.0,-0.0,-0.09387366935607572,-0.0,-1.2751173420866952,-0.6987759609780042,0.0
2019-06-18,1.0,-0.0,-0.1029006792729943,-0.0,-1.2628970075270791,-0.6939599779695245,0.0
2019-06-19,1.0,-0.0,-0.12559155442300693,-0.0,-1.246268656716418,-0.6617522145370708,0.0
2019-06-20,1.0,-0.0,-0.13211789729565482,-0.0,-1.2439987845639622,-0.6624734123366758,0.0
2019-06-21,1.0,-0.0,-0.1369094547880405,-0.0,-1.229728910182546,-0.6656862150524592,0.0
2019-06-24,1.0,-0.0,-0.1297573125170853,-0.0,-1.2295052091243202,-0.678127752634936,0.0
2019-06-25,1.0,-0.0,-0.12756989508156955,-0.0,-1.2299411729031475,-0.6748135120383285,0.0
2019-06-26,1.0,-0.0,-0.12598998634501593,-0.0,-1.2215141860112275,-0.6869670763161887,0.0
2019-06-27,1.0,-0.0,-0.1270256301115807,-0.0,-1.2393967954759662,-0.6739229576479888,0.0
2019-06-28,1.0,-0.0,-0.1055560624030654,-0.0,-1.259739074901925,-0.6757899218441139,0.0
2019-07-01,1.0,-0.0,-0.11508648205003495,-0.0,-1.2483509134571542,-0.6763534668814786,0.0
2019-07-02,1.0,-0.0,-0.1328543666450739,-0.0,-1.184029209116071,-0.6275837700959896,0.0
2019-07-03,1.0,-0.0,-0.1141959761770719,-0.0,-1.2225843728703072,-0.6262704080120892,0.0
2019-07-05,1.0,-0.0,-0.14333979669780833,-0.0,-1.1822962571243905,-0.6122568893589517,0.0
2019-07-08,1.0,-0.0,-0.1453169458214778,-0.0,-1.1797835205772784,-0.608225044733214,0.0
2019-07-09,1.0,-0.0,-0.14218120217302413,-0.0,-1.1758572346515568,-0.6026637069922308,0.0
2019-07-10,1.0,-0.0,-0.12238099412641361,-0.0,-1.1900879576868004,-0.6097133339177697,0.0
2019-07-11,1.0,-0.0,-0.12643008937148847,-0.0,-1.1747547378533376,-0.609967686530232,0.0
2019-07-12,1.0,-0.0,-0.1322039818372337,-0.0,-1.1719932471766215,-0.6065025032017698,0.0
2019-07-15,1.0,-0.0,-0.154438802311329,-0.0,-1.1595167221152163,-0.6044183738983248,0.0
2019-07-16,1.0,-0.0,-0.15468549422336328,-0.0,-1.1548897187536469,-0.6079180767884234,0.0
2019-07-17,1.0,-0.0,-0.15270935960591134,-0.0,-1.1530882910193256,-0.609059375637625,0.0
2019-07-18,1.0,-0.0,-0.1527139449648031,-0.0,-1.1450055267903891,-0.6111175751934377,0.0
2019-07-19,1.0,-0.0,-0.15536130536130535,-0.0,-1.15236013986014,-0.6060314685314685,0.0
2019-07-22,1.0,-0.0,-0.141312583785044,-0.0,-1.1500262283616018,-0.6229235880398671,0.0
2019-07-23,1.0,-0.0,-0.1411384292705663,-0.0,-1.1477802377068285,-0.624126077837334,0.0
2019-07-24,1.0,-0.0,-0.14571295161384462,-0.0,-1.1598961069281504,-0.6127064728885776,0.0
2019-07-25,1.0,-0.0,-0.14446485320271726,-0.0,-1.158080410507595,-0.612991632409108,0.0
2019-07-26,1.0,-0.0,-0.12437985174808847,-0.0,-1.1742835463724974,-0.6196813167571353,0.0
2019-07-29,1.0,-0.0,-0.11676104851421566,-0.0,-1.1718138828886684,-0.6304512814525075,0.0
2019-07-30,1.0,-0.0,-0.11509951555477733,-0.0,-1.1694390941458004,-0.6337769217299947,0.0
2019-07-31,1.0,-0.0,-0.10785000876117048,-0.0,-1.173792418667134,-0.638776940599264,0.0
2019-08-01,1.0,-0.0,-0.1238736768436707,-0.0,-1.165223223398361,-0.626920945965649,0.0
2019-08-02,1.0,-0.0,-0.12361850184199755,-0.0,-1.1679433951230922,-0.6322729664931875,0.0
2019-08-05,1.0,-0.0,-0.12305801808127799,-0.0,-1.160859006992598,-0.6418853682085491,0.0
2019-08-06,1.0,-0.0,-0.1278236755445144,-0.0,-1.1213819400311977,-0.639465018198625,0.0
2019-08-07,1.0,-0.0,-0.12425149700598802,-0.0,-1.1112102717641639,-0.6433959005066789,0.0
2019-08-08,1.0,-0.0,-0.12124704662018096,-0.0,-1.1113064023511785,-0.6487927159568951,0.0
2019-08-09,1.0,-0.0,-0.11297587285193791,-0.0,-1.10092664314198,-0.6549617006627076,0.0
2019-08-12,1.0,-0.0,-0.11036578374039675,-0.0,-1.106467148262814,-0.6498108015135879,0.0
2019-08-13,1.0,-0.0,-0.10165802812061508,-0.0,-1.1103920277197101,-0.6515563700924945,0.0
2019-08-14,1.0,-0.0,-0.11432322136925316,-0.0,-1.0963728204103764,-0.64310379269998,0.0
2019-08-15,1.0,-0.0,-0.12569761183036346,-0.0,-1.0824952548230828,-0.6247485764469248,0.0
2019-08-16,1.0,-0.0,-0.13051621874733946,-0.0,-1.073076595623918,-0.6343616085364815,0.0
2019-08-19,1.0,-0.0,-0.12447203560393458,-0.0,-1.0752898489100549,-0.6349179351985714,0.0
2019-08-20,1.0,-0.0,-0.12109905020352782,-0.0,-1.0729025327905923,-0.6327453640886477,0.0
2019-08-21,1.0,-0.0,-0.12248582470591553,-0.0,-1.0676464780388726,-0.6308217439137916,0.0
2019-08-22,1.0,-0.0,-0.12381919183374221,-0.0,-1.063164424893551,-0.6328567803062346,0.0
2019-08-23,1.0,-0.0,-0.12321232123212321,-0.0,-1.0653296098840654,-0.6322247609376322,0.0
2019-08-26,1.0,-0.0,-0.11499846183963978,-0.0,-1.0600721537041697,-0.6215845848365356,0.0
2019-08-27,1.0,-0.0,-0.11192614492106877,-0.0,-1.0556981089976014,-0.6214648295866569,0.0
2019-08-28,1.0,-0.0,-0.1080915520409868,-0.0,-1.062816728852258,-0.6134933452135657,0.0
2019-08-29,1.0,-0.0,-0.09481798953578983,-0.0,-1.0751419347656685,-0.6130468663030169,0.0
2019-08-30,1.0,-0.0,-0.08728726505455454,-0.0,-1.0829006913018129,-0.6060967822538105,0.0
2019-09-03,1.0,-0.0,-0.0880637636080871,-0.0,-1.0799266829593424,-0.6091701844034658,0.0
2019-09-04,1.0,-0.0,-0.07215435868961688,-0.0,-1.0851193781232646,-0.6189616879511383,0.0
2019-09-05,1.0,-0.0,-0.07658843414890965,-0.0,-1.0858710410374353,-0.6084679542242789,0.0
2019-09-06,1.0,-0.0,-0.07361844469632046,-0.0,-1.0942692063141017,-0.5966328477040888,0.0
2019-09-09,1.0,-0.0,-0.07520061770951107,-0.0,-1.0855417367564735,-0.5968893913906737,0.0
2019-09-10,1.0,-0.0,-0.07755766471691866,-0.0,-1.075598719788103,-0.6059209800242799,0.0
2019-09-11,1.0,-0.0,-0.08312809585743144,-0.0,-1.0452444862606192,-0.6389019564435343,0.0
2019-09-12,1.0,-0.0,-0.048583557614938544,-0.0,-1.0755805887738963,-0.6504536500097111,0.0
2019-09-13,1.0,-0.0,-0.043480669103799705,-0.0,-1.0679627783316716,-0.6579982275396034,0.0
2019-09-16,1.0,-0.0,-0.04361914257228315,-0.0,-1.0674088844577378,-0.6584690373324471,0.0
2019-09-17,1.0,-0.0,-0.05124864879847002,-0.0,-1.0691260844258434,-0.6513207128800688,0.0
